date,ticker,paper_position_weight,paper_position_value,entry_price,current_price,unrealized_return,realized_return,action,model_mode,growth_paper_variant,exposure_cap,exposure_cap_60,dual_trend_cap,vol_target_exposure,final_exposure,spy_close,spy_ma_200,qqq_close,qqq_ma_200,spy_below_200d,qqq_below_200d,dual_trend_reason,cash_weight,data_source,raw_target_current_features_available,raw_target_feature_source,rebalance_due,monitoring_only,previous_rebalance_date,next_rebalance_date,sessions_since_last_rebalance,observed_candidate_tickers,growth_model_version,data_mode,official_start_date,archive_reason
2026-06-29,CASH,0.55,56434.74726013697,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,2,"KEEL,ARM,MU,AMAT",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-29,MU,0.1124999999999999,11543.471030482551,1215.800048828125,1133.989990234375,-0.0672890732917838,0.0348521956856534,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,741.0,687.3206729125976,724.0800170898438,631.9660137939453,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,2,"KEEL,ARM,MU,AMAT",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-29,AMAT,0.1124999999999999,11543.471030482551,651.6599731445312,617.1099853515625,-0.0530184286542115,0.0348521956856534,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,741.0,687.3206729125976,724.0800170898438,631.9660137939453,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,2,"KEEL,ARM,MU,AMAT",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-29,ARM,0.1124999999999999,11543.471030482551,430.3450012207031,439.4599914550781,0.0211806578640851,0.0348521956856534,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,741.0,687.3206729125976,724.0800170898438,631.9660137939453,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,2,"KEEL,ARM,MU,AMAT",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-29,KEEL,0.1124999999999999,11543.471030482551,6.090099811553955,6.289999961853027,0.0328237888515108,0.0348521956856534,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,741.0,687.3206729125976,724.0800170898438,631.9660137939453,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,2,"KEEL,ARM,MU,AMAT",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-30,CASH,0.55,55742.59498875415,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,3,"KEEL,ARM,AMAT,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-30,MU,0.1124999999999999,11401.894429517884,1215.800048828125,,,-0.0122646473136901,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,746.77001953125,687.8024072265625,736.4000244140625,632.7384176635742,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,3,"KEEL,ARM,AMAT,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-30,KEEL,0.1124999999999999,11401.894429517884,6.090099811553955,5.739999771118164,-0.0574867491944206,-0.0122646473136901,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,746.77001953125,687.8024072265625,736.4000244140625,632.7384176635742,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,3,"KEEL,ARM,AMAT,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-30,ARM,0.1124999999999999,11401.894429517884,430.3450012207031,354.57000732421875,-0.176079642337063,-0.0122646473136901,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,746.77001953125,687.8024072265625,736.4000244140625,632.7384176635742,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,3,"KEEL,ARM,AMAT,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-06-30,AMAT,0.1124999999999999,11401.894429517884,651.6599731445312,723.0,0.1094743114437784,-0.0122646473136901,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,746.77001953125,687.8024072265625,736.4000244140625,632.7384176635742,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,3,"KEEL,ARM,AMAT,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-01,MU,0.1124999999999999,11259.583617651138,1215.800048828125,,,-0.0124813304268388,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,745.760009765625,688.280180053711,725.1699829101562,633.4418191528321,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,4,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-01,KEEL,0.1124999999999999,11259.583617651138,6.090099811553955,5.380000114440918,-0.1165990244964224,-0.0124813304268388,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,745.760009765625,688.280180053711,725.1699829101562,633.4418191528321,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,4,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-01,CASH,0.55,55046.85324185006,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,4,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-01,AMAT,0.1124999999999999,11259.583617651138,651.6599731445312,,,-0.0124813304268388,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,745.760009765625,688.280180053711,725.1699829101562,633.4418191528321,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,4,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-01,ARM,0.1124999999999999,11259.583617651138,430.3450012207031,337.4700012207031,-0.2158152174105745,-0.0124813304268388,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4499999999999999,0.4499999999999996,745.760009765625,688.280180053711,725.1699829101562,633.4418191528321,False,False,SPY and QQQ above 200D MA,0.55,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-06-25,,4,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-02,KEEL,0.1,9769.14662341912,6.090099811553955,4.590000152587891,-0.2463177460770216,-0.0239168405732587,REDUCE,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,744.780029296875,688.7357443237305,712.5999755859375,634.0573635864258,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-02,,0,"KEEL,ARM,SE,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-02,ARM,0.1,9769.14662341912,430.3450012207031,315.2799987792969,-0.2673785035611346,-0.0239168405732587,REDUCE,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,744.780029296875,688.7357443237305,712.5999755859375,634.0573635864258,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-02,,0,"KEEL,ARM,SE,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-02,SE,0.1,9769.14662341912,103.3000030517578,103.3000030517578,0.0,-0.0239168405732587,BUY,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,744.780029296875,688.7357443237305,712.5999755859375,634.0573635864258,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-02,,0,"KEEL,ARM,SE,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-02,AMBA,0.1,9769.14662341912,78.36000061035156,78.36000061035156,0.0,-0.0239168405732587,BUY,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,744.780029296875,688.7357443237305,712.5999755859375,634.0573635864258,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-02,,0,"KEEL,ARM,SE,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-02,CASH,0.6,58614.87974051471,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-02,,0,"KEEL,ARM,SE,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-06,CASH,0.6,59166.00768446597,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,1,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-06,KEEL,0.1,9861.001280744327,6.090099811553955,4.840000152587891,-0.2052675157465256,0.0094025262252704,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.280029296875,689.2283087158203,722.8200073242188,634.7264990234376,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,1,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-06,SE,0.1,9861.001280744327,103.3000030517578,,,0.0094025262252704,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.280029296875,689.2283087158203,722.8200073242188,634.7264990234376,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,1,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-06,AMBA,0.1,9861.001280744327,78.36000061035156,79.7300033569336,0.017483444817649,0.0094025262252704,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.280029296875,689.2283087158203,722.8200073242188,634.7264990234376,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,1,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-06,ARM,0.1,9861.001280744327,430.3450012207031,322.239990234375,-0.2512054530195096,0.0094025262252704,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.280029296875,689.2283087158203,722.8200073242188,634.7264990234376,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,1,"RBLX,KEEL,ARM,AMBA",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-08,CASH,0.6,58419.78600574523,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,3,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-08,SE,0.1,9736.631000957535,103.3000030517578,,,-0.0126123378596097,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,745.4000244140625,690.159066772461,711.4400024414062,635.9261737060547,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,3,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-08,ARM,0.1,9736.631000957535,430.3450012207031,300.239990234375,-0.3023272272648138,-0.0126123378596097,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,745.4000244140625,690.159066772461,711.4400024414062,635.9261737060547,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,3,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-08,AMBA,0.1,9736.631000957535,78.36000061035156,,,-0.0126123378596097,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,745.4000244140625,690.159066772461,711.4400024414062,635.9261737060547,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,3,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-08,KEEL,0.1,9736.631000957535,6.090099811553955,4.559999942779541,-0.2512438081674054,-0.0126123378596097,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,745.4000244140625,690.159066772461,711.4400024414062,635.9261737060547,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,3,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-09,ARM,0.1,9886.02008533068,430.3450012207031,327.8699951171875,-0.2381229149004594,0.0153429953706216,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.7100219726562,690.6263842773437,723.280029296875,636.5569100952148,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,4,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-09,AMBA,0.1,9886.02008533068,78.36000061035156,,,0.0153429953706216,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.7100219726562,690.6263842773437,723.280029296875,636.5569100952148,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,4,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-09,KEEL,0.1,9886.02008533068,6.090099811553955,4.840000152587891,-0.2052675157465256,0.0153429953706216,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.7100219726562,690.6263842773437,723.280029296875,636.5569100952148,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,4,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-09,SE,0.1,9886.02008533068,103.3000030517578,,,0.0153429953706216,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,751.7100219726562,690.6263842773437,723.280029296875,636.5569100952148,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,4,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-09,CASH,0.6,59316.12051198408,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,False,True,2026-07-02,,4,"KEEL,ARM,BABA,NET",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-10,ARM,0.1,9833.7031664573,430.3450012207031,323.3900146484375,-0.2485331217253145,-0.0052920101741461,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,754.9500122070312,691.0943310546875,725.510009765625,637.181121520996,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-10,,0,"KEEL,ARM,BABA,SE",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-10,BABA,0.1,9833.7031664573,112.33000183105467,112.33000183105467,0.0,-0.0052920101741461,BUY,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,754.9500122070312,691.0943310546875,725.510009765625,637.181121520996,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-10,,0,"KEEL,ARM,BABA,SE",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-10,SE,0.1,9833.7031664573,103.3000030517578,111.13999938964844,0.0758954124518511,-0.0052920101741461,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,754.9500122070312,691.0943310546875,725.510009765625,637.181121520996,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-10,,0,"KEEL,ARM,BABA,SE",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-10,KEEL,0.1,9833.7031664573,6.090099811553955,4.650000095367432,-0.2364657001933546,-0.0052920101741461,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,0.6,0.6,0.4,0.4,754.9500122070312,691.0943310546875,725.510009765625,637.181121520996,False,False,SPY and QQQ above 200D MA,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-10,,0,"KEEL,ARM,BABA,SE",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
2026-07-10,CASH,0.6,59002.21899874378,1.0,1.0,0.0,0.0,HOLD,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,0.6,,,,,,,,,,,,0.6,current_growth_candidate_allocation,True,raw_target_return_exact,True,False,2026-07-10,,0,"KEEL,ARM,BABA,SE",growth_champion_final_v1_0_frozen,historical_debug_reconstruction,2026-06-25,official row invalidated by Phase100 stale market data audit
