fold_id,fold_type,window_label,start_date,end_date,observations,periods_per_year_estimate,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,average_turnover,average_exposure,average_cash,average_selected_count,alpha_vs_SPY,alpha_vs_QQQ,information_ratio_vs_SPY,information_ratio_vs_QQQ,benchmark_status,train_observations_after_purge_embargo,test_start,test_end,embargo_end,purge_start
22,test,fixed_test_embargoed,2023-02-01,2023-07-26,25,52.17857142857143,0.2071045581208688,0.481198497952398,0.2264952634905406,1.8471142471737219,3.462643443172351,5.608987824527417,-0.08579061196178317,0.56,0.11199999999999997,0.592,0.40800000000000003,3.84,0.002376838588863169,-0.0033506872549678,0.5537335920499084,-0.8230184842932691,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
23,train,expanding_train_purged,2008-12-31,2022-11-25,701,52.17857142857143,4.209148080068228,0.12607079733645654,0.1579399357547109,0.8573676224788063,1.2771736587459614,0.5113256563954471,-0.2465567603729948,0.5677603423680456,0.09424223983337199,0.5338801711840229,0.4661198288159772,3.863052781740371,-0.00023165932734963606,-0.0012147857762235016,-0.0457033920024529,-0.24653132311190537,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
23,validation,fixed_validation,2023-01-03,2023-06-27,25,52.17857142857143,0.19854367969276776,0.459358038864899,0.21558197012664754,1.8607024976351056,3.004958477394599,5.354409163901612,-0.08579061196178317,0.64,0.10049999999999998,0.5479999999999999,0.452,3.84,0.0022283054030930987,-0.004477208506422943,0.5271388255914096,-1.111177363668666,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
23,test,fixed_test_embargoed,2023-08-02,2024-01-24,25,52.17857142857143,0.05130791546020941,0.11007795258052422,0.1264960858224525,0.8873720342512385,1.3829569781914348,1.6363305454595845,-0.06727122028367893,0.68,0.1073333333333333,0.592,0.40800000000000003,3.8,-0.0008107817130792246,-0.0027227363383456075,-0.25068731086532686,-0.7456348560240331,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
24,train,expanding_train_purged,2008-12-31,2023-05-26,726,52.17857142857143,5.324645400924404,0.13666859001162934,0.1600967334851824,0.9086738539560488,1.363765760348404,0.5543088325985264,-0.2465567603729948,0.5702479338842975,0.0943544216572917,0.5326446280991735,0.4673553719008265,3.8622589531680442,7.64028635621538e-07,-0.0011302761341190296,0.005706665526974035,-0.23022173612950755,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
24,validation,fixed_validation,2023-07-05,2023-12-22,25,52.17857142857143,0.0861498311113651,0.1942910008218104,0.14761855753277883,1.2409471219774464,2.3303830791131155,2.2254730761625288,-0.08730323583911159,0.64,0.1133333333333333,0.592,0.40800000000000003,3.8,-0.0006216579180621479,-0.0021701963414968235,-0.1911660661424205,-0.5944794555807015,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
24,test,fixed_test_embargoed,2024-01-31,2024-07-24,25,52.17857142857143,0.2218346554848254,0.5191735510784781,0.3444739018564884,1.3788456084193599,4.043219377975208,3.7060845231170303,-0.14008680801532913,0.48,0.0696581447597367,0.5876972909649647,0.4123027090350353,3.76,0.0034252632527692487,0.0037150370751655223,0.5185189749443754,0.5151105063347018,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
25,train,expanding_train_purged,2008-12-31,2023-11-24,751,52.17857142857143,5.583824149565031,0.13486392716793505,0.15943651984702234,0.9015814467684075,1.3567629428048589,0.546989370577026,-0.2465567603729948,0.5712383488681758,0.09478647597407071,0.5346205059920106,0.46537949400798934,3.862849533954727,-7.961466816559185e-05,-0.001232669039546766,-0.012446213692680442,-0.2533686515461462,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
25,validation,fixed_validation,2024-01-02,2024-06-25,25,52.17857142857143,0.3483800692071204,0.8661083913507626,0.33063926812418937,2.0516684452181213,5.932237075771858,6.182654909632798,-0.14008680801532924,0.6,0.0636581447597367,0.5876972909649647,0.4123027090350353,3.76,0.007124157353864118,0.006657104177287513,1.1208291622879394,0.9580959384798653,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
25,test,fixed_test_embargoed,2024-07-31,2025-01-23,25,52.17857142857143,0.17132913800315208,0.3884438653536866,0.22948644006767607,1.551188021178031,2.982324770725521,5.265253079430644,-0.0737749657032043,0.6,0.10799999999999998,0.6,0.4000000000000001,3.96,0.0027340988853401423,0.0023068656547450255,0.5645374869661429,0.4299058917920082,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
26,train,expanding_train_purged,2008-12-31,2024-05-24,776,52.17857142857143,8.15313073631204,0.15467598029172747,0.16746188194274794,0.9731939723371033,1.5296562412348471,0.6273443082953041,-0.2465567603729948,0.5721649484536082,0.0937191972622687,0.5363304539615,0.4636695460384999,3.8608247422680413,0.0001807015838595225,-0.0009409990387494404,0.04515749719728574,-0.18951632572818022,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
26,validation,fixed_validation,2024-07-02,2024-12-30,26,52.17857142857143,0.10526544219297218,0.22380904922824718,0.23277918093431688,0.974674686822273,1.9329323490821948,1.7917467530909845,-0.12491109518806098,0.5384615384615384,0.12115384615384615,0.5999999999999999,0.4000000000000001,3.9615384615384617,0.0003966515421557808,0.00015566493705287433,0.08768104562831658,0.03139210586807637,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
26,test,fixed_test_embargoed,2025-02-06,2025-07-24,24,52.17857142857143,-0.0962182368928779,-0.1974400161116554,0.13083223280041983,-1.6138513927248304,-1.7804310788081603,-1.2826354226266754,-0.1539330760936909,0.375,0.12326388888888888,0.4604166666666667,0.5395833333333333,3.8333333333333335,-0.006807271061308623,-0.007971653983980517,-1.5396385880658396,-1.564587291018363,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
27,train,expanding_train_purged,2008-12-31,2024-11-29,802,52.17857142857143,8.88776431476855,0.15487787276830445,0.1686856001665127,0.9684889281980595,1.5292979273238698,0.6281631561592668,-0.2465567603729948,0.5723192019950125,0.09523204124129739,0.5383945539577607,0.46160544604223924,3.8603491271820447,0.00010917596564012384,-0.0009502713423276961,0.02922415515823265,-0.1913877307685639,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
27,validation,fixed_validation,2025-01-07,2025-06-25,24,52.17857142857143,-0.12561393139480548,-0.25181923984293186,0.14178922083342438,-1.9834925207772358,-2.294215297974188,-1.3127271184864628,-0.19182908336141657,0.375,0.10451388888888889,0.4604166666666667,0.5395833333333333,3.8333333333333335,-0.006814486632288949,-0.007442885389392882,-1.3882209407339952,-1.2979909648004209,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
27,test,fixed_test_embargoed,2025-07-31,2026-01-29,26,52.17857142857143,0.3061456493807646,0.7091487511438939,0.1617476674561313,3.4078871892984988,7.553832241847854,27.85997487075,-0.025454034127231906,0.6923076923076923,0.08653846153846152,0.5999999999999999,0.4000000000000001,3.923076923076923,0.006691565412752913,0.005803036069054163,1.70539358538222,1.2989872829790234,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
28,train,expanding_train_purged,2008-12-31,2025-05-27,826,52.17857142857143,7.431829873243949,0.13880710220804615,0.16965599869181547,0.8788715713488273,1.3843496117558185,0.5629823412590945,-0.2465567603729948,0.5653753026634383,0.09495693754098528,0.5361288526321114,0.4638711473678885,3.8595641646489103,-5.4294175086559704e-05,-0.0011358854321462763,-0.007111565202883067,-0.22821920580767857,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
28,validation,fixed_validation,2025-07-02,2025-12-30,26,52.17857142857143,0.2007614517573233,0.44657243048275896,0.15935385175210268,2.387967301983971,5.175710375615237,11.031479395852779,-0.04048164479649441,0.5769230769230769,0.08653846153846154,0.5999999999999999,0.4000000000000001,3.923076923076923,0.0021354617110997502,0.0016225481342044068,0.545612892150156,0.3717731231602206,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
28,test,fixed_test_embargoed,2026-02-05,2026-06-09,18,52.17857142857143,0.30953407014226464,1.2129678067495617,0.3288662587098792,2.5475451553326103,4.14692766351866,15.852146816719205,-0.07651757334661125,0.7222222222222222,0.07013888888888888,0.561111111111111,0.4388888888888889,3.9444444444444446,0.012323870744335998,0.008705640886020539,1.6878829724451232,1.036192559221687,benchmarks_derived_from_aligned_SPY_QQQ_prices,,,,,
pkf_1,purged_kfold_test,purged_kfold_test,2008-12-31,2012-06-21,176,52.17857142857143,0.24843277198078573,0.06600239911311134,0.1487505599153728,0.5167851263705141,0.756573579640394,0.4397179958964469,-0.15010165544522047,0.5625,0.09374999999999999,0.5096590909090909,0.49034090909090916,3.8238636363636362,-0.0017445390536695248,-0.00360114935473455,-0.32259735430077063,-0.6587200958750884,benchmarks_derived_from_aligned_SPY_QQQ_prices,698.0,2008-12-31,2012-06-21,2012-07-21,2008-12-01
pkf_2,purged_kfold_test,purged_kfold_test,2012-06-28,2015-12-21,176,52.17857142857143,0.6065139883730097,0.14594948633378824,0.1460311754734298,1.0357251768792421,1.7662840157098598,1.1248970183232099,-0.12974475348093906,0.5511363636363636,0.09869791666666665,0.5767045454545453,0.42329545454545453,3.914772727272727,0.00012607012543757725,-0.0005974833107841265,0.034026643192978406,-0.15337586146589618,benchmarks_derived_from_aligned_SPY_QQQ_prices,695.0,2012-06-28,2015-12-21,2016-01-20,2012-05-29
pkf_3,purged_kfold_test,purged_kfold_test,2015-12-29,2019-06-21,176,52.17857142857143,0.9980153402311267,0.22025823374520437,0.1529579320686424,1.4200651900432346,2.198167155003679,1.6750713286636003,-0.13149185349672843,0.5852272727272727,0.07739109848484849,0.5454545454545454,0.45454545454545453,3.914772727272727,0.0014311201866745661,0.0006739507276565895,0.37694254177390596,0.15701245052876373,benchmarks_derived_from_aligned_SPY_QQQ_prices,695.0,2015-12-29,2019-06-21,2019-07-21,2015-11-29
pkf_4,purged_kfold_test,purged_kfold_test,2019-06-28,2022-12-09,175,52.17857142857143,0.2892460192155204,0.07642616695534277,0.18141594297750135,0.5076441236727421,0.698274117635087,0.3099739258405413,-0.24655676037299468,0.5657142857142857,0.1066979626087263,0.5011428571428571,0.49885714285714294,3.8,-0.0007029811975053418,-0.0012804476358353374,-0.13457083052724425,-0.2286824143672942,benchmarks_derived_from_aligned_SPY_QQQ_prices,696.0,2019-06-28,2022-12-09,2023-01-08,2019-05-29
pkf_5,purged_kfold_test,purged_kfold_test,2022-12-16,2026-06-09,175,52.17857142857143,1.9378322228301461,0.3630064825965744,0.22680324367983182,1.5314309517179863,2.8579950736706015,1.7978207624964697,-0.20191472374170405,0.5942857142857143,0.09533211591805761,0.5625281844235663,0.43747181557643355,3.8685714285714288,0.002650899897128028,0.0009184886281037828,0.5423348076313907,0.16947279409285845,benchmarks_derived_from_aligned_SPY_QQQ_prices,699.0,2022-12-16,2026-06-09,2026-07-09,2022-11-16
