target_vol,exposure_cap,min_exposure,vol_lookback_days,dual_trend_caps,is_current_config,observations,total_return,CAGR,volatility,Sharpe,Sortino,Calmar,max_drawdown,hit_rate,average_exposure,average_cash,average_turnover,window_sharpe_mean,window_sharpe_std,window_cagr_mean,window_cagr_std,Sharpe_delta_vs_current,CAGR_delta_vs_current,DD_delta_vs_current
0.18,0.5,0.3,40,0.65/0.45/0.25,False,878,7.713897630923128,0.13219019788797182,0.13145944483274402,1.0453394647238043,1.6855507335079374,0.6410137096134211,-0.2062205470889107,0.571753986332574,0.4457394818438156,0.5542605181561844,0.17111439048509547,1.1144870510481284,0.05019696918887259,0.1540192682440455,0.013201046154398701,-0.008523656993725703,-0.030723477366210616,0.013912299009872231
0.18,0.5,0.3,60,0.60/0.40/0.25,False,878,8.368519801660941,0.1369031689428355,0.13449191122628093,1.0567629551105102,1.7037562276625524,0.7090272776427179,-0.19308589846922875,0.571753986332574,0.4452529093624709,0.5547470906375291,0.16987549765433138,1.1261361775559093,0.04754060552785927,0.1593691624318248,0.013611875580753956,0.0028998333929801667,-0.026010506311346937,0.027046947629554174
0.18,0.5,0.3,60,0.60/0.35/0.20,False,878,8.17818000174557,0.13556566498728584,0.13236634795701044,1.0623396705555757,1.7059526517095587,0.7647877574045191,-0.177259198613951,0.571753986332574,0.43574265879299484,0.5642573412070051,0.16777257274677942,1.1427926751886461,0.05316342934377333,0.15940010818106753,0.014201885277588318,0.008476548838045606,-0.027348010266896594,0.04287364748483191
0.18,0.5,0.3,60,0.65/0.45/0.25,False,878,8.47246884706031,0.13762283511910445,0.13490793628314118,1.0587918502042653,1.7099730270135514,0.7104840006312669,-0.19370293348875722,0.571753986332574,0.44760068639352985,0.5523993136064702,0.17044063530820053,1.130830317513863,0.04860236714613998,0.16052561493361384,0.013920694213853741,0.004928728486735201,-0.025290840135077985,0.026429912610025696
0.18,0.5,0.3,90,0.60/0.40/0.25,False,878,8.976781340204514,0.14101196025855378,0.136215973613162,1.072531241214954,1.7396962059165098,0.7757711018772385,-0.18177006067553692,0.571753986332574,0.44578881170667173,0.5542111882933283,0.1681305738983322,1.1751100145473206,0.06421557397002908,0.16990351488213806,0.018017666245193416,0.018668119497423863,-0.02190171499562865,0.038362785423246004
0.18,0.5,0.3,90,0.60/0.35/0.20,False,878,8.777501678370422,0.13969247551444242,0.13412480302197896,1.0781712407672421,1.7427108378555711,0.8429355778930959,-0.1657214135670979,0.571753986332574,0.43638427160919296,0.563615728390807,0.16614197548581644,1.1921862716716525,0.06977679673295224,0.1699665181597067,0.018546564276923624,0.024308119049712085,-0.023221199739740017,0.05441143253168501
0.18,0.5,0.3,90,0.65/0.45/0.25,False,878,9.0363051614886,0.1414012664037425,0.13667933678267172,1.0719521914954326,1.7392968139205047,0.7755036887877303,-0.1823347437905568,0.571753986332574,0.4481321625079507,0.5518678374920494,0.16861130176201566,1.1787665196667247,0.06673265002116983,0.17095039468044204,0.018548735847677623,0.01808906977790259,-0.021512408850439924,0.03779810230822611
0.18,0.5,0.4,40,0.60/0.40/0.25,False,878,8.077835540107124,0.13484998954014005,0.13633851922375093,1.030480816195368,1.6537435077886269,0.6523565048412208,-0.20671210992670586,0.571753986332574,0.4481891665928021,0.5518108334071978,0.16978140553262538,1.1143780928974576,0.054866142386917165,0.1625946792014794,0.01726357744438362,-0.023382305522162028,-0.028063685714042386,0.013420736172077063
0.18,0.5,0.4,40,0.60/0.35/0.20,False,878,7.905934500403774,0.13360644780295305,0.13396396798574248,1.0378272968906035,1.665377467377445,0.6989515026777096,-0.19115267266913616,0.571753986332574,0.4382233351577223,0.5617766648422777,0.16771230910134213,1.1285628926850677,0.05885694713346023,0.1623174195837332,0.017630462297387565,-0.01603582482692656,-0.02930722745122938,0.02898017342964676
0.18,0.5,0.4,40,0.65/0.45/0.25,False,878,8.191832245929538,0.135662464777349,0.13671629845722083,1.033447368693258,1.6624892466504289,0.6541967708393924,-0.20737256865894038,0.571753986332574,0.45063108999659107,0.5493689100034089,0.1704988588050243,1.1197830292946922,0.055860397035962024,0.16389928744950294,0.01755197745298304,-0.02041575302427212,-0.027251210476833432,0.012760277439842538
0.18,0.5,0.4,60,0.60/0.40/0.25,False,878,8.554510585810224,0.13818559401290442,0.13853099771339814,1.0383207645274022,1.6582363932275337,0.6760553239273388,-0.2043998310821029,0.571753986332574,0.44944099203685595,0.550559007963144,0.16973697586065237,1.1196499889208922,0.05266613757378958,0.16551700770933242,0.01695724249157562,-0.015542357190127865,-0.02472808124127801,0.015733015016680008
0.18,0.5,0.4,60,0.60/0.35/0.20,False,878,8.373583062250129,0.1369383971993472,0.1361953670415045,1.045386849465701,1.668776051210414,0.7253283581642505,-0.1887950411120387,0.571753986332574,0.4394751606017762,0.5605248393982238,0.1676678794293692,1.1335063560218839,0.0565982098114047,0.16523899352764942,0.017329210127541107,-0.008476272251829009,-0.025975278054835238,0.03133780498674421
