date,ticker,period_return_20d,was_in_universe,was_selected,was_underweighted,expected_return_rank_pct,signal_rank_pct,volatility_rank_pct,expected_daily_return,signal_strength,quality_score,target_confidence,filter_status,diagnosis
2024-04-18,TXN,0.1912384884335916,True,False,False,0.4782608695652174,0.391304347826087,0.5217391304347826,-1.6851105064591126e-06,0.0697579527240113,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-04-18,TSLA,0.1661442331687193,True,False,False,0.391304347826087,0.8260869565217391,0.21739130434782608,1.3505121722815004e-05,0.0696117046612363,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-04-18,VIST,0.149116428047249,True,False,False,0.08695652173913043,0.6521739130434783,0.5652173913043478,0.0002681238324802,0.069652237452537,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-04-25,NVDA,0.2561598272768384,True,False,False,0.782608695652174,0.2608695652173913,0.6956521739130435,-0.0001133589329829,0.4840783855093458,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-04-25,QCOM,0.235517395813448,True,False,False,0.9130434782608695,0.34782608695652173,0.30434782608695654,-0.0001891513343567,0.4468062572351144,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-04-25,TXN,0.1257631571248663,True,False,False,0.30434782608695654,0.17391304347826086,0.21739130434782608,8.03087007127455e-05,0.7299334666133357,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-04-25,NFLX,0.125478078221962,True,False,False,0.8260869565217391,0.6521739130434783,0.13043478260869565,-0.0001290668858747,0.374691462961473,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-04-25,GOOGL,0.11250001956255,True,False,False,0.5652173913043478,0.5217391304347826,0.43478260869565216,-2.54784991144726e-05,0.3747292730957951,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-02,NVDA,0.2775207886484299,True,False,False,0.9130434782608695,0.9130434782608695,0.391304347826087,-0.0001457064056658,0.1892129089498329,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-02,CCJ,0.1464271049298622,True,False,False,0.2608695652173913,0.2608695652173913,1.0,0.0001060282534694,0.5258667235235187,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-02,AMD,0.1418992180810381,True,False,False,0.782608695652174,0.8695652173913043,0.2608695652173913,-0.000135264819196,0.1892192816974271,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-02,VIST,0.1408052594856348,True,False,False,0.6086956521739131,0.6086956521739131,0.8260869565217391,-4.148318095304952e-05,0.1892577256219191,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-02,NFLX,0.1353092675646172,True,False,False,0.43478260869565216,1.0,0.21739130434782608,4.374959760356069e-05,0.0,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-09,NVDA,0.3621643350592538,True,False,False,0.43478260869565216,0.8260869565217391,0.5652173913043478,-4.8031564673227205e-05,0.1785219709795256,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-09,QCOM,0.1444555378359919,True,False,False,0.2608695652173913,0.30434782608695654,1.0,5.536485698068904e-05,0.5432748108677231,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-09,AMD,0.1015814409707951,True,False,False,0.4782608695652174,0.9565217391304348,0.2608695652173913,-4.850623996221765e-05,0.058655131507131,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-09,COST,0.0854128683241521,True,False,False,0.13043478260869565,0.13043478260869565,0.34782608695652173,0.0009568978946223,0.7541409816798028,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-09,AVGO,0.0773319446585356,True,False,False,1.0,0.9130434782608695,0.21739130434782608,-0.0007323727960866,0.1535730298277792,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-16,NVDA,0.3976409591243341,True,False,False,0.9130434782608695,0.6086956521739131,0.391304347826087,-0.0010589667099274,0.2335737809317775,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-16,AVGO,0.228668755372366,True,False,False,0.43478260869565216,0.43478260869565216,0.8260869565217391,-0.0001890057996744,0.5869535354114854,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-16,AAPL,0.1193110492636091,True,False,False,0.21739130434782608,0.2608695652173913,0.043478260869565216,0.0008381197863364,0.8221875552522959,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-16,QCOM,0.114140824085122,True,False,False,0.043478260869565216,0.13043478260869565,0.17391304347826086,0.0032858548473569,0.927050335277504,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-16,AMAT,0.1074615714207292,True,False,False,0.8260869565217391,0.4782608695652174,1.0,-0.0007742135588159,0.4865889691067662,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-23,AVGO,0.1427699835670866,True,False,False,0.43478260869565216,0.9130434782608695,0.7391304347826086,-8.31404414680296e-05,8.926633293149745e-06,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-23,NVDA,0.1378722002407471,True,True,False,0.08695652173913043,0.13043478260869565,0.8260869565217391,0.0018795364724185,0.6297384058399745,0.5,0.5,selected,selected
2024-05-23,AAPL,0.11376281009928,True,False,False,0.391304347826087,0.6086956521739131,0.8695652173913043,-3.5214811824287115e-05,0.1355838691403685,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-23,ADBE,0.0845419824914937,True,False,False,0.17391304347826086,0.8695652173913043,0.08695652173913043,9.658498745564356e-05,1.5196571539081688e-05,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-23,META,0.0711280110130077,True,False,False,0.8695652173913043,0.391304347826087,0.6521739130434783,-0.0005929635393241,0.2573669968483989,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-31,ADBE,0.2591285130619842,True,False,False,0.6956521739130435,0.8695652173913043,0.34782608695652173,-8.975367805502568e-05,0.1600694225852292,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-05-31,AVGO,0.2350307260372226,True,False,False,0.4782608695652174,0.5652173913043478,0.6521739130434783,7.547678697526083e-06,0.2797452913721708,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-31,TSLA,0.1784591108071007,True,False,False,0.30434782608695654,0.9565217391304348,0.6086956521739131,9.055819491120132e-05,0.1524730967597162,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-05-31,NVDA,0.1337827057922866,True,True,False,0.043478260869565216,0.043478260869565216,1.0,0.0051026712400186,1.0,0.5,0.5,selected,selected
2024-05-31,AAPL,0.1274382314694409,True,False,False,0.34782608695652173,0.17391304347826086,0.8695652173913043,5.421462223189573e-05,0.6777023157861293,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-06-07,TSLA,0.4780819973366759,True,False,False,0.6521739130434783,0.9130434782608695,0.30434782608695654,-9.084793949218512e-05,0.1021272213228944,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-07,AVGO,0.2322342024065373,True,False,False,1.0,0.7391304347826086,0.43478260869565216,-0.0002644541441425,0.1021517983471624,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-07,ADBE,0.2161227863231836,True,False,False,0.7391304347826086,0.8260869565217391,1.0,-0.000114673926794,0.10214774289389,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-07,AAPL,0.1614606805052596,True,False,False,0.8695652173913043,0.391304347826087,0.391304347826087,-0.0001769878095674,0.302616964124932,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-07,AMAT,0.1341271188662649,True,False,False,0.782608695652174,0.43478260869565216,0.6956521739130435,-0.0001183640135646,0.2750522116859512,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-14,TSLA,0.4412673752919043,True,False,False,0.391304347826087,0.9130434782608695,0.7391304347826086,-2.02783904743513e-05,0.1007883111132946,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-14,INTC,0.1277503872637972,True,False,False,0.4782608695652174,1.0,0.043478260869565216,-4.533622831371333e-05,0.0,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-14,AMD,0.1122595854213042,True,False,False,0.7391304347826086,0.8695652173913043,0.43478260869565216,-0.0005999745765284,0.1007996111465501,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-14,AAPL,0.1050873041262783,True,False,False,0.13043478260869565,0.2608695652173913,1.0,0.0011206519758415,0.7418910387244303,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-06-14,VIST,0.0857600965701839,True,False,False,0.8695652173913043,0.6521739130434783,0.2608695652173913,-0.0006746162426274,0.1843484774092515,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-24,TSLA,0.3494358769411854,True,False,False,0.5217391304347826,0.6521739130434783,0.9565217391304348,-1.4971401745067453e-05,0.1273496195664099,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-24,VIST,0.0812228475900131,True,False,False,0.8695652173913043,0.9130434782608695,0.4782608695652174,-0.0001997939202536,8.173949048160671e-06,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-06-24,AAPL,0.081051192306415,True,False,False,0.391304347826087,0.08695652173913043,0.8260869565217391,6.084380757613188e-05,0.647041366781339,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-06-24,INTC,0.0778541410492126,True,False,False,0.2608695652173913,0.8260869565217391,0.2608695652173913,0.0001120876430522,1.9526544662942022e-05,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-06-24,ADBE,0.041665924351895,True,False,False,0.7391304347826086,0.2608695652173913,0.08695652173913043,-0.0001363306749529,0.578288184871343,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-01,PEP,0.063171424425622,True,False,False,0.34782608695652173,0.7391304347826086,0.7391304347826086,4.201254129178576e-06,0.0513096094054655,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-01,TSLA,0.0608024133695086,True,True,False,0.782608695652174,0.34782608695652173,0.21739130434782608,-0.0004427875454544,0.4143479186579492,0.5,0.5,selected,selected
2024-07-01,TXN,0.032836583706217,True,False,False,0.6086956521739131,0.43478260869565216,0.782608695652174,-0.0002360666245351,0.3345106887976709,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-01,CSCO,0.0130471154442817,True,False,False,0.30434782608695654,0.17391304347826086,0.9130434782608695,3.754743567498522e-05,0.648163055660037,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-01,AAPL,0.0094579148870026,True,False,False,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.002104301099037,0.8813401982602925,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-09,PEP,0.0654108214695223,True,False,False,0.391304347826087,0.8260869565217391,0.5652173913043478,-6.090601500635085e-05,0.0001090634422938,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-09,CSCO,-0.0139737860329605,True,False,False,0.5652173913043478,0.8695652173913043,0.4782608695652174,-0.0003562786518636,0.0001068449120669,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-09,VIST,-0.0487421824198153,True,False,False,0.9130434782608695,0.782608695652174,0.9565217391304348,-0.0009439585865085,0.1063591060566583,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-09,SPY,-0.0605771337240043,True,False,False,0.8695652173913043,0.21739130434782608,0.30434782608695654,-0.0008514701623317,0.6960006125815104,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-09,TXN,-0.0659972345732319,True,False,False,0.4782608695652174,0.4782608695652174,0.782608695652174,-0.0001985846514153,0.4208184148544389,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-16,META,0.0791154756250358,True,False,False,0.7391304347826086,0.9130434782608695,0.6956521739130435,-0.0005593273418303,2.9203552732049924e-05,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-16,PEP,0.0461884004859918,True,False,False,0.17391304347826086,0.6521739130434783,0.782608695652174,0.0001042854696832,0.0001239893373511,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-16,YPF,0.0460271701081496,True,False,False,0.30434782608695654,1.0,0.4782608695652174,7.541139510510387e-06,0.0,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-16,VIST,0.029144690867719,True,False,False,0.2608695652173913,0.30434782608695654,0.9565217391304348,5.65581271841254e-05,0.5180310167985446,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-16,COST,0.0165144368870802,True,False,False,0.34782608695652173,0.6956521739130435,0.5652173913043478,-2.5303649300629344e-05,9.594892886876969e-05,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-23,NFLX,0.0867819281776245,True,False,False,0.8695652173913043,0.6086956521739131,0.08695652173913043,-0.0001899997382413,0.0452295509819884,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-23,CSCO,0.0836928605917421,True,False,False,0.6521739130434783,0.391304347826087,0.43478260869565216,-6.99596966037598e-05,0.1865585199442776,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-23,META,0.0778407125934701,True,False,False,0.43478260869565216,0.6956521739130435,0.9130434782608695,6.2470820227568384e-06,0.0452272096674629,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-23,PEP,0.0575535686461063,True,False,False,0.21739130434782608,0.9565217391304348,0.34782608695652173,0.0001307142248241,0.005021549016544,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-23,YPF,0.0571568204953796,True,False,False,0.9565217391304348,1.0,0.782608695652174,-0.0002149810695026,0.0,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-30,NVDA,0.2368649272118421,True,False,False,0.5652173913043478,0.8695652173913043,0.21739130434782608,-1.699585616922509e-05,0.1454276563757301,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-30,VIST,0.209562258961317,True,False,False,0.17391304347826086,0.6521739130434783,0.8695652173913043,0.0001505689090123,0.1454485007412836,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-07-30,YPF,0.1393139463514687,True,True,False,0.9130434782608695,0.782608695652174,0.9130434782608695,-0.0001514037440825,0.145441697952725,0.5,0.5,selected,selected
2024-07-30,AVGO,0.1245122253707766,True,False,False,0.8695652173913043,0.6956521739130435,0.9565217391304348,-0.0001187404832848,0.1454465821585931,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-07-30,COST,0.1220571973152759,True,False,False,0.08695652173913043,0.2608695652173913,0.6521739130434783,0.0001861972878331,0.1455433267341422,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-06,YPF,0.3029810255518543,True,False,False,0.6956521739130435,0.5652173913043478,0.2608695652173913,-7.204824437693591e-05,0.084443880643812,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-06,VIST,0.169539564672317,True,False,False,0.2608695652173913,0.6086956521739131,0.043478260869565216,6.122888564691513e-05,0.0844432392087402,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-06,ADBE,0.118728094795121,True,False,False,0.6521739130434783,0.43478260869565216,0.6956521739130435,-5.861284808403673e-05,0.0845339790369831,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-06,NFLX,0.1150155273828137,True,False,False,0.043478260869565216,0.4782608695652174,0.08695652173913043,0.0001704797958874,0.0845326927493087,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-06,CSCO,0.1005314643681849,True,False,False,0.30434782608695654,0.17391304347826086,0.6521739130434783,5.0297716069045066e-05,0.0847422634946061,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-13,TSLA,0.0976759990035496,True,False,False,0.7391304347826086,0.9565217391304348,0.391304347826087,-9.807997816405786e-05,0.1288162886429384,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-13,ADBE,0.0843765865469485,True,False,False,0.8695652173913043,0.5217391304347826,0.43478260869565216,-0.0001787701717724,0.3263668019076138,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-13,AMZN,0.0839453028465893,True,False,False,0.5652173913043478,0.8695652173913043,0.6956521739130435,-1.3869091717082932e-05,0.1753716959161767,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-13,CSCO,0.0824333649220878,True,False,False,0.17391304347826086,0.782608695652174,0.2608695652173913,0.0001323961301187,0.2590140552580962,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-13,AMD,0.0618578291327065,True,False,False,0.391304347826087,0.6956521739130435,0.043478260869565216,2.798300573715612e-05,0.3246256274411044,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-20,YPF,0.0887245901315683,True,False,False,0.30434782608695654,0.34782608695652173,0.08695652173913043,5.749484812119561e-05,0.2925734633118051,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-20,AMZN,0.0422069967960638,True,False,False,0.782608695652174,0.6956521739130435,0.6521739130434783,-0.000172754050691,0.1850498646708105,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-20,TSLA,0.0275892839273403,True,False,False,0.9130434782608695,0.9130434782608695,0.8260869565217391,-0.0004598011782481,0.1850219000494274,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-20,META,0.0213012969724948,True,False,False,0.17391304347826086,0.21739130434782608,0.782608695652174,0.0006122183865618,0.5800436342596597,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-20,COST,0.0186258926008353,True,False,False,0.043478260869565216,0.08695652173913043,0.7391304347826086,0.0026014505718945,0.9374971397104864,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-27,TSLA,0.2285262691339309,True,False,False,0.782608695652174,0.9130434782608695,0.782608695652174,-0.0005410060451817,0.2079092500181198,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-27,INTC,0.1728949314133767,True,False,False,0.2608695652173913,1.0,0.17391304347826086,3.638671640709506e-05,0.0,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-08-27,CCJ,0.1357994849521577,True,False,False,0.6956521739130435,0.7391304347826086,0.13043478260869565,-0.0004122294414849,0.2079184833689719,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-27,AMZN,0.1121187858685557,True,False,False,0.391304347826087,0.391304347826087,0.7391304347826086,-2.813352902247984e-05,0.482220176006255,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-08-27,META,0.0947987368273521,True,False,False,1.0,0.34782608695652173,0.8695652173913043,-0.0008186323566721,0.5061953643386313,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-04,CCJ,0.2676922724797175,True,False,False,0.5652173913043478,0.34782608695652173,0.6086956521739131,-1.2119095674505357e-05,0.3056253374701356,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-04,INTC,0.1523416900659631,True,False,False,0.43478260869565216,1.0,0.30434782608695654,3.951967675715502e-05,0.0,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-09-04,TSLA,0.134952828568158,True,False,False,0.8260869565217391,0.9565217391304348,0.391304347826087,-0.0001309966173354,1.7698713601033203e-05,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-04,AMD,0.1342372706578036,True,False,False,0.4782608695652174,0.30434782608695654,0.21739130434782608,2.8428168669709567e-05,0.3127768757714746,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-09-04,NVDA,0.1190095047415957,True,False,False,0.7391304347826086,0.5217391304347826,0.8260869565217391,-7.901205057273274e-05,0.0708604248876628,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-11,CCJ,0.265132626567945,True,False,False,0.6956521739130435,0.6521739130434783,0.6956521739130435,-9.612489900564182e-05,0.267345559445599,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-11,INTC,0.194501008835958,True,False,False,0.5217391304347826,1.0,0.7391304347826086,-2.7269883101872725e-05,0.0,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-11,AVGO,0.1748909580373188,True,False,False,0.30434782608695654,0.5217391304347826,0.043478260869565216,5.2889346727782405e-05,0.4786894764711724,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-09-11,META,0.1537229651593508,True,False,False,0.8260869565217391,0.5652173913043478,0.6521739130434783,-0.0001532382764418,0.3519404054479276,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-11,AMD,0.1411984757502247,True,False,False,0.782608695652174,0.17391304347826086,0.08695652173913043,-0.0001217028562597,0.6558926203892452,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-18,CCJ,0.390675590388827,True,False,False,0.782608695652174,0.782608695652174,0.9130434782608695,-0.0001255620950129,0.1098393349897828,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-18,NVDA,0.1971420828495562,True,False,False,0.9130434782608695,1.0,0.2608695652173913,-0.0001966768535433,0.0,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-18,CSCO,0.1148902789866075,True,False,False,0.9565217391304348,0.5652173913043478,0.6086956521739131,-0.0002075945392162,0.1099977170287237,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-18,AVGO,0.0937094657441739,True,False,False,0.5217391304347826,0.391304347826087,0.17391304347826086,8.400725784348038e-06,0.2211386706991399,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-09-18,INTC,0.0741453526354194,True,True,False,0.30434782608695654,0.4782608695652174,0.6956521739130435,8.844294900448035e-05,0.1559367322757024,0.5,0.5,selected,selected
2024-09-25,CCJ,0.1363732224765264,True,False,False,0.2608695652173913,0.2608695652173913,0.9130434782608695,0.0001999522982731,0.3956121025633055,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-09-25,NVDA,0.1299489526739727,True,False,False,0.9565217391304348,0.9130434782608695,0.391304347826087,-0.0002166078198532,0.0942644903597186,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-09-25,YPF,0.0872482694545075,True,False,False,0.34782608695652173,0.43478260869565216,0.9565217391304348,0.0001681019044142,0.2527774231652004,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-09-25,CSCO,0.0689458147809116,True,False,False,0.043478260869565216,0.043478260869565216,0.6521739130434783,0.0020049916075868,1.0,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-09-25,NFLX,0.0384306598555177,True,False,False,0.5217391304347826,0.21739130434782608,0.7391304347826086,8.110170012850078e-06,0.5131493848124821,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-10-02,NVDA,0.172402171870714,True,False,False,0.6521739130434783,0.43478260869565216,0.43478260869565216,-8.669101919850809e-05,0.3006016796713542,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-02,YPF,0.1318579360342644,True,False,False,0.7391304347826086,0.9130434782608695,0.08695652173913043,-0.0001540699545983,0.1075366237741769,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-02,VIST,0.1089238715938891,True,False,False,0.4782608695652174,0.782608695652174,0.043478260869565216,-1.9317407768206167e-06,0.1075403235654964,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-02,CCJ,0.0918285000330623,True,True,False,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.0016176243360312,0.7712857279394323,0.5,0.5,selected,selected
2024-10-02,NFLX,0.0599783335455916,True,False,False,0.8695652173913043,0.6086956521739131,1.0,-0.0001944560136306,0.1866349639286573,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-09,YPF,0.1975413233263965,True,False,False,0.21739130434782608,0.6956521739130435,0.21739130434782608,5.64383001229512e-05,0.0472267032819839,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-10-09,TSLA,0.1969715624411099,True,False,False,0.9565217391304348,0.6521739130434783,0.9130434782608695,-0.0006123419822708,0.1275773294368561,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-09,AMZN,0.1183776982540441,True,False,False,0.6521739130434783,1.0,0.8695652173913043,-0.0001736439726391,0.0,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-09,NVDA,0.0977007712791961,True,False,False,0.17391304347826086,0.17391304347826086,0.6521739130434783,6.855452888624338e-05,0.5074480433753082,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-10-09,GOOGL,0.090510279508472,True,False,False,0.5217391304347826,0.8260869565217391,1.0,-9.920238991200992e-05,0.0164611821994476,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-16,TSLA,0.4920706072485072,True,False,False,0.9565217391304348,0.9565217391304348,0.782608695652174,-0.0003454174535818,0.127863880312983,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-16,YPF,0.2423633798249578,True,False,False,0.2608695652173913,0.5217391304347826,0.17391304347826086,0.0001063049060839,0.2229630793951567,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-10-16,NFLX,0.1830057077002764,True,False,False,0.34782608695652173,0.7391304347826086,1.0,6.011362426237121e-05,0.127901163574303,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-10-16,AMZN,0.1455937011222137,True,False,False,0.4782608695652174,0.34782608695652173,0.5652173913043478,-2.280975638773279e-05,0.2660908149128826,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-16,INTC,0.1169879279618941,True,False,False,0.21739130434782608,0.2608695652173913,0.34782608695652173,0.0001139122062317,0.2939874173014352,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-10-23,TSLA,0.600889344958343,True,False,False,0.43478260869565216,1.0,0.13043478260869565,4.464837650003379e-06,0.0,0.5,0.5,not_in_raw_selection,not_in_raw_selection
2024-10-23,YPF,0.5296296023028841,True,False,False,0.9130434782608695,0.4782608695652174,0.8695652173913043,-0.0002411482514533,0.2061276918961246,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-23,NFLX,0.1795833539522175,True,False,False,1.0,0.30434782608695654,0.5217391304347826,-0.0002517715862695,0.4217705335446189,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-23,AMZN,0.0983704050051403,True,False,False,0.5217391304347826,0.6521739130434783,0.2608695652173913,-2.145996597629462e-05,4.804951672175871e-05,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-23,INTC,0.0923567210611038,True,False,False,0.6086956521739131,0.5652173913043478,0.7391304347826086,-3.9325739302115295e-05,0.1085025957129474,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-30,YPF,0.6175152879241907,True,False,False,0.43478260869565216,0.21739130434782608,0.6086956521739131,-3.172816743563214e-06,0.6106721458527011,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-30,TSLA,0.2925258412981588,True,True,False,0.7391304347826086,0.9130434782608695,0.43478260869565216,-0.0001674108123716,0.131271927337155,0.5,0.5,selected,selected
2024-10-30,NFLX,0.1639822819576166,True,False,False,0.8260869565217391,0.391304347826087,0.391304347826087,-0.0001972860476525,0.3468335026740946,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
2024-10-30,COST,0.0938014974785481,True,False,False,0.8695652173913043,0.6521739130434783,0.21739130434782608,-0.0002038032130659,0.1314432290574384,0.5,0.5,low_or_negative_expected_return,low_or_negative_expected_return
