date,horizon,alpha,beta,r2,sample_size,warning,no_lookahead
2024-03-06,10D,0.008157225221137389,0.1080087370756585,0.0012042589425146355,2507,,True
2024-03-06,20D,0.017929455946982854,0.31372278471936527,0.00491046661997907,2507,,True
2024-03-13,5D,0.003826110124529453,0.04248851429454696,0.00038311674532731654,2530,,True
2024-03-13,10D,0.008179211715127093,0.10757204304948377,0.0011988559122193543,2530,,True
2024-03-13,20D,0.017772707121621854,0.3061095788125094,0.004693455963392101,2530,,True
2024-03-20,5D,0.0038993480272371656,0.04566770009883326,0.00044476889122735397,2553,,True
2024-03-20,10D,0.008253564527433909,0.10874592238067667,0.0012331850889129026,2553,,True
2024-03-20,20D,0.01788425986267629,0.3064254957278592,0.004722085595976089,2553,,True
2024-03-27,5D,0.003911164235489907,0.04129878469688546,0.00037802991990498747,2576,,True
2024-03-27,10D,0.008105071390748833,0.09719779627645009,0.001021513180324951,2576,,True
2024-03-27,20D,0.01740638703416865,0.2914041288835108,0.004422329792020618,2576,,True
2024-04-04,5D,0.00373752939857108,0.04121783518113202,0.00037538622469024396,2599,,True
2024-04-04,10D,0.008141471440145662,0.0982015947038898,0.0010408717374972287,2599,,True
2024-04-04,20D,0.016915111198455686,0.29313598343633396,0.004466045567230181,2599,,True
2024-04-11,5D,0.003951181960636757,0.042178734416507935,0.000392529932913499,2622,,True
2024-04-11,10D,0.007817468723027021,0.09936524379314977,0.001064009066146565,2622,,True
2024-04-11,20D,0.01665173822281033,0.2947493036525479,0.004505101384437826,2622,,True
2024-04-18,5D,0.003441126623079653,0.04130336910271346,0.00037458298804249335,2645,,True
2024-04-18,10D,0.007326294467593161,0.09937601099236959,0.0010652124359269433,2645,,True
2024-04-18,20D,0.016473111576875536,0.29810472655221854,0.0046273492755597445,2645,,True
2024-04-25,5D,0.0034781938276257523,0.041012736455017636,0.00036729710939520377,2668,,True
2024-04-25,10D,0.007414233519910582,0.0983307890318364,0.0010354845805989887,2668,,True
2024-04-25,20D,0.01703842629253099,0.29506856053560515,0.004506502218393993,2668,,True
2024-05-02,5D,0.0035283684583578964,0.03996388030324057,0.0003467184492041975,2691,,True
2024-05-02,10D,0.007771771090200217,0.09760753270397754,0.0010138169376945338,2691,,True
2024-05-02,20D,0.01749378510997196,0.2924993383197828,0.004407163833978434,2691,,True
2024-05-09,5D,0.003834330761148785,0.03999818351142473,0.0003453757177570571,2714,,True
2024-05-09,10D,0.008245876772766864,0.09711589015607398,0.0009983199027228107,2714,,True
2024-05-09,20D,0.017934967824275807,0.29114131555883516,0.004346691955951609,2714,,True
2024-05-16,5D,0.003996172182261598,0.0409005456341343,0.0003612433239150725,2737,,True
2024-05-16,10D,0.008342435141421618,0.09894358934957431,0.0010361840321442273,2737,,True
2024-05-16,20D,0.01809185523860217,0.2930653066922313,0.004396656170826407,2737,,True
2024-05-23,5D,0.003932564018730385,0.04236233893747908,0.0003884029652632126,2760,,True
2024-05-23,10D,0.008318672192716448,0.09805795319041653,0.001020376453239713,2760,,True
2024-05-23,20D,0.01833411895179384,0.29239286741461346,0.004369726486454062,2760,,True
2024-05-31,5D,0.003969752528540483,0.04208075697300244,0.0003852662824114228,2783,,True
2024-05-31,10D,0.008365053353608308,0.10065046084451008,0.0010820539805709295,2783,,True
2024-05-31,20D,0.01847389026550051,0.29019629048756806,0.004336411898096415,2783,,True
2024-06-07,5D,0.003983514158422708,0.04732661715710444,0.00048730053716239397,2806,,True
2024-06-07,10D,0.008609342840906321,0.10902494460654355,0.001262137545215647,2806,,True
2024-06-07,20D,0.018705515368801436,0.29194008363574797,0.004387479297424335,2806,,True
2024-06-14,5D,0.004210151314959883,0.04879782317723257,0.0005148119825298947,2829,,True
2024-06-14,10D,0.008712929135373821,0.105879048154894,0.0011928160000659327,2829,,True
2024-06-14,20D,0.01925731303613024,0.29020855988938776,0.004312688138566334,2829,,True
2024-06-24,5D,0.004109736921615322,0.0426105053759839,0.00039399949944773915,2852,,True
2024-06-24,10D,0.008712586815112867,0.10142471874919269,0.0010985219885368824,2852,,True
2024-06-24,20D,0.019502081077343733,0.28348386033456924,0.00411934232398925,2852,,True
2024-07-01,5D,0.004220206543503358,0.04263881172380485,0.0003930351436065571,2875,,True
2024-07-01,10D,0.009162836701951714,0.10043431430556443,0.0010629475138368427,2875,,True
2024-07-01,20D,0.01951355562875835,0.28289505788299735,0.004089820886070572,2875,,True
2024-07-09,5D,0.00454875500262145,0.04030047554484366,0.00034867997696141906,2898,,True
2024-07-09,10D,0.009405752380121727,0.09928706088685461,0.001039217314510621,2898,,True
2024-07-09,20D,0.018905382036017254,0.2833421086774013,0.0040999387223010775,2898,,True
2024-07-16,5D,0.004480998274982999,0.03883163320737749,0.0003259605049916736,2921,,True
2024-07-16,10D,0.009023128297382884,0.09767631145821755,0.0010103502732558,2921,,True
2024-07-16,20D,0.017633013465219102,0.2789684446698944,0.00392765150770602,2921,,True
2024-07-23,5D,0.004170865049993878,0.039062812649246596,0.00033056935797348697,2944,,True
2024-07-23,10D,0.00824186885575782,0.09790343419693083,0.001006423799214895,2944,,True
2024-07-23,20D,0.01682983393822008,0.2745948698013453,0.0037900232332885864,2944,,True
2024-07-30,5D,0.003689399560198079,0.03777215639209029,0.0003049555115169911,2967,,True
2024-07-30,10D,0.007331316631337166,0.09595665100862619,0.0009452095917016345,2967,,True
2024-07-30,20D,0.016583849982760322,0.27159654255178295,0.003694635149143255,2967,,True
2024-08-06,5D,0.0032339394719574557,0.0401065062358133,0.00033655863426118593,2990,,True
2024-08-06,10D,0.007315356299855548,0.09632618873187164,0.000942099262983831,2990,,True
2024-08-06,20D,0.016769238349170806,0.2711440269572446,0.0036564054247738564,2990,,True
2024-08-13,5D,0.0036916375782375882,0.038156609716118645,0.00030106560792420023,3013,,True
2024-08-13,10D,0.008082749284356193,0.09317852777482317,0.0008695372332954143,3013,,True
2024-08-13,20D,0.01718296905592931,0.2692422723804085,0.003591333074889458,3013,,True
2024-08-20,5D,0.003983791397287185,0.036669908718176006,0.0002766759996246648,3036,,True
2024-08-20,10D,0.008283782761390192,0.09238725654141258,0.0008533222494216952,3036,,True
2024-08-20,20D,0.017184720746548025,0.2686564118977799,0.0035728054683505928,3036,,True
2024-08-27,5D,0.003896520927274628,0.0382391229000934,0.000301169327031503,3059,,True
2024-08-27,10D,0.00797252805178348,0.0936991277612361,0.0008756989133326121,3059,,True
2024-08-27,20D,0.016918373839656574,0.26926709887874045,0.0035924906224827913,3059,,True
2024-09-04,5D,0.003680634754594046,0.03694394561833898,0.000280084428564642,3082,,True
2024-09-04,10D,0.007801840492667342,0.09064775327763587,0.0008205420908591332,3082,,True
2024-09-04,20D,0.017063046822650973,0.26511150125004823,0.0034854104173508427,3082,,True
2024-09-11,5D,0.0037434088811855244,0.03286279967033071,0.00022169718067044375,3105,,True
2024-09-11,10D,0.007878532013229782,0.08679074550466835,0.0007533372833605778,3105,,True
2024-09-11,20D,0.017322751565934456,0.2557954666976973,0.0032409030887886603,3105,,True
2024-09-18,5D,0.0037663312504961095,0.03253905757808178,0.0002167691493585311,3128,,True
2024-09-18,10D,0.008212842623164723,0.08466986288883453,0.0007120809610583478,3128,,True
2024-09-18,20D,0.017699389837814477,0.253202329182634,0.0031596733220624618,3128,,True
2024-09-25,5D,0.004077524073452745,0.029751323899488584,0.00017966575803041174,3151,,True
2024-09-25,10D,0.00838955625475198,0.08109355317939408,0.000651351700099223,3151,,True
2024-09-25,20D,0.017937452486147348,0.2517420019873408,0.0031136823579379636,3151,,True
2024-10-02,5D,0.003948851706216848,0.029650710989896127,0.0001783829431863948,3174,,True
2024-10-02,10D,0.008425818129703413,0.0809717885545166,0.0006495360689260377,3174,,True
2024-10-02,20D,0.01778856236997667,0.2524827214653962,0.003128991037230966,3174,,True
2024-10-09,5D,0.004121864478149103,0.02939624964303293,0.00017497351689410579,3197,,True
2024-10-09,10D,0.00849433892532725,0.08241364044939078,0.0006717561311748721,3197,,True
2024-10-09,20D,0.017881586302984153,0.25276838757488296,0.0031373135106004257,3197,,True
2024-10-16,5D,0.004013156582620623,0.03489727061900382,0.00024677541833395544,3220,,True
2024-10-16,10D,0.008313910211418273,0.08650018336851885,0.0007420656180793239,3220,,True
2024-10-16,20D,0.017982951490019702,0.2483674168405595,0.003036643604605538,3220,,True
2024-10-23,5D,0.003946240770776213,0.032745111260271,0.00021917354716105564,3243,,True
2024-10-23,10D,0.008361659060530166,0.08223390788110187,0.0006758465353239318,3243,,True
2024-10-23,20D,0.018273937266439718,0.23953112478191316,0.002828011988409429,3243,,True
2024-10-30,5D,0.004063696225356416,0.031740188217202016,0.0002049741709614361,3266,,True
2024-10-30,10D,0.008643404588960122,0.0806212729123399,0.0006440951844143283,3266,,True
2024-10-30,20D,0.018600729852783025,0.23682424863916515,0.002722687311657146,3266,,True
2024-11-06,5D,0.0042204326037973685,0.03102790216797976,0.00019469557265094917,3289,,True
2024-11-06,10D,0.00887125820617334,0.0794988980264013,0.000620834302950124,3289,,True
2024-11-06,20D,0.018814312951490077,0.23428995784802464,0.002634640698863211,3289,,True
2024-11-13,5D,0.004269937641205695,0.035089252423931606,0.0002491169018029593,3312,,True
2024-11-13,10D,0.008848034041177871,0.09467758849091507,0.0008769221838980101,3312,,True
2024-11-13,20D,0.018971172795136274,0.24868018075134352,0.002961013270194268,3312,,True
2024-11-20,5D,0.004226074054884173,0.03410686161258272,0.00023398934021345852,3335,,True
2024-11-20,10D,0.008822037082992012,0.09358965885747567,0.0008532637114984087,3335,,True
2024-11-20,20D,0.01913951292405072,0.24954082870224437,0.0029621736339576765,3335,,True
2024-11-27,5D,0.00422619092469308,0.03930114405168318,0.000320157110329955,3358,,True
2024-11-27,10D,0.008995601583096351,0.09283751394948188,0.000864085143733706,3358,,True
2024-11-27,20D,0.01908235852861519,0.2577675541197812,0.003238791612717562,3358,,True
2024-12-05,5D,0.004411821863933419,0.03031848727784338,0.0001982318417569351,3381,,True
2024-12-05,10D,0.009168422308277377,0.09925237575232773,0.0010255369545627557,3381,,True
2024-12-05,20D,0.019183373867673745,0.2521419584338791,0.003211830840486707,3381,,True
2024-12-12,5D,0.004423633168160985,0.03798364514159182,0.00031011790794766014,3404,,True
2024-12-12,10D,0.008963336588075932,0.1051715656327652,0.0011442380880971603,3404,,True
2024-12-12,20D,0.01910066036010918,0.2574877864873661,0.0033447953044998258,3404,,True
2024-12-19,5D,0.004206856386848893,0.03468746146602006,0.00026046991005057585,3427,,True
2024-12-19,10D,0.008874275844100818,0.09998594458915315,0.0010447791647058002,3427,,True
2024-12-19,20D,0.018733565107337865,0.2563343185108752,0.003356278563554249,3427,,True
2024-12-27,5D,0.0043323386367576325,0.03448809773679498,0.0002575852553085012,3450,,True
2024-12-27,10D,0.009014800153649336,0.09712591678362872,0.0009857574505377498,3450,,True
2024-12-27,20D,0.018961434291661645,0.2521047451824285,0.003246771572193996,3450,,True
2025-01-06,5D,0.0043477221843408196,0.032070631124654206,0.00022471391463541046,3473,,True
2025-01-06,10D,0.00877976584452264,0.09196664845744656,0.0008910183409227557,3473,,True
2025-01-06,20D,0.018816083195330437,0.23636226424845067,0.0028802764197580766,3473,,True
2025-01-14,5D,0.004101069976262624,0.03137821733665679,0.00021422888055799838,3496,,True
2025-01-14,10D,0.008871948506670477,0.09036861696656107,0.0008604952990425296,3496,,True
2025-01-14,20D,0.018642905290875245,0.23120844643884877,0.0027523438208142403,3496,,True
2025-01-22,5D,0.004457652031140353,0.03187235136179492,0.00021901495650678005,3519,,True
2025-01-22,10D,0.008963061568213084,0.08694941070926245,0.0007948426041783918,3519,,True
2025-01-22,20D,0.01869702459404262,0.2317315268814941,0.0027561184393888327,3519,,True
2025-01-29,5D,0.0042132709194940745,0.029170610054839775,0.00018167066477159377,3542,,True
2025-01-29,10D,0.008709707436694556,0.0858132572755348,0.0007700522694640277,3542,,True
2025-01-29,20D,0.01851784906508592,0.22920175210136454,0.002688407593558817,3542,,True
2025-02-05,5D,0.004208934625275626,0.031000274301725018,0.00020485437621353686,3565,,True
2025-02-05,10D,0.008677718280445649,0.08838135994175512,0.0008144826072510325,3565,,True
2025-02-05,20D,0.018050433404602516,0.22932395786734336,0.0026789775899911383,3565,,True
2025-02-12,5D,0.004177494386454898,0.032752432704716304,0.00022951861244058236,3588,,True
2025-02-12,10D,0.008773854205470314,0.08665678573264896,0.0007840957587864628,3588,,True
2025-02-12,20D,0.017405617325725892,0.2258006733895119,0.0025952137692180077,3588,,True
2025-02-20,5D,0.004300308205291156,0.03061690833877492,0.00019986957696305208,3611,,True
2025-02-20,10D,0.008346289010173933,0.08639161473088305,0.0007753959691264578,3611,,True
2025-02-20,20D,0.01657902610339917,0.22164150704503227,0.002481282012975372,3611,,True
2025-02-27,5D,0.0037721665790267527,0.03239657327298275,0.00021985249413802865,3634,,True
2025-02-27,10D,0.0076355259533464215,0.08835732580188277,0.0007979079450877169,3634,,True
2025-02-27,20D,0.015750867069688278,0.2237640522017764,0.002506161085303993,3634,,True
2025-03-06,5D,0.003570653200037951,0.03331235838814031,0.00023144715450196252,3657,,True
2025-03-06,10D,0.007211827641307425,0.09034570601210219,0.0008293003765588169,3657,,True
2025-03-06,20D,0.015464741261503368,0.22526091625379707,0.002534744247828735,3657,,True
2025-03-13,5D,0.0033567612715548873,0.034350891222258324,0.0002436310953117804,3680,,True
2025-03-13,10D,0.007115231043760541,0.09096719138010297,0.0008365897707579562,3680,,True
2025-03-13,20D,0.014910987455046508,0.22809857828974872,0.00258532239197784,3680,,True
2025-03-20,5D,0.003479338289424452,0.033764095854239194,0.00023488465978593887,3703,,True
2025-03-20,10D,0.00727486028312483,0.0902398182029407,0.0008210869482818683,3703,,True
2025-03-20,20D,0.014381182602456594,0.22977554984008838,0.002608892439608379,3703,,True
2025-03-27,5D,0.0035191611393371497,0.03355318549066917,0.0002309481684471537,3726,,True
2025-03-27,10D,0.006843438613842115,0.09221239717911192,0.0008499434811600759,3726,,True
2025-03-27,20D,0.013788934683157682,0.23273740492161532,0.0026589701300410162,3726,,True
2025-04-03,5D,0.0030554121368849356,0.03515127157911163,0.00025007488832995417,3749,,True
2025-04-03,10D,0.00619934158882813,0.0934190988274326,0.0008595033989425849,3749,,True
2025-04-03,20D,0.013516824801356284,0.23337208099877219,0.00266508380855468,3749,,True
2025-04-10,5D,0.0028614039325119446,0.036155707899857316,0.00026191591409263637,3772,,True
2025-04-10,10D,0.00604463998349144,0.09455334813660642,0.0008773268532543677,3772,,True
2025-04-10,20D,0.0138414128734453,0.23248387365066828,0.0026291142063954442,3772,,True
2025-04-17,5D,0.0029301302825012862,0.03614146628095401,0.00025760872782554234,3795,,True
2025-04-17,10D,0.006487818288761589,0.09279674688208416,0.0008356310631953967,3795,,True
2025-04-17,20D,0.014477350089420133,0.2298729701997584,0.002547855887051531,3795,,True
2025-04-25,5D,0.0033115528405363104,0.03437042623564287,0.00023009045389077443,3818,,True
2025-04-25,10D,0.006978718360053655,0.09076703842307507,0.000789746703248162,3818,,True
2025-04-25,20D,0.015521077053765863,0.2250664257483937,0.002396409276311462,3818,,True
2025-05-02,5D,0.003406611962657037,0.0348900276857579,0.00023631646164201658,3841,,True
2025-05-02,10D,0.007157716825327,0.09032360581233409,0.000780740253936818,3841,,True
2025-05-02,20D,0.015969702751908992,0.2237349199925867,0.0023573705360856456,3841,,True
2025-05-09,5D,0.003497179645259094,0.03273862345256193,0.00020958895613543138,3864,,True
2025-05-09,10D,0.007662263962791452,0.08677468435484527,0.0007209548688900114,3864,,True
2025-05-09,20D,0.01641547861574999,0.2206778265940025,0.002305843376605443,3864,,True
2025-05-16,5D,0.0039050839672962745,0.03042271802511149,0.00017987405134023415,3887,,True
2025-05-16,10D,0.007904170101661223,0.09072824566519148,0.0007892215697068439,3887,,True
2025-05-16,20D,0.01686192816418338,0.229558864422181,0.0024946204144185025,3887,,True
2025-05-23,5D,0.0037594215593219306,0.034428353459249834,0.00023021300079195672,3910,,True
2025-05-23,10D,0.007846563904890714,0.09472904199608251,0.0008617973537651258,3910,,True
2025-05-23,20D,0.01697481482871364,0.235308920990035,0.002622339322240097,3910,,True
2025-06-02,5D,0.0038574740320797335,0.03241330347380461,0.00020531736381412813,3933,,True
2025-06-02,10D,0.008041408895465337,0.09963424143757224,0.0009575014649976232,3933,,True
2025-06-02,20D,0.01728746398250987,0.24303409535701778,0.0028080355378428123,3933,,True
2025-06-09,5D,0.003961350683195203,0.03669283286517611,0.0002630281590935146,3956,,True
2025-06-09,10D,0.008202248035749272,0.1045626393087292,0.0010559699828716074,3956,,True
2025-06-09,20D,0.0175024085103022,0.24999275601316467,0.0029730880660938652,3956,,True
2025-06-16,5D,0.004018199157932188,0.03747288857309282,0.00027600331054733473,3979,,True
2025-06-16,10D,0.00831861569112244,0.10651749488142037,0.0011011641363873892,3979,,True
2025-06-16,20D,0.01765872344010628,0.2509548194282032,0.0030111676179721547,3979,,True
2025-06-24,5D,0.004076351301977653,0.03869853909382181,0.00029597940643644183,4002,,True
2025-06-24,10D,0.008373632981125338,0.10646268392965022,0.0011063241266376922,4002,,True
2025-06-24,20D,0.017753529039575146,0.2525910530166007,0.003064154646306605,4002,,True
2025-07-01,5D,0.004075504301227098,0.03745764687344604,0.0002791741646763768,4025,,True
2025-07-01,10D,0.008421065877649282,0.10380975052222241,0.001059462160265645,4025,,True
2025-07-01,20D,0.017800480743744684,0.25364525082615713,0.003111459882400136,4025,,True
2025-07-09,5D,0.004123506433413221,0.036581126686348414,0.0002670326996541128,4048,,True
2025-07-09,10D,0.008461538652009125,0.10501228045132657,0.0010854068387837756,4048,,True
2025-07-09,20D,0.01786508121974201,0.2547278915610994,0.003138138568056781,4048,,True
2025-07-16,5D,0.004120422515677235,0.03759676983895532,0.000281265523531693,4071,,True
2025-07-16,10D,0.008485029999499901,0.1047032584034013,0.001076356720940752,4071,,True
2025-07-16,20D,0.01783426535320914,0.2551687744269764,0.003143295407131541,4071,,True
2025-07-23,5D,0.004147905096386196,0.03600181813858373,0.00025895921762408847,4094,,True
2025-07-23,10D,0.008490176102781357,0.11061276834690169,0.001206693636600309,4094,,True
2025-07-23,20D,0.017917316681311465,0.26047540662717295,0.003293475282762248,4094,,True
2025-07-30,5D,0.004149845571616302,0.03676360935710265,0.0002690804253112633,4117,,True
2025-07-30,10D,0.008443700825817918,0.11079732382251573,0.0012079044737199895,4117,,True
2025-07-30,20D,0.017799051759786626,0.26113144125964044,0.003306442693424061,4117,,True
2025-08-06,5D,0.004117292310449581,0.03213792970129374,0.000206596062928055,4140,,True
2025-08-06,10D,0.00852900487581237,0.1102317217194044,0.0012031101482499196,4140,,True
2025-08-06,20D,0.017771215276469878,0.2552505794199229,0.0031764455272458303,4140,,True
2025-08-13,5D,0.004254559871979423,0.03208108291762227,0.0002050822630760285,4163,,True
2025-08-13,10D,0.008478197558223075,0.10942133158659378,0.0011818300902178835,4163,,True
2025-08-13,20D,0.017751810098041523,0.2551740433117912,0.003166590829195348,4163,,True
2025-08-20,5D,0.004079002314881635,0.02922220795935398,0.00016962074147675033,4186,,True
2025-08-20,10D,0.008364063478052868,0.10651989433149171,0.0011192440824034922,4186,,True
2025-08-20,20D,0.01763380852966059,0.25020324112787445,0.0030409343325712435,4186,,True
2025-08-27,5D,0.004145555205978241,0.02888135842288236,0.0001654783980103991,4209,,True
2025-08-27,10D,0.008401259230318082,0.10654720702218469,0.001118069843451197,4209,,True
2025-08-27,20D,0.017809569544993815,0.24977584700491862,0.0030095953531787956,4209,,True
2025-09-04,5D,0.004123396471348642,0.027147275853326117,0.00014603977467619877,4232,,True
2025-09-04,10D,0.00840356603242475,0.1037196283169205,0.0010572902035747012,4232,,True
2025-09-04,20D,0.017940470532639096,0.25040664904036747,0.0030117507163317514,4232,,True
2025-09-11,5D,0.004144116482164342,0.028192416160604937,0.0001571051629307707,4255,,True
2025-09-11,10D,0.008527136196195308,0.10504863312695452,0.001077293579648142,4255,,True
2025-09-11,20D,0.01814336052137068,0.24951779174550306,0.0029644019845763703,4255,,True
2025-09-18,5D,0.004238230840032486,0.029206322946927498,0.00016801642097552527,4278,,True
2025-09-18,10D,0.008671462317879412,0.10368000197996051,0.0010467322914803345,4278,,True
2025-09-18,20D,0.01847262008893128,0.24467300975199904,0.0028339346689838507,4278,,True
2025-09-25,5D,0.004282917177220542,0.0278585009262619,0.0001532684878572388,4301,,True
2025-09-25,10D,0.008729436950544196,0.10200716571691384,0.001015158253453996,4301,,True
2025-09-25,20D,0.018597602368871903,0.24195349627173218,0.002770489110402119,4301,,True
2025-10-02,5D,0.004277277205141372,0.03454593351984545,0.00023632401182915874,4324,,True
2025-10-02,10D,0.008878105372961272,0.10660976121866284,0.0011072311644235722,4324,,True
2025-10-02,20D,0.01871410515640237,0.24715010823816622,0.002897488513416202,4324,,True
2025-10-09,5D,0.004432443935915588,0.03242405218897264,0.0002082563533197801,4347,,True
2025-10-09,10D,0.008943639405274406,0.10576454361695438,0.0010960402920898726,4347,,True
2025-10-09,20D,0.019075539084754164,0.24571483949168513,0.0028652134760134285,4347,,True
2025-10-16,5D,0.004349585860846982,0.03272339616755313,0.00021474887802486187,4370,,True
2025-10-16,10D,0.008917110364788981,0.10595283757218153,0.001114823905463913,4370,,True
2025-10-16,20D,0.019134998889520798,0.24092883326940587,0.0027796039067490286,4370,,True
2025-10-23,5D,0.004414583809456371,0.03161176293881163,0.00020079771083736375,4393,,True
2025-10-23,10D,0.009199519898809337,0.1048258071695126,0.001084792655954847,4393,,True
2025-10-23,20D,0.019232824002675546,0.23871242424502898,0.002724313163900649,4393,,True
2025-10-30,5D,0.004617216592779274,0.035311931102379845,0.00024899696005820093,4416,,True
2025-10-30,10D,0.009272629450235886,0.10404780519445052,0.0010699078852637323,4416,,True
2025-10-30,20D,0.019067974397927605,0.22974157194858322,0.0025307508639438314,4416,,True
2025-11-06,5D,0.004487193657365128,0.03400867017744481,0.00023210080777280595,4439,,True
2025-11-06,10D,0.009097479772598524,0.10434398263895632,0.0010823411828636553,4439,,True
2025-11-06,20D,0.018954924316718632,0.22626926041675802,0.0024732907790118164,4439,,True
2025-11-13,5D,0.004443600584040492,0.03566130810367414,0.00025654617984127714,4462,,True
2025-11-13,10D,0.008833622273197022,0.10755795589832698,0.0011543996869267659,4462,,True
2025-11-13,20D,0.01902549695392734,0.2228782950398242,0.002413776469615825,4462,,True
2025-11-20,5D,0.004229171407376248,0.036775141430871634,0.0002714993004501176,4485,,True
2025-11-20,10D,0.008897761045378628,0.10876487694280626,0.0011767889630726058,4485,,True
2025-11-20,20D,0.019005386441833496,0.22348451030741173,0.002423476102018096,4485,,True
2025-11-28,5D,0.004526553026981031,0.034577477519089315,0.00023805288971423533,4508,,True
2025-11-28,10D,0.009244667069271415,0.10656699961627512,0.0011228086227630385,4508,,True
2025-11-28,20D,0.019169011562167413,0.21952547240556766,0.0023366202530822333,4508,,True
2025-12-05,5D,0.004572254031042935,0.03423945921096727,0.00023327464785527496,4531,,True
2025-12-05,10D,0.009170483918604606,0.10610727697706415,0.0011124154765035366,4531,,True
2025-12-05,20D,0.019049887805683934,0.21926155707476686,0.0023315671318625553,4531,,True
2025-12-12,5D,0.004455996862781602,0.03333770719338558,0.00022107549833771944,4554,,True
2025-12-12,10D,0.009004905145311918,0.10487093913083922,0.0010863069945302728,4554,,True
2025-12-12,20D,0.018888910704153706,0.21943378538934752,0.0023358709708032332,4554,,True
2025-12-19,5D,0.004405514451862127,0.033681166269487806,0.000225485483522192,4577,,True
2025-12-19,10D,0.008966316388709056,0.10481562800339826,0.0010849146950310251,4577,,True
2025-12-19,20D,0.01891730597938961,0.21927310458824267,0.002326457288407635,4577,,True
2025-12-29,5D,0.00442006872355325,0.032953186429659054,0.00021593482872117598,4600,,True
2025-12-29,10D,0.00899019220955061,0.10362398399434593,0.0010583720028819465,4600,,True
2025-12-29,20D,0.019029655544430393,0.2168507369047668,0.002256190417487036,4600,,True
2026-01-06,5D,0.004424974314604456,0.03412777996593365,0.00023070628320276398,4623,,True
2026-01-06,10D,0.009057475144724266,0.10543797274031977,0.0010895628341996977,4623,,True
2026-01-06,20D,0.019254809538632556,0.22076855021897676,0.002318225157647902,4623,,True
2026-01-13,5D,0.004481090620729512,0.03560135203475884,0.0002499853550290698,4646,,True
2026-01-13,10D,0.009122884336927643,0.10784015470487764,0.0011294603714506746,4646,,True
2026-01-13,20D,0.019240943998326505,0.22264474396592573,0.0023463918502731884,4646,,True
2026-01-21,5D,0.0044818223236925215,0.035911584786975814,0.0002529137870957987,4669,,True
2026-01-21,10D,0.009271807727479379,0.10709540345730703,0.0011082538146833798,4669,,True
2026-01-21,20D,0.019189835104581325,0.22294806000682096,0.0023434380312801206,4669,,True
2026-01-28,5D,0.004631520893321032,0.03463431097272889,0.00023458043894852842,4692,,True
2026-01-28,10D,0.009207193504187203,0.10736778865530762,0.0011101863616413965,4692,,True
2026-01-28,20D,0.01902725077539669,0.22499570988624018,0.0023836877731191475,4692,,True
2026-02-04,5D,0.0044640173242526966,0.023657007488568263,0.00011007629567572064,4715,,True
2026-02-04,10D,0.009039820617205358,0.1015249210989264,0.0010031790940077112,4715,,True
2026-02-04,20D,0.018738868539132703,0.2211504666080952,0.002332428312892154,4715,,True
2026-02-11,5D,0.004486547647990511,0.024480202007643902,0.00011748770539699027,4738,,True
2026-02-11,10D,0.008961113507534693,0.10108602415073578,0.0009925499973234553,4738,,True
2026-02-11,20D,0.018647733817251235,0.21901757632169658,0.0022870396545279226,4738,,True
2026-02-19,5D,0.004389841099798432,0.022387878442924242,9.842554038230755e-05,4761,,True
2026-02-19,10D,0.008861616381747638,0.09892078316649609,0.0009529603106748219,4761,,True
2026-02-19,20D,0.018455252076825187,0.2151128178050291,0.002210445916931869,4761,,True
2026-02-26,5D,0.004391544805946548,0.021689690380642054,9.23309484567314e-05,4784,,True
2026-02-26,10D,0.008861942149585775,0.09732882255393527,0.0009197993475775768,4784,,True
2026-02-26,20D,0.018307342024471446,0.21612809965358276,0.0022269501395383307,4784,,True
2026-03-05,5D,0.00439029656277427,0.020725994276561924,8.396943822353009e-05,4807,,True
2026-03-05,10D,0.008772287101464268,0.09648605114705296,0.0009020245951771866,4807,,True
2026-03-05,20D,0.018072615197183055,0.21521582889895124,0.002198826963841549,4807,,True
2026-03-12,5D,0.004303103562600259,0.021242934965755304,8.814475847407355e-05,4830,,True
2026-03-12,10D,0.008636749559723393,0.09958150299390293,0.0009575478258497805,4830,,True
2026-03-12,20D,0.017936196568730113,0.2179071213856527,0.0022486453124017647,4830,,True
2026-03-19,5D,0.004260583074833274,0.021158719353601384,8.709028346509662e-05,4853,,True
2026-03-19,10D,0.0084900443991113,0.10011421054628822,0.0009639920296697913,4853,,True
2026-03-19,20D,0.018109560135877376,0.21660007721309402,0.002211190433966337,4853,,True
2026-03-26,5D,0.0041569205359161575,0.021004468357506224,8.61970864027839e-05,4876,,True
2026-03-26,10D,0.00849124274581323,0.09884997499916572,0.0009450965875581474,4876,,True
2026-03-26,20D,0.01859308083056729,0.20658405936706561,0.0020074449591027665,4876,,True
2026-04-02,5D,0.004266424726781918,0.020475528883907832,8.185345681499534e-05,4899,,True
2026-04-02,10D,0.008837249215973224,0.09364511251528619,0.0008396147602436344,4899,,True
2026-04-02,20D,0.0194425027121242,0.19832707012217166,0.0018029319180538073,4899,,True
2026-04-10,5D,0.004484970368938277,0.017551209972601622,5.952667354292007e-05,4922,,True
2026-04-10,10D,0.009311153991814165,0.08753082196796001,0.0007231464419868994,4922,,True
2026-04-10,20D,0.020265850842194993,0.1899390362601618,0.001608015142995911,4922,,True
2026-04-17,5D,0.004711539976727268,0.017977020858538008,6.199643129556343e-05,4945,,True
