date,variant,return,selected_tickers,selected_count,turnover,no_hindsight
2023-03-29,turnover_penalty_overlay,0.01301719586082965,"META,NVDA",2,0.3333333333333333,True
2023-04-05,raw_target_research,0.0106184370712047,"INTC,META",2,0.6666666666666666,True
2023-04-05,winner_retention_rule,0.01031028335674275,"INTC,META",2,0.6666666666666666,True
2023-04-05,soft_exit_rule,0.01031028335674275,"INTC,META",2,0.6666666666666666,True
2023-04-05,turnover_penalty_overlay,0.01031028335674275,"INTC,META",2,0.6666666666666666,True
2023-04-13,raw_target_research,0.026436597497623,"VIST,YPF",2,1.0,True
2023-04-13,winner_retention_rule,-0.0321625002817841,"VIST,YPF,META",3,0.75,True
2023-04-13,soft_exit_rule,-0.034003608914608754,"VIST,YPF,INTC,META",4,0.5,True
2023-04-13,turnover_penalty_overlay,-0.034003608914608754,"VIST,YPF,INTC,META",4,0.5,True
2023-04-20,raw_target_research,-0.0191875341665108,"VIST,YPF",2,0.0,True
2023-04-20,winner_retention_rule,-0.046138579974470045,"VIST,YPF",2,0.3333333333333333,True
2023-04-20,soft_exit_rule,-0.041560522102465,"VIST,YPF,INTC",3,0.25,True
2023-04-20,turnover_penalty_overlay,-0.041560522102465,"VIST,YPF,INTC",3,0.25,True
2023-04-27,raw_target_research,-0.0162073863627839,"AMZN,META",2,1.0,True
2023-04-27,winner_retention_rule,-0.0469843456342372,"AMZN,META,VIST",3,0.75,True
2023-04-27,soft_exit_rule,-0.0469843456342372,"AMZN,META,VIST",3,0.8,True
2023-04-27,turnover_penalty_overlay,-0.0469843456342372,"AMZN,META,VIST",3,0.8,True
2023-05-04,raw_target_research,0.0074788355792212,"META,NVDA",2,0.6666666666666666,True
2023-05-04,winner_retention_rule,0.05361790866772576,"META,NVDA,VIST",3,0.5,True
2023-05-04,soft_exit_rule,0.05987689377285149,"META,NVDA,AMZN,VIST",4,0.25,True
2023-05-04,turnover_penalty_overlay,0.05987689377285149,"META,NVDA,AMZN,VIST",4,0.25,True
2023-05-11,raw_target_research,-0.0136387738170494,"AMD,NVDA",2,0.6666666666666666,True
2023-05-11,winner_retention_rule,0.05821367049098547,"AMD,NVDA,VIST",3,0.5,True
2023-05-11,soft_exit_rule,0.056964766160408506,"AMD,NVDA,AMZN,VIST",4,0.4,True
2023-05-11,turnover_penalty_overlay,0.056964766160408506,"AMD,NVDA,AMZN,VIST",4,0.4,True
2023-05-18,raw_target_research,-0.0163093534323031,"AMD,NVDA",2,0.0,True
2023-05-18,winner_retention_rule,0.15700694983692495,"AMD,NVDA",2,0.3333333333333333,True
2023-05-18,soft_exit_rule,0.15700694983692495,"AMD,NVDA",2,0.5,True
2023-05-18,turnover_penalty_overlay,0.15700694983692495,"AMD,NVDA",2,0.5,True
2023-05-25,raw_target_research,0.0404696050052135,"AMD,NVDA",2,0.0,True
2023-05-25,winner_retention_rule,0.007388200356042148,"AMD,NVDA",2,0.0,True
2023-05-25,soft_exit_rule,0.007388200356042148,"AMD,NVDA",2,0.0,True
2023-05-25,turnover_penalty_overlay,0.007388200356042148,"AMD,NVDA",2,0.0,True
2023-06-02,raw_target_research,-0.0016863865150476,"AMD,NVDA",2,0.0,True
2023-06-02,winner_retention_rule,0.0228691398468892,"AMD,NVDA",2,0.0,True
2023-06-02,soft_exit_rule,0.0228691398468892,"AMD,NVDA",2,0.0,True
2023-06-02,turnover_penalty_overlay,0.0228691398468892,"AMD,NVDA",2,0.0,True
2023-06-09,raw_target_research,0.0262732869604857,"AMD,NVDA",2,0.0,True
2023-06-09,winner_retention_rule,0.0312079724833697,"AMD,NVDA",2,0.0,True
2023-06-09,soft_exit_rule,0.0312079724833697,"AMD,NVDA",2,0.0,True
