date,candidate,cash_weight,selected_count,turnover,realized_portfolio_return_20d
2023-07-18,calibrated_forecast_rerank,0.5,4,0.4161766200430348,-0.03934511281952597
2023-07-25,original_forecast_rerank,0.4999999999999999,4,0.5000000000000001,-0.024778053485805952
2023-07-25,calibrated_forecast_rerank,0.4999999999999999,4,0.5000000000000001,-0.016650620723713868
2023-08-01,original_forecast_rerank,0.5,4,0.5000000000000001,-0.002919602243217994
2023-08-01,calibrated_forecast_rerank,0.5,4,0.5000000000000001,-0.007728392626831199
2023-08-08,original_forecast_rerank,0.5,4,0.24321595074074775,0.013890780734184378
2023-08-08,calibrated_forecast_rerank,0.5,4,0.24874239888156557,0.013516889455022735
2023-08-15,original_forecast_rerank,0.5,4,0.5,0.022030494933999348
2023-08-15,calibrated_forecast_rerank,0.5,4,0.39252386875798345,0.022367458873198083
2023-08-22,original_forecast_rerank,0.8,4,0.28832152492153884,0.0011164983185551528
2023-08-22,calibrated_forecast_rerank,0.8,4,0.3103074236114439,0.011368098157681368
2023-08-29,original_forecast_rerank,0.4999999999999999,4,0.19350689012083427,-0.005558333489642547
2023-08-29,calibrated_forecast_rerank,0.4999999999999999,4,0.2284547701591599,-0.00908789625082258
2023-09-06,original_forecast_rerank,0.5,4,0.2759664289272766,-0.034235588915678905
2023-09-06,calibrated_forecast_rerank,0.5,4,0.2732474158956556,-0.03236676448492719
2023-09-13,original_forecast_rerank,0.5000000000000001,4,0.3797652104650578,-0.021140725386506257
2023-09-13,calibrated_forecast_rerank,0.5000000000000001,4,0.38678176563406635,-0.015347487284342988
2023-09-20,original_forecast_rerank,0.5,4,0.38555608206058667,-0.019404800058846983
2023-09-20,calibrated_forecast_rerank,0.5,4,0.19744763896851075,-0.011891963620735047
2023-09-27,original_forecast_rerank,0.8,4,0.24877776464736082,-0.0030050397099409083
2023-09-27,calibrated_forecast_rerank,0.8,4,0.24784388384170036,-0.00252420850794824
2023-10-04,original_forecast_rerank,0.5,4,0.23892863556192181,-0.008605012437114864
2023-10-04,calibrated_forecast_rerank,0.5,4,0.2514427477836464,-0.03161510635797638
2023-10-11,original_forecast_rerank,0.5,4,0.30000870560969667,-0.042889261337909254
2023-10-11,calibrated_forecast_rerank,0.5,4,0.35950446354960053,-0.03246422073990747
2023-10-18,original_forecast_rerank,0.5,4,0.3676424204444358,0.008833784975872746
2023-10-18,calibrated_forecast_rerank,0.5,4,0.3695660030394668,0.013988330093655597
2023-10-25,original_forecast_rerank,0.5,2,0.4237828992868974,0.05955071555875592
2023-10-25,calibrated_forecast_rerank,0.5,2,0.5,0.07528294131476641
2023-11-01,original_forecast_rerank,0.5,4,0.21882859836541085,0.05885634179361503
2023-11-01,calibrated_forecast_rerank,0.5,4,0.2036094371230978,0.049174458282653793
2023-11-08,original_forecast_rerank,0.5,4,0.3188251015660349,0.01648796351503616
2023-11-08,calibrated_forecast_rerank,0.5,4,0.2631067099949543,0.018596443512275393
2023-11-15,original_forecast_rerank,0.5,4,0.38360708558701123,0.023141295321017635
2023-11-15,calibrated_forecast_rerank,0.5,4,0.3049125395225563,0.023154515698937644
2023-11-22,original_forecast_rerank,0.5,4,0.5,0.040086894686202544
2023-11-22,calibrated_forecast_rerank,0.5,4,0.5,0.03117885734599568
2023-11-30,original_forecast_rerank,0.5,4,0.33512250066764115,0.0314601664079188
2023-11-30,calibrated_forecast_rerank,0.5,4,0.36734803460854687,0.018488212523618215
2023-12-07,original_forecast_rerank,0.5,4,0.28699692563002366,0.016209233178175773
2023-12-07,calibrated_forecast_rerank,0.5,4,0.27343007734775215,0.03757146938424609
2023-12-14,original_forecast_rerank,0.5,4,0.14589323407487867,-0.03397930494593392
2023-12-14,calibrated_forecast_rerank,0.5,4,0.2180533045785466,-0.016030542007860225
2023-12-21,original_forecast_rerank,0.5,4,0.21349252182390555,0.0022658591640279772
2023-12-21,calibrated_forecast_rerank,0.5,4,0.22930230608385824,0.006686170361565725
2023-12-29,original_forecast_rerank,0.5,4,0.28780310549811483,0.006752841468747656
2023-12-29,calibrated_forecast_rerank,0.5,4,0.3415011550948331,0.01427665754499843
2024-01-08,original_forecast_rerank,0.5,4,0.3130273245839857,0.05748124552164686
2024-01-08,calibrated_forecast_rerank,0.5,4,0.26936210059912463,0.05176988027995038
2024-01-16,original_forecast_rerank,0.5,4,0.2937962173158064,0.03766809250490861
2024-01-16,calibrated_forecast_rerank,0.5,4,0.27014384135291536,0.03301072032420839
2024-01-23,original_forecast_rerank,0.5,4,0.22627391789381732,0.010768938521086104
2024-01-23,calibrated_forecast_rerank,0.5,4,0.17537574979067239,0.006053017513073652
2024-01-30,original_forecast_rerank,0.5,4,0.3375320377956276,0.10322397406996463
2024-01-30,calibrated_forecast_rerank,0.5,4,0.3697264480936443,0.07945081965084973
2024-02-06,original_forecast_rerank,0.5,4,0.13530922594207007,0.1063120381973323
2024-02-06,calibrated_forecast_rerank,0.5,4,0.05484024826991534,0.08016719554091666
2024-02-13,original_forecast_rerank,0.5,4,0.011299421871847369,0.09314064353421278
2024-02-13,calibrated_forecast_rerank,0.5,4,0.011306761852158488,0.07423414608153592
2024-02-21,original_forecast_rerank,0.5,4,0.41944123578888876,0.0445113281624622
2024-02-21,calibrated_forecast_rerank,0.5,4,0.38768348051409707,0.04538699675708553
2024-02-28,original_forecast_rerank,0.5,4,0.24242639975231137,0.04025548180500966
2024-02-28,calibrated_forecast_rerank,0.5,4,0.2373713067570984,0.03627922936540507
2024-03-06,original_forecast_rerank,0.5,4,0.3291252961787011,-0.006480769462320697
2024-03-06,calibrated_forecast_rerank,0.5,4,0.3567864538752493,-0.004053215442966026
2024-03-13,original_forecast_rerank,0.5,4,0.20077399830494952,0.02540782641738795
2024-03-13,calibrated_forecast_rerank,0.5,4,0.15405183162308184,0.023747195257013475
2024-03-20,original_forecast_rerank,0.5,4,0.16431205361787665,-0.02762870606557155
2024-03-20,calibrated_forecast_rerank,0.5,4,0.22668154908353744,-0.02168421093171937
2024-03-27,original_forecast_rerank,0.5,4,0.36250154469118834,0.0046520601226248
2024-03-27,calibrated_forecast_rerank,0.5,4,0.2171307225365808,0.0002275648170482012
2024-04-04,original_forecast_rerank,0.5,4,0.42363504620996095,0.009130445557828088
2024-04-04,calibrated_forecast_rerank,0.5,4,0.40641280275931985,0.012043139464331012
2024-04-11,original_forecast_rerank,0.5,4,0.23856546851148575,0.02910029191442585
2024-04-11,calibrated_forecast_rerank,0.5,4,0.3295125477572075,0.030470288180703874
2024-04-18,original_forecast_rerank,0.8,2,0.18649893574609447,0.011077060009174126
2024-04-18,calibrated_forecast_rerank,0.8,2,0.202392921442707,0.008383536805993748
2024-04-25,original_forecast_rerank,0.5,4,0.15000000000000002,0.02053996912791901
2024-04-25,calibrated_forecast_rerank,0.5,4,0.15000000000000002,0.027194016894728126
2024-05-02,original_forecast_rerank,0.5,4,0.46507170705578643,0.03193634065212629
2024-05-02,calibrated_forecast_rerank,0.5,4,0.4308447407832387,0.036389394320056855
2024-05-09,original_forecast_rerank,0.5,4,0.2881904429601055,0.030940959269176917
2024-05-09,calibrated_forecast_rerank,0.5,4,0.24702455981255017,0.032195976769206276
2024-05-16,original_forecast_rerank,0.5,4,0.42411574632726795,0.043073811761281694
2024-05-16,calibrated_forecast_rerank,0.5,4,0.31071805445878864,0.0390768558010321
2024-05-23,original_forecast_rerank,0.5,4,0.2941094298006349,0.016337748747184952
2024-05-23,calibrated_forecast_rerank,0.5,4,0.3593874040861414,0.020199637693871342
2024-05-31,original_forecast_rerank,0.5,4,0.37999788436340043,0.036533350532215354
2024-05-31,calibrated_forecast_rerank,0.5,4,0.3080802442843323,0.01727256697809502
2024-06-07,original_forecast_rerank,0.5,4,0.11849422385784399,0.035274768638330636
2024-06-07,calibrated_forecast_rerank,0.5,4,0.12097541417153285,0.029781630530687275
2024-06-14,original_forecast_rerank,0.5,4,0.2253789893026315,-0.0026786652836542353
2024-06-14,calibrated_forecast_rerank,0.5,4,0.16563857652965835,0.008329222648911247
2024-06-24,original_forecast_rerank,0.5,4,0.36421704242816927,0.0010242415228947155
2024-06-24,calibrated_forecast_rerank,0.5,4,0.1892345231310773,0.01158074119410005
2024-07-01,original_forecast_rerank,0.5,4,0.5,-0.02113405663624862
2024-07-01,calibrated_forecast_rerank,0.5,4,0.4046694021239825,-0.019463219666572287
2024-07-09,original_forecast_rerank,0.5,4,0.2729100137719741,-0.08245979579572449
2024-07-09,calibrated_forecast_rerank,0.5,4,0.3522634233047717,-0.07888316127966302
2024-07-16,original_forecast_rerank,0.5,4,0.2803883651583556,-0.06808543550148705
2024-07-16,calibrated_forecast_rerank,0.5,4,0.35123234327089403,-0.04967864869557141
2024-07-23,original_forecast_rerank,0.7999999999999999,4,0.18574346135880662,-0.01551160574313694
2024-07-23,calibrated_forecast_rerank,0.7999999999999999,4,0.22486087044757386,-0.021339664286487762
2024-07-30,original_forecast_rerank,0.8,2,0.1879562271267186,0.007807069259115957
2024-07-30,calibrated_forecast_rerank,0.8,2,0.1279011201421755,-0.002777307346698562
2024-08-06,original_forecast_rerank,0.8,2,0.1512023746708773,0.020734195909168286
2024-08-06,calibrated_forecast_rerank,0.8,2,0.19999999999999996,0.019633706777856384
2024-08-13,original_forecast_rerank,0.5,4,0.260952318551519,0.005709384402661723
2024-08-13,calibrated_forecast_rerank,0.5,4,0.2177615246076628,0.004897711602977056
2024-08-20,original_forecast_rerank,0.5,4,0.24528298140954932,0.004893613382788807
2024-08-20,calibrated_forecast_rerank,0.5,4,0.2848905192583601,0.0007405875291653795
2024-08-27,original_forecast_rerank,0.5,4,0.42896503792070334,0.0047164753722158574
2024-08-27,calibrated_forecast_rerank,0.5,4,0.3969056645112573,0.0023803643156672357
2024-09-04,original_forecast_rerank,0.5,4,0.42775632222892546,-0.044931428106608676
2024-09-04,calibrated_forecast_rerank,0.5,4,0.40796872582129484,-0.045048028067434444
2024-09-11,original_forecast_rerank,0.5,4,0.42349351999805745,0.006853011261782801
2024-09-11,calibrated_forecast_rerank,0.5,4,0.42882194167369714,0.014752552594617118
2024-09-18,original_forecast_rerank,0.5,4,0.5,0.02092014302341186
2024-09-18,calibrated_forecast_rerank,0.5,4,0.49999999999999994,0.008943444679449714
2024-09-25,original_forecast_rerank,0.5,4,0.43346374871906546,0.008325412645792493
2024-09-25,calibrated_forecast_rerank,0.5,4,0.39065105852701437,0.0051894551004195676
2024-10-02,original_forecast_rerank,0.5,4,0.4027876423631261,0.025617456021944044
2024-10-02,calibrated_forecast_rerank,0.5,4,0.3961099109205998,0.026981888389472915
2024-10-09,original_forecast_rerank,0.5000000000000001,4,0.33642493639178656,-0.00670124180353821
2024-10-09,calibrated_forecast_rerank,0.5000000000000001,4,0.2731031461513488,-0.025206163943407137
2024-10-16,original_forecast_rerank,0.5,4,0.1034368948089595,-0.020799999476455455
2024-10-16,calibrated_forecast_rerank,0.5,4,0.2800641534326403,-0.010322322692060732
2024-10-23,original_forecast_rerank,0.5,4,0.3579520674100471,0.012897533802150172
2024-10-23,calibrated_forecast_rerank,0.5,4,0.13238537717002596,0.005073660977295967
2024-10-30,original_forecast_rerank,0.5,4,0.43625651390102704,-0.011194922529588798
2024-10-30,calibrated_forecast_rerank,0.5,4,0.39259112118219636,-0.0036499805861972584
2024-11-06,original_forecast_rerank,0.5,4,0.42400238509447186,0.12106892364652728
2024-11-06,calibrated_forecast_rerank,0.5,4,0.3784265243428677,0.08428777304894959
2024-11-13,original_forecast_rerank,0.5,4,0.5,0.03790292242844539
2024-11-13,calibrated_forecast_rerank,0.5,4,0.43066005495615556,0.037913929784593334
2024-11-20,original_forecast_rerank,0.5,3,0.4530582588721569,0.058439067432095856
2024-11-20,calibrated_forecast_rerank,0.5,3,0.40161075048392036,0.06207539850306163
2024-11-27,original_forecast_rerank,0.8,4,0.15279877097459924,0.014599789411538267
2024-11-27,calibrated_forecast_rerank,0.8,4,0.17306816759675675,0.019712214378220145
2024-12-05,original_forecast_rerank,0.5,4,0.15279877097459932,0.07542767137885066
2024-12-05,calibrated_forecast_rerank,0.5,4,0.19510104481216411,0.04761046096544985
2024-12-12,original_forecast_rerank,0.5,4,0.15317944897242455,-0.0015007022897445934
2024-12-12,calibrated_forecast_rerank,0.5,4,0.2102765178505796,-0.006336912597043801
2024-12-19,original_forecast_rerank,0.5,4,0.4553563506214155,-0.01624551366634396
2024-12-19,calibrated_forecast_rerank,0.5,4,0.3264045915023984,-0.007324134896078056
2024-12-27,original_forecast_rerank,0.5,4,0.38801024392450456,-0.06725591957444592
2024-12-27,calibrated_forecast_rerank,0.5,4,0.23257953012871174,-0.05423182217052541
2025-01-06,original_forecast_rerank,0.5,4,0.23647815561034008,-0.03729050259176308
2025-01-06,calibrated_forecast_rerank,0.5,4,0.15978259348585017,-0.03668120337366728
2025-01-14,original_forecast_rerank,0.5,4,0.3135255925712405,0.02311490014130917
2025-01-14,calibrated_forecast_rerank,0.5,4,0.3535322173887569,0.01767088849605474
2025-01-22,original_forecast_rerank,0.5,4,0.3270005571407439,-0.020602330677927223
2025-01-22,calibrated_forecast_rerank,0.5,4,0.29238763469787427,-0.020270759853216247
2025-01-29,original_forecast_rerank,0.5,4,0.5,-0.007158779393861054
2025-01-29,calibrated_forecast_rerank,0.5,4,0.5,-0.008038660820220752
2025-02-05,original_forecast_rerank,0.5,4,0.11437857128985932,-0.0416995587616343
2025-02-05,calibrated_forecast_rerank,0.5,4,0.052331463103168094,-0.04121838352782314
2025-02-12,original_forecast_rerank,0.5,4,0.29201569658360066,-0.08071650395512296
2025-02-12,calibrated_forecast_rerank,0.5,4,0.24679687353981905,-0.07179961271659066
2025-02-20,original_forecast_rerank,0.8,4,0.3114502012184511,-0.015833562982892194
2025-02-20,calibrated_forecast_rerank,0.8,4,0.23888539736328254,-0.017993357022058346
2025-02-27,original_forecast_rerank,0.5,2,0.33293257228594014,-0.01271744321489382
2025-02-27,calibrated_forecast_rerank,0.5,2,0.2753853712994116,-0.012994956697830379
2025-03-06,original_forecast_rerank,0.5,4,0.17075723874445894,-0.01882727151243947
2025-03-06,calibrated_forecast_rerank,0.5,4,0.34319734736524826,-0.037486081158036554
2025-03-13,original_forecast_rerank,0.7999999999999999,4,0.30072976612112223,-0.023309566809272028
2025-03-13,calibrated_forecast_rerank,0.7999999999999999,4,0.271198800381365,-0.01851339741073763
2025-03-20,original_forecast_rerank,0.5,4,0.32231407076897145,-0.03277109918624524
2025-03-20,calibrated_forecast_rerank,0.5,4,0.2269616633377656,-0.05470796348167015
2025-03-27,original_forecast_rerank,0.8,4,0.3118131240879057,-0.010463998194440804
2025-03-27,calibrated_forecast_rerank,0.8,4,0.3119943031425707,-0.007924756315139246
2025-04-03,original_forecast_rerank,0.8,3,0.14295326308342904,0.01217232683793847
2025-04-03,calibrated_forecast_rerank,0.8,3,0.12269040283747992,0.012637296433616309
2025-04-10,original_forecast_rerank,0.7999999999999999,4,0.02768219747280225,0.015611852908909315
2025-04-10,calibrated_forecast_rerank,0.7999999999999999,4,0.03577774810236397,0.013571801378996974
2025-04-17,original_forecast_rerank,0.8,4,0.025954358243614997,0.012539805624806267
2025-04-17,calibrated_forecast_rerank,0.8,4,0.04007836261641447,0.010882899301848511
2025-04-25,original_forecast_rerank,0.8,4,0.13890597254076004,0.01443071341549239
2025-04-25,calibrated_forecast_rerank,0.8,4,0.13731931837067973,0.0164727041174777
2025-05-02,original_forecast_rerank,0.5,4,0.173149845778875,0.029205124325463364
2025-05-02,calibrated_forecast_rerank,0.5,4,0.2002449434851413,0.027561539151857196
2025-05-09,original_forecast_rerank,0.4999999999999999,4,0.4164529947257156,0.10152647921892854
2025-05-09,calibrated_forecast_rerank,0.4999999999999999,4,0.37098667479408254,0.0911020764836643
2025-05-16,original_forecast_rerank,0.5,4,0.21093622236160864,0.05408936464239167
2025-05-16,calibrated_forecast_rerank,0.5,4,0.2375209817043465,0.05795972344340056
2025-05-23,original_forecast_rerank,0.5,4,0.39393702015430376,0.11001472962019339
2025-05-23,calibrated_forecast_rerank,0.5,4,0.2952923449007972,0.09091806119300774
2025-06-02,original_forecast_rerank,0.5,4,0.27536666338711646,0.07300015340246593
2025-06-02,calibrated_forecast_rerank,0.5,4,0.26308977408286655,0.06487784300644832
2025-06-09,original_forecast_rerank,0.5,4,0.2284741718973652,0.03907510989967116
2025-06-09,calibrated_forecast_rerank,0.5,4,0.24697469907727776,0.04245913614919774
2025-06-16,original_forecast_rerank,0.8,4,0.16178387120691531,0.0181093989091041
2025-06-16,calibrated_forecast_rerank,0.8,4,0.2104822970420328,0.02097200067591616
2025-06-24,original_forecast_rerank,0.8,4,0.011736825090623087,0.015956502768047755
2025-06-24,calibrated_forecast_rerank,0.8,4,0.033300005393577095,0.009237623725038394
2025-07-01,original_forecast_rerank,0.5,4,0.16611203869103133,0.03884455953264248
2025-07-01,calibrated_forecast_rerank,0.5,4,0.20845948484275822,0.026405140038253443
2025-07-09,original_forecast_rerank,0.5,4,0.5,-0.0008943566737535158
2025-07-09,calibrated_forecast_rerank,0.5,4,0.5,-0.0006925952004693053
2025-07-16,original_forecast_rerank,0.5,4,0.3788313695764415,0.06208775985360985
2025-07-16,calibrated_forecast_rerank,0.5,4,0.29806286194317677,0.04074023246574656
2025-07-23,original_forecast_rerank,0.5,4,0.33429425825795256,0.006325964358762891
2025-07-23,calibrated_forecast_rerank,0.5,4,0.3729898391141409,0.009682235013105648
2025-07-30,original_forecast_rerank,0.5,4,0.3301292516590444,-0.02203746080890708
2025-07-30,calibrated_forecast_rerank,0.5,4,0.3007667289554336,-0.005767487803578894
2025-08-06,original_forecast_rerank,0.5,4,0.2848712700187258,0.007193078907621914
2025-08-06,calibrated_forecast_rerank,0.5,4,0.24694532251579338,0.00674541891615316
2025-08-13,original_forecast_rerank,0.5,4,0.3776188185938226,-0.06102578800211866
2025-08-13,calibrated_forecast_rerank,0.5,4,0.3802758608814172,-0.03215095191468027
2025-08-20,original_forecast_rerank,0.5,4,0.39229059920863085,0.0013851517600791496
2025-08-20,calibrated_forecast_rerank,0.5,4,0.28705219241214214,0.013442492440661917
2025-08-27,original_forecast_rerank,0.5,4,0.4387448568171509,0.03623966376027402
2025-08-27,calibrated_forecast_rerank,0.5,4,0.4269209696148158,0.047854204217148186
2025-09-04,original_forecast_rerank,0.5,4,0.4838191378740242,0.023411579297499017
2025-09-04,calibrated_forecast_rerank,0.5,4,0.5,0.004119858103213426
2025-09-11,original_forecast_rerank,0.8,4,0.15380648832841992,0.0006739973215728552
2025-09-11,calibrated_forecast_rerank,0.8,4,0.2111297032434744,0.0013702936717667608
2025-09-18,original_forecast_rerank,0.5,4,0.16483344030389707,0.0038348072647965774
2025-09-18,calibrated_forecast_rerank,0.5,4,0.1797123471604828,0.016287340669173835
2025-09-25,original_forecast_rerank,0.5,4,0.47852699115531017,0.06431833981377028
2025-09-25,calibrated_forecast_rerank,0.5,4,0.42006762733985314,0.0479748622033324
2025-10-02,original_forecast_rerank,0.5,4,0.18407991497007128,0.027716763513014046
2025-10-02,calibrated_forecast_rerank,0.5,4,0.13310989579434776,0.024325083189247913
2025-10-09,original_forecast_rerank,0.5,4,0.2003084849580787,0.007629555205163026
2025-10-09,calibrated_forecast_rerank,0.5,4,0.21961531773017268,0.008557402121357877
2025-10-16,original_forecast_rerank,0.5,4,0.2901231240171159,0.0037955468198407794
2025-10-16,calibrated_forecast_rerank,0.5,4,0.26615504351769614,-0.005280258899119245
2025-10-23,original_forecast_rerank,0.8,4,0.17345557628446492,-0.023099628085112112
2025-10-23,calibrated_forecast_rerank,0.8,4,0.21737323622665167,-0.016677008676144488
2025-10-30,original_forecast_rerank,0.5,4,0.17914647392942365,-0.011585777948244252
2025-10-30,calibrated_forecast_rerank,0.5,4,0.24788951878382842,-0.0013227754914156048
2025-11-06,original_forecast_rerank,0.5,4,0.2831177725621628,0.009531276149690614
2025-11-06,calibrated_forecast_rerank,0.5,4,0.25679867093259456,0.010786397354324028
2025-11-13,original_forecast_rerank,0.5,4,0.205223059971268,0.013227118337642521
2025-11-13,calibrated_forecast_rerank,0.5,4,0.1556642432376887,0.014087443731008453
2025-11-20,original_forecast_rerank,0.7999999999999999,4,0.1958644487968657,-0.011028293490139073
2025-11-20,calibrated_forecast_rerank,0.7999999999999999,4,0.16814153872441215,-0.008150829367717093
2025-11-28,original_forecast_rerank,0.8,4,0.18755717654382964,-0.0037798947416617977
2025-11-28,calibrated_forecast_rerank,0.8,4,0.16207119873492082,-0.007359608591747356
2025-12-05,original_forecast_rerank,0.5,4,0.17457420169420493,0.005663748281651426
2025-12-05,calibrated_forecast_rerank,0.5,4,0.25884755373117163,0.012866136617083995
2025-12-12,original_forecast_rerank,0.5,4,0.4206744320855655,0.025774519697833464
2025-12-12,calibrated_forecast_rerank,0.5,4,0.3933618231706601,0.0012858103472637812
2025-12-19,original_forecast_rerank,0.5,4,0.13495990422825474,-0.02139306026143049
2025-12-19,calibrated_forecast_rerank,0.5,4,0.11392780801282429,-0.007239412713874606
2025-12-29,original_forecast_rerank,0.5,4,0.5,0.19025639273203418
2025-12-29,calibrated_forecast_rerank,0.5,4,0.5,0.0745074549384401
2026-01-06,original_forecast_rerank,0.5,4,0.3805028745755079,0.03039813052888219
2026-01-06,calibrated_forecast_rerank,0.5,4,0.381265621890487,0.0340695139037082
2026-01-13,original_forecast_rerank,0.5,4,0.20015935415845593,0.014190340133064175
2026-01-13,calibrated_forecast_rerank,0.5,4,0.13917482774888468,0.012916577052868777
2026-01-21,original_forecast_rerank,0.8,4,0.2019467974748008,0.006280929387920149
2026-01-21,calibrated_forecast_rerank,0.8,4,0.21267692582026113,0.0004029746008665054
2026-01-28,original_forecast_rerank,0.5,4,0.29984043015595957,-0.019276476215308452
2026-01-28,calibrated_forecast_rerank,0.5,4,0.2704258955235804,-0.012772454508274814
2026-02-04,original_forecast_rerank,0.5,4,0.4748282015362742,-0.02645930830106077
2026-02-04,calibrated_forecast_rerank,0.5,4,0.4229599168327621,-0.026848669651881825
2026-02-11,original_forecast_rerank,0.5,4,0.1858895700409821,-0.035536355789696786
2026-02-11,calibrated_forecast_rerank,0.5,4,0.16002187596599307,-0.042325160338684734
2026-02-19,original_forecast_rerank,0.5,4,0.42058839546611004,0.02082567105070401
2026-02-19,calibrated_forecast_rerank,0.5,4,0.3170611977403232,0.003476205850285307
2026-02-26,original_forecast_rerank,0.5,4,0.2850267362543217,-0.042632592694410554
2026-02-26,calibrated_forecast_rerank,0.5,4,0.25495241579470773,-0.04521977023238624
2026-03-05,original_forecast_rerank,0.5,4,0.4406850032857484,0.05819374344792899
2026-03-05,calibrated_forecast_rerank,0.5,4,0.5,0.012800590717079056
2026-03-12,original_forecast_rerank,0.8,4,0.21288687541460288,0.014470111567069083
2026-03-12,calibrated_forecast_rerank,0.8,4,0.18479645698661992,0.007496610336858094
2026-03-19,original_forecast_rerank,0.5,3,0.24459414133927374,-0.031169152867336722
2026-03-19,calibrated_forecast_rerank,0.5,3,0.2100392385022293,-0.02093045056657994
2026-03-26,original_forecast_rerank,0.8,4,0.24529669453219283,-0.002531617655338647
2026-03-26,calibrated_forecast_rerank,0.8,4,0.1915600762099042,0.0010302945828933492
2026-04-02,original_forecast_rerank,0.5,4,0.25811730173783143,-0.013550213199097902
2026-04-02,calibrated_forecast_rerank,0.5,4,0.1825421712190025,-0.0072611146754099675
2026-04-10,original_forecast_rerank,0.5,4,0.5,0.2954014235249686
2026-04-10,calibrated_forecast_rerank,0.5,4,0.5,0.21436959313999812
2026-04-17,original_forecast_rerank,0.5,4,0.5,0.061101436010064424
2026-04-17,calibrated_forecast_rerank,0.5,4,0.39626466058188353,0.04938623106789813
2026-04-24,original_forecast_rerank,0.5,4,0.4665636342116898,0.024581950565609082
2026-04-24,calibrated_forecast_rerank,0.5,4,0.42290277234388157,0.0404148669349755
2026-05-01,original_forecast_rerank,0.5,4,0.38517002628813135,0.07912639167699825
2026-05-01,calibrated_forecast_rerank,0.5,4,0.3155895824406034,0.07347906845563926
2026-05-08,original_forecast_rerank,0.5,4,0.09918467184247688,-0.02473929016086841
2026-05-08,calibrated_forecast_rerank,0.5,4,0.176408707209519,-0.016809243418160404
2026-05-15,original_forecast_rerank,0.5,4,0.2338690457294886,0.06859250037586487
2026-05-15,calibrated_forecast_rerank,0.5,4,0.25995546202930936,0.06075676464699119
