date,benchmark,rolling_excess_return,rolling_tracking_difference,rolling_sharpe_difference,rolling_drawdown_difference
2023-07-25,QQQ,-0.04419934511508683,-0.0009740169350932772,-1.243108930979123,-0.0030311992550631217
2023-08-01,QQQ,-0.04861588396085892,-0.0011488157589198773,-1.2711251300596,-0.023614097856695326
2023-08-08,QQQ,-0.05967746007745245,-0.001611615599390297,-1.006970398046775,-0.0007798666634595275
2023-08-15,QQQ,0.006229458454244163,0.0009550447547695075,-0.3451613444292203,0.017390094053018057
2023-08-22,QQQ,0.04852701289304706,0.002531849493644774,0.07821547134794438,0.03299863122375646
2023-08-29,QQQ,-0.04498418309023344,-0.0010552325937152262,-1.208784879815512,-0.012288271935623207
2023-09-06,QQQ,-0.04081857753095586,-0.000885011131587559,-1.2549386974628267,0.006020141500512333
2023-09-13,QQQ,-0.0411126663983018,-0.0008964178277472278,-1.219853659784433,-0.02625525137363982
2023-09-20,QQQ,-0.026336793587721452,-0.0002907811009906193,-0.8267607360160103,0.009937392104753862
2023-09-27,QQQ,-0.0016770624906246034,0.0006649331018001554,-0.3904290206659897,0.01537758740834505
2023-10-04,QQQ,0.03716711055596189,0.002138604733141778,-0.07271842402862716,0.03715170482569341
2023-10-11,QQQ,-0.004482301726842941,0.000602230202062768,-0.4533833783273027,-0.005501551801596505
2023-10-18,QQQ,-0.03739260773987141,-0.0006288245435667891,-0.6840733972724204,-0.06643400172995773
2023-10-25,QQQ,0.013258937812370641,0.0013611419114445923,-0.11785113958068383,-0.03339313181889347
2023-11-01,QQQ,0.06032824379372026,0.003075032581712086,0.22223101179163618,-0.030675878825214276
2023-11-08,QQQ,9.302203459671254e-05,0.0007643819824114078,-0.36087854848737355,-0.034317563204841806
2023-11-15,QQQ,-0.01916451799831209,1.5472195927625568e-05,-0.49152464905189674,-0.04318599450735816
2023-11-22,QQQ,-0.09258885850934273,-0.0031328123199557225,-0.9072878229196801,-0.021382839028308176
2023-11-30,QQQ,-0.08612016989870441,-0.002859282307495233,-0.8257920876663046,-0.016682453666839625
2023-12-07,QQQ,-0.04728750441467633,-0.0012769792668761452,-0.4373492269454292,-0.006670164585954597
2023-12-14,QQQ,-0.0842326895184875,-0.0027944303383554423,-0.8369210743717534,0.0
2023-12-21,QQQ,-0.039356161922079025,-0.0009963571799062499,-0.37407052242760475,0.0
2023-12-29,QQQ,-0.10491076547581679,-0.0037564747345803498,-1.2100563308526442,-0.015848282500242172
2024-01-08,QQQ,-0.05901877982463011,-0.0018780101991098795,-0.6653079435100528,-0.014264412276244753
2024-01-16,QQQ,-0.06973757661154434,-0.0023402447779724512,-0.8278214719331767,0.0
2024-01-23,QQQ,0.01797661374300974,0.0010431720015549267,-0.010249925065251686,0.0
2024-01-30,QQQ,0.0035904769343166887,0.0004907983033155851,-0.2421154537834107,0.0
2024-02-06,QQQ,0.045895069415323286,0.0020780409799421302,0.1709414415692867,0.0
2024-02-13,QQQ,0.010196010216072748,0.0007352089545022543,-0.35955335903107155,-0.009784517246703595
2024-02-21,QQQ,0.012024207142214305,0.0008061261820212501,-0.39973829440621556,0.006860348909463965
2024-02-28,QQQ,0.049173954709831325,0.0022409786475383383,-0.377535049000274,0.0
2024-03-06,QQQ,0.09441719004989735,0.0038207506798031703,0.05890198136440139,0.0
2024-03-13,QQQ,0.06981798579621445,0.0029397523527813943,-0.1671615138665259,-0.000493949595190335
2024-03-20,QQQ,0.10289910500903865,0.004089808834212776,0.14772519988570698,0.0
2024-03-27,QQQ,0.023260907518187768,0.0012080777188405597,-0.9364274333082592,-0.03490962300035716
2024-04-04,QQQ,0.08647464196075827,0.0035982863927281265,-0.48445180154107037,0.02133397145166005
2024-04-11,QQQ,-0.01867354220374373,-0.00020979096617024828,-1.4940981163912046,-0.05292039073751942
2024-04-18,QQQ,0.06031930824627607,0.002746257051851285,-0.08286098457365743,-0.020332957869778845
2024-04-25,QQQ,0.15000722959073265,0.00579199074277538,0.9107655917384783,-0.0060668283936546885
2024-05-02,QQQ,0.14335008445474928,0.005561549105676722,0.4025266323980192,0.02138274710174659
2024-05-09,QQQ,0.09497161526543985,0.003927900886980083,-0.01968977057905219,-0.01578120232869762
2024-05-16,QQQ,0.024155725830220076,0.001446756627300817,-0.8314111118974967,-0.06666397385102663
2024-05-23,QQQ,0.05488144618065016,0.002591112073341186,-0.4853629150429284,-0.043133566895275366
2024-05-31,QQQ,0.0727799277744825,0.00325127413411981,-0.18122333292589143,-0.01532388042324584
2024-06-07,QQQ,0.0575498824650138,0.0027026582365677525,-0.45459091327404844,-0.004562289144223408
2024-06-14,QQQ,-0.07038746666713047,-0.0019935874472337893,-1.8549673461088196,-0.08193581893983015
2024-06-24,QQQ,-0.012149652314881298,0.00036279122830678147,-1.1126121606257946,-0.045041607391782645
2024-07-01,QQQ,0.06927705175423093,0.003535470806627138,-0.7172761189130152,0.0
2024-07-09,QQQ,0.04307348611241846,0.0026119198484326413,-1.0050863596981632,-0.011263017867202296
2024-07-16,QQQ,-0.000565262567473579,0.0010005156539826694,-1.4626237293779576,-0.051241720298366045
2024-07-23,QQQ,-0.06647582773925831,-0.001645073904012637,-1.4440843893461461,-0.07398398055885791
2024-07-30,QQQ,-0.06456926163450194,-0.0015648784517935466,-0.7599317123277701,-0.049908528704060706
2024-08-06,QQQ,-0.002274654811424859,0.001001284017461855,-0.016836203377808,0.011691737099738142
2024-08-13,QQQ,-0.06658667778347915,-0.0015281601508616838,-0.6234390520926556,-0.028394983458966516
2024-08-20,QQQ,-0.09750700006438529,-0.0027869133431941,-0.9499617605247039,-0.06980246853185679
2024-08-27,QQQ,-0.13647360754188442,-0.004481908375666887,-1.2569459238849634,-0.09022099610206624
2024-09-04,QQQ,-0.1656031233751003,-0.00584887066139566,-1.3229124246640982,-0.07150479111571117
2024-09-11,QQQ,-0.18057503950382825,-0.0065345615663167595,-1.4787282761081477,-0.09346356388629373
2024-09-18,QQQ,-0.1388489009598063,-0.004583536150336913,-1.0946369309242454,-0.054251380213288125
2024-09-25,QQQ,-0.1763308228924293,-0.006252385951953799,-1.455424976213327,-0.09742212921532245
2024-10-02,QQQ,-0.12448909361370919,-0.003921907550871912,-0.9895792404250049,-0.07618047261311955
2024-10-09,QQQ,-0.19882899593476766,-0.00741013174870846,-1.7935981103467304,-0.0980935301110375
2024-10-16,QQQ,-0.13119518700965338,-0.004409890922214027,-1.147849127858588,-0.09582129195913047
2024-10-23,QQQ,-0.15422507168575772,-0.00546168304481691,-1.5926914894667183,-0.09148898896726931
2024-10-30,QQQ,-0.14286043840599638,-0.0049369249357169385,-1.5332235288434468,-0.06716493893537512
2024-11-06,QQQ,-0.1460596870846056,-0.005084648103926514,-1.6005301384644202,-0.029298366533369036
2024-11-13,QQQ,-0.08833006477892624,-0.002584990740632574,-1.0910277356981797,0.0
2024-11-20,QQQ,0.004379581379245767,0.0010640153617525341,-0.19146323495086448,0.01772569365010368
2024-11-27,QQQ,0.0004426685086260651,0.0009100154580344658,-0.22184699167028366,0.013567617778489471
2024-12-05,QQQ,0.02067098546702484,0.001710057032125892,-0.27573002314410466,0.0
2024-12-12,QQQ,0.004152901040703982,0.0010935444186494024,-0.34710279029124047,-0.01657120344902885
2024-12-19,QQQ,0.18031630735424753,0.007080020937898167,1.1719534486672512,0.02341883587814575
2024-12-27,QQQ,0.10182952738710194,0.004422178217482528,0.5374838537801356,-0.006090054810284018
2025-01-06,QQQ,-0.012615740821422139,9.471845867290967e-05,-0.19183643673893014,-0.03499400952576892
2025-01-14,QQQ,0.10548517471228314,0.00449198146872039,0.9759099877156753,0.033763824905238105
2025-01-22,QQQ,0.011985077299996538,0.0013706076622650378,0.14413536330946286,-0.07573461349559418
2025-01-29,QQQ,0.08429331902765491,0.004047967181531309,0.7958616754780646,-0.03368173249531592
2025-02-05,QQQ,0.05139484184572818,0.0028541480800509844,0.34275551690290995,-0.04166191797896002
2025-02-12,QQQ,-0.007217371950881568,0.0005629270453233233,-0.4331699398379727,-0.0331968824157024
2025-02-20,QQQ,-0.03718403760535827,-0.0005452041354247516,-0.8444024407714592,-0.09438282705675838
2025-02-27,QQQ,0.037592252773437584,0.0023081853038522146,0.34137808356852983,-0.06123640813006914
2025-03-06,QQQ,0.13237878394838187,0.005739585393846405,1.1307358476393556,-0.0024851121460696124
2025-03-13,QQQ,0.15908162811790527,0.006662925571492898,1.3650928978559704,0.03573039227988539
2025-03-20,QQQ,0.144596337425402,0.0061939249856476685,1.24510849256573,0.0034803710800975773
2025-03-27,QQQ,0.05299545709874276,0.0029715106048281616,0.5703564914906012,-0.029528948045290604
2025-04-03,QQQ,0.1372879518190171,0.005907203514296625,1.3733946735081863,-0.00176943706527799
2025-04-10,QQQ,0.10016994212026153,0.004622681932257776,1.1001629266704913,-0.01020926471348338
2025-04-17,QQQ,0.17452496139447793,0.0071634097493250715,1.6899842516890482,0.025504081408663004
2025-04-25,QQQ,0.09429484448646974,0.004530780740206332,0.970395946405983,-0.02944604337331458
2025-05-02,QQQ,0.07297882248025855,0.003778353059156889,0.7676534216214583,-0.0434306226183474
2025-05-09,QQQ,0.09244142678791945,0.004496254914351346,0.9336678112487965,-0.002025977747523
2025-05-16,QQQ,-0.017934734647830686,0.0005123840170291989,0.10108518067809469,-0.07321538717012999
2025-05-23,QQQ,-0.001494952844770192,0.0011731917212058896,0.25324085096585025,-0.03242850155640864
2025-06-02,QQQ,-0.08046268360839626,-0.00195322550520879,-0.41570605533072663,-0.08225717334205207
2025-06-09,QQQ,-0.0979627517339895,-0.0026980041798165535,-0.5733660096133973,-0.08510578100733346
2025-06-16,QQQ,-0.11857665472920187,-0.0036205210810490414,-0.831441543571384,-0.06258417534765748
2025-06-24,QQQ,-0.11008891063065773,-0.0032596186059341654,-0.7455765652198921,-0.07355541791341569
2025-07-01,QQQ,-0.152352880180177,-0.005164542624407223,-1.1786398665918014,-0.06735529055401057
2025-07-09,QQQ,-0.11043419803982868,-0.0033193585296373263,-0.7288361541825984,-0.03470080047759727
2025-07-16,QQQ,-0.08875062310271375,-0.0024092897777728177,-0.5136522069173761,-0.03831765649080121
2025-07-23,QQQ,-0.10871306090743993,-0.003310982226463143,-0.7343771129982097,0.0
2025-07-30,QQQ,-0.020192097810773024,4.435684956479505e-05,0.0598008334944764,-0.026916647004323502
2025-08-06,QQQ,-0.009715971984675997,0.0004736218117633885,0.12115752229367138,0.0012323724216778409
2025-08-13,QQQ,-0.06835611947335041,-0.0017856258908243198,-0.43674656877061446,-0.04381267574794645
2025-08-20,QQQ,-0.03519099041711693,-0.0004040816786978541,-0.10448156523354635,0.0002633451711007151
2025-08-27,QQQ,0.005923835782879694,0.0011131543363637093,0.30051067463558256,-0.03372881320012533
2025-09-04,QQQ,-0.003592995360655382,0.0007385687014949173,0.1298785339574049,-0.015036077814479687
2025-09-11,QQQ,-0.055890974995725484,-0.0014130464400571373,-0.4368601124997149,0.0
2025-09-18,QQQ,-0.10178510543002084,-0.003361334777429076,-1.131130593463996,0.0
2025-09-25,QQQ,-0.04141826532693471,-0.0008706617770828715,-0.46360302248635477,0.0030067493202339257
2025-10-02,QQQ,-0.021701326051749126,-0.00010872561410528461,-0.177585088922533,0.0
2025-10-09,QQQ,-0.06403440072989897,-0.0018226849054945127,-1.3178379849121167,-0.0065279991950687455
2025-10-16,QQQ,-0.027632995131045446,-0.0003419586850320451,-0.7217191345201246,0.01753728796230236
2025-10-23,QQQ,-0.04379573743431486,-0.001009064825155667,-1.0375463529779383,0.00019648782510073293
2025-10-30,QQQ,-0.02048029896928849,-0.00013351774838030317,-1.2814246912572833,-0.01830120374543165
2025-11-06,QQQ,0.02884338621056992,0.0017736640643692498,-0.39939825108202776,0.01582106231070579
2025-11-13,QQQ,-0.04859685513793777,-0.0012593869220686804,-1.2646277278782483,-0.015203248016935178
2025-11-20,QQQ,0.062001917269695284,0.0028611711985131647,0.08949958279333114,0.012854744565393705
2025-11-28,QQQ,-0.03734101687221236,-0.0008932327261328317,-1.0803904701977294,-0.037704718658048586
2025-12-05,QQQ,-0.03890919595792808,-0.0009525375232907097,-1.1563992984109495,-0.09041262689034857
2025-12-12,QQQ,-0.013191987972385188,7.470114789255084e-05,-0.6463879204612402,-0.06613212309691241
2025-12-19,QQQ,-0.04122403865027635,-0.001045822058146542,-0.9148735342332783,-0.06974452250476959
2025-12-29,QQQ,-0.0006651704972066019,0.0005548888040929832,-0.4910551641435519,-0.04687375836646179
2026-01-06,QQQ,0.07609425159054606,0.0034894497663190663,0.09690377980137965,0.0042009502980489
2026-01-13,QQQ,0.11593858280259917,0.004939310842389536,0.4083551675495738,0.0
2026-01-21,QQQ,0.14817101029895752,0.0060439826817579095,0.8112700502348398,0.015904383451737725
2026-01-28,QQQ,-0.007416885251256722,0.0005885195098587914,-0.567912729904614,-0.06762204109730474
2026-02-04,QQQ,0.09883786004275841,0.004564210976631333,0.7095344043447898,-0.0003691194124986197
2026-02-11,QQQ,-0.008173861039729058,0.0006125266487370475,-0.21128745123216608,-0.04601604054002595
2026-02-19,QQQ,0.07372519342403239,0.0035764165647815096,0.6652035734275606,-0.035795059038280064
2026-02-26,QQQ,-0.010597292412971915,0.0004201425178814036,-0.24869646726571537,-0.0701732754841008
2026-03-05,QQQ,0.0029661832066667504,0.0009290252098722612,-0.07517496071201812,-0.08942185994752094
2026-03-12,QQQ,0.04163572537394744,0.0024411173871169214,0.3650619732651085,-0.036246663009835145
2026-03-19,QQQ,0.030369223683922142,0.002020995750155136,0.36950398273218343,-0.036924055199325734
2026-03-26,QQQ,0.08353023685594119,0.003988323459094583,1.0304959727652951,0.0025529399573414047
2026-04-02,QQQ,0.07087116710077668,0.0035262530292406,0.8262310989648889,0.017403961043827465
2026-04-10,QQQ,0.08829827427150039,0.004141484622233926,0.8531594963981793,0.01717211396591256
2026-04-17,QQQ,0.17994180427151107,0.007332540768940908,1.039069175366519,0.0
2026-04-24,QQQ,0.17981711562158487,0.0073283609914654635,0.8453029122991111,0.0
2026-05-01,QQQ,0.25075130763284115,0.009701217622033973,1.0909565517953597,0.0
2026-05-08,QQQ,0.1842072651962967,0.007744233486623591,0.6881514414592877,-0.039516779124651236
2026-05-15,QQQ,0.19534728294862647,0.008118468149900191,0.6244896316377593,0.0029301733718292144
