signal_strength_threshold,target_confidence_threshold,quality_score_threshold,expected_return_threshold,max_selected_assets,min_selected_assets,horizon,sample_size,test_dates,average_realized_return,average_portfolio_return,average_realized_return_5d,average_realized_return_10d,average_realized_return_20d,Sharpe,Sortino,max_drawdown_proxy,TP_rate,SL_rate,timeout_rate,TP_minus_SL,average_selected_count,average_cash_proxy,turnover_proxy,warning_flags
0.6,0.5,0.5,0.001,3,2,5,15,7,0.013683073765996227,0.01623068311840529,0.013683073765996227,0.05052760052554047,0.04195180168429881,1.0246372091940508,7.726178973924847,-0.009703698194119759,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.0,2.142857142857143,0.6802964895930639,0.5833333333333335,"sample_size_too_small, far_from_current_defaults"
0.2,0.4,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.2,0.4,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.2,0.5,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.2,0.5,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.3,0.4,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.3,0.4,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.3,0.5,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.3,0.5,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.4,0.4,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.4,0.4,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.4,0.5,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.4,0.5,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.5,0.4,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.5,0.4,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.5,0.5,0.4,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.5,0.5,0.5,0.0005,3,2,10,19,9,0.06714219015106188,0.071685747587114,0.02958510819692944,0.06714219015106188,0.07760726464025039,0.9497363801193034,0.0,-0.0514874643794222,0.2631578947368421,0.05263157894736842,0.6842105263157895,0.21052631578947367,2.111111111111111,0.6942509197467458,0.5208333333333334,sample_size_too_small
0.6,0.4,0.4,0.0005,5,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,sample_size_too_small
0.6,0.4,0.4,0.0005,6,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,sample_size_too_small
0.6,0.4,0.4,0.0005,8,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,"sample_size_too_small, far_from_current_defaults"
0.6,0.4,0.5,0.0005,5,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,sample_size_too_small
0.6,0.4,0.5,0.0005,6,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,sample_size_too_small
0.6,0.4,0.5,0.0005,8,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,"sample_size_too_small, far_from_current_defaults"
0.6,0.5,0.4,0.0005,5,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,sample_size_too_small
0.6,0.5,0.4,0.0005,6,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,sample_size_too_small
0.6,0.5,0.4,0.0005,8,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,"sample_size_too_small, far_from_current_defaults"
0.6,0.5,0.5,0.0005,5,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,sample_size_too_small
0.6,0.5,0.5,0.0005,6,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,"sample_size_too_small, far_from_current_defaults"
0.6,0.5,0.5,0.0005,8,2,5,19,8,0.009699159235643733,0.015549461532852988,0.009699159235643733,0.038339615666881224,0.03180243782723728,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0,2.375,0.660388375339883,0.5857142857142857,"sample_size_too_small, far_from_current_defaults"
0.6,0.4,0.4,0.0005,4,2,5,18,8,0.01088317836904214,0.015549461532852988,0.01088317836904214,0.04330395632153594,0.03566737003779401,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.0,2.25,0.660388375339883,0.5666666666666668,sample_size_too_small
0.6,0.4,0.5,0.0005,4,2,5,18,8,0.01088317836904214,0.015549461532852988,0.01088317836904214,0.04330395632153594,0.03566737003779401,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.0,2.25,0.660388375339883,0.5666666666666668,sample_size_too_small
0.6,0.5,0.4,0.0005,4,2,5,18,8,0.01088317836904214,0.015549461532852988,0.01088317836904214,0.04330395632153594,0.03566737003779401,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.0,2.25,0.660388375339883,0.5666666666666668,sample_size_too_small
0.6,0.5,0.5,0.0005,4,2,5,18,8,0.01088317836904214,0.015549461532852988,0.01088317836904214,0.04330395632153594,0.03566737003779401,0.9236312578348095,1.8771499730654548,-0.018417981771988834,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.0,2.25,0.660388375339883,0.5666666666666668,sample_size_too_small
0.6,0.4,0.4,0.0005,3,2,10,17,8,0.0514809923732112,0.05523997333293657,0.014370326608736793,0.0514809923732112,0.04721058667401308,0.9045837322731095,0.0,-0.0514874643794222,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.11764705882352942,2.125,0.6733844283939309,0.5952380952380952,sample_size_too_small
0.6,0.4,0.5,0.0005,3,2,10,17,8,0.0514809923732112,0.05523997333293657,0.014370326608736793,0.0514809923732112,0.04721058667401308,0.9045837322731095,0.0,-0.0514874643794222,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.11764705882352942,2.125,0.6733844283939309,0.5952380952380952,sample_size_too_small
0.6,0.5,0.4,0.0005,3,2,10,17,8,0.0514809923732112,0.05523997333293657,0.014370326608736793,0.0514809923732112,0.04721058667401308,0.9045837322731095,0.0,-0.0514874643794222,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.11764705882352942,2.125,0.6733844283939309,0.5952380952380952,sample_size_too_small
0.6,0.5,0.5,0.0005,3,2,10,17,8,0.0514809923732112,0.05523997333293657,0.014370326608736793,0.0514809923732112,0.04721058667401308,0.9045837322731095,0.0,-0.0514874643794222,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.11764705882352942,2.125,0.6733844283939309,0.5952380952380952,sample_size_too_small
0.2,0.4,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.2,0.4,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.2,0.5,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.2,0.5,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.3,0.4,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.3,0.4,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.3,0.5,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.3,0.5,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.4,0.4,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.4,0.4,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.4,0.5,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.4,0.5,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.5,0.4,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.5,0.4,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.5,0.5,0.4,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.5,0.5,0.5,0.0005,4,2,10,20,9,0.058999797815661614,0.06857247684885177,0.025685935701794615,0.058999797815661614,0.06569853576934134,0.8843052378494347,0.0,-0.0514874643794222,0.25,0.05,0.7,0.2,2.2222222222222223,0.6826988725875922,0.4958333333333334,sample_size_too_small
0.2,0.4,0.4,0.0005,5,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
0.2,0.4,0.4,0.0005,6,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
0.2,0.4,0.4,0.0005,8,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
0.2,0.4,0.5,0.0005,5,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
0.2,0.4,0.5,0.0005,6,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
0.2,0.4,0.5,0.0005,8,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
0.2,0.5,0.4,0.0005,5,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
0.2,0.5,0.4,0.0005,6,2,10,21,9,0.05376083048553946,0.06857247684885177,0.023909787089064986,0.05376083048553946,0.06077163682971633,0.8843052378494347,0.0,-0.0514874643794222,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.14285714285714285,2.3333333333333335,0.6826988725875922,0.5125,sample_size_too_small
