window_start,date,entry_date,exit_date,return,selected_tickers,selected_count,target_exposure,uncapped_exposure,cash_weight,turnover,rolling_vol_used,raw_target_source,reconstruction_type
2010-01-01,2022-11-17,2022-11-18,2022-11-28,0.020183458753580998,"BIIB,SMCI,NFLX,YPF",4,0.6,0.684057161484697,0.4,0.14999999999999997,0.3216105500927814,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2022-11-25,2022-11-28,2022-12-05,-0.006761761550547918,"SMCI,BIIB,YPF,NFLX",4,0.6,0.75,0.4,0.0,0.2908873802168824,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2022-12-02,2022-12-05,2022-12-12,-0.007551168650456191,"VALE,NFLX,YPF,BIIB",4,0.6,0.75,0.4,0.15,0.2782182652872068,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2022-12-09,2022-12-12,2022-12-19,-0.007672477263793337,"NFLX,VALE,BIIB,YPF",4,0.6,0.75,0.4,0.0,0.2701288451645425,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2022-12-16,2022-12-19,2022-12-27,0.026699034110013377,"NVO,SMCI,YPF,NFLX",4,0.6,0.75,0.4,0.3,0.22618948892801333,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2022-12-23,2022-12-27,2023-01-04,0.013921461206042263,"YPF,SMCI,NVO,NFLX",4,0.6,0.75,0.4,0.0,0.22890392487256261,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-01-03,2023-01-04,2023-01-11,0.01192585157871,"NVO,SMCI,NFLX,YPF",4,0.6,0.75,0.4,0.0,0.22050752381703181,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-01-10,2023-01-11,2023-01-19,0.02103906013282346,"YPF,ASML,NVO,NFLX",4,0.6,0.75,0.4,0.15,0.18248693329782284,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-01-18,2023-01-19,2023-01-26,0.04345516251956481,"YPF,ASML,NFLX,NVO",4,0.6,0.75,0.4,0.0,0.10043829545736875,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-01-25,2023-01-26,2023-02-02,0.0018777998885797613,"YPF,TSM,ASML,NFLX",4,0.6,0.75,0.4,0.15,0.11777202472997768,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-02-01,2023-02-02,2023-02-09,-0.004064619783069878,"NVDA,TSM,ASML,NFLX",4,0.6,0.75,0.4,0.15,0.11628190713307089,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-02-08,2023-02-09,2023-02-16,0.018307241856389045,"MSTR,YPF,ASML,TSM",4,0.6,0.75,0.4,0.3,0.11289717314586711,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-02-15,2023-02-16,2023-02-24,-0.019293235157883774,"MSTR,NVDA,ASML,TSM",4,0.6,0.75,0.4,0.15,0.11144428521216075,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-02-23,2023-02-24,2023-03-03,0.006146531148393896,"NVDA,MSTR,ASML,TSM",4,0.6,0.75,0.4,0.0,0.12429784227682639,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-03-02,2023-03-03,2023-03-10,-0.0594727461848084,"NVDA,YPF,MSTR,TSM",4,0.6,0.75,0.4,0.15,0.12041089155662402,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-03-09,2023-03-10,2023-03-17,0.00014607072056604942,"YPF,NVDA,TSM",3,0.6,0.75,0.4,0.14999999999999997,0.18037395122899694,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-03-16,2023-03-17,2023-03-24,0.021328108166511185,"NVDA,AMD,TSM,YPF",4,0.6,0.75,0.4,0.14999999999999997,0.17877123066988476,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-03-23,2023-03-24,2023-03-31,0.008071805714813696,"NVDA,AMD,TSM",3,0.6,0.75,0.4,0.14999999999999997,0.1762565149592932,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-03-30,2023-03-31,2023-04-10,-0.000892738123182823,"NVDA,MSTR,AMD,TSM",4,0.6,0.75,0.4,0.14999999999999997,0.1753003284311389,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-04-06,2023-04-10,2023-04-17,-0.013567307810345212,"NVDA,MSTR,AMD,TSM",4,0.6,0.75,0.4,0.0,0.17468820589798484,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-04-14,2023-04-17,2023-04-24,-0.0225202202455719,"MSTR,NVDA,AMD",3,0.6,0.75,0.4,0.14999999999999997,0.17285544196149136,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-04-21,2023-04-24,2023-05-01,0.026910246366644318,"NVDA,ISRG,AMD,MSTR",4,0.6,0.75,0.4,0.14999999999999997,0.14973082268198834,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-04-28,2023-05-01,2023-05-08,0.04002201072419358,"MSTR,SMCI,NVDA,ISRG",4,0.6,0.75,0.4,0.15,0.16270107824044985,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-05-05,2023-05-08,2023-05-15,-0.003430768874249407,"SMCI,ISRG,NVDA,MSTR",4,0.6,0.75,0.4,0.0,0.1840591351474305,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-05-12,2023-05-15,2023-05-22,0.05810455875884064,"SMCI,ISRG,NVDA",3,0.6,0.75,0.4,0.14999999999999997,0.17996445634705868,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-05-19,2023-05-22,2023-05-30,0.10145475093001603,"SMCI,GOOG,NVDA,ISRG",4,0.6,0.75,0.4,0.14999999999999997,0.21015753572091642,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-05-26,2023-05-30,2023-06-06,0.002103436352381783,"SMCI,NVDA,GOOG,ISRG",4,0.6,0.75,0.4,0.0,0.2848461526000965,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-06-05,2023-06-06,2023-06-13,0.01213126363645615,"SMCI,NVDA,GOOG,ISRG",4,0.6,0.75,0.4,0.0,0.23982462458106504,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-06-12,2023-06-13,2023-06-21,-0.0213584710935912,"SMCI,MRVL,GOOG,NVDA",4,0.6,0.75,0.4,0.15,0.23710113434914382,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-06-20,2023-06-21,2023-06-28,0.006190441862009533,"SMCI,PBR,GOOG,MRVL",4,0.6,0.75,0.4,0.15,0.2502928307273219,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-06-27,2023-06-28,2023-07-06,-0.0009715058029882754,"SMCI,PBR,GOOG,MRVL",4,0.6,0.75,0.4,0.0,0.25056551306574754,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-07-05,2023-07-06,2023-07-13,0.0510396782427477,"SMCI,PBR,GOOG,MRVL",4,0.6,0.75,0.4,0.0,0.25058779504346573,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-07-12,2023-07-13,2023-07-20,-0.008253044192687487,"SMCI,NVDA,GOOG,MRVL",4,0.6,0.75,0.4,0.15,0.25128159141402084,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-07-19,2023-07-20,2023-07-27,0.021646674779658853,"SMCI,MSTR,GOOG,MRVL",4,0.6,0.75,0.4,0.15,0.24206139768752427,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-07-26,2023-07-27,2023-08-03,-0.012221263733467174,"SMCI,NVDA,GOOG,MRVL",4,0.6,0.75,0.4,0.15,0.24182547308832156,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-08-02,2023-08-03,2023-08-10,-0.02941076372301865,"SMCI,ADBE,GOOG,MRVL",4,0.6,0.75,0.4,0.15,0.2469018003635521,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-08-09,2023-08-10,2023-08-17,-0.022303627764069453,"SMCI,ADBE,GOOG,MRVL",4,0.6,0.75,0.4,0.0,0.2613187411256966,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-08-16,2023-08-17,2023-08-24,0.01611293572579747,"SMCI,ODFL,GOOG,MRVL",4,0.6,0.75,0.4,0.15,0.25289908235567327,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-08-23,2023-08-24,2023-08-31,0.015599458211117388,"CCJ,PBR,GOOG,ODFL",4,0.6,0.75,0.4,0.3,0.15497148341549885,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-08-30,2023-08-31,2023-09-08,0.00475265125782241,"ODFL,PBR,GOOG,CCJ",4,0.6,0.75,0.4,0.0,0.1576146003979538,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-09-07,2023-09-08,2023-09-15,0.006812003069253246,"ODFL,INTU,GOOG,CCJ",4,0.6,0.75,0.4,0.15,0.15631104594013476,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-09-14,2023-09-15,2023-09-22,-0.013776323740445705,"CCJ,TM,GOOG,ODFL",4,0.6,0.75,0.4,0.15,0.1481458824022269,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-09-21,2023-09-22,2023-09-29,0.0004331284258009497,"CCJ,EC,GOOG,ODFL",4,0.6,0.75,0.4,0.15,0.15220413331200844,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-09-28,2023-09-29,2023-10-06,0.0012594275707829995,"CCJ,AMGN,GOOG,ODFL",4,0.6,0.75,0.4,0.15,0.15209425437532723,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-10-05,2023-10-06,2023-10-13,0.0010823946644800075,"AMGN,CCJ,GOOG,ODFL",4,0.6,0.75,0.4,0.0,0.10977348009101512,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-10-12,2023-10-13,2023-10-20,-0.017837869460822386,"AMGN,NVO,GOOG,ODFL",4,0.6,0.75,0.4,0.15,0.10889959539073342,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-10-19,2023-10-20,2023-10-27,-0.03767333296350474,"NVO,AMGN,GOOG",3,0.6,0.75,0.4,0.14999999999999997,0.10177872129188181,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-10-26,2023-10-27,2023-11-03,0.03953085543642434,"NVO,MSTR,AMGN",3,0.6,0.75,0.4,0.19999999999999998,0.12131815769302463,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-11-02,2023-11-03,2023-11-10,0.023413454938218937,"MSTR,CCJ,NVO,AMGN",4,0.6,0.75,0.4,0.14999999999999997,0.14055939944056436,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-11-09,2023-11-10,2023-11-17,0.0012592250667021973,"MSTR,CCJ,NVO",3,0.6,0.75,0.4,0.14999999999999997,0.13935727544523407,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-11-16,2023-11-17,2023-11-27,0.01021080704511751,"MSTR,INTC,NVO,CCJ",4,0.6,0.75,0.4,0.14999999999999997,0.13655981299481296,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-11-24,2023-11-27,2023-12-04,0.012440411262235598,"MSTR,INTC,NVO,CCJ",4,0.6,0.75,0.4,0.0,0.1346556233420209,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-12-01,2023-12-04,2023-12-11,0.009159733239901678,"MSTR,YPF,NVO,INTC",4,0.6,0.75,0.4,0.15,0.13629187448768348,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-12-08,2023-12-11,2023-12-18,0.016109559576052222,"MSTR,YPF,INTC",3,0.6,0.75,0.4,0.14999999999999997,0.13671112214514494,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-12-15,2023-12-18,2023-12-26,0.031671428796435364,"MSTR,YPF,INTC",3,0.6,0.75,0.4,0.0,0.13428622043530175,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2023-12-22,2023-12-26,2024-01-03,-0.01922424219615702,"MSTR,AVGO,INTC,YPF",4,0.6,0.75,0.4,0.14999999999999997,0.14382775178642204,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-01-02,2024-01-03,2024-01-10,-0.012344817792087962,"MSTR,DXCM,INTC,YPF",4,0.6,0.75,0.4,0.15,0.15319990488392957,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-01-09,2024-01-10,2024-01-18,-0.030522213143048788,"DXCM,MSTR,INTC,YPF",4,0.6,0.75,0.4,0.0,0.15729147119123094,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-01-17,2024-01-18,2024-01-25,0.01531206739834653,"AMD,DXCM,INTC,MSTR",4,0.6,0.75,0.4,0.15,0.16691376711890496,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-01-24,2024-01-25,2024-02-01,0.0024704866832890287,"SMCI,AMD,INTC,DXCM",4,0.6,0.75,0.4,0.15,0.14151763533472184,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-01-31,2024-02-01,2024-02-08,0.03134061410407182,"SMCI,AMD,INTC,DXCM",4,0.6,0.75,0.4,0.0,0.12402734794280233,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-02-07,2024-02-08,2024-02-15,0.08429157432493509,"SMCI,NVDA,AMD,INTC",4,0.6,0.75,0.4,0.15,0.12999112047036798,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-02-14,2024-02-15,2024-02-23,-0.015385497031984422,"SMCI,MSTR,AMD,NVDA",4,0.6,0.75,0.4,0.15,0.20277825941738845,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-02-22,2024-02-23,2024-03-01,0.12223901326568573,"SMCI,NVDA,AMD,MSTR",4,0.6,0.75,0.4,0.0,0.21034792885899792,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-02-29,2024-03-01,2024-03-08,0.10005513644064379,"SMCI,MSTR,AMD,NVDA",4,0.6,0.7174282148615332,0.4,0.0,0.30665088916590905,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-03-07,2024-03-08,2024-03-15,0.016891935576684655,"SMCI,MSTR,NVDA,AMD",4,0.6,0.6387307641837846,0.4,0.0,0.34443307311357013,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-03-14,2024-03-15,2024-03-22,-0.033252334663618495,"SMCI,MSTR,NVDA,AMD",4,0.6,0.638926158973897,0.4,0.0,0.34432773945789874,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-03-21,2024-03-22,2024-04-01,0.017969779554089876,"MSTR,SMCI,NVDA,AMD",4,0.6,0.6036864287553098,0.4,0.0,0.36442760599008245,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-03-28,2024-04-01,2024-04-08,-0.04341255773290899,"SMCI,MSTR,NVDA,AMD",4,0.6,0.6220767155045841,0.4,0.0,0.3536541306188446,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-04-05,2024-04-08,2024-04-15,-0.034779904422977306,"SMCI,MSTR,NVDA,AMD",4,0.5902143759378662,0.5902143759378662,0.4097856240621338,0.0048928120310668954,0.37274591905765464,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-04-12,2024-04-15,2024-04-22,-0.053129679663559456,"MSTR,SMCI,NVDA",3,0.5859651962393773,0.5859651962393773,0.41403480376062274,0.14542900413522208,0.37544891985381,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-04-19,2024-04-22,2024-04-29,0.0583766515815107,"MSTR,SMCI,NVDA",3,0.5440429497605568,0.5440429497605568,0.4559570502394432,0.02096112323941024,0.4043798382036308,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-04-26,2024-04-29,2024-05-06,-0.006440337116670346,"MSTR,SMCI,NVDA",3,0.5347597295655149,0.5347597295655149,0.4652402704344851,0.00464161009752094,0.41139971437031553,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-05-03,2024-05-06,2024-05-13,-0.01863004499618466,"MSTR,YPF,NVDA,SMCI",4,0.5312210806175758,0.5312210806175758,0.4687789193824242,0.13457459462836352,0.41414019139495944,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-05-10,2024-05-13,2024-05-20,0.07379326208768643,"MU,MSTR,NVDA,YPF",4,0.560127377637095,0.560127377637095,0.43987262236290503,0.14725841866415354,0.39276780386645804,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-05-17,2024-05-20,2024-05-28,0.01833942621700721,"MSTR,MU,NVDA,YPF",4,0.538593605136602,0.538593605136602,0.46140639486339796,0.010766886250246466,0.4084712441845684,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-05-24,2024-05-28,2024-06-04,-0.02003396195674252,"MSTR,MU,NVDA,YPF",4,0.6,0.6497583287200649,0.4,0.03070319743169897,0.3385874259332234,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-06-03,2024-06-04,2024-06-11,0.00806339100342427,"MSTR,NVDA,YPF,MU",4,0.6,0.75,0.4,0.0,0.2758605194420457,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-06-10,2024-06-11,2024-06-18,0.03578819079517225,"NVDA,MU,MSTR,YPF",4,0.6,0.75,0.4,0.0,0.2737903814417133,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-06-17,2024-06-18,2024-06-26,-0.050793560822182046,"NVDA,AVGO,MU",3,0.6,0.75,0.4,0.3,0.2750469628945765,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-06-25,2024-06-26,2024-07-03,0.018406258862243417,"NVDA,TSM,MU,AVGO",4,0.6,0.75,0.4,0.14999999999999997,0.2924159606674711,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-07-02,2024-07-03,2024-07-11,-0.008495368208248722,"NVDA,AVGO,TSM,MU",4,0.6,0.75,0.4,0.0,0.2808832801899978,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-07-10,2024-07-11,2024-07-18,-0.034652278352654664,"NVDA,AAPL,TSM,MU",4,0.6,0.75,0.4,0.15,0.2704942610423026,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-07-17,2024-07-18,2024-07-25,-0.005562665022519088,"SIRI,NVDA,AAPL,TSM",4,0.6,0.75,0.4,0.15,0.25549568184665156,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-07-24,2024-07-25,2024-08-01,-0.03660697819991236,"SIRI,MSTR,AAPL,TSM",4,0.6,0.75,0.4,0.15,0.22928779198865704,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-07-31,2024-08-01,2024-08-08,-0.02140313655536584,"MSTR,BKR,AAPL,TSM",4,0.6,0.75,0.4,0.15,0.2410075400082475,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-08-07,2024-08-08,2024-08-15,0.01482708335298997,"FTNT,TMUS,AAPL,MSTR",4,0.6,0.75,0.4,0.3,0.2419134138997709,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-08-14,2024-08-15,2024-08-22,0.0005055294997445447,"SBUX,FTNT,AAPL,TMUS",4,0.6,0.75,0.4,0.15,0.18340129449276177,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-08-21,2024-08-22,2024-08-29,0.016203116104040384,"FTNT,ILMN,AAPL,SBUX",4,0.6,0.75,0.4,0.15,0.17608829302825668,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-08-28,2024-08-29,2024-09-06,-0.0244333807275263,"FTNT,ILMN,AAPL,SBUX",4,0.6,0.75,0.4,0.0,0.18040888281963058,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-09-05,2024-09-06,2024-09-13,0.023390671781605015,"MELI,YPF,AAPL,SBUX",4,0.6,0.75,0.4,0.3,0.18159217257972327,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-09-12,2024-09-13,2024-09-20,0.0007387198297197865,"MELI,GILD,AAPL,SBUX",4,0.6,0.75,0.4,0.15,0.16993959989889063,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-09-19,2024-09-20,2024-09-27,-0.0015970059297313434,"MELI,GILD,AAPL,SBUX",4,0.6,0.75,0.4,0.0,0.1441711890776544,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-09-26,2024-09-27,2024-10-04,-0.009213922499655119,"MSTR,MELI,AAPL,SBUX",4,0.6,0.75,0.4,0.15,0.1354959109175853,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-10-03,2024-10-04,2024-10-11,0.05213225591875139,"MSTR,SBUX,MELI",3,0.6,0.75,0.4,0.14999999999999997,0.13555107301761868,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-10-10,2024-10-11,2024-10-18,0.00025868198669252724,"FTNT,MSTR,SBUX,MELI",4,0.6,0.75,0.4,0.14999999999999997,0.16463471244603328,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-10-17,2024-10-18,2024-10-25,0.00128309631188713,"FTNT,CCJ,SBUX,MSTR",4,0.6,0.75,0.4,0.15,0.16407558590322405,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-10-24,2024-10-25,2024-11-01,-0.007031539299330808,"MSTR,FTNT,CCJ,SBUX",4,0.6,0.75,0.4,0.0,0.14211783430109526,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-10-31,2024-11-01,2024-11-08,0.05803337946026903,"MSTR,BKNG,CCJ,FTNT",4,0.6,0.75,0.4,0.15,0.13343596570925834,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-11-07,2024-11-08,2024-11-15,0.03592707458266321,"MSTR,MRVL,CCJ,FTNT",4,0.6,0.75,0.4,0.15,0.16935119392895265,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-11-14,2024-11-15,2024-11-22,0.0768653242721654,"MSTR,YPF,MRVL,FTNT",4,0.6,0.75,0.4,0.15,0.17606239453201636,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-11-21,2024-11-22,2024-12-02,-0.0028954761050567785,"MSTR,YPF,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.21852004940357553,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-11-29,2024-12-02,2024-12-09,0.01363715421178405,"MSTR,YPF,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.2045067574571806,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-12-06,2024-12-09,2024-12-16,0.05939832333622507,"MSTR,YPF,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.2045213537314952,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-12-13,2024-12-16,2024-12-23,-0.05111293871740252,"MSTR,YPF,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.21594278669833714,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-12-20,2024-12-23,2024-12-31,-0.026373255447030838,"MSTR,YPF,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.2587557100979673,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2024-12-30,2024-12-31,2025-01-08,0.04475197001830206,"YPF,MSTR,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.2689070759252432,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-01-07,2025-01-08,2025-01-16,0.007141534541188949,"YPF,MSTR,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.26516572696931473,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-01-15,2025-01-16,2025-01-24,-0.002477155168013046,"YPF,MSTR,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.2636449374941723,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-01-23,2025-01-24,2025-01-31,-0.02080084098079446,"YPF,MRVL,MSTR,FTNT",4,0.6,0.75,0.4,0.0,0.2647494836392543,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-01-30,2025-01-31,2025-02-07,-0.002519777325267352,"YPF,MSTR,MRVL,FTNT",4,0.6,0.75,0.4,0.0,0.2715358469986675,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-02-06,2025-02-07,2025-02-14,0.0073784552916026595,"NFLX,DXCM,MRVL,MSTR",4,0.6,0.75,0.4,0.3,0.25737500919044176,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-02-13,2025-02-14,2025-02-24,0.004350703424814336,"SMCI,EC,DXCM,MRVL",4,0.6,0.75,0.4,0.3,0.25159971193685526,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-02-21,2025-02-24,2025-03-03,-0.08842060071097803,"SMCI,EC,DXCM",3,0.6,0.75,0.4,0.14999999999999997,0.20316736190616813,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
2010-01-01,2025-02-28,2025-03-03,2025-03-10,-0.01733078378415267,"SMCI,GILD,DXCM,EC",4,0.6,0.75,0.4,0.14999999999999997,0.27269171918341606,fallback_momentum_proxy,causal_ohlcv_reconstruction_not_exact_replay
