date,ticker,paper_position_weight,paper_position_value,entry_price,current_price,unrealized_return,realized_return,action,model_mode,cash_weight
2026-07-06,APPS,0.0,0.0,13.312000274658203,11.175000190734863,-0.1605318539537221,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,ARM,0.0,0.0,418.8250122070313,322.2200012207031,-0.230657215234736,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,ASND,0.1163767877968596,4251.129403137093,267.70001220703125,267.70001220703125,0.0,0.0,BUY,regime_gated_full_quant,0.4710283875332401
2026-07-06,ATEX,0.1452930033155694,5307.410267613345,106.04000091552734,106.04000091552734,0.0,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-06,CASH,0.4710283875332401,17206.202936706628,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.4710283875332401
2026-07-08,ABSI,0.0,0.0,11.524999618530272,11.100000381469728,-0.0368762907703023,0.0,SELL,regime_gated_full_quant,0.5055999999999999
2026-07-08,ALAB,0.0,0.0,399.8500061035156,393.2900085449219,-0.016406145950878,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,ALKS,0.1214755846667758,2951.4341820962445,54.27999877929688,54.27999877929688,0.0,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,ALMS,0.1380763278670478,3354.774499937786,29.739999771118164,29.739999771118164,0.0,0.0,BUY,regime_gated_full_quant,0.5055999999999999
2026-07-08,ALNT,0.0,0.0,102.79000091552734,86.54000091552734,-0.1580893068904068,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,AMAT,0.0,0.0,723.7999877929688,570.1699829101562,-0.2122547768358844,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,AMPG,0.0,0.0,7.71999979019165,6.599999904632568,-0.1450777093261135,0.0,WATCHLIST,regime_gated_full_quant,0.5055999999999999
2026-07-08,AMRX,0.0,0.0,17.15999984741211,16.96500015258789,-0.011363618680546,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,APGE,0.0,0.0,132.9199981689453,133.25,0.0024827101685274,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,APPS,0.0,0.0,13.312000274658203,10.494999885559082,-0.2116136065938783,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,ARM,0.0,0.0,418.8250122070313,300.2699890136719,-0.2830657666996162,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,ARQT,0.1186003452414187,2881.575864929151,28.51000022888184,28.51000022888184,0.0,0.0,BUY,regime_gated_full_quant,0.5055999999999999
2026-07-08,ASND,0.1162477422247575,2824.4157946210003,267.70001220703125,276.79998779296875,0.0339931833058708,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-08,ATEX,0.0,0.0,106.04000091552734,,0.0,0.0,SELL,regime_gated_full_quant,0.5055999999999999
2026-07-08,CASH,0.5055999999999999,12284.32138492104,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5055999999999999
2026-07-09,ABSI,0.0,0.0,11.524999618530272,11.460000038146973,-0.005639877009522,0.0,WATCHLIST,regime_gated_full_quant,0.4684163366875742
2026-07-09,ALAB,0.0,0.0,399.8500061035156,417.8500061035156,0.0450168806433382,0.0,WATCHLIST,regime_gated_full_quant,0.4684163366875742
2026-07-09,ALKS,0.0,0.0,54.27999877929688,53.7599983215332,-0.0095799644336398,0.0,SELL,regime_gated_full_quant,0.4684163366875742
2026-07-09,ALMS,0.1636474694059781,3077.3920587882058,29.739999771118164,30.299999237060547,0.0188298409634226,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,ALNT,0.0,0.0,102.79000091552734,89.98999786376953,-0.1245257606552298,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,AMAT,0.0,0.0,723.7999877929688,588.989990234375,-0.18625310836169,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,AMPG,0.0,0.0,7.71999979019165,6.579999923706055,-0.1476683805009915,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,AMRX,0.1152957957730291,2168.138423475219,17.010000228881836,17.010000228881836,0.0,0.0,BUY,regime_gated_full_quant,0.4684163366875742
2026-07-09,APGE,0.0,0.0,132.9199981689453,133.55999755859375,0.0048149217458983,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,APPS,0.0,0.0,13.312000274658203,11.210000038146973,-0.1579026587396311,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,ARM,0.0,0.0,418.8250122070313,327.8699951171875,-0.2171671090285396,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,ARQT,0.1284901358824768,2416.2581018372093,28.51000022888184,28.770000457763672,0.0091196151102952,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,ASND,0.1241502622509416,2334.646741158613,275.6099853515625,275.6099853515625,0.0,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,ATEX,0.0,0.0,106.04000091552734,,0.0,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-09,CASH,0.4684163366875742,8808.573208993015,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.4684163366875742
2026-07-10,ABSI,0.147932106206861,947.0547982182884,10.600000381469728,10.600000381469728,0.0,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ACAD,0.1207750140454385,773.1962958512172,26.25,26.21999931335449,-0.0011428833007812,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ALAB,0.0,0.0,399.8500061035156,412.3599853515625,0.0312866801477758,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ALKS,0.0,0.0,54.27999877929688,51.95000076293945,-0.0429255355334702,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ALMS,0.0,0.0,29.739999771118164,28.325000762939453,-0.0475789851737954,0.0,WATCHLIST,regime_gated_full_quant,0.4706940107271661
2026-07-10,ALNT,0.0,0.0,102.79000091552734,90.38999938964844,-0.120634316717919,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,AMAT,0.0,0.0,723.7999877929688,602.27001953125,-0.1679054577388034,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,AMPG,0.0,0.0,7.71999979019165,6.695000171661377,-0.1327719749205883,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,AMRX,0.0,0.0,17.010000228881836,17.0,-0.0005879029245899,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,AOUT,0.1331864897260945,852.6540139742738,14.449999809265137,14.279999732971191,-0.0117647113175007,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,APGE,0.0,0.0,132.9199981689453,133.63999938964844,0.0054168013137345,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,APPS,0.0,0.0,13.312000274658203,10.5649995803833,-0.2063552161656963,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ARM,0.0,0.0,418.8250122070313,323.7349853515625,-0.2270399906499959,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ARQT,0.1274123792944397,815.6884144843686,27.729999542236328,27.729999542236328,0.0,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ASND,0.0,0.0,275.6099853515625,270.510009765625,-0.018504320804749,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,ATEX,0.0,0.0,106.04000091552734,,0.0,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-10,CASH,0.4706940107271661,3013.3622293488206,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.4706940107271661
2026-07-13,ABSI,0.0,0.0,10.600000381469728,10.199999809265137,-0.0377359016801402,0.0,SELL,regime_gated_full_quant,0.5056
2026-07-13,ACAD,0.0,0.0,26.25,25.49300003051757,-0.0288380940755208,-0.027726899385029,SELL,regime_gated_full_quant,0.5056
2026-07-13,ACGL,0.1153697869424505,386.3935003146107,103.05500030517578,103.05500030517578,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-13,ALAB,0.0,0.0,399.8500061035156,361.6199951171875,-0.0956108800869466,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,ALKS,0.0,0.0,54.27999877929688,51.869998931884766,-0.0443994086516325,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,ALMS,0.0,0.0,29.739999771118164,28.075000762939453,-0.055985172192088,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,ALNT,0.0,0.0,102.79000091552734,87.12999725341797,-0.152349484605791,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,AMAT,0.0,0.0,723.7999877929688,575.469970703125,-0.2049323288083159,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,AMPG,0.0,0.0,7.71999979019165,6.375,-0.1742227754851092,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,AMRX,0.1229184324123436,411.675228079272,17.184999465942383,17.184999465942383,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-13,ANAB,0.1384324752189733,463.6344581598005,69.83000183105469,69.83000183105469,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-13,AOUT,0.0,0.0,14.449999809265137,14.260000228881836,-0.0131487600616766,-0.0014005255226425,SELL,regime_gated_full_quant,0.5056
2026-07-13,APEI,0.1176793054262324,394.1284797632154,59.040000915527344,59.040000915527344,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-13,APGE,0.0,0.0,132.9199981689453,133.8000030517578,0.0066205604494065,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,APPS,0.0,0.0,13.312000274658203,9.949999809265137,-0.2525541162880864,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,ARM,0.0,0.0,418.8250122070313,299.0299987792969,-0.2860264070583206,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,ARQT,0.0,0.0,27.729999542236328,27.13999938964844,-0.0212766015985411,0.0,SELL,regime_gated_full_quant,0.5056
2026-07-13,ASND,0.0,0.0,275.6099853515625,264.9100036621094,-0.0388229101199089,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-07-13,ATEX,0.0,0.0,106.04000091552734,,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-13,CASH,0.5056,1693.3424160392883,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ABSI,0.0,0.0,10.600000381469728,10.229999542236328,-0.0349057382941432,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-07-14,ACAD,0.1179118284465103,101.8023099142986,25.5,25.5,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ACGL,0.0,0.0,103.05500030517578,101.52999877929688,-0.0147979382015713,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ADPT,0.1275084472340379,110.08780571916144,21.44499969482422,21.44499969482422,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ALAB,0.0,0.0,399.8500061035156,361.1499938964844,-0.0967863239122031,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ALKS,0.11915711642976,102.8774623809644,51.619998931884766,51.619998931884766,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ALMS,0.0,0.0,29.739999771118164,27.270000457763672,-0.0830531046524492,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-07-14,ALNT,0.0,0.0,102.79000091552734,88.80000305175781,-0.1361027117342521,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,AMAT,0.0,0.0,723.7999877929688,595.5130004882812,-0.1772409359882193,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,AMLX,0.1298226078896917,112.08579780665768,18.19499969482422,18.19499969482422,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,AMPG,0.0,0.0,7.71999979019165,7.03000020980835,-0.0893781864165272,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,AMRX,0.0,0.0,17.184999465942383,16.69499969482422,-0.0285132258566115,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ANAB,0.0,0.0,69.83000183105469,62.43999862670898,-0.1058284836111694,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,AOUT,0.0,0.0,14.449999809265137,14.09000015258789,-0.0249134713791774,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-07-14,APEI,0.0,0.0,59.040000915527344,58.060001373291016,-0.0165989079783125,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,APGE,0.0,0.0,132.9199981689453,133.9600067138672,0.0078243195850784,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,APPS,0.0,0.0,13.312000274658203,9.81999969482422,-0.262319749683422,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ARM,0.0,0.0,418.8250122070313,281.0799865722656,-0.3288844305379649,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ARQT,0.0,0.0,27.729999542236328,26.80500030517578,-0.0333573477219736,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ASND,0.0,0.0,275.6099853515625,265.29998779296875,-0.0374079246274133,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,ATEX,0.0,0.0,106.04000091552734,,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-14,CASH,0.5056,436.523193396317,1.0,1.0,0.0,0.0,HOLD,regime_gated_full_quant,0.5056
2026-07-15,AAPL,0.1155642550695567,49.27864014981961,327.57000732421875,327.57000732421875,0.0,0.0,BUY,regime_gated_full_quant,0.5056
2026-07-15,ABSI,0.0,0.0,10.600000381469728,9.765000343322754,-0.0787735856695506,0.0,WATCHLIST,regime_gated_full_quant,0.5056
2026-07-15,ACAD,0.0,0.0,25.5,25.90999984741211,0.01607842538871,0.0,SELL,regime_gated_full_quant,0.5056
2026-07-15,ACGL,0.0,0.0,103.05500030517578,98.5500030517578,-0.043714494591018,0.0,HOLD,regime_gated_full_quant,0.5056
