date,variant,portfolio_return,selected_count,cash_proxy,turnover,selected_tickers,return,cash,exposure
2025-05-09,raw_target_return_only,0.0630287238716131,2,2.220446049250313e-16,0.6666666666666666,"TSLA,VIST",0.0630287238716131,2.220446049250313e-16,0.9999999999999998
2025-05-16,raw_target_return_only,-0.0216416432471291,2,4.440892098500626e-16,0.6666666666666666,"AMD,TSLA",-0.0216416432471291,4.440892098500626e-16,0.9999999999999996
2025-05-23,raw_target_return_only,0.0498492502729735,2,2.220446049250313e-16,0.6666666666666666,"AVGO,TSLA",0.0498492502729735,2.220446049250313e-16,0.9999999999999998
2025-06-02,raw_target_return_only,0.0186697097319549,2,2.220446049250313e-16,0.0,"AVGO,TSLA",0.0186697097319549,2.220446049250313e-16,0.9999999999999998
2025-06-09,raw_target_return_only,0.0108646476454924,2,4.440892098500626e-16,1.0,"AMD,NVDA",0.0108646476454924,4.440892098500626e-16,0.9999999999999996
2025-06-16,raw_target_return_only,0.000806317708257,2,0.6000000000000002,0.6666666666666666,"AMD,CCJ",0.000806317708257,0.6000000000000002,0.3999999999999998
2025-06-24,raw_target_return_only,0.0046646402850892,2,0.6000000000000002,0.0,"AMD,CCJ",0.0046646402850892,0.6000000000000002,0.3999999999999998
2025-07-01,raw_target_return_only,-0.0123722623810223,2,2.220446049250313e-16,0.6666666666666666,"AMD,INTC",-0.0123722623810223,2.220446049250313e-16,0.9999999999999998
2025-07-09,raw_target_return_only,0.0288774039594268,2,3.3306690738754696e-16,0.0,"AMD,INTC",0.0288774039594268,3.3306690738754696e-16,0.9999999999999997
2025-07-16,raw_target_return_only,0.0057865462841071,2,3.3306690738754696e-16,0.6666666666666666,"AMD,NVDA",0.0057865462841071,3.3306690738754696e-16,0.9999999999999997
2025-07-23,raw_target_return_only,0.0196021668323514,2,2.220446049250313e-16,0.0,"AMD,NVDA",0.0196021668323514,2.220446049250313e-16,0.9999999999999998
2025-07-30,raw_target_return_only,-0.0257919356843091,2,2.220446049250313e-16,0.6666666666666666,"AMD,TSLA",-0.0257919356843091,2.220446049250313e-16,0.9999999999999998
2025-08-06,raw_target_return_only,0.0321338279055775,2,4.440892098500626e-16,0.0,"AMD,TSLA",0.0321338279055775,4.440892098500626e-16,0.9999999999999996
2025-08-13,raw_target_return_only,-0.0150063478533278,2,2.220446049250313e-16,0.0,"AMD,TSLA",-0.0150063478533278,2.220446049250313e-16,0.9999999999999998
2025-08-20,raw_target_return_only,-0.004659074387916,2,4.440892098500626e-16,0.6666666666666666,"AMD,TXN",-0.004659074387916,4.440892098500626e-16,0.9999999999999996
2025-08-27,raw_target_return_only,-0.003567682076054,2,2.220446049250313e-16,1.0,"INTC,TSLA",-0.003567682076054,2.220446049250313e-16,0.9999999999999998
2025-09-04,raw_target_return_only,0.0033733937553912,2,2.220446049250313e-16,0.6666666666666666,"GOOGL,INTC",0.0033733937553912,2.220446049250313e-16,0.9999999999999998
2025-09-11,raw_target_return_only,0.0004912534409802,2,0.6000000000000004,0.6666666666666666,"AVGO,GOOGL",0.0004912534409802,0.6000000000000004,0.3999999999999996
2025-09-18,raw_target_return_only,-0.0051332065714589,2,3.3306690738754696e-16,1.0,"INTC,TSLA",-0.0051332065714589,3.3306690738754696e-16,0.9999999999999997
2025-09-25,raw_target_return_only,0.0423002266815872,2,1.1102230246251563e-16,0.0,"INTC,TSLA",0.0423002266815872,1.1102230246251563e-16,0.9999999999999999
2025-10-02,raw_target_return_only,-0.0133759369255135,2,2.220446049250313e-16,0.0,"INTC,TSLA",-0.0133759369255135,2.220446049250313e-16,0.9999999999999998
2025-10-09,raw_target_return_only,-0.0575387446589544,2,2.220446049250313e-16,0.6666666666666666,"AMD,INTC",-0.0575387446589544,2.220446049250313e-16,0.9999999999999998
2025-10-16,raw_target_return_only,-0.00084758419554,2,3.3306690738754696e-16,0.0,"AMD,INTC",-0.00084758419554,3.3306690738754696e-16,0.9999999999999997
2025-10-23,raw_target_return_only,0.0158891424709807,2,0.6000000000000004,0.0,"AMD,INTC",0.0158891424709807,0.6000000000000004,0.3999999999999996
2025-10-30,raw_target_return_only,0.0291086618701785,2,2.220446049250313e-16,0.6666666666666666,"AMD,YPF",0.0291086618701785,2.220446049250313e-16,0.9999999999999998
2025-11-06,raw_target_return_only,-0.0057332155167564,2,4.440892098500626e-16,0.6666666666666666,"VIST,YPF",-0.0057332155167564,4.440892098500626e-16,0.9999999999999996
2025-11-13,raw_target_return_only,0.0327644158059024,2,1.1102230246251563e-16,0.0,"VIST,YPF",0.0327644158059024,1.1102230246251563e-16,0.9999999999999999
2025-11-20,raw_target_return_only,-0.0139301130420905,2,0.6000000000000002,0.0,"VIST,YPF",-0.0139301130420905,0.6000000000000002,0.3999999999999998
2025-11-28,raw_target_return_only,-0.0024031937445832,2,0.6000000000000003,0.0,"VIST,YPF",-0.0024031937445832,0.6000000000000003,0.3999999999999997
2025-12-05,raw_target_return_only,-0.0131040528921932,2,2.220446049250313e-16,1.0,"AMAT,INTC",-0.0131040528921932,2.220446049250313e-16,0.9999999999999998
2025-12-12,raw_target_return_only,0.0217856242929443,2,2.220446049250313e-16,0.6666666666666666,"AMAT,TSLA",0.0217856242929443,2.220446049250313e-16,0.9999999999999998
2025-12-19,raw_target_return_only,0.0173808124705379,2,6.661338147750939e-16,0.6666666666666666,"CCJ,TSLA",0.0173808124705379,6.661338147750939e-16,0.9999999999999993
2025-12-29,raw_target_return_only,-0.0085429524040592,2,2.220446049250313e-16,0.6666666666666666,"AMD,CCJ",-0.0085429524040592,2.220446049250313e-16,0.9999999999999998
2026-01-06,raw_target_return_only,0.0026250739368973,2,2.220446049250313e-16,0.6666666666666666,"AMAT,CCJ",0.0026250739368973,2.220446049250313e-16,0.9999999999999998
2026-01-13,raw_target_return_only,0.0237037733045927,2,2.220446049250313e-16,0.6666666666666666,"CCJ,INTC",0.0237037733045927,2.220446049250313e-16,0.9999999999999998
2026-01-21,raw_target_return_only,-0.0004939991898099,2,0.6000000000000004,0.0,"CCJ,INTC",-0.0004939991898099,0.6000000000000004,0.3999999999999996
2026-01-28,raw_target_return_only,-0.0027961069103023,2,3.3306690738754696e-16,0.0,"CCJ,INTC",-0.0027961069103023,3.3306690738754696e-16,0.9999999999999997
2026-02-04,raw_target_return_only,-0.0274545571632072,2,2.220446049250313e-16,0.6666666666666666,"INTC,VIST",-0.0274545571632072,2.220446049250313e-16,0.9999999999999998
2026-02-11,raw_target_return_only,-0.0265975871318906,2,4.440892098500626e-16,0.6666666666666666,"INTC,TXN",-0.0265975871318906,4.440892098500626e-16,0.9999999999999996
2026-02-19,raw_target_return_only,0.0075034725577374,2,2.220446049250313e-16,1.0,"AMAT,VIST",0.0075034725577374,2.220446049250313e-16,0.9999999999999998
2026-02-26,raw_target_return_only,-0.0029014605926831,2,4.440892098500626e-16,0.6666666666666666,"AMAT,INTC",-0.0029014605926831,4.440892098500626e-16,0.9999999999999996
2026-03-05,raw_target_return_only,-0.0321965765880559,2,0.0,0.6666666666666666,"AMAT,NFLX",-0.0321965765880559,0.0,1.0
2026-03-12,raw_target_return_only,0.0097204702488517,2,0.6000000000000002,0.6666666666666666,"NFLX,VIST",0.0097204702488517,0.6000000000000002,0.3999999999999998
2026-03-19,raw_target_return_only,-0.0057317488780007,2,2.220446049250313e-16,0.0,"NFLX,VIST",-0.0057317488780007,2.220446049250313e-16,0.9999999999999998
2026-03-26,raw_target_return_only,0.0120774903225529,2,0.6000000000000002,0.6666666666666666,"VIST,YPF",0.0120774903225529,0.6000000000000002,0.3999999999999998
2026-04-02,raw_target_return_only,-7.935441281364981e-05,2,4.440892098500626e-16,0.6666666666666666,"INTC,VIST",-7.935441281364981e-05,4.440892098500626e-16,0.9999999999999996
2026-04-10,raw_target_return_only,0.0260955666741992,2,2.220446049250313e-16,0.6666666666666666,"AMD,INTC",0.0260955666741992,2.220446049250313e-16,0.9999999999999998
2026-04-17,raw_target_return_only,-0.0266163653839654,2,4.440892098500626e-16,0.0,"AMD,INTC",-0.0266163653839654,4.440892098500626e-16,0.9999999999999996
2026-04-24,raw_target_return_only,-0.0041058454877287,2,4.440892098500626e-16,0.0,"AMD,INTC",-0.0041058454877287,4.440892098500626e-16,0.9999999999999996
2026-05-01,raw_target_return_only,-0.0456226219034152,2,2.220446049250313e-16,0.0,"AMD,INTC",-0.0456226219034152,2.220446049250313e-16,0.9999999999999998
2026-05-08,raw_target_return_only,0.0220459953306253,2,2.220446049250313e-16,0.0,"AMD,INTC",0.0220459953306253,2.220446049250313e-16,0.9999999999999998
2026-05-15,raw_target_return_only,-0.0064247132465568,2,4.440892098500626e-16,0.0,"AMD,INTC",-0.0064247132465568,4.440892098500626e-16,0.9999999999999996
