date,raw_return,raw_cash,raw_exposure,selected_count_x,turnover_x,selected_tickers,baseline_return,baseline_cash,baseline_exposure,selected_count_y,turnover_y,regime_gated_full_quant_return,regime_gated_full_quant_cash,regime_gated_full_quant_exposure,selected_count,turnover,portfolio_return,exposure,cash_weight,variant,scale_factor,risk_control_reason
2023-01-24,-0.0023953249966269,2.220446049250313e-16,0.9999999999999998,2,0.0,"META,YPF",0.0034533174369023,0.5,0.5,4,0.6666666666666666,0.0034533174369023,0.5,0.5,4,0.6666666666666666,-0.0011976624983134501,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-01-31,0.0596234730115561,1.1102230246251563e-16,0.9999999999999999,2,1.0,"NVDA,TSLA",0.0070685984195668,0.5,0.5,4,0.6666666666666666,0.0070685984195668,0.5,0.5,4,0.6666666666666666,0.029811736505778057,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-02-07,-0.0081838872436848,2.220446049250313e-16,0.9999999999999998,4,0.5,"AMD,META,NVDA,TSLA",-0.00623496513112,0.5,0.5,4,1.0,-0.0056451260019976,0.5,0.5,4,1.0,-0.004091943621842401,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-02-14,0.0054604558485,2.220446049250313e-16,0.9999999999999998,2,0.5,"META,TSLA",0.0008056474340195,0.5,0.5,4,0.6666666666666666,0.0008056474340195,0.5,0.5,4,0.6666666666666666,0.0027302279242500003,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-02-22,0.0057002316659308,0.0,1.0,2,0.0,"META,TSLA",0.0028501623206256,0.5,0.5,2,0.8,0.0028501623206256,0.5,0.5,2,0.8,0.0028501158329654,0.5,0.5,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2023-03-01,-0.0157001804178078,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"NVDA,TSLA",0.0029457637244407,0.5,0.5,4,0.8,0.0029457637244407,0.5,0.5,4,0.8,-0.007850090208903902,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-03-08,-0.0180115266901377,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NVDA,VIST",-0.0046988120444128,0.5,0.5,4,0.4,-0.0046988120444128,0.5,0.5,4,0.4,-0.009005763345068852,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-03-15,0.0452509578063523,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"META,NVDA",0.0252402439491964,0.5,0.5,4,1.0,0.0252402439491964,0.5,0.5,4,1.0,0.022625478903176153,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-03-22,0.0274927801489296,5.551115123125784e-16,0.9999999999999994,2,0.6666666666666666,"AMD,NVDA",0.0093808861302509,0.5,0.5,4,0.8571428571428571,0.0093808861302509,0.5,0.5,4,0.8571428571428571,0.013746390074464808,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000003,regime_gate_cash_floor
2023-03-29,0.0134560690190773,3.3306690738754696e-16,0.9999999999999997,2,0.6666666666666666,"META,NVDA",0.0062173418135174,0.5,0.5,4,0.6666666666666666,0.0062173418135174,0.5,0.5,4,0.6666666666666666,0.0067280345095386525,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-04-05,0.0106184370712047,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"INTC,META",0.0063296547856501,0.5,0.5,4,0.8571428571428571,0.0063296547856501,0.5,0.5,4,0.8571428571428571,0.005309218535602351,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-04-13,0.026436597497623,2.220446049250313e-16,0.9999999999999998,2,1.0,"VIST,YPF",0.0045223116874285,0.5,0.5,4,0.8571428571428571,0.0045223116874285,0.5,0.5,4,0.8571428571428571,0.013218298748811504,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-04-20,-0.0191875341665108,2.220446049250313e-16,0.9999999999999998,2,0.0,"VIST,YPF",-0.0037194464181376,0.5,0.5,4,1.0,-0.0037194464181376,0.5,0.5,4,1.0,-0.009593767083255402,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-04-27,-0.0162073863627839,1.1102230246251563e-16,0.9999999999999999,2,1.0,"AMZN,META",0.0064001757051126,0.5,0.5,4,1.0,0.0064001757051126,0.5,0.5,4,1.0,-0.008103693181391952,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-05-04,0.0074788355792212,0.6000000000000002,0.3999999999999998,2,0.6666666666666666,"META,NVDA",0.0035155630322852,0.8,0.19999999999999996,4,0.6666666666666666,0.0035155630322852,0.8,0.19999999999999996,4,0.6666666666666666,0.003739417789610601,0.19999999999999996,0.8,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-05-11,-0.0136387738170494,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"AMD,NVDA",-0.0005646145592346,0.5,0.5,4,0.6666666666666666,-0.0005646145592346,0.5,0.5,4,0.6666666666666666,-0.006819386908524702,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-05-18,-0.0163093534323031,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,NVDA",-0.0045081375172028,0.5,0.5,4,0.6666666666666666,-0.0045081375172028,0.5,0.5,4,0.6666666666666666,-0.008154676716151553,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-05-25,0.0404696050052135,4.440892098500626e-16,0.9999999999999996,2,0.0,"AMD,NVDA",0.0275189587014886,0.5,0.5,4,0.6666666666666666,0.0275189587014886,0.5,0.5,4,0.6666666666666666,0.02023480250260676,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-06-02,-0.0016863865150476,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,NVDA",-0.0018905803208278,0.5,0.5,4,0.6666666666666666,-0.0018905803208278,0.5,0.5,4,0.6666666666666666,-0.0008431932575238002,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-06-09,0.0262732869604857,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,NVDA",0.014172307039438,0.5,0.5,4,0.6666666666666666,0.014172307039438,0.5,0.5,4,0.6666666666666666,0.013136643480242854,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-06-16,0.0211714044077844,3.3306690738754696e-16,0.9999999999999997,4,0.8,"NVDA,TSLA,VIST,YPF",0.0056495525527531,0.5,0.5,4,0.6666666666666666,0.0050930361691283,0.5,0.5,4,0.6666666666666666,0.010585702203892206,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-06-26,0.0056885310941821,5.551115123125784e-16,0.9999999999999994,2,0.5,"TSLA,YPF",0.0024287398769188,0.5,0.5,4,0.6666666666666666,0.0024287398769188,0.5,0.5,4,0.6666666666666666,0.0028442655470910516,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000003,regime_gate_cash_floor
2023-07-03,0.0134837291548663,4.440892098500626e-16,0.9999999999999996,2,0.0,"TSLA,YPF",0.0023312376126881,0.5,0.5,4,0.4,0.0023312376126881,0.5,0.5,4,0.4,0.006741864577433153,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-07-11,0.0356817361996604,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"NVDA,YPF",-0.002275413372218,0.5,0.5,4,0.8571428571428571,-0.002275413372218,0.5,0.5,4,0.8571428571428571,0.017840868099830206,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-07-18,-0.0092084146459613,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"NVDA,VIST",-0.0038116013730839,0.5,0.5,4,1.0,-0.0038116013730839,0.5,0.5,4,1.0,-0.004604207322980651,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-07-25,-0.012798768950697,3.3306690738754696e-16,0.9999999999999997,4,0.5,"AVGO,NVDA,TSLA,VIST",0.0003103005127351,0.5,0.5,4,1.0,0.0002235023552642,0.4999999999999999,0.5000000000000001,4,1.0,-0.006399384475348505,0.5000000000000001,0.4999999999999999,raw_target_with_regime_gate_cash,0.5000000000000003,regime_gate_cash_floor
2023-08-01,-0.0431691582500347,1.1102230246251563e-16,0.9999999999999999,2,0.8,"CCJ,NVDA",-0.0148951930514655,0.5,0.5,4,1.0,-0.0148951930514655,0.5,0.5,4,0.8571428571428571,-0.021584579125017354,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-08-08,-0.0197973145124574,2.220446049250313e-16,0.9999999999999998,2,0.0,"CCJ,NVDA",-0.0058851416917342,0.5,0.5,4,0.6666666666666666,-0.0058851416917342,0.5,0.5,4,0.6666666666666666,-0.009898657256228701,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-08-15,-0.0153233440084965,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"CCJ,INTC",-0.0027869479764543,0.5,0.5,4,1.0,-0.0027869479764543,0.5,0.5,4,1.0,-0.0076616720042482515,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-08-22,-0.0011230760078576,0.6000000000000004,0.3999999999999996,2,0.6666666666666666,"AMAT,CCJ",0.0052760466941768,0.8,0.19999999999999996,4,0.6666666666666666,0.0052760466941768,0.8,0.19999999999999996,4,0.6666666666666666,-0.0005615380039288005,0.19999999999999996,0.8,raw_target_with_regime_gate_cash,0.5000000000000004,regime_gate_cash_floor
2023-08-29,0.0088493004328319,1.1102230246251563e-16,0.9999999999999999,2,1.0,"NVDA,VIST",0.0029800616184878,0.4999999999999999,0.5000000000000001,4,0.6666666666666666,0.0029800616184878,0.4999999999999999,0.5000000000000001,4,0.6666666666666666,0.004424650216415952,0.5000000000000001,0.4999999999999999,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-09-06,0.0075129033249596,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"INTC,NVDA",-0.004422464649877,0.5,0.5,4,0.4,-0.004422464649877,0.5,0.5,4,0.4,0.0037564516624798007,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-09-13,0.0210655664605082,4.440892098500626e-16,0.9999999999999996,2,1.0,"CCJ,TSLA",0.0050328858638997,0.5000000000000001,0.4999999999999999,4,0.8571428571428571,0.0050328858638997,0.5000000000000001,0.4999999999999999,4,0.8571428571428571,0.010532783230254101,0.4999999999999999,0.5000000000000001,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-09-20,-0.0029341394382717,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"TSLA,VIST",-0.0123382765236934,0.5,0.5,4,0.6666666666666666,-0.0123382765236934,0.5,0.5,4,0.6666666666666666,-0.0014670697191358506,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-09-27,0.0090428029431406,0.6000000000000004,0.3999999999999996,2,0.6666666666666666,"CCJ,VIST",0.0030413467982329,0.8,0.19999999999999996,4,0.6666666666666666,0.0030413467982329,0.8,0.19999999999999996,4,0.6666666666666666,0.004521401471570304,0.19999999999999996,0.8,raw_target_with_regime_gate_cash,0.5000000000000004,regime_gate_cash_floor
2023-10-04,0.004662188627372,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"TSLA,VIST",0.0004433443084122,0.5,0.5,4,0.4,0.0004433443084122,0.5,0.5,4,0.4,0.002331094313686001,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-10-11,-0.007196287889128,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"META,VIST",-0.0001084893086417,0.5,0.5,4,0.8571428571428571,-0.0001084893086417,0.5,0.5,4,0.8571428571428571,-0.003598143944564001,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-10-18,-0.0323215547711923,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"VIST,YPF",-0.0030903753868009,0.5,0.5,4,0.8571428571428571,-0.0030903753868009,0.5,0.5,4,0.8571428571428571,-0.016160777385596157,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-10-25,-0.0281310115563735,0.0,1.0,2,1.0,"MSFT,NFLX",-0.0104428424096835,0.5,0.5,2,1.0,-0.0104428424096835,0.5,0.5,2,1.0,-0.01406550577818675,0.5,0.5,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2023-11-01,0.027181206333382,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"CCJ,NFLX",0.0103081965479816,0.5,0.5,4,0.5,0.0103081965479816,0.5,0.5,4,0.5,0.013590603166691004,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-11-08,0.0201612277927177,1.1102230246251563e-16,0.9999999999999999,2,0.0,"CCJ,NFLX",0.0038285707221275,0.5,0.5,4,0.6666666666666666,0.0038285707221275,0.5,0.5,4,0.6666666666666666,0.010080613896358852,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-11-15,0.0131770212519307,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"AMD,NFLX",0.0033923604353424,0.5,0.5,4,0.6666666666666666,0.0033923604353424,0.5,0.5,4,0.6666666666666666,0.006588510625965352,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-11-22,0.0605170598539722,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"AMD,YPF",0.0006791902296552,0.5,0.5,4,1.0,0.0006791902296552,0.5,0.5,4,1.0,0.030258529926986112,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-11-30,-0.0164504083000804,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"TSLA,YPF",-0.0067400881246716,0.5,0.5,4,0.8571428571428571,-0.0067400881246716,0.5,0.5,4,0.8571428571428571,-0.008225204150040204,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-12-07,0.0277579224074699,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"VIST,YPF",0.0058300549382992,0.5,0.5,4,0.6666666666666666,0.0058300549382992,0.5,0.5,4,0.6666666666666666,0.013878961203734953,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2023-12-14,-0.0070209453161398,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"AMD,YPF",0.0050325716500577,0.5,0.5,4,0.4,0.0050325716500577,0.5,0.5,4,0.4,-0.0035104726580699017,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-12-21,-0.0053571273657946,4.440892098500626e-16,0.9999999999999996,2,0.0,"AMD,YPF",-0.0002941679117962,0.5,0.5,4,0.6666666666666666,-0.0002941679117962,0.5,0.5,4,0.6666666666666666,-0.0026785636828973013,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2023-12-29,-0.049438559800194,3.3306690738754696e-16,0.9999999999999997,2,0.0,"AMD,YPF",-0.0214887975981824,0.5,0.5,4,0.6666666666666666,-0.0214887975981824,0.5,0.5,4,0.6666666666666666,-0.02471927990009701,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-01-08,-0.0095128581395459,2.220446049250313e-16,0.9999999999999998,2,0.0,"AMD,YPF",0.0046474466913504,0.5,0.5,4,0.6666666666666666,0.0046474466913504,0.5,0.5,4,0.6666666666666666,-0.004756429069772951,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-01-16,0.001586612415821,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"AMD,NVDA",-0.0032918061970907,0.5,0.5,4,0.6666666666666666,-0.0032918061970907,0.5,0.5,4,0.6666666666666666,0.0007933062079105004,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-01-23,0.0417363713276243,4.440892098500626e-16,0.9999999999999996,2,0.0,"AMD,NVDA",0.0093569706789037,0.5,0.5,4,0.4,0.0093569706789037,0.5,0.5,4,0.4,0.02086818566381216,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-01-30,-0.0129882355621995,3.3306690738754696e-16,0.9999999999999997,2,0.6666666666666666,"AMD,YPF",-0.0070715422068347,0.5,0.5,4,0.8571428571428571,-0.0070715422068347,0.5,0.5,4,0.8571428571428571,-0.006494117781099752,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-02-06,0.0015291868488673,0.0,1.0,2,0.6666666666666666,"META,YPF",0.008904976314146,0.5,0.5,4,0.4,0.008904976314146,0.5,0.5,4,0.4,0.00076459342443365,0.5,0.5,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2024-02-13,0.0251049615070837,2.220446049250313e-16,0.9999999999999998,2,0.0,"META,YPF",0.0159128402540183,0.5,0.5,4,0.0,0.0159128402540183,0.5,0.5,4,0.0,0.012552480753541853,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-02-21,0.0207241381526226,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"META,VIST",0.0138289064618057,0.5,0.5,4,0.8571428571428571,0.0138289064618057,0.5,0.5,4,0.8571428571428571,0.010362069076311306,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-02-28,0.0156404894337108,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"META,NVDA",0.0051394693415205,0.5,0.5,4,0.6666666666666666,0.0051394693415205,0.5,0.5,4,0.6666666666666666,0.007820244716855402,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-03-06,0.0241535518542247,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"AMD,NVDA",0.0100757900117456,0.5,0.5,4,0.8571428571428571,0.0100757900117456,0.5,0.5,4,0.8571428571428571,0.012076775927112354,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-03-13,-0.0360376293889029,4.440892098500626e-16,0.9999999999999996,2,0.0,"AMD,NVDA",-0.0072549072312757,0.5,0.5,4,0.4,-0.0072549072312757,0.5,0.5,4,0.4,-0.018018814694451456,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-03-20,0.0138263358055415,2.220446049250313e-16,0.9999999999999998,4,0.5,"AMD,NVDA,VIST,YPF",0.0024376994807502,0.5,0.5,4,0.6666666666666666,0.0025891603912536,0.5,0.5,4,0.6666666666666666,0.006913167902770752,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-03-27,-0.0073650525936378,4.440892098500626e-16,0.9999999999999996,2,0.5,"NVDA,YPF",-0.0009471390193338,0.5,0.5,4,0.4,-0.0009471390193338,0.5,0.5,4,0.4,-0.0036825262968189017,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-04-04,0.0153317891135608,5.551115123125784e-16,0.9999999999999994,2,1.0,"CCJ,GOOGL",0.0094615490367621,0.5,0.5,4,0.6666666666666666,0.0094615490367621,0.5,0.5,4,0.6666666666666666,0.007665894556780405,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000003,regime_gate_cash_floor
2024-04-11,-0.0188985447706393,0.0,1.0,2,0.6666666666666666,"CCJ,YPF",-0.0071567971649417,0.5,0.5,4,0.6666666666666666,-0.0071567971649417,0.5,0.5,4,0.6666666666666666,-0.00944927238531965,0.5,0.5,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2024-04-18,-0.0085528843654579,0.6000000000000002,0.3999999999999998,2,0.6666666666666666,"CCJ,META",0.0013361187703054,0.8,0.19999999999999996,2,0.8,0.0013361187703054,0.8,0.19999999999999996,2,0.8,-0.004276442182728951,0.19999999999999996,0.8,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-04-25,0.0249067675565979,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"CCJ,YPF",8.2503437529996e-06,0.5,0.5,4,0.5,8.2503437529996e-06,0.5,0.5,4,0.5,0.012453383778298953,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-05-02,0.0260861715531854,0.0,1.0,2,0.6666666666666666,"TSLA,YPF",0.0103405009056682,0.5,0.5,4,0.8571428571428571,0.0103405009056682,0.5,0.5,4,0.8571428571428571,0.0130430857765927,0.5,0.5,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2024-05-09,-0.0429899450741305,4.440892098500626e-16,0.9999999999999996,2,0.0,"TSLA,YPF",0.0017642961043056,0.5,0.5,4,0.8571428571428571,0.0017642961043056,0.5,0.5,4,0.8571428571428571,-0.02149497253706526,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-05-16,0.0032625001126324,4.440892098500626e-16,0.9999999999999996,2,0.0,"TSLA,YPF",0.0006418788593029,0.5,0.5,4,0.8571428571428571,0.0006418788593029,0.5,0.5,4,0.8571428571428571,0.0016312500563162007,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-05-23,0.0341738524575572,2.220446049250313e-16,0.9999999999999998,2,1.0,"NVDA,QCOM",0.0130902281512121,0.5,0.5,4,0.8571428571428571,0.0130902281512121,0.5,0.5,4,0.8571428571428571,0.017086926228778603,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-05-31,0.0117766902908549,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"CCJ,NVDA",0.0059051301731786,0.5,0.5,4,0.6666666666666666,0.0059051301731786,0.5,0.5,4,0.6666666666666666,0.005888345145427452,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-06-07,-0.0186973386426065,3.3306690738754696e-16,0.9999999999999997,2,0.6666666666666666,"AMD,NVDA",0.0045029587626668,0.5,0.5,4,0.6666666666666666,0.0045029587626668,0.5,0.5,4,0.6666666666666666,-0.009348669321303254,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-06-14,0.0236274826185946,2.220446049250313e-16,0.9999999999999998,2,0.6666666666666666,"AVGO,NVDA",0.0085693287847616,0.5,0.5,4,0.8571428571428571,0.0085693287847616,0.5,0.5,4,0.8571428571428571,0.011813741309297304,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-06-24,0.0301958441510622,3.3306690738754696e-16,0.9999999999999997,2,0.0,"AVGO,NVDA",0.015358287466272,0.5,0.5,4,0.8571428571428571,0.015358287466272,0.5,0.5,4,0.8571428571428571,0.015097922075531107,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-07-01,0.056069241285049,0.0,1.0,2,0.6666666666666666,"AVGO,TSLA",0.0058679905062758,0.5,0.5,4,0.8571428571428571,0.0058679905062758,0.5,0.5,4,0.8571428571428571,0.0280346206425245,0.5,0.5,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2024-07-09,0.0050553588500579,3.3306690738754696e-16,0.9999999999999997,2,0.0,"AVGO,TSLA",0.0022123174006249,0.5,0.5,4,0.6666666666666666,0.0022123174006249,0.5,0.5,4,0.6666666666666666,0.0025276794250289514,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-07-16,-0.0667357298341273,0.0,1.0,2,0.6666666666666666,"AMD,TSLA",-0.0098550219862862,0.5,0.5,4,0.8571428571428571,-0.0098550219862862,0.5,0.5,4,0.8571428571428571,-0.03336786491706365,0.5,0.5,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2024-07-23,-0.0382755336539356,0.6000000000000003,0.3999999999999997,2,0.6666666666666666,"NVDA,TSLA",-0.013145189365572,0.7999999999999999,0.20000000000000007,4,0.6666666666666666,-0.013145189365572,0.7999999999999999,0.20000000000000007,4,0.6666666666666666,-0.01913776682696782,0.20000000000000007,0.7999999999999999,raw_target_with_regime_gate_cash,0.5000000000000006,regime_gate_cash_floor
2024-07-30,0.0189383603814469,0.6000000000000002,0.3999999999999998,2,0.6666666666666666,"TSLA,YPF",0.0037688432683271,0.8,0.19999999999999996,2,0.8,0.0037688432683271,0.8,0.19999999999999996,2,0.8,0.009469180190723452,0.19999999999999996,0.8,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-08-06,-0.0187166109653469,0.6000000000000001,0.3999999999999999,2,1.0,"INTC,NVDA",-0.0005181484089323,0.8,0.19999999999999996,2,1.0,-0.0005181484089323,0.8,0.19999999999999996,2,1.0,-0.00935830548267345,0.19999999999999996,0.8,raw_target_with_regime_gate_cash,0.5,regime_gate_cash_floor
2024-08-13,0.005361903916389,2.220446049250313e-16,0.9999999999999998,2,1.0,"VIST,YPF",0.0002193188109189,0.5,0.5,4,0.8,0.0002193188109189,0.5,0.5,4,0.8,0.0026809519581945003,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-08-20,0.0043993943924431,2.220446049250313e-16,0.9999999999999998,2,1.0,"AVGO,NVDA",0.0025647428197099,0.5,0.5,4,0.6666666666666666,0.0025647428197099,0.5,0.5,4,0.6666666666666666,0.0021996971962215503,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-08-27,-0.0106798754972399,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"NVDA,VIST",-0.0064834074302872,0.5,0.5,4,0.8571428571428571,-0.0064834074302872,0.5,0.5,4,0.8571428571428571,-0.005339937748619953,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
2024-09-04,-0.0126916818379542,1.1102230246251563e-16,0.9999999999999999,2,0.6666666666666666,"VIST,YPF",-0.0041154726963408,0.5,0.5,4,0.8571428571428571,-0.0041154726963408,0.5,0.5,4,0.8571428571428571,-0.006345840918977102,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-09-11,0.0132193272510378,2.220446049250313e-16,0.9999999999999998,2,1.0,"NVDA,TSLA",0.0058656078009487,0.5,0.5,4,0.6666666666666666,0.0058656078009487,0.5,0.5,4,0.6666666666666666,0.006609663625518901,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000001,regime_gate_cash_floor
2024-09-18,0.0457028294349421,4.440892098500626e-16,0.9999999999999996,2,0.6666666666666666,"INTC,TSLA",0.0105356551569499,0.5,0.5,4,1.0,0.0105356551569499,0.5,0.5,4,1.0,0.02285141471747106,0.5,0.5,raw_target_with_regime_gate_cash,0.5000000000000002,regime_gate_cash_floor
