date,window,rolling_return,rolling_sharpe,rolling_max_drawdown,rolling_volatility,rolling_exposure
2025-08-06,3m,0.20458540544018322,3.857219329448949,-0.026916647004323502,0.2001985714238043,0.5025536315260468
2025-08-13,3m,0.10122185036786324,1.8904851645785345,-0.04381267574794656,0.2179207906706298,0.5157255487195902
2025-08-20,3m,0.13428867995594906,2.4620371297280728,-0.04381267574794645,0.21581047379108576,0.5254353818011851
2025-08-27,3m,0.08820727751212765,1.637767557847216,-0.04553230133484909,0.22287131554797443,0.5345949664407047
2025-09-04,3m,0.14267534335264043,2.626941723135897,-0.04553230133484887,0.2134355300135256,0.5427064313743482
2025-09-11,3m,0.15716300043263853,2.8439301484932527,-0.04553230133484887,0.21526718995725974,0.5483524337117018
2025-09-18,3m,0.1328341637264514,2.4893485202885937,-0.04553230133484909,0.21093385561127226,0.5554344940156392
2025-09-25,3m,0.1683835033758163,3.0966266558385347,-0.04553230133484898,0.21000249195934795,0.5643239332332333
2025-10-02,3m,0.16466428273823852,3.0289816916855226,-0.04553230133484876,0.2104460414466608,0.5701461503915561
2025-10-09,3m,0.11791986567588664,2.267846993863398,-0.04553230133484909,0.20755520544498893,0.5714526783096543
2025-10-16,3m,0.1343086085659928,2.5714598582600674,-0.04553230133484898,0.20584590657801005,0.5692276503126705
2025-10-23,3m,0.1186103641600118,2.4301507040096975,-0.04553230133484887,0.19362200989536,0.5688257631674077
2025-10-30,3m,0.12851426816942668,2.68922351065464,-0.04553230133484887,0.18782774235541289,0.572251496076457
2025-11-06,3m,0.08308588781410009,2.040507703086213,-0.021441538882053135,0.1641004194005338,0.5846388364863475
2025-11-13,3m,0.09135948605148392,2.3418440652026566,-0.043395826442066965,0.15550370454715623,0.6067976419942972
2025-11-20,3m,0.06065724095513514,1.599999253214884,-0.051644905095434845,0.15561504630986953,0.6314850073101206
2025-11-28,3m,0.08741611305075203,2.386125319766351,-0.05164490509543451,0.14587398991981573,0.6618995847750917
2025-12-05,3m,0.015471199719906625,0.4451442698757781,-0.09132310901690843,0.1718196207750771,0.6932354746987964
2025-12-12,3m,-0.003748316578962463,-0.008502828868722088,-0.09132310901690821,0.1649479941164718,0.7207031337469496
2025-12-19,3m,-0.01222949452228761,-0.21973707142786608,-0.09132310901690832,0.16353894451362191,0.7477432349401508
2025-12-29,3m,-0.006123367875605301,-0.06248593629180157,-0.0913231090169081,0.16797579062173307,0.780401056051978
2026-01-06,3m,0.06345676804796652,1.231687826676951,-0.09132310901690843,0.22041373796443597,0.8099567954761306
2026-01-13,3m,0.13499628585628676,2.2250916764542055,-0.09132310901690821,0.2425631736558357,0.826874851503015
2026-01-21,3m,0.13088946694723802,2.1639343487569214,-0.09132310901690832,0.24263420145468148,0.8366603698818446
2026-01-28,3m,0.01018646044713023,0.28498994376181624,-0.08478079510925618,0.27330866181658386,0.8466372462296661
2026-02-04,3m,0.05536453883743242,0.9287247008873103,-0.08478079510925607,0.27361116922678463,0.8457696724661682
2026-02-11,3m,0.006380912592670374,0.23144448859157904,-0.07777433352189833,0.28386808474677633,0.838365109117405
2026-02-19,3m,0.03884831033755454,0.6966902036523578,-0.08277715274414632,0.27338056583420167,0.8179973258691491
2026-02-26,3m,0.019019261804993803,0.4102006113056667,-0.10804318101175303,0.27915584985774533,0.7996372217452085
2026-03-05,3m,-0.006790822500133742,0.04423052107987925,-0.12781293837734387,0.2830296751966005,0.7734640618650896
2026-03-12,3m,0.08140966740059707,1.2802526994753594,-0.12781293837734375,0.2756757932802732,0.7455259494117682
2026-03-19,3m,0.06635582520452288,1.0705776310216781,-0.12781293837734387,0.27717097300457577,0.718820597253774
2026-03-26,3m,0.07495762335928435,1.1875853684740172,-0.12781293837734375,0.277181005269217,0.6911622714101484
2026-04-02,3m,0.07928892388938635,1.2404601259386119,-0.1278129383773441,0.27881601405409734,0.6575720173326937
2026-04-10,3m,0.048920793223053316,0.8820037083052472,-0.12781293837734387,0.2546441113864619,0.6286578723617849
2026-04-17,3m,0.1179286903528769,1.492938441646629,-0.12781293837734387,0.3379793121307514,0.6112326221274834
2026-04-24,3m,0.16704378292827582,1.9643519717418212,-0.08790845692832694,0.3472858238864522,0.5895975777462078
2026-05-01,3m,0.3809813530852748,3.980950007490229,-0.08790845692832705,0.3436912923901504,0.5611799150350346
2026-05-08,3m,0.2932973399965657,3.0218829460424215,-0.05425852551527699,0.36627656245587253,0.5426405463394288
2026-05-15,3m,0.3957599004440424,4.064363326401722,-0.04910015681351099,0.34778441168437985,0.5252073113003951
2022-02-23,6m,-0.0948094730860366,-1.1478509238772385,-0.13571363816716076,0.4679950475611951,0.8144668575190488
2022-03-02,6m,-0.09250668684208074,-1.046496418157653,-0.13571363816716076,0.4421915819544275,0.7685086894238986
2022-03-09,6m,-0.12506363717279356,-1.4252224694804168,-0.13571363816716076,0.4235626108585223,0.734460064383658
2022-03-16,6m,-0.05092901763956159,-0.3259004245363582,-0.13571363816716076,0.45065184744883435,0.7062459945503503
