date,ticker,model_mode,kalman_price,kalman_trend,kalman_trend_slope,kalman_momentum,kalman_volatility_state,kalman_noise_state,kalman_residual,kalman_signal_to_noise
2026-02-11,AMD,baseline,225.45072362962952,0.0007518014686745313,0.16949418513849135,0.041356842772307036,0.06931343317417443,0.07470119890715546,-0.055579743874919395,0.010064115163651728
2026-02-19,AMD,baseline,219.34769257502057,-0.003071482791798576,-0.6737226631648999,0.030969826065645197,0.07064297422888773,0.07595856262149178,-0.07856467444288562,0.0404362942867101
2026-02-26,AMD,baseline,214.44704140260967,-0.0057914043361215395,-1.241949525447509,0.00899355073495706,0.06809626162435652,0.07819799747654818,-0.052862574204661616,0.07406077550495252
2026-03-05,AMD,baseline,209.32741472806313,-0.0084232944757298,-1.7632264560976951,-0.033611194157725705,0.05052863129625409,0.07140729644656253,-0.049523278671115556,0.11796125738936762
2026-03-12,AMD,baseline,204.79466837648033,-0.010427681530389619,-2.135533580951691,-0.06941318938230123,0.05059877005399991,0.06693447214814566,-0.03567645740537881,0.15578940410786096
2026-03-19,AMD,baseline,203.39516089802353,-0.010012969004604402,-2.036589441758435,-0.09638380858968659,0.052411122391574236,0.06368245164856848,0.009133547695302042,0.15723278148435182
2026-03-26,AMD,baseline,202.0383746838161,-0.009627890533984322,-1.9452033551198908,-0.1173234478013343,0.04855291288472025,0.05976060004526111,0.008497961193196252,0.16110766167895407
2026-04-02,AMD,baseline,205.0003029861508,-0.006270901194082374,-1.2855366447831016,-0.11787740929188903,0.04855901192659515,0.06224394991641974,0.05746987132804224,0.10074716020435884
2026-04-10,AMD,baseline,215.36469598802768,0.001302747296950664,0.28056577555700457,-0.08685859477398392,0.052731860200948624,0.06816799098179759,0.12110389369564395,0.01911083601216026
2026-04-17,AMD,baseline,233.3335362353162,0.011393150620983224,2.6584041232556044,-0.03517718907432895,0.051079866714703506,0.06775151482935311,0.16184660383749938,0.16816082488356435
2026-04-24,AMD,baseline,267.514392766337,0.025777954462056486,6.895973834675328,0.04958870010345387,0.06075456652853147,0.07446942330241976,0.23086054269825795,0.34615488234716485
2026-05-01,AMD,baseline,298.6910383195173,0.03401518019099207,10.160029489872898,0.1457499378475854,0.06248345422195917,0.07890756325694534,0.17154537293937638,0.4310762972086458
2026-05-08,AMD,baseline,350.1052464085502,0.04486033071688761,15.70583713960499,0.22706853600730753,0.07396028709277606,0.0855348772884562,0.23085910382309632,0.5244682887084412
2026-05-15,AMD,baseline,382.2432219089968,0.04686757495410606,17.914812853518903,0.3067974001106665,0.07674672804904223,0.08700381644403338,0.09869555197389522,0.5386841275372753
2022-01-03,NFLX,baseline,59.73699951171875,0.0,0.0,0.0,0.04578617492763094,0.0,0.0,0.0
2022-01-10,NFLX,baseline,58.352710151554604,-0.008659472920821669,-0.5053037134139428,-0.07572406572777886,0.04578617492763094,0.040452991495989146,-0.08090598299197829,0.2140626094726809
2022-01-18,NFLX,baseline,55.624038911351775,-0.020585088881353505,-1.1450257849300423,-0.17048898474819071,0.04578617492763094,0.05662173406837734,-0.08895921921315372,0.36355454702484136
2022-01-25,NFLX,baseline,47.93677647746656,-0.05596702641736126,-2.6828788354775126,-0.3725727862483079,0.04578617492763094,0.11952799691911141,-0.3082467854713136,0.46823361772529143
2022-02-01,NFLX,baseline,45.424456433076884,-0.05831221084944502,-2.6488004812470085,-0.14999813512899865,0.13606243878328372,0.09688481658565115,0.006312095251810098,0.6018715099418303
2022-02-08,NFLX,baseline,41.90094350616966,-0.06688599942868201,-2.8025864834149012,-0.24147745209568705,0.13292758363464455,0.08713068776018575,-0.03836004363285882,0.7676514572226046
2022-02-15,NFLX,baseline,39.66828161797525,-0.06836048932840826,-2.711743142221891,-0.33616578971087974,0.11532921407829713,0.07846196586600176,0.026449634500897795,0.8712563924830001
2022-02-23,NFLX,baseline,36.88689000934733,-0.07379507412077883,-2.7220707823248027,-0.4307833845291301,0.11318420598531743,0.06913349554021268,-0.003834203259689086,1.0674286544181355
2022-03-02,NFLX,baseline,35.38394911012724,-0.07207217696751206,-2.550198242074531,-0.47433167341050253,0.10440905038765522,0.06910943055259594,0.06891691065166199,1.042870363569534
2022-03-09,NFLX,baseline,33.768383439106316,-0.07174437390042747,-2.4226915274682463,-0.5226348377602804,0.09955716944362805,0.06808108757866048,0.05882600081324144,1.0538076938985534
2022-03-16,NFLX,baseline,32.66179818694453,-0.06878295609778766,-2.2465750307674064,-0.5516943406112995,0.09082578080462343,0.06975188744386672,0.0864598860959291,0.9861088870484698
2022-03-23,NFLX,baseline,32.47238504983964,-0.06078779731890103,-1.9739247608709638,-0.5551964653304182,0.08721002104849711,0.07501343794175391,0.132890493418513,0.8103587701884947
2022-03-30,NFLX,baseline,32.70202672299778,-0.05145879129150129,-1.6828067679478407,-0.5390650184879455,0.08193529859348893,0.08022291123523696,0.1427365907570335,0.6414475677648703
2022-04-06,NFLX,baseline,32.67758741348564,-0.04478877174135421,-1.4635890037207577,-0.5138761766695228,0.07853943983143306,0.08255454620773747,0.11286580085024416,0.5425354968108809
2022-04-13,NFLX,baseline,32.29862232953586,-0.04086416651155194,-1.319856280967883,-0.4773593173484569,0.07654676908394387,0.08227188021194909,0.07831455627091172,0.4966966405262751
2022-04-21,NFLX,baseline,28.395153540289225,-0.05857744801109558,-1.6633156302733687,-0.36982020428393697,0.09534255321229522,0.09595593734205093,-0.3012167942935785,0.6104619436072626
2022-04-28,NFLX,baseline,24.822835451134,-0.0772626992278121,-1.9178792694424378,-0.4056714934809007,0.09477495440452068,0.1046719233759759,-0.24412769991877545,0.7381415831019987
2022-05-05,NFLX,baseline,21.75911733166688,-0.09518222472120269,-2.071081195597733,-0.48513070495304383,0.09262827197906015,0.10749198976529553,-0.15543311838372917,0.8854820245503296
2022-05-12,NFLX,baseline,19.053155896236525,-0.11316460749116031,-2.156142908465493,-0.6065224780886986,0.09166861010499511,0.10673249379622164,-0.09306156635289194,1.0602638752745615
2022-05-19,NFLX,baseline,17.305257688822177,-0.12142918750858643,-2.1013633807803953,-0.739878154837335,0.08971555028914394,0.10423743741961285,0.0568313662640454,1.1649287483785928
2022-05-26,NFLX,baseline,16.31178234111235,-0.11970193045218472,-1.9525518353470055,-0.8288218178331807,0.09187382322171647,0.11162567445912311,0.1477647407902053,1.0723512402601136
2022-06-03,NFLX,baseline,15.918872992700466,-0.10948812346466769,-1.7429275316431527,-0.8738222535146207,0.08903953730964045,0.1175791882079236,0.19997625796798835,0.9311862510066059
2022-06-10,NFLX,baseline,15.335968162685074,-0.10347955058731509,-1.5869590932960238,-0.8847525008952243,0.09037953219699593,0.12121593360390678,0.16169412713281722,0.8536794422142393
2022-06-17,NFLX,baseline,14.820320108944376,-0.09735921847074536,-1.442894783293096,-0.9593244606015433,0.07827751673928181,0.11358286728789513,0.15558545915108057,0.8571646481076646
2022-06-27,NFLX,baseline,14.937844275316174,-0.08254530309615346,-1.2330488833091144,-1.0400620493634094,0.06978260627949003,0.12377840605708954,0.21022287063569806,0.6668796741284156
2022-07-05,NFLX,baseline,15.081275228685804,-0.06948642370569547,-1.047943880562671,-0.9550160756079434,0.06478173696520213,0.13129316759119938,0.188655274315056,0.5292463041300247
2022-07-12,NFLX,baseline,14.995103081616644,-0.06126100038806341,-0.9186150157019681,-0.8582825063014596,0.06736935052768038,0.13699245902770532,0.14043546323101613,0.44718520145132085
2022-07-19,NFLX,baseline,15.792402595311428,-0.0435584368752037,-0.687892371555676,-0.6792673705398433,0.07025109214245615,0.14763891155962558,0.21676325389809464,0.29503358169446486
2022-07-26,NFLX,baseline,16.876841548226746,-0.02663998989124084,-0.44959888824083394,-0.5387837014560742,0.07158588520381341,0.15474460415445657,0.21103076254828185,0.17215456420359757
2022-08-02,NFLX,baseline,18.038393151582888,-0.012916226874521026,-0.23298797839765092,-0.4048198822425222,0.07054678296532149,0.16106987219711638,0.18533136166643704,0.08019020998932706
2022-08-09,NFLX,baseline,19.26820630945511,-0.001885488422526227,-0.03632997991932441,-0.27501907715190504,0.07229513205094276,0.16484854192599985,0.16203328067359898,0.0114377015440099
2022-08-16,NFLX,baseline,20.736535513295244,0.008002751917153468,0.1659493493341445,-0.14375879744035155,0.07334810707190931,0.16600340813944559,0.15598781768742795,0.04820835913430655
2022-08-23,NFLX,baseline,21.340169668556282,0.01053358334711499,0.22478845584531287,-0.04242519111716729,0.07671834562506492,0.16134894390762278,0.04964730612057708,0.0652844889587905
2022-08-30,NFLX,baseline,21.70592843478191,0.011229154401789142,0.2437392218283514,0.027730247216357428,0.07586708394633908,0.15651932277647423,0.016273378227273302,0.07174292734293126
2022-09-07,NFLX,baseline,22.21645204242069,0.012585404329292721,0.2796030317162055,0.0746682140611484,0.07531768629178648,0.15408758314589474,0.02967976365932206,0.08167695327724626
2022-09-14,NFLX,baseline,22.472359122085805,0.012300337295300265,0.27641759702277313,0.16321729756498168,0.05751067208595353,0.1391614000084754,-0.0026931315451917243,0.0883890022266429
2022-09-21,NFLX,baseline,23.013271832499534,0.013556242895743732,0.31197350278714114,0.18661107529840665,0.056070460803531355,0.12837716309871594,0.028442961723585788,0.10559699691458385
2022-09-28,NFLX,baseline,23.66205818221885,0.015098054675041076,0.35725104815914327,0.2063945996015499,0.0550220760935229,0.12235498160760432,0.03498948856149695,0.12339550442937863
2022-10-05,NFLX,baseline,23.92168168127318,0.014385569895905777,0.3441270238535642,0.22507905484373059,0.05302950299242286,0.11822714584910603,-0.010504851182926255,0.1216773846012022
2022-10-12,NFLX,baseline,23.65158401141304,0.011058751877498206,0.2615569990920205,0.2123336988708624,0.05374894098805514,0.11892744407683462,-0.07083733081861737,0.09298738372162921
2022-10-19,NFLX,baseline,24.850446561128248,0.015595648034852673,0.3875588180762711,0.17480997691604858,0.0632513757149032,0.11592197051552482,0.08765526956400883,0.13453573956137585
2022-10-26,NFLX,baseline,26.541547282892303,0.021204260798110674,0.5627938905718342,0.18994147398766015,0.06608802330539461,0.11148281919893507,0.11119323163619373,0.19020205041713747
2022-11-02,NFLX,baseline,27.15949878595294,0.020994817893428386,0.5702087310878713,0.20353287292094596,0.06634720068661845,0.103655439683016,0.005146536814435962,0.20254429441840333
2022-11-09,NFLX,baseline,27.091549632692633,0.017880892635151066,0.4844210903020433,0.20876993465936058,0.06767545399999146,0.09906777525201738,-0.06383217053110779,0.1804915129009769
2022-11-16,NFLX,baseline,28.429033194723768,0.021073471519474966,0.5990984213552197,0.21110955914543456,0.07387652059763952,0.09210699793655328,0.07100732432641595,0.2287933815165962
2022-11-23,NFLX,baseline,29.062487218879042,0.020773062101236053,0.6037168518141534,0.21993620058904798,0.07538711798564872,0.08282434125475666,0.00300214067912387,0.25080866067005675
2022-12-01,NFLX,baseline,30.238138496321692,0.022508069364853327,0.6806021187392504,0.22636887077532605,0.07667790640365373,0.07810081894117862,0.04596501695945532,0.28819248850024237
2022-12-08,NFLX,baseline,30.948977672048144,0.022122439721269174,0.6846668929847907,0.23916913280589933,0.0699430798289413,0.06738678020597927,0.002482479194107522,0.3282904993133645
2022-12-15,NFLX,baseline,30.902756383792095,0.018976088246877857,0.5864134322106068,0.23690263611413398,0.07009682442279323,0.06004063444470986,-0.06410784732289393,0.3160540927334217
2022-12-22,NFLX,baseline,31.005930810788836,0.016817798798993904,0.5214515059513726,0.22751310034274969,0.06960514389848522,0.052841121286709494,-0.04134109850642945,0.31827104325482236
2022-12-30,NFLX,baseline,30.95246350483469,0.014349909324870265,0.44416504467573387,0.21288031750011738,0.06816314594008853,0.04722260733423082,-0.04966300162402566,0.30387795453565297
2023-01-09,NFLX,baseline,31.43056233205206,0.014276765576527285,0.44872677035313596,0.19437017267478118,0.06817871902117176,0.03956034540529326,0.0027425791086767696,0.3608857665397466
2023-01-17,NFLX,baseline,32.088666031549046,0.01486111497479956,0.4768733552827955,0.18480597854511666,0.06562957347850752,0.03789542781776408,0.016348954369993448,0.39216116112669974
2023-01-24,NFLX,baseline,33.6417135600796,0.01847538691718781,0.6215436745796745,0.17967219571999005,0.07052568239990487,0.0408490209570479,0.07534524101294961,0.4522846933384794
2023-01-31,NFLX,baseline,34.57976833404794,0.019204649402582128,0.6640923272779021,0.1833295336025587,0.07001275356522144,0.040504230785597554,0.022783960230315228,0.4741393437086764
2023-02-07,NFLX,baseline,35.540185186256956,0.019806517340279644,0.7039272941683481,0.19717128167602532,0.07024020338939026,0.041409404792120984,0.020796611675660284,0.4783096361619268
2023-02-14,NFLX,baseline,36.174167024837864,0.019199461089559885,0.6945245122406148,0.20820265490732517,0.0678076481902034,0.04023474066287479,-0.004949679138661857,0.47718615238393564
2023-02-22,NFLX,baseline,35.91564580758318,0.015770463466664063,0.5664063800901369,0.20462426785612456,0.06953301912740135,0.04210991823014073,-0.07249303990681577,0.3745071025809221
2023-03-01,NFLX,baseline,35.034719490222095,0.01061350442438973,0.37184115031672527,0.1848668603835668,0.0710010309884376,0.047464986963126274,-0.11760622584263727,0.22360702284425668
2023-03-08,NFLX,baseline,34.214775913742585,0.006185318503498547,0.21162928655232843,0.1598946057448691,0.06792077493924478,0.04879142116316192,-0.09736601481933027,0.12677061573360693
2023-03-15,NFLX,baseline,33.28540748967555,0.0017498578556474783,0.05824473177423617,0.143268191706535,0.05754298386227445,0.04919223813087703,-0.09567160891831089,0.035571828444893504
2023-03-22,NFLX,baseline,32.229084176600715,-0.002841746205609912,-0.09158687766913753,0.08718601662303337,0.054353956175829034,0.04846259500077278,-0.09660036903410886,0.05863792901527373
2023-03-29,NFLX,baseline,32.437871238038355,-0.0015786346589052624,-0.051207547797473496,0.03791268287287438,0.05655112284873938,0.04935746509608988,0.023043938720777955,0.03198370612834286
2023-04-05,NFLX,baseline,32.90772544054655,0.0005724761983082296,0.018838889555175098,0.011319555873085621,0.054746227798755376,0.04810433348810024,0.038769538371314874,0.011900719889153949
2023-04-13,NFLX,baseline,33.403676058112545,0.0024840714036823163,0.08297711647382501,0.0013376355850957518,0.04522302255863111,0.04630925113512242,0.035105677266859564,0.053640932270327214
2023-04-20,NFLX,baseline,33.218374083917034,0.0014122396075253191,0.04691230357890022,0.00016570423236530538,0.045860536460596166,0.04720935808565973,-0.021004279689870092,0.029914399702977223
2023-04-27,NFLX,baseline,33.07350766531163,0.0006389237886317735,0.02113145082086291,0.01276558995084185,0.041572023796775326,0.04566069845230167,-0.014991824292293992,0.013992860606046506
2023-05-04,NFLX,baseline,32.808039734545616,-0.0005302408396825433,-0.017396162537183714,0.016591646763581196,0.04129461658648649,0.04667448932471908,-0.022758296642455784,0.011360399381817432
2023-05-11,NFLX,baseline,33.26576023871406,0.0013970481241927632,0.04647386794134168,0.019634867396515175,0.041833457044673054,0.04522429106421979,0.0351038821129082,0.030891542825470127
2023-05-18,NFLX,baseline,34.38821302460106,0.005557658182670437,0.19111793350358816,0.029760558388598247,0.044417331519344155,0.046848136073497984,0.07381799869199322,0.11863136185039763
2023-05-25,NFLX,baseline,34.95163911796313,0.006900031057626559,0.24116739542890098,0.04841861966303924,0.04559042625693632,0.045685824944395534,0.026416779041976812,0.15103220891542601
2023-06-02,NFLX,baseline,36.56124480395419,0.011627799776448247,0.42512683415808816,0.0818442394828957,0.047925809846978105,0.04990077729845166,0.08704162618979917,0.23301840984701497
2023-06-09,NFLX,baseline,38.400319220958266,0.016020806827130762,0.6152040963391288,0.13540008814998145,0.048613664812925006,0.05337083943021733,0.08575019700530692,0.30017903030695026
2023-06-16,NFLX,baseline,40.19403467436272,0.019247423775630646,0.7736316186298515,0.20940712650580487,0.04427051498940281,0.05307839510636074,0.0694963545358178,0.36262256491929
2023-06-26,NFLX,baseline,41.144235540932314,0.01937981951028497,0.7973678586719203,0.25646635130427975,0.044754707911118866,0.05247985946195029,0.010813247342106027,0.36928108627971323
2023-07-03,NFLX,baseline,42.56247784066972,0.020695038945209063,0.8808321365172576,0.2991859771505775,0.046535651451693215,0.05323135174235068,0.03582645728366811,0.3887753789343543
2023-07-11,NFLX,baseline,43.60616563593078,0.02070177101791031,0.9027248559641082,0.3308802579859581,0.046263067281933926,0.05345504548853568,0.009423554062362187,0.3872744065284328
2023-07-18,NFLX,baseline,45.3464711652113,0.02239029787222489,1.0153209968433379,0.36210276732741814,0.04670815381554392,0.052077158865556715,0.04493530744723634,0.42994468898731825
2023-07-25,NFLX,baseline,45.34923581924937,0.01938737941481576,0.8792028409997409,0.3432624528699289,0.048472962471518014,0.04921208644866494,-0.06030477750480159,0.39395564816471546
2023-08-01,NFLX,baseline,45.561319526686624,0.017328775547035092,0.7895218797046997,0.33763425940899267,0.04948000446072966,0.046280906716641326,-0.038742420178858046,0.37442601660243013
2023-08-08,NFLX,baseline,45.64019549166737,0.01520566677810382,0.6939896043338103,0.32312641333586867,0.04823356327956098,0.0435623429088612,-0.04130033276270853,0.3490553024103237
2023-08-15,NFLX,baseline,45.216647617498886,0.012025633071937769,0.5437588129911507,0.2934415449939664,0.048271322687187875,0.04209159842148896,-0.06718547928666402,0.2857015063013772
2023-08-22,NFLX,baseline,44.50777309993807,0.008433741626198189,0.37536705868233167,0.27007185817030543,0.043027044398259794,0.044800731753217325,-0.07722660535534523,0.18825008645989977
2023-08-29,NFLX,baseline,44.35198532861186,0.0068534430694567215,0.30396380646702115,0.22239224570708796,0.0435084464027104,0.044435529517796474,-0.031465493662897796,0.15423340609810168
2023-09-06,NFLX,baseline,44.6334108605394,0.006742347847009611,0.3009339816202532,0.18217184804861308,0.04478138166355498,0.04274464201868674,-0.0012879272846648756,0.1577355085557697
2023-09-13,NFLX,baseline,43.88836709566873,0.0036529720804852283,0.16032297965856443,0.13648161616364932,0.04553134639276858,0.04492600203883605,-0.06463148009285627,0.0813108648583091
2023-09-20,NFLX,baseline,42.52111599096627,-0.0010589824668329154,-0.04502911630460199,0.0851966264203936,0.048600730333375496,0.04921280069642189,-0.10072779744401096,0.021518435281582995
2023-09-27,NFLX,baseline,41.14630002424787,-0.005438949162010259,-0.22379263403670566,0.03707935185432242,0.04895013000346167,0.05256030822015147,-0.08970844711704733,0.1034801610965725
2023-10-04,NFLX,baseline,40.01123593543262,-0.008654944882648816,-0.346295041707827,-0.017001942192265685,0.045303730880920455,0.053884495108538134,-0.06158761988064132,0.16062032065169704
2023-10-11,NFLX,baseline,38.79893445268877,-0.011925906493810133,-0.46271246434223473,-0.08697451585554673,0.04291142051786097,0.053207745473442425,-0.06028300599007934,0.22413854200115604
2023-10-18,NFLX,baseline,37.28830564545261,-0.01618695357073104,-0.6035840722141694,-0.15804871053092334,0.043953615884689275,0.055742168377915916,-0.07710523713144644,0.2903897361993123
2023-10-25,NFLX,baseline,37.93647347172141,-0.011474730494460383,-0.43531080899824903,-0.16679373295477426,0.0475744260317471,0.05526671506633305,0.07753255995814193,0.20762461601852733
2023-11-01,NFLX,baseline,38.774779355429665,-0.006811083426446693,-0.2640982570318944,-0.17301617256272217,0.04622047791423816,0.05483962737496646,0.07720844317797493,0.12420003111530366
2023-11-08,NFLX,baseline,39.963727280726076,-0.001720684401336364,-0.06876496215120587,-0.15055976384263284,0.04675775430207728,0.05560307090684543,0.08476522517339716,0.030945851969006635
2023-11-15,NFLX,baseline,41.67071418008467,0.004078397176416536,0.16994972305131784,-0.09979843778430862,0.047799330166843075,0.05995837559190044,0.09791934104320625,0.06802047480584933
2023-11-22,NFLX,baseline,43.52065074201938,0.009094319362574281,0.3957906967149796,-0.02154008282758458,0.04647230514588076,0.06264335875631973,0.08952612057205396,0.14517611352554802
2023-11-30,NFLX,baseline,44.89764004069099,0.011753255284159925,0.5276934250545616,0.051631514420453314,0.04675453511943723,0.06480880294091018,0.05273243775417145,0.1813527599745157
2023-12-07,NFLX,baseline,45.36181027836436,0.011444737033707153,0.5191539900087944,0.11164588014408115,0.04514338460744946,0.06274103039232458,-0.003579856475524169,0.18241232192011994
2023-12-14,NFLX,baseline,46.19163790770406,0.012143278224477626,0.560917910757578,0.16698130332224817,0.04215574851890956,0.060567972489451984,0.01684361944734967,0.20049008948404057
2023-12-21,NFLX,baseline,47.431516326850286,0.013750155192022006,0.652190710487117,0.19839954028311554,0.043197010895208984,0.060389850479653104,0.035179979982880666,0.22768983666265408
2023-12-29,NFLX,baseline,48.25406223733792,0.013990357774957968,0.6750915947954462,0.21473698321800053,0.04364160746104282,0.05877046468531062,0.008912616875858545,0.238050827905343
2024-01-08,NFLX,baseline,48.80901701187739,0.013500406643432541,0.6589415775265614,0.22332510867920605,0.04216606495115849,0.055726654372941185,-0.006309273039275246,0.24226120866401019
2024-01-16,NFLX,baseline,49.08908549486511,0.012385840639813123,0.6080095900935611,0.22809316820680817,0.041314138497231256,0.05286803058690095,-0.02005412963454079,0.23427845717119772
2024-01-23,NFLX,baseline,49.56231655147296,0.01190201195930705,0.5898912843265929,0.2287579573263936,0.04041634499382827,0.0516435183421509,-0.006975248767896602,0.23046477740387195
2024-01-30,NFLX,baseline,51.881093573520474,0.015849815227521227,0.8223057469420385,0.20937484525844516,0.045760701890307495,0.05549127111696941,0.07824298278103523,0.28562717898146467
2024-02-06,NFLX,baseline,53.516592907925904,0.017408124775311867,0.9316235268907442,0.23101162450459925,0.042619998839499004,0.05412287648257722,0.03726358740501235,0.32164079048152777
2024-02-13,NFLX,baseline,54.73119138422675,0.017716842673722106,0.9696639070997202,0.25593669063614527,0.039596105729975496,0.04973642555256405,0.012998778843747694,0.3562146349789815
2024-02-21,NFLX,baseline,56.161534194508896,0.018368320610932177,1.03159306608657,0.2800317885410761,0.040166605070869735,0.04627434400834655,0.020466816232697138,0.3969439438670837
2024-02-28,NFLX,baseline,57.88517623296321,0.01942855535542031,1.1246253507003858,0.3068633871795723,0.04209232811876578,0.044672650960285595,0.02955375891942226,0.4349093894664449
2024-03-06,NFLX,baseline,59.22382629748812,0.019475214770354198,1.153396736665732,0.3256767958145919,0.040738464946297404,0.04211456877335337,0.009121362251435013,0.46243414896875484
2024-03-13,NFLX,baseline,60.53728405839617,0.01940810181858042,1.174913772825678,0.3524668808410022,0.03902501546176564,0.03859380165668559,0.006689894798090821,0.5028813173349426
2024-03-20,NFLX,baseline,62.01011955021375,0.019592986743664935,1.2149634503204159,0.4988826727873429,0.03112487272861101,0.035321677032012624,0.012090067464682577,0.5547014861540347
2024-03-27,NFLX,baseline,62.697327210783726,0.018246665092032502,1.1440171317807468,0.4823986364751632,0.031165887009956723,0.032556821965083534,-0.021911341839393063,0.5604559656050332
2024-04-04,NFLX,baseline,63.241628247088805,0.01681482915808893,1.0633971746541695,0.4711254095671469,0.029501448596067063,0.02955622762786588,-0.024753338429044196,0.5689098544384888
2024-04-11,NFLX,baseline,63.90273446789016,0.015794584191397773,1.0093171196136275,0.4656432671282318,0.027548595374889,0.025475121212729934,-0.016297212740487302,0.6200003548122555
2024-04-18,NFLX,baseline,63.82499808837662,0.01352423535752375,0.8631842958407088,0.4241025239294428,0.02725911183295538,0.02326640423646399,-0.04535178104673503,0.5812774169782015
2024-04-25,NFLX,baseline,62.374226485951816,0.008851712690101167,0.552118732120944,0.3325621414198775,0.030584943481612104,0.02584775950127622,-0.10435954305041599,0.3424557045001004
2024-05-02,NFLX,baseline,61.118932812536976,0.005058136641076389,0.3091479135225793,0.2852099133607056,0.028298271979922074,0.029741962707412573,-0.08146392059825125,0.1700673452746172
2024-05-09,NFLX,baseline,61.366319920359054,0.004902451315254277,0.300845395805879,0.2155884575368114,0.030478805861240788,0.029028292483065175,-0.0025702149604017715,0.16888528038448816
2024-05-16,NFLX,baseline,61.49374450588961,0.004513181025364067,0.27753240088256687,0.16698638818179448,0.02828919919587223,0.027631072279809422,-0.00723557591776566,0.1633371654743418
2024-05-23,NFLX,baseline,62.2775067545154,0.005549113968332652,0.3455849826444125,0.13035753091221347,0.02986784949914282,0.028199721299010723,0.02028559725988447,0.19677903583857556
2024-05-31,NFLX,baseline,63.05692366464169,0.006405404414526157,0.40390509720793477,0.11981628522196122,0.03014587395713913,0.028745420683332808,0.017223260725716942,0.2228321681170355
2024-06-07,NFLX,baseline,63.65426710970364,0.006753813582566859,0.42990905379385536,0.12800844723985882,0.02976686741202598,0.028126782076755952,0.007681357503003687,0.24012037935573544
2024-06-14,NFLX,baseline,64.88869414484721,0.008292054221969502,0.5380605702418679,0.14205620561232546,0.030804652319477717,0.029308771443623777,0.030615036105253093,0.2829205665490474
2024-06-24,NFLX,baseline,65.84263891050166,0.00902102311432654,0.5939679675198916,0.21944442575511977,0.023653425140026635,0.02618834864308147,0.015834526770189105,0.3444670466599
2024-07-01,NFLX,baseline,66.69720110445749,0.009430676132662274,0.6289997025711831,0.2459816355165962,0.023377294887555532,0.024817886836388553,0.009854351271153979,0.37999512990182577
2024-07-09,NFLX,baseline,67.67796520695413,0.009992727479112977,0.6762874626539824,0.26888927751518804,0.02415533561836473,0.024821280296644505,0.013066648048866739,0.4025871090969175
2024-07-16,NFLX,baseline,67.58682777347074,0.008479794008727377,0.5731223772223663,0.2658128562393213,0.02460259469638269,0.025287170253979602,-0.029784615379399085,0.3353397759900604
2024-07-23,NFLX,baseline,67.06503215567997,0.006351034420940857,0.4259323276622289,0.2572985885002087,0.0236185371236524,0.025979056594478533,-0.043391485729400936,0.2444674770078529
2024-07-30,NFLX,baseline,66.01574754355586,0.00344794419211671,0.22761861333104638,0.21810045125197883,0.025086900855488214,0.028540872254584414,-0.060357675453552584,0.12080724657747881
2024-08-06,NFLX,baseline,64.75309520534759,0.0004213109047625749,0.027281185127142143,0.16533277701945495,0.025147958985818914,0.031320125260889634,-0.06227495492419525,0.013451763083311374
2024-08-13,NFLX,baseline,64.78647281878429,0.00043374377407113244,0.028100729229176336,0.10368874299040419,0.026805390215509,0.03072760387422433,0.00023963973137655729,0.014115769515658853
2024-08-20,NFLX,baseline,66.23522927312922,0.003307601871988119,0.2190797683353645,0.06970138030206728,0.02957546796002295,0.0322222729867689,0.05180472409028435,0.10264955154602645
2024-08-27,NFLX,baseline,67.33321199392121,0.005008388307138864,0.3372308716324573,0.06287392045711475,0.029483116693280444,0.032593577093491775,0.03217942056350174,0.1536618178673389
2024-09-04,NFLX,baseline,67.75432738255573,0.005143693367472826,0.3485074843752344,0.07057165696801478,0.02969281863941476,0.03193590434598069,0.0031437577902656806,0.16106302522662477
2024-09-11,NFLX,baseline,68.11528628476955,0.00514100945788894,0.35018133101681304,0.09565898624855171,0.0283756625245636,0.029691586228227575,0.0004654186916726051,0.17314701269911517
2024-09-18,NFLX,baseline,68.62940566848587,0.005423616207630136,0.3722195569036235,0.13762889667647446,0.02528861558296317,0.02477600557341498,0.006047929954164145,0.2189059972294667
2024-09-25,NFLX,baseline,69.89086955142612,0.007036124408211534,0.49176085316191764,0.15572222551506307,0.027508997246061283,0.022272414797479212,0.03139210507953582,0.31591205856546684
2024-10-02,NFLX,baseline,70.58740044022228,0.007356668861730905,0.5192881308491136,0.18797316312385867,0.024081626598455412,0.022510665437567,0.007335227762157501,0.3268081470895523
2024-10-09,NFLX,baseline,71.5679774822514,0.008122337863742885,0.5812992933355887,0.20615124338590343,0.025102313126658466,0.022956537408553072,0.0161530153374872,0.35381371845576665
2024-10-16,NFLX,baseline,71.59975836929794,0.007086999081691287,0.5074274218125325,0.21474943117740158,0.02479052495293333,0.02293923865802798,-0.019939622249382553,0.3089465691095255
2024-10-23,NFLX,baseline,72.90267923167214,0.008427204238242069,0.6143657674003495,0.21460853314105735,0.027690750418494243,0.023430236734069687,0.027043222246551094,0.35967217632199505
2024-10-30,NFLX,baseline,74.04053641380159,0.009248161322178547,0.6847388251354722,0.22742557472554503,0.027976009302984696,0.023930733911720663,0.017691301056023224,0.38645539898225095
2024-11-06,NFLX,baseline,75.65436886561766,0.010701788715617404,0.8096370710132237,0.24905445087456976,0.02755644978110524,0.0239166473277392,0.03033330442562386,0.44746191088237136
