date,ticker,raw_target_return,raw_target_return_exact,raw_expected_daily_return_exact,raw_target_price_exact,time_to_target,signal_strength_adjustment_value,final_expected_return_after_adjustments,raw_target_rank,raw_target_feature_source,exact_raw_target_available,quality_pass,passed_tradability_filter,tradability_exclusion_reason,exclusion_reason,final_exclusion_reason,local_ohlcv_available,yahoo_fetch_attempted,yahoo_fetch_success,median_60d_dollar_volume,market_cap,trading_history_days,realized_vol_60d,holding_quality_classification,holding_risk_notes,company_name,sector,industry,exchange,avg_volume_20d,return_1d,return_5d,return_20d,is_crypto_linked,is_spac_linked,is_biotech_binary_risk,is_adr,is_microcap_or_low_float,is_distressed,realized_vol_60d,raw_target_selected,soft_exit_status,prior_position_status,vol_target_exposure,volatility_target_exposure,uncapped_volatility_target_exposure,raw_volatility_target_exposure,exposure_cap,exposure_cap_60,dual_trend_cap,final_exposure,rolling_volatility_used,volatility_source,volatility_source_date,volatility_is_fresh,spy_close,spy_ma_200,qqq_close,qqq_ma_200,spy_below_200d,qqq_below_200d,dual_trend_reason,rolling_volatility_used,volatility_source,volatility_source_date,volatility_is_fresh,final_growth_weight,cash_weight,data_source,growth_paper_model,growth_paper_variant,exact_growth_features_available,fallback_reason
2026-08-13,MU,0.171011756534354,0.171011756534354,0.000801801012402,1129.5433312952357,196.9708229574048,0.0010636004374477,-5.004275177472752e-05,4.0,raw_target_return_exact,True,True,True,,,,True,False,False,47186394616.96167,,6427,1.0913734324446744,not_a_final_holding,,,,,,,,,,,,,,,,1.0913734324446744,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,NET,0.1579149746136805,0.1579149746136805,0.0072586039273045,383.09617641828834,20.272829853770386,-0.0044965581625471,0.0003948653618637,7.0,raw_target_return_exact,True,True,True,,,,True,False,False,725152242.0715332,,1717,0.7586321306006606,not_a_final_holding,,,,,,,,,,,,,,,,0.7586321306006606,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,AACG,0.2570316148670586,0.2570316148670586,0.0041605057633706,1.332453439831156,55.096334038105766,-0.0003396902614481,-9.562756204853194e-05,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5",True,False,False,4401.999980211258,,753,0.6613640479065236,not_a_final_holding,,,,,,,,,,,,,,,,0.6613640479065236,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,AAL,0.0504749497849958,0.0504749497849958,0.0002877195278916,15.791264963150024,171.17183198090083,0.0010635892624302,0.0004167193895975,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,AAOI,0.2043145900004426,0.2043145900004426,0.0039005213773413,162.01270991704334,47.75590773679791,-0.0023143868894236,8.860277599108087e-05,,raw_target_return_exact,True,False,False,less than 2 years of trading history; 60D annualized volatility above 120%,20D realized volatility above 150% annualized; less than 2 years of trading history; 60D annualized volatility above 120%,20D realized volatility above 150% annualized; less than 2 years of trading history; 60D annualized volatility above 120%,True,False,False,1645661637.8051758,,502,1.453805138982982,not_a_final_holding,,,,,,,,,,,,,,,,1.453805138982982,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,AAON,0.0604769383676533,0.0604769383676533,0.0003103461879765,96.04739598432649,189.23338568573573,0.002066616079604,-0.0001843194873674,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,AAPG,0.1117773781506406,0.1117773781506406,0.0005944314221095,21.107094202764973,178.30730709923597,0.0010635897737339,-0.0011529562090701,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,AARD,0.1250337359846123,0.1250337359846123,0.0101122506799549,7.200216017593096,11.709332077471494,-0.0046819416671694,0.0002174545011025,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%","median 20D dollar volume below $20,000,000; 20D realized volatility above 150% annualized; suspicious spike/gap behavior; missing OHLCV data above 5%; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; 60D annualized volatility above 120%",True,False,False,781684.0016007423,,774,1.556552932470436,not_a_final_holding,,,,,,,,,,,,,,,,1.556552932470436,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABAT,0.1624920093907491,0.1624920093907491,0.0007670230439369,2.923667525567999,196.37444065735244,0.0010635990035076,-3.658367902509432e-05,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABCL,0.4637571412874632,0.4637571412874632,0.0155491788792347,15.753392804922674,24.693333933450614,-0.0100192575611661,0.0030548369692223,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000","median 60D dollar volume below $50,000,000","median 60D dollar volume below $50,000,000",True,False,False,32006422.722005844,,753,0.8308907393865207,not_a_final_holding,,,,,,,,,,,,,,,,0.8308907393865207,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABEO,0.054301370011935,0.054301370011935,0.0002801135471335,6.70008522653505,188.80109590083543,0.0010635934038825,0.0004475216863068,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000",True,False,False,5850222.953367233,,753,0.47072692953245293,not_a_final_holding,,,,,,,,,,,,,,,,0.47072692953245293,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABLV,0.0982060504930157,0.0982060504930157,0.0004883446959602,0.7550166597139484,191.8744235345111,0.0010635997501041,-0.0011301533969947,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABNB,0.1381114008779287,0.1381114008779287,0.0104054293575921,209.76530951721875,12.497527335747352,-0.004474607266974,0.0041105522119733,11.0,raw_target_return_exact,True,True,True,,,,True,False,False,471028158.3694458,,1386,0.3051652968254536,not_a_final_holding,,,,,,,,,,,,,,,,0.3051652968254536,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABOS,0.1304656622610798,0.1304656622610798,0.0006318793449673,2.763988468761616,194.1325963582756,0.001063595791842,-0.0011637310851441,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABSI,0.1832531116270699,0.1832531116270699,0.0008509378960923,11.152160802772752,197.8277178138949,0.0010636014044287,0.0001745728605647,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000","median 60D dollar volume below $50,000,000","median 60D dollar volume below $50,000,000",True,False,False,21561190.30189514,,752,1.1046681396124989,not_a_final_holding,,,,,,,,,,,,,,,,1.1046681396124989,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABTC,0.2273682223028799,0.2273682223028799,0.0078440332016418,8.911675047099196,26.22052724449881,-0.0022039060157168,-0.0010865936045525,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",True,False,False,10042813.997840881,,773,28.37122790606529,not_a_final_holding,,,,,,,,,,,,,,,,28.37122790606529,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABTS,0.2027961410270873,0.2027961410270873,0.0041892584933673,1.5756628759209372,44.16902555240163,-0.0007113349392964,-0.0011826468804719,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected","price below $5; median 20D dollar volume below $20,000,000; 1D absolute move above 80% in last 60D; suspicious spike/gap behavior; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected",True,False,False,39682.45002925396,,775,2.764179625333455,not_a_final_holding,,,,,,,,,,,,,,,,2.764179625333455,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABUS,0.047941203074391,0.047941203074391,0.0006541842502931,4.756500220298768,71.60489662954917,0.0004704604920753,0.0001598278946743,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABVC,0.0794185533802054,0.0794185533802054,0.0004011236742729,1.0015924932844678,190.5592987366144,0.0010636002865335,-0.0011224837978808,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; current price below $5",True,False,False,123006.50028586388,,752,0.7482947262691172,not_a_final_holding,,,,,,,,,,,,,,,,0.7482947262691172,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ABVX,0.0825022293020603,0.0825022293020603,0.0004156291382169,132.93127706182764,190.77515605114425,0.0010636037144069,-0.000288602528241,,raw_target_return_exact,True,False,False,60D annualized volatility above 120%; reverse split/extreme discontinuity suspected,missing OHLCV data above 5%; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected,missing OHLCV data above 5%; 60D annualized volatility above 120%; reverse split/extreme discontinuity suspected,True,False,False,149979900.94795227,,773,1.4248881957395219,not_a_final_holding,,,,,,,,,,,,,,,,1.4248881957395219,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ACAD,0.0501135405771784,0.0501135405771784,0.0069343520313243,30.033247661093828,7.07602321119469,-0.0031933862196713,0.0017102317656748,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ACB,0.2681026438451379,0.2681026438451379,0.0134962072689519,4.787087601451088,17.717647476959826,-0.0069737201628741,0.0045161824152677,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5",True,False,False,2990483.498632908,,753,0.596284397308355,not_a_final_holding,,,,,,,,,,,,,,,,0.596284397308355,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ACDC,0.2349454579576613,0.2349454579576613,0.0038196818843889,6.662530722126867,55.35266638847065,-0.0006378969911325,-0.0004428876981584,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history","price below $5; median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; current price below $5; less than 2 years of trading history",True,False,False,8627559.099268913,,502,0.9412117527462459,not_a_final_holding,,,,,,,,,,,,,,,,0.9412117527462459,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ACET,0.071442242173342,0.071442242173342,0.0003632516610485,8.860827833240874,190.00095695213395,0.0010635946896157,1.3297711822848717e-05,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ACFN,0.0781581658950143,0.0781581658950143,0.003383530861188,19.838109841183563,22.27892316609949,-0.0009872475585264,0.0003814075603747,,raw_target_return_exact,True,False,False,"median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; less than 2 years of trading history","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; less than 2 years of trading history","median 20D dollar volume below $20,000,000; median 60D dollar volume below $50,000,000; 20D average volume below 500,000 shares; less than 2 years of trading history",True,False,False,131812.49904632568,,501,0.5258297635582057,not_a_final_holding,,,,,,,,,,,,,,,,0.5258297635582057,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
2026-08-13,ACGL,0.05,0.05,0.0004776506343002,102.52724647521973,102.1705239436174,0.0010635602739514,5.539908777977621e-05,,raw_target_return_exact,True,False,True,,missing OHLCV data,missing OHLCV data,False,False,False,,,0,,not_a_final_holding,,,,,,,,,,,,,,,,,False,not_prior_position,new_or_unheld,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.43525840694911355,0.6,0.6,0.6,0.43525840694911355,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,777.6599731445312,702.2683215332031,733.030029296875,649.473754272461,False,False,SPY and QQQ above 200D MA,0.5054468713012599,fresh_selected_holdings_ohlcv,2026-08-13,True,0.0,0.5647415930508864,current_growth_feature_generation,growth_champion_final,growth_v1_exposure_cap_60_dual_trend_filter,True,exact raw pre-signal target captured from expected_returns_model diagnostics
