date,gross_daily_return,exposure,cash,fully_invested_equivalent_return,cash_drag_return
2015-12-21,0.0112788374365362,0.4,0.6,0.028197093591340497,-0.016918256154804297
2015-12-29,-0.0719186969752124,0.6,0.4,-0.11986449495868734,0.04794579798347494
2016-01-06,-0.0051002187945873,0.4,0.6,-0.012750546986468249,0.007650328191880949
2016-01-13,-0.0075766500041557,0.25,0.75,-0.0303066000166228,0.0227299500124671
2016-01-21,-0.0188478668281405,0.25,0.75,-0.075391467312562,0.056543600484421495
2016-01-28,0.0047018665176891,0.25,0.75,0.0188074660707564,-0.0141055995530673
2016-02-04,-0.0109429571387476,0.25,0.75,-0.0437718285549904,0.0328288714162428
2016-02-11,0.010723688276215,0.25,0.75,0.04289475310486,-0.032171064828645
2016-02-19,-0.0011050798359282,0.25,0.75,-0.0044203193437128,0.0033152395077846
2016-02-26,0.0078459354551761,0.25,0.75,0.0313837418207044,-0.0235378063655283
2016-03-04,-0.0104390798387663,0.25,0.75,-0.0417563193550652,0.0313172395162989
2016-03-11,0.0151359120281188,0.25,0.75,0.0605436481124752,-0.0454077360843564
2016-03-18,0.0062286487790567,0.6,0.4,0.010381081298427833,-0.004152432519371133
2016-03-28,-0.0167451928782489,0.6,0.4,-0.0279086547970815,0.0111634619188326
2016-04-04,0.0289226758411547,0.6,0.4,0.04820445973525783,-0.019281783894103132
2016-04-11,0.0239981747031811,0.6,0.4,0.03999695783863517,-0.015998783135454067
2016-04-18,-0.0215633559255273,0.6,0.4,-0.035938926542545505,0.014375570617018205
2016-04-25,0.0071234506196578,0.6,0.4,0.011872417699429667,-0.004748967079771867
2016-05-02,-0.0064328516234034,0.4,0.6,-0.016082129058508497,0.009649277435105097
2016-05-09,-0.0014555788489778,0.4,0.6,-0.0036389471224445,0.0021833682734666996
2016-05-16,-0.0041153903391421,0.4,0.6,-0.01028847584785525,0.00617308550871315
2016-05-23,0.0039348444225824,0.4,0.6,0.009837111056456,-0.0059022666338736
2016-05-31,0.0042267695602219,0.6,0.4,0.0070446159337031675,-0.0028178463734812673
2016-06-07,0.004391415577362,0.6,0.4,0.0073190259622700005,-0.002927610384908
2016-06-14,0.021708065865024,0.6,0.4,0.03618010977504,-0.014472043910016
2016-06-21,0.008515992749996,0.6,0.4,0.014193321249993333,-0.005677328499997334
2016-06-28,0.0005136307305052,0.25,0.75,0.0020545229220208,-0.0015408921915156001
2016-07-06,0.0408454268411348,0.6,0.4,0.06807571140189134,-0.02723028456075654
2016-07-13,0.0166134321758762,0.6,0.4,0.027689053626460333,-0.011075621450584133
2016-07-20,0.0575022854508659,0.6,0.4,0.09583714241810984,-0.03833485696724394
2016-07-27,0.0048683588139023,0.6,0.4,0.008113931356503835,-0.0032455725426015344
2016-08-03,0.0127106092541088,0.6,0.4,0.021184348756848,-0.0084737395027392
2016-08-10,0.029805278939695,0.6,0.4,0.04967546489949167,-0.01987018595979667
2016-08-17,0.0007442031398119,0.6,0.4,0.0012403385663531667,-0.0004961354265412667
2016-08-24,-0.0046196105449085,0.6,0.4,-0.007699350908180833,0.0030797403632723333
2016-08-31,-0.0390620038718706,0.6,0.4,-0.06510333978645101,0.02604133591458041
2016-09-08,0.0116922771245899,0.6,0.4,0.019487128540983167,-0.007794851416393267
2016-09-15,0.0187519395614378,0.6,0.4,0.03125323260239634,-0.012501293040958539
2016-09-22,0.0162894499159214,0.6,0.4,0.027149083193202334,-0.010859633277280935
2016-09-29,-0.0062407402495208,0.6,0.4,-0.010401233749201334,0.004160493499680534
2016-10-06,-0.0156698071881222,0.6,0.4,-0.026116345313537,0.010446538125414802
2016-10-13,0.0165618752864575,0.6,0.4,0.02760312547742917,-0.011041250190971668
2016-10-20,0.0175594654494303,0.6,0.4,0.0292657757490505,-0.011706310299620201
2016-10-27,-0.0407397376629838,0.6,0.4,-0.06789956277163967,0.027159825108655868
2016-11-03,0.0622856832454877,0.6,0.4,0.10380947207581284,-0.04152378883032514
2016-11-10,-0.0087358581185022,0.6,0.4,-0.014559763530837001,0.005823905412334801
2016-11-17,0.0541081744021828,0.6,0.4,0.09018029067030467,-0.036072116268121866
2016-11-25,-0.0069372188356132,0.6,0.4,-0.011562031392688668,0.004624812557075468
2016-12-02,0.0109410442814302,0.6,0.4,0.018235073802383667,-0.007294029520953467
2016-12-09,0.0087411352954219,0.6,0.4,0.014568558825703166,-0.005827423530281267
2016-12-16,0.0454648842784112,0.6,0.4,0.07577480713068534,-0.030309922852274136
2016-12-23,-0.0203983930796572,0.6,0.4,-0.033997321799428666,0.013598928719771468
2017-01-03,0.0228297272085118,0.6,0.4,0.03804954534751967,-0.01521981813900787
2017-01-10,-0.0021650884768872,0.6,0.4,-0.0036084807948120004,0.0014433923179248001
2017-01-18,0.0310664482785118,0.6,0.4,0.05177741379751967,-0.02071096551900787
2017-01-25,0.0230544602474449,0.6,0.4,0.038424100412408166,-0.015369640164963266
2017-02-01,0.013254517068206,0.6,0.4,0.022090861780343335,-0.008836344712137335
2017-02-08,-0.0034316593313393,0.6,0.4,-0.005719432218898833,0.0022877728875595332
2017-02-15,0.0037447769091151,0.6,0.4,0.006241294848525167,-0.0024965179394100673
2017-02-23,-0.0178127074474176,0.6,0.4,-0.029687845745696002,0.011875138298278402
2017-03-02,-0.0003161634750327,0.6,0.4,-0.0005269391250545001,0.00021077565002180007
2017-03-09,-0.0001747748219562,0.6,0.4,-0.000291291369927,0.0001165165479708
2017-03-16,-0.0071702322645388,0.6,0.4,-0.011950387107564667,0.004780154843025867
2017-03-23,0.0162269335007255,0.6,0.4,0.027044889167875837,-0.010817955667150336
2017-03-30,0.0098671911418459,0.6,0.4,0.01644531856974317,-0.006578127427897269
2017-04-06,-0.0158500552012241,0.6,0.4,-0.02641675866870684,0.010566703467482737
2017-04-13,0.0087034988038487,0.6,0.4,0.014505831339747834,-0.005802332535899134
2017-04-21,0.0171973089042498,0.6,0.4,0.028662181507083002,-0.011464872602833201
2017-04-28,-0.0227988156846828,0.6,0.4,-0.037998026141138,0.015199210456455201
2017-05-05,0.0179135300702416,0.6,0.4,0.02985588345040267,-0.011942353380161069
2017-05-12,-0.0068208622523702,0.6,0.4,-0.011368103753950334,0.004547241501580134
2017-05-19,0.0146715745535639,0.6,0.4,0.024452624255939834,-0.009781049702375935
2017-05-26,0.0161187614201093,0.6,0.4,0.026864602366848834,-0.010745840946739534
2017-06-05,-0.011267198111442,0.6,0.4,-0.018778663519070003,0.007511465407628003
2017-06-12,0.0045446443841511,0.6,0.4,0.007574407306918501,-0.0030297629227674008
2017-06-19,-0.0205606048501464,0.6,0.4,-0.034267674750244004,0.013707069900097603
2017-06-26,-0.0112974525159767,0.6,0.4,-0.018829087526627833,0.007531635010651133
2017-07-03,0.0475824266689398,0.6,0.4,0.07930404444823301,-0.03172161777929321
2017-07-11,0.011617184931924,0.6,0.4,0.01936197488654,-0.007744789954616001
2017-07-18,0.011756805278742,0.6,0.4,0.019594675464570003,-0.007837870185828003
2017-07-25,-0.0142739343458231,0.6,0.4,-0.023789890576371833,0.009515956230548734
2017-08-01,-0.0201640652150636,0.6,0.4,-0.03360677535843934,0.013442710143375738
2017-08-08,-0.0104735389122165,0.6,0.4,-0.0174558981870275,0.006982359274810999
2017-08-15,0.0056537373654317,0.6,0.4,0.009422895609052835,-0.0037691582436211344
2017-08-22,0.010708271795536,0.6,0.4,0.017847119659226668,-0.007138847863690668
2017-08-29,0.0181680795067792,0.6,0.4,0.030280132511298664,-0.012112053004519466
2017-09-06,-0.0139022202531135,0.6,0.4,-0.023170367088522503,0.009268146835409002
2017-09-13,0.008310991138941,0.6,0.4,0.013851651898235,-0.005540660759294
2017-09-20,-0.0147565002600246,0.6,0.4,-0.024594167100041,0.0098376668400164
2017-09-27,0.0238880906673651,0.6,0.4,0.039813484445608505,-0.015925393778243403
2017-10-04,0.0119572862295084,0.6,0.4,0.019928810382514,-0.007971524153005602
2017-10-11,0.0129908456803918,0.6,0.4,0.021651409467319666,-0.008660563786927866
2017-10-18,0.0026366806187038,0.6,0.4,0.004394467697839667,-0.001757787079135867
2017-10-25,0.032218909679839,0.6,0.4,0.053698182799731674,-0.021479273119892672
2017-11-01,0.0042401707564939,0.6,0.4,0.007066951260823167,-0.002826780504329267
2017-11-08,0.0166022750411739,0.6,0.4,0.0276704584019565,-0.0110681833607826
2017-11-15,0.0134776102381383,0.6,0.4,0.0224626837302305,-0.008985073492092202
2017-11-22,-0.039905285513533,0.6,0.4,-0.06650880918922167,0.02660352367568867
2017-11-30,-0.0049617074217868,0.6,0.4,-0.008269512369644667,0.003307804947857867
2017-12-07,2.593784301436206e-05,0.6,0.4,4.32297383572701e-05,-1.7291895342908044e-05
2017-12-14,0.0161718876917796,0.6,0.4,0.026953146152966005,-0.010781258461186403
2017-12-21,0.0052235703277351,0.6,0.4,0.008705950546225166,-0.0034823802184900665
2017-12-29,-0.000792537467938,0.6,0.4,-0.0013208957798966669,0.0005283583119586668
2018-01-08,0.0080703961577114,0.6,0.4,0.013450660262852333,-0.005380264105140933
2018-01-16,0.0098691490298075,0.6,0.4,0.016448581716345834,-0.0065794326865383345
2018-01-23,0.0249421192046167,0.6,0.4,0.04157019867436117,-0.016628079469744466
2018-01-30,-0.0361967031544876,0.6,0.4,-0.06032783859081267,0.02413113543632507
2018-02-06,0.0308204896878967,0.6,0.4,0.05136748281316117,-0.02054699312526447
2018-02-13,0.00852069506438,0.6,0.4,0.014201158440633334,-0.005680463376253334
2018-02-21,0.0138799075587964,0.6,0.4,0.02313317926466067,-0.009253271705864268
2018-02-28,0.0265163720244268,0.6,0.4,0.04419395337404467,-0.01767758134961787
2018-03-07,-0.0017591004577742,0.6,0.4,-0.0029318340962903337,0.0011727336385161337
2018-03-14,-0.0198520427317273,0.6,0.4,-0.03308673788621217,0.01323469515448487
2018-03-21,-0.0261645515706879,0.6,0.4,-0.043607585951146506,0.017443034380458605
2018-03-28,-0.0257393245681249,0.6,0.4,-0.042898874280208166,0.017159549712083267
2018-04-05,0.0304828174101248,0.6,0.4,0.05080469568354134,-0.020321878273416537
2018-04-12,0.006625638350922,0.6,0.4,0.01104273058487,-0.004417092233948
2018-04-19,-0.012449898978295,0.6,0.4,-0.020749831630491666,0.008299932652196666
2018-04-26,0.0260712292797431,0.6,0.4,0.04345204879957184,-0.017380819519828738
2018-05-03,0.0149172224737461,0.6,0.4,0.0248620374562435,-0.009944814982497401
2018-05-10,-0.002934434386766,0.6,0.4,-0.0048907239779433336,0.0019562895911773336
2018-05-17,0.0156974238284505,0.6,0.4,0.026162373047417503,-0.010464949218967002
2018-05-24,0.0243214319497967,0.6,0.4,0.04053571991632784,-0.016214287966531137
2018-06-01,0.0184614611510271,0.6,0.4,0.0307691019183785,-0.0123076407673514
2018-06-08,0.0377138233103478,0.6,0.4,0.062856372183913,-0.025142548873565207
2018-06-15,-0.0292371608694695,0.6,0.4,-0.04872860144911584,0.019491440579646337
2018-06-22,0.0068155210802718,0.6,0.4,0.011359201800453,-0.0045436807201812
2018-06-29,0.0306228982249551,0.6,0.4,0.0510381637082585,-0.0204152654833034
2018-07-09,-0.0196654309191616,0.6,0.4,-0.032775718198602664,0.013110287279441066
2018-07-16,-0.0048005786274548,0.6,0.4,-0.008000964379091334,0.0032003857516365343
2018-07-23,0.0073366004628384,0.6,0.4,0.012227667438064001,-0.004891066975225601
2018-07-30,0.0159356196685481,0.6,0.4,0.026559366114246835,-0.010623746445698735
2018-08-06,0.0127328335637345,0.6,0.4,0.021221389272890835,-0.008488555709156334
2018-08-13,0.0382019115203352,0.6,0.4,0.063669852533892,-0.025467941013556802
2018-08-20,0.037768081797427,0.6,0.4,0.06294680299571168,-0.025178721198284675
2018-08-27,0.018169606895315,0.6,0.4,0.030282678158858337,-0.012113071263543336
2018-09-04,0.0452728855268965,0.6,0.4,0.07545480921149417,-0.03018192368459767
2018-09-11,-0.0295444353177343,0.6,0.4,-0.04924072552955717,0.019696290211822867
2018-09-18,-0.0043899478535027,0.6,0.4,-0.007316579755837833,0.0029266319023351335
2018-09-25,-0.0352309530048364,0.6,0.4,-0.05871825500806067,0.02348730200322427
2018-10-02,-0.016195202121626,0.6,0.4,-0.026992003536043335,0.010796801414417335
2018-10-09,0.0464642613400489,0.6,0.4,0.07744043556674816,-0.030976174226699266
2018-10-16,-0.0571336942216912,0.6,0.4,-0.09522282370281866,0.038089129481127464
2018-10-23,0.0036280075776699,0.6,0.4,0.0060466792961165,-0.0024186717184466002
2018-10-30,0.014839447546916,0.25,0.75,0.059357790187664,-0.044518342640748
2018-11-06,-0.0106685701445676,0.25,0.75,-0.0426742805782704,0.0320057104337028
2018-11-13,-0.0104879464745019,0.25,0.75,-0.0419517858980076,0.031463839423505696
2018-11-20,0.0003194192549445,0.25,0.75,0.001277677019778,-0.0009582577648335
2018-11-28,-0.0052140082359812,0.25,0.75,-0.0208560329439248,0.0156420247079436
2018-12-06,-0.0018231720826421,0.25,0.75,-0.0072926883305684,0.0054695162479263
2018-12-13,-0.0194635209589355,0.25,0.75,-0.077854083835742,0.058390562876806495
2018-12-20,0.0035810881876392,0.25,0.75,0.0143243527505568,-0.0107432645629176
2018-12-28,-0.0026228221621188,0.25,0.75,-0.0104912886484752,0.0078684664863564
2019-01-07,-0.0040336346662182,0.25,0.75,-0.0161345386648728,0.0121009039986546
2019-01-14,-0.0014480997693417,0.25,0.75,-0.0057923990773668,0.0043442993080251
2019-01-22,0.0017372272293807,0.25,0.75,0.0069489089175228,-0.0052116816881421
2019-01-29,0.007494845609683,0.25,0.75,0.029979382438732,-0.022484536829049002
2019-02-05,0.0049816123352768,0.4,0.6,0.012454030838192,-0.0074724185029152
2019-02-12,-0.0031233288856244,0.25,0.75,-0.0124933155424976,0.0093699866568732
2019-02-20,-0.0113981130677636,0.6,0.4,-0.018996855112939335,0.007598742045175735
2019-02-27,-0.0066902313557907,0.6,0.4,-0.0111503855929845,0.0044601542371938
2019-03-06,0.0330789537561772,0.6,0.4,0.05513158959362867,-0.02205263583745147
2019-03-13,0.0201103425333118,0.6,0.4,0.03351723755551967,-0.01340689502220787
2019-03-20,-0.0076547994415407,0.6,0.4,-0.0127579990692345,0.005103199627693801
2019-03-27,0.0240690789338089,0.6,0.4,0.04011513155634817,-0.01604605262253927
2019-04-03,-0.0039781570368252,0.6,0.4,-0.006630261728042001,0.0026521046912168006
2019-04-10,-0.0070789088327832,0.6,0.4,-0.011798181387972001,0.004719272555188801
2019-04-17,0.0165953309406466,0.6,0.4,0.02765888490107767,-0.011063553960431068
2019-04-25,0.0062296365045009,0.6,0.4,0.0103827275075015,-0.004153091003000601
2019-05-02,-0.0302799953947755,0.6,0.4,-0.050466658991292504,0.020186663596517003
2019-05-09,-0.0112315071016225,0.6,0.4,-0.01871917850270417,0.007487671401081669
2019-05-16,-0.0338708881377803,0.6,0.4,-0.05645148022963384,0.022580592091853535
2019-05-23,0.0047185665963073,0.6,0.4,0.007864277660512167,-0.003145711064204867
2019-05-31,0.0656538171465755,0.6,0.4,0.10942302857762584,-0.04376921143105034
2019-06-07,-0.0279163215699877,0.6,0.4,-0.04652720261664617,0.018610881046658468
2019-06-14,0.0100295906856988,0.6,0.4,0.016715984476164666,-0.006686393790465867
2019-06-21,0.0112981963933125,0.6,0.4,0.018830327322187503,-0.007532130928875003
2019-06-28,-0.0060375975618609,0.6,0.4,-0.010062662603101501,0.004025065041240601
2019-07-08,0.0078573212660641,0.6,0.4,0.013095535443440167,-0.005238214177376067
2019-07-15,0.0080238007707714,0.6,0.4,0.013373001284619,-0.0053492005138476
2019-07-22,0.0098072554829284,0.6,0.4,0.016345425804880666,-0.006538170321952266
2019-07-29,-0.0143326393999839,0.6,0.4,-0.0238877323333065,0.0095550929333226
2019-08-05,0.0175907807538941,0.6,0.4,0.029317967923156836,-0.011727187169262736
2019-08-12,0.0029466581263267,0.6,0.4,0.004911096877211167,-0.001964438750884467
2019-08-19,0.0066063261082253,0.6,0.4,0.011010543513708834,-0.004404217405483533
2019-08-26,0.0054618031287728,0.6,0.4,0.009103005214621334,-0.0036412020858485336
2019-09-03,-0.0377105554296697,0.6,0.4,-0.06285092571611617,0.025140370286446466
2019-09-10,0.0096872483496915,0.6,0.4,0.016145413916152502,-0.0064581655664610015
2019-09-17,-0.0020386511048026,0.6,0.4,-0.0033977518413376667,0.0013591007365350667
2019-09-24,-0.0456291399428322,0.6,0.4,-0.076048566571387,0.030419426628554805
2019-10-01,0.0119223573478883,0.6,0.4,0.019870595579813834,-0.007948238231925534
2019-10-08,0.0100988731738925,0.6,0.4,0.016831455289820836,-0.0067325821159283355
2019-10-15,0.0001260784466399,0.6,0.4,0.00021013074439983336,-8.405229775993334e-05
2019-10-22,0.0165816991468864,0.6,0.4,0.02763616524481067,-0.011054466097924268
2019-10-29,0.0008478840818921,0.6,0.4,0.0014131401364868333,-0.0005652560545947333
2019-11-05,-0.0040130338698042,0.6,0.4,-0.006688389783007001,0.0026753559132028006
2019-11-12,0.0158285088271964,0.6,0.4,0.026380848045327334,-0.010552339218130934
2019-11-19,-0.0018342611293164,0.6,0.4,-0.003057101882194,0.0012228407528776
2019-11-26,-0.0003361208684559,0.6,0.4,-0.0005602014474265,0.00022408057897060001
2019-12-04,0.0004877126102726,0.6,0.4,0.0008128543504543333,-0.0003251417401817333
2019-12-11,0.0140353094776059,0.6,0.4,0.023392182462676502,-0.009356872985070602
2019-12-18,0.0157696559809785,0.6,0.4,0.0262827599682975,-0.010513103987319
2019-12-26,0.0033334550264383,0.6,0.4,0.0055557583773971665,-0.0022223033509588667
2020-01-03,0.0052090568471211,0.6,0.4,0.0086817614118685,-0.003472704564747401
2020-01-10,-0.0047717603431352,0.6,0.4,-0.007952933905225333,0.003181173562090133
2020-01-17,-0.0063193115875612,0.6,0.4,-0.010532185979268667,0.004212874391707467
2020-01-27,0.0096659787261365,0.6,0.4,0.016109964543560836,-0.006443985817424336
2020-02-03,0.0195504593984608,0.6,0.4,0.03258409899743467,-0.01303363959897387
2020-02-10,0.0443953593140367,0.6,0.4,0.07399226552339451,-0.029596906209357808
2020-02-18,-0.0639963494849739,0.6,0.4,-0.10666058247495651,0.042664232989982606
2020-02-25,0.0250137918920476,0.6,0.4,0.041689653153412665,-0.016675861261365065
2020-03-03,-0.0590891783224374,0.6,0.4,-0.09848196387072901,0.039392785548291606
2020-03-10,-0.0448041473840123,0.25,0.75,-0.1792165895360492,0.1344124421520369
2020-03-17,-0.0295933182099501,0.25,0.75,-0.1183732728398004,0.0887799546298503
2020-03-24,0.0245630053791198,0.25,0.75,0.0982520215164792,-0.0736890161373594
2020-03-31,0.0065277063112921,0.25,0.75,0.0261108252451684,-0.0195831189338763
2020-04-07,0.0093176018367052,0.25,0.75,0.0372704073468208,-0.0279528055101156
2020-04-15,0.0086691679724858,0.4,0.6,0.0216729199312145,-0.0130037519587287
2020-04-22,0.0034685731144822,0.4,0.6,0.0086714327862055,-0.005202859671723299
2020-04-29,0.0234539717285713,0.4,0.6,0.05863492932142825,-0.03518095759285694
2020-05-06,0.0023982531234088,0.4,0.6,0.005995632808522,-0.0035973796851132
2020-05-13,-0.0087632131788756,0.4,0.6,-0.021908032947189002,0.013144819768313401
2020-05-20,0.0143936109345603,0.4,0.6,0.03598402733640075,-0.02159041640184045
2020-05-28,-0.0103555427634024,0.6,0.4,-0.017259237939004,0.006903695175601601
2020-06-04,-0.0120125156798665,0.6,0.4,-0.020020859466444167,0.008008343786577667
2020-06-11,0.0089279484395781,0.6,0.4,0.0148799140659635,-0.0059519656263854
2020-06-18,-0.0164152934645702,0.6,0.4,-0.027358822440950333,0.010943528976380134
2020-06-25,0.0149125646065108,0.6,0.4,0.024854274344184666,-0.009941709737673866
2020-07-02,-0.0140254135700471,0.6,0.4,-0.023375689283411834,0.009350275713364734
2020-07-10,0.0284137158580707,0.6,0.4,0.0473561930967845,-0.0189424772387138
2020-07-17,0.0133372037235766,0.6,0.4,0.02222867287262767,-0.00889146914905107
2020-07-24,0.0337826486999817,0.6,0.4,0.05630441449996951,-0.022521765799987804
2020-07-31,-0.007275089384641,0.6,0.4,-0.012125148974401668,0.004850059589760668
2020-08-07,-0.0404961063430023,0.6,0.4,-0.0674935105716705,0.026997404228668198
2020-08-14,-0.0030863633978952,0.6,0.4,-0.005143938996492,0.0020575755985968
2020-08-21,0.024577127221532,0.6,0.4,0.040961878702553335,-0.016384751481021337
2020-08-28,-0.0567223473744756,0.6,0.4,-0.094537245624126,0.037814898249650404
2020-09-04,0.0341954127715292,0.6,0.4,0.05699235461921534,-0.022796941847686138
2020-09-14,-0.019915392442473,0.6,0.4,-0.033192320737455004,0.013276928294982004
2020-09-21,0.0179509132216485,0.6,0.4,0.0299181887027475,-0.011967275481099
2020-09-28,0.0144039577294026,0.6,0.4,0.024006596215671,-0.0096026384862684
2020-10-05,0.0292997170266463,0.6,0.4,0.04883286171107717,-0.01953314468443087
2020-10-12,-0.0105986442516109,0.6,0.4,-0.01766440708601817,0.007065762834407269
2020-10-19,-0.0146421784579958,0.6,0.4,-0.024403630763326335,0.009761452305330535
2020-10-26,-0.017413454308951,0.6,0.4,-0.029022423848251665,0.011608969539300667
2020-11-02,0.0277646292659847,0.6,0.4,0.0462743821099745,-0.0185097528439898
2020-11-09,0.0383847405688685,0.6,0.4,0.06397456761478083,-0.025589827045912332
2020-11-16,0.0451917500325635,0.6,0.4,0.07531958338760585,-0.030127833355042342
2020-11-23,0.0399094920813042,0.6,0.4,0.066515820135507,-0.0266063280542028
2020-12-01,0.0019425213449522,0.6,0.4,0.0032375355749203337,-0.0012950142299681337
2020-12-08,0.0087255495564175,0.6,0.4,0.014542582594029166,-0.0058170330376116665
2020-12-15,0.0102795547273262,0.6,0.4,0.017132591212210335,-0.006853036484884134
2020-12-22,0.0264523860865336,0.6,0.4,0.04408731014422267,-0.017634924057689072
2020-12-30,0.0736841946890247,0.6,0.4,0.12280699114837451,-0.049122796459349805
2021-01-07,0.0133346626984316,0.6,0.4,0.022224437830719333,-0.008889775132287734
2021-01-14,0.0044632765215893,0.6,0.4,0.007438794202648834,-0.002975517681059534
2021-01-22,0.0087107535940818,0.6,0.4,0.014517922656803,-0.005807169062721201
2021-01-29,0.1239178901819779,0.6,0.4,0.20652981696996317,-0.08261192678798528
2021-02-05,0.019963713349772,0.6,0.4,0.033272855582953335,-0.013309142233181335
2021-02-12,-0.0090473049743805,0.6,0.4,-0.015078841623967502,0.006031536649587001
2021-02-22,0.0324999618478703,0.6,0.4,0.05416660307978384,-0.021666641231913537
2021-03-01,-0.006742069583529,0.6,0.4,-0.011236782639215001,0.004494713055686001
2021-03-08,0.0478856917218386,0.6,0.4,0.07980948620306433,-0.03192379448122573
2021-03-15,-0.0347968447061176,0.6,0.4,-0.05799474117686267,0.02319789647074507
2021-03-22,-0.0774961562930273,0.6,0.4,-0.12916026048837884,0.05166410419535154
2021-03-29,0.0155731776769003,0.6,0.4,0.025955296128167167,-0.010382118451266867
2021-04-06,-0.0087609849512024,0.6,0.4,-0.014601641585337333,0.005840656634134933
2021-04-13,-0.0215115723328429,0.6,0.4,-0.03585262055473817,0.014341048221895268
2021-04-20,0.0109403851114068,0.6,0.4,0.018233975185678004,-0.007293590074271203
2021-04-27,-0.0154350891850435,0.6,0.4,-0.02572514864173917,0.010290059456695668
2021-05-04,-0.0326992246227427,0.6,0.4,-0.054498707704571166,0.02179948308182847
2021-05-11,0.0140118790875585,0.6,0.4,0.023353131812597502,-0.009341252725039002
2021-05-18,0.0138751943023062,0.6,0.4,0.023125323837177,-0.009250129534870801
2021-05-25,0.0376502550760062,0.6,0.4,0.062750425126677,-0.0251001700506708
2021-06-02,0.0011494337249536,0.6,0.4,0.0019157228749226668,-0.0007662891499690668
2021-06-09,-0.0139773581546579,0.6,0.4,-0.023295596924429833,0.009318238769771933
2021-06-16,-0.0008004271117576,0.6,0.4,-0.0013340451862626666,0.0005336180745050666
2021-06-23,0.0064710861910117,0.6,0.4,0.010785143651686167,-0.004314057460674467
2021-06-30,-0.0144672597679172,0.6,0.4,-0.024112099613195333,0.009644839845278133
2021-07-08,-0.0206844859712923,0.6,0.4,-0.03447414328548717,0.013789657314194868
2021-07-15,0.0196256218658774,0.6,0.4,0.032709369776462334,-0.013083747910584934
2021-07-22,0.0058825970632172,0.6,0.4,0.009804328438695335,-0.003921731375478134
2021-07-29,0.009441134274599,0.6,0.4,0.015735223790998336,-0.006294089516399336
2021-08-05,-0.0084085121956076,0.6,0.4,-0.014014186992679332,0.005605674797071733
2021-08-12,-0.0070377132319204,0.6,0.4,-0.011729522053200667,0.004691808821280267
2021-08-19,0.0213277920018495,0.6,0.4,0.035546320003082506,-0.014218528001233004
2021-08-26,0.0067356491802769,0.6,0.4,0.011226081967128166,-0.004490432786851266
2021-09-02,-0.0209738989446163,0.6,0.4,-0.034956498241027166,0.013982599296410866
2021-09-10,-0.0238137628439008,0.6,0.4,-0.03968960473983467,0.01587584189593387
2021-09-17,0.0092369379892223,0.6,0.4,0.015394896648703834,-0.0061579586594815335
2021-09-24,-0.0425034836449299,0.6,0.4,-0.07083913940821651,0.02833565576328661
2021-10-01,-0.0011192443419277,0.6,0.4,-0.001865407236546167,0.0007461628946184668
2021-10-08,0.0575724675936534,0.6,0.4,0.095954112656089,-0.0383816450624356
2021-10-15,0.0105234370767211,0.6,0.4,0.01753906179453517,-0.007015624717814068
2021-10-22,-0.0040465282653344,0.6,0.4,-0.006744213775557333,0.0026976855102229334
2021-10-29,0.0661610312806597,0.6,0.4,0.11026838546776617,-0.04410735418710647
2021-11-05,-0.006166287189302,0.6,0.4,-0.010277145315503333,0.0041108581262013335
2021-11-12,-0.0022798680319987,0.6,0.4,-0.003799780053331167,0.001519912021332467
2021-11-19,-0.0001801563315937,0.6,0.4,-0.0003002605526561667,0.0001201042210624667
2021-11-29,-0.0027553210213272,0.6,0.4,-0.004592201702212,0.0018368806808848003
2021-12-06,-0.0421916385735957,0.6,0.4,-0.07031939762265951,0.02812775904906381
2021-12-13,0.013273249066469,0.6,0.4,0.022122081777448333,-0.008848832710979334
2021-12-20,0.0175236107346058,0.6,0.4,0.029206017891009666,-0.011682407156403868
2021-12-28,-0.0350108071134769,0.6,0.4,-0.05835134518912817,0.02334053807565127
2022-01-04,0.0008911356200889,0.6,0.4,0.0014852260334815,-0.0005940904133926
2022-01-11,-0.0772100251849313,0.6,0.4,-0.12868337530821883,0.051473350123287534
2022-01-19,-0.0396458539974517,0.6,0.4,-0.06607642332908617,0.02643056933163447
2022-01-26,0.0038838718491325,0.25,0.75,0.01553548739653,-0.0116516155473975
2022-02-02,0.0468820219677203,0.6,0.4,0.07813670327953384,-0.03125468131181354
2022-02-09,-0.0016390196979406,0.4,0.6,-0.0040975492448515,0.0024585295469109
2022-02-16,0.0067351444841202,0.4,0.6,0.0168378612103005,-0.010102716726180298
2022-02-24,0.005200345187275,0.25,0.75,0.0208013807491,-0.015601035561824999
2022-03-03,-0.0151768039810013,0.25,0.75,-0.0607072159240052,0.045530411943003904
2022-03-10,-0.0059780252437489,0.25,0.75,-0.0239121009749956,0.0179340757312467
2022-03-17,0.0216416225480556,0.25,0.75,0.0865664901922224,-0.0649248676441668
2022-03-24,0.0065704969808792,0.4,0.6,0.016426242452198,-0.009855745471318799
2022-03-31,0.0013675788806581,0.4,0.6,0.00341894720164525,-0.0020513683209871496
2022-04-07,-0.0019947033559708,0.4,0.6,-0.004986758389927,0.0029920550339562002
2022-04-14,-0.0331203848779266,0.25,0.75,-0.1324815395117064,0.09936115463377981
2022-04-22,-0.0083147763174868,0.25,0.75,-0.0332591052699472,0.0249443289524604
2022-04-29,-0.013289280040554,0.25,0.75,-0.053157120162216,0.039867840121662
2022-05-06,0.014490154703869,0.25,0.75,0.057960618815476,-0.043470464111607
