date,model_version,data_mode,rebalance_due,signal_date,economic_application_date,holdings,weights,exposure,cash,gross_daily_return,turnover,commissions,spread_cost,slippage,market_impact,net_daily_return,gross_equity,net_equity,drawdown,spy_daily_return,qqq_daily_return,base_return,base_exposure,base_turnover,hmm_state,hmm_regime_label,strategy_return,strategy_exposure,strategy_turnover,hmm_action,variant,fold_id,train_end_after_purge,test_start,test_end,hmm_factor
2020-05-28,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-28,2020-05-29,"MELI,ILMN,REGN,DXCM",,0.6,0.4,-0.0103555427634024,0.15,0.0,0.0,0.0,0.0,-0.0103555427634024,4.0203593690549,4.0203593690549,-0.1000499104281609,,,-0.0103555427634024,0.6,0.15,0,neutral,-0.0103555427634024,0.6,0.15,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-06-04,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-04,2020-06-05,"MRVL,CDNS,DXCM,REGN",,0.6,0.4,-0.0120125156798665,0.3,0.0,0.0,0.0,0.0,-0.0120125156798665,3.972064739095429,3.972064739095429,-0.1108605749902398,,,-0.0120125156798665,0.6,0.3,3,neutral,-0.0120125156798665,0.6,0.3,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-06-11,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-11,2020-06-12,"MRVL,YPF,CDNS,DXCM",,0.6,0.4,0.0089279484395781,0.15,0.0,0.0,0.0,0.0,0.0089279484395781,4.00752712828474,4.00752712828474,-0.1029223840481565,,,0.0089279484395781,0.6,0.15,0,neutral,0.0089279484395781,0.6,0.15,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-06-18,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-18,2020-06-19,"MELI,SMCI,CDNS,MRVL",,0.6,0.4,-0.0164152934645702,0.3,0.0,0.0,0.0,0.0,-0.0164152934645702,3.94174239440672,3.94174239440672,-0.1176481763745029,,,-0.0164152934645702,0.6,0.3,0,neutral,-0.0164152934645702,0.6,0.3,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-06-25,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-25,2020-06-26,"MELI,ON,SMCI,CDNS",,0.6,0.4,0.0149125646065108,0.15,0.0,0.0,0.0,0.0,0.0149125646065108,4.000523882525532,4.000523882525532,-0.1044900477990152,,,0.0149125646065108,0.6,0.15,0,neutral,0.0149125646065108,0.6,0.15,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-07-02,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-02,2020-07-06,"MELI,DXCM,SMCI,CDNS",,0.6,0.4,-0.0140254135700471,0.15,0.0,0.0,0.0,0.0,-0.0140254135700471,3.944414880576261,3.944414880576261,-0.1170499452347271,,,-0.0140254135700471,0.6,0.15,0,neutral,-0.0140254135700471,0.6,0.15,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-07-10,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-10,2020-07-13,"MELI,YPF,SMCI,CDNS",,0.6,0.4,0.0284137158580707,0.15,0.0,0.0,0.0,0.0,0.0284137158580707,4.056490364219301,4.056490364219301,-0.0919620532617586,,,0.0284137158580707,0.6,0.15,3,neutral,0.0284137158580707,0.6,0.15,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-07-17,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-17,2020-07-20,"YPF,MELI,SMCI,CDNS",,0.6,0.4,0.0133372037235766,0.0,0.0,0.0,0.0,0.0,0.0133372037235766,4.11059260260962,4.11059260260962,-0.0798513661773725,,,0.0133372037235766,0.6,0.0,3,neutral,0.0133372037235766,0.6,0.0,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-07-24,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-24,2020-07-27,"YPF,MELI,SMCI,CDNS",,0.6,0.4,0.0337826486999817,0.0,0.0,0.0,0.0,0.0,0.0337826486999817,4.249459308452324,4.249459308452324,-0.0487663081291745,,,0.0337826486999817,0.6,0.0,3,neutral,0.0337826486999817,0.6,0.0,no_allocation_change,hmm_diagnostic_only,16,2019-05-31,2020-01-31,2020-07-30,
2020-02-03,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-03,2020-02-04,"DXCM,SMCI,AMD",,0.6,0.4,0.0195504593984608,0.1499999999999999,0.0,0.0,0.0,0.0,0.0195504593984608,4.277416272741117,4.277416272741117,-0.0108500679082358,,,0.0195504593984608,0.6,0.1499999999999999,3,neutral,0.014662844548845599,0.44999999999999996,0.1499999999999999,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-02-10,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-10,2020-02-11,"AMD,SMCI,DXCM",,0.6,0.4,0.0443953593140367,0.0,0.0,0.0,0.0,0.0,0.0443953593140367,4.467313705105167,4.467313705105167,0.0,,,0.0443953593140367,0.6,0.0,3,neutral,0.033296519485527525,0.44999999999999996,0.0,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-02-18,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-18,2020-02-19,"NVDA,DXCM,AMD,SMCI",,0.6,0.4,-0.0639963494849739,0.1499999999999999,0.0,0.0,0.0,0.0,-0.0639963494849739,4.181421935974243,4.181421935974243,-0.0639963494849739,,,-0.0639963494849739,0.6,0.1499999999999999,3,neutral,-0.04799726211373043,0.44999999999999996,0.1499999999999999,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-02-25,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-25,2020-02-26,"REGN,DXCM,NVDA,SMCI",,0.6,0.4,0.0250137918920476,0.15,0.0,0.0,0.0,0.0,0.0250137918920476,4.286015154093546,4.286015154093546,-0.0405833489607941,,,0.0250137918920476,0.6,0.15,0,neutral,0.0187603439190357,0.44999999999999996,0.15,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-03-03,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-03,2020-03-04,"REGN,NVDA,DXCM,SMCI",,0.6,0.4,-0.0590891783224374,0.0,0.0,0.0,0.0,0.0,-0.0590891783224374,4.032758040360643,4.032758040360643,-0.0972744905395655,,,-0.0590891783224374,0.6,0.0,2,risk_off,-0.024620490967682252,0.25,0.09999999999999998,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.4166666666666667
2020-03-10,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-10,2020-03-11,"REGN,DXCM,NVDA,SMCI",,0.25,0.75,-0.0448041473840123,0.0,0.0,0.0,0.0,0.0,-0.0448041473840123,3.852073754756265,3.852073754756265,-0.1377203373127383,,,-0.0448041473840123,0.25,0.0,2,risk_off,-0.0448041473840123,0.25,0.0,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-03-17,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-17,2020-03-18,"REGN,GILD",,0.25,0.75,-0.0295933182099501,0.4499999999999999,0.0,0.0,0.0,0.0,-0.0295933182099501,3.7380781103635647,3.7380781103635647,-0.1632380537566109,,,-0.0295933182099501,0.25,0.4499999999999999,2,risk_off,-0.0295933182099501,0.25,0.4499999999999999,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-03-24,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-24,2020-03-25,"REGN,GILD",,0.25,0.75,0.0245630053791198,0.0,0.0,0.0,0.0,0.0,0.0245630053791198,3.8298965430959946,3.8298965430959946,-0.1426846655699919,,,0.0245630053791198,0.25,0.0,2,risk_off,0.0245630053791198,0.25,0.0,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-03-31,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-31,2020-04-01,"REGN,DXCM,GILD",,0.25,0.75,0.0065277063112921,0.2,0.0,0.0,0.0,0.0,0.0065277063112921,3.854896982931958,3.854896982931958,-0.1370883628506657,,,0.0065277063112921,0.25,0.2,2,risk_off,0.0065277063112921,0.25,0.2,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-04-07,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-07,2020-04-08,"REGN,GILD",,0.25,0.75,0.0093176018367052,0.2,0.0,0.0,0.0,0.0,0.0093176018367052,3.890815378140434,3.890815378140434,-0.1290480957954488,,,0.0093176018367052,0.25,0.2,2,risk_off,0.0093176018367052,0.25,0.2,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-04-15,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-15,2020-04-16,"DXCM,NFLX,REGN,GILD",,0.4,0.6,0.0086691679724858,0.3,0.0,0.0,0.0,0.0,0.0086691679724858,3.924545510203464,3.924545510203464,-0.1214976674419432,,,0.0086691679724858,0.4,0.3,2,risk_off,0.005418229982803625,0.25,0.3,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.625
2020-04-22,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-22,2020-04-23,"REGN,DXCM,NFLX,GILD",,0.4,0.6,0.0034685731144822,0.0,0.0,0.0,0.0,0.0,0.0034685731144822,3.9381580832467176,3.9381580832467176,-0.1184505178702225,,,0.0034685731144822,0.4,0.0,2,risk_off,0.002167858196551375,0.25,0.0,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.625
2020-04-29,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-29,2020-04-30,"DXCM,REGN,NFLX,GILD",,0.4,0.6,0.0234539717285713,0.0,0.0,0.0,0.0,0.0,0.0234539717285713,4.030523531593831,4.030523531593831,-0.097774681239014,,,0.0234539717285713,0.4,0.0,2,risk_off,0.014658732330357064,0.25,0.0,hmm_risk_off_exposure_cap_25,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.625
2020-05-06,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-06,2020-05-07,"DXCM,REGN,GILD,NFLX",,0.4,0.6,0.0023982531234088,0.0040794731876678,0.0,0.0,0.0,0.0,0.0023982531234088,4.040189747242448,4.040189747242448,-0.0956109165502769,,,0.0023982531234088,0.4,0.0040794731876678,0,neutral,0.0023982531234088,0.4,0.07907947318766781,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-05-13,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-13,2020-05-14,"DXCM,REGN,GILD,NFLX",,0.4,0.6,-0.0087632131788756,0.0040794731876678,0.0,0.0,0.0,0.0,-0.0087632131788756,4.004784703204255,4.004784703204255,-0.1035362708851949,,,-0.0087632131788756,0.4,0.0040794731876678,0,neutral,-0.0087632131788756,0.4,0.0040794731876678,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-05-20,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-20,2020-05-21,"DXCM,MELI,REGN,GILD",,0.4,0.6,0.0143936109345603,0.15,0.0,0.0,0.0,0.0,0.0143936109345603,4.062428016098855,4.062428016098855,-0.0906329207513713,,,0.0143936109345603,0.4,0.15,0,neutral,0.0143936109345603,0.4,0.15,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-05-28,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-28,2020-05-29,"MELI,ILMN,REGN,DXCM",,0.6,0.4,-0.0103555427634024,0.15,0.0,0.0,0.0,0.0,-0.0103555427634024,4.0203593690549,4.0203593690549,-0.1000499104281609,,,-0.0103555427634024,0.6,0.15,0,neutral,-0.007766657072551799,0.44999999999999996,0.17499999999999996,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-06-04,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-04,2020-06-05,"MRVL,CDNS,DXCM,REGN",,0.6,0.4,-0.0120125156798665,0.3,0.0,0.0,0.0,0.0,-0.0120125156798665,3.972064739095429,3.972064739095429,-0.1108605749902398,,,-0.0120125156798665,0.6,0.3,3,neutral,-0.009009386759899875,0.44999999999999996,0.3,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-06-11,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-11,2020-06-12,"MRVL,YPF,CDNS,DXCM",,0.6,0.4,0.0089279484395781,0.15,0.0,0.0,0.0,0.0,0.0089279484395781,4.00752712828474,4.00752712828474,-0.1029223840481565,,,0.0089279484395781,0.6,0.15,0,neutral,0.006695961329683574,0.44999999999999996,0.15,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-06-18,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-18,2020-06-19,"MELI,SMCI,CDNS,MRVL",,0.6,0.4,-0.0164152934645702,0.3,0.0,0.0,0.0,0.0,-0.0164152934645702,3.94174239440672,3.94174239440672,-0.1176481763745029,,,-0.0164152934645702,0.6,0.3,0,neutral,-0.01231147009842765,0.44999999999999996,0.3,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-06-25,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-25,2020-06-26,"MELI,ON,SMCI,CDNS",,0.6,0.4,0.0149125646065108,0.15,0.0,0.0,0.0,0.0,0.0149125646065108,4.000523882525532,4.000523882525532,-0.1044900477990152,,,0.0149125646065108,0.6,0.15,0,neutral,0.011184423454883099,0.44999999999999996,0.15,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-07-02,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-02,2020-07-06,"MELI,DXCM,SMCI,CDNS",,0.6,0.4,-0.0140254135700471,0.15,0.0,0.0,0.0,0.0,-0.0140254135700471,3.944414880576261,3.944414880576261,-0.1170499452347271,,,-0.0140254135700471,0.6,0.15,0,neutral,-0.010519060177535325,0.44999999999999996,0.15,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-07-10,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-10,2020-07-13,"MELI,YPF,SMCI,CDNS",,0.6,0.4,0.0284137158580707,0.15,0.0,0.0,0.0,0.0,0.0284137158580707,4.056490364219301,4.056490364219301,-0.0919620532617586,,,0.0284137158580707,0.6,0.15,3,neutral,0.021310286893553024,0.44999999999999996,0.15,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-07-17,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-17,2020-07-20,"YPF,MELI,SMCI,CDNS",,0.6,0.4,0.0133372037235766,0.0,0.0,0.0,0.0,0.0,0.0133372037235766,4.11059260260962,4.11059260260962,-0.0798513661773725,,,0.0133372037235766,0.6,0.0,3,neutral,0.01000290279268245,0.44999999999999996,0.0,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-07-24,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-24,2020-07-27,"YPF,MELI,SMCI,CDNS",,0.6,0.4,0.0337826486999817,0.0,0.0,0.0,0.0,0.0,0.0337826486999817,4.249459308452324,4.249459308452324,-0.0487663081291745,,,0.0337826486999817,0.6,0.0,3,neutral,0.025336986524986276,0.44999999999999996,0.0,hmm_neutral_exposure_cap_45,hmm_exposure_overlay,16,2019-05-31,2020-01-31,2020-07-30,0.75
2020-02-03,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-03,2020-02-04,"DXCM,SMCI,AMD",,0.6,0.4,0.0195504593984608,0.1499999999999999,0.0,0.0,0.0,0.0,0.0195504593984608,4.277416272741117,4.277416272741117,-0.0108500679082358,,,0.0195504593984608,0.6,0.1499999999999999,3,neutral,0.016617890488691677,0.51,0.1499999999999999,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-02-10,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-10,2020-02-11,"AMD,SMCI,DXCM",,0.6,0.4,0.0443953593140367,0.0,0.0,0.0,0.0,0.0,0.0443953593140367,4.467313705105167,4.467313705105167,0.0,,,0.0443953593140367,0.6,0.0,3,neutral,0.037736055416931195,0.51,0.0,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-02-18,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-18,2020-02-19,"NVDA,DXCM,AMD,SMCI",,0.6,0.4,-0.0639963494849739,0.1499999999999999,0.0,0.0,0.0,0.0,-0.0639963494849739,4.181421935974243,4.181421935974243,-0.0639963494849739,,,-0.0639963494849739,0.6,0.1499999999999999,3,neutral,-0.05439689706222781,0.51,0.1499999999999999,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-02-25,growth_champion_final_reconstructed_stress,reconstructed,True,2020-02-25,2020-02-26,"REGN,DXCM,NVDA,SMCI",,0.6,0.4,0.0250137918920476,0.15,0.0,0.0,0.0,0.0,0.0250137918920476,4.286015154093546,4.286015154093546,-0.0405833489607941,,,0.0250137918920476,0.6,0.15,0,neutral,0.021261723108240458,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-03-03,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-03,2020-03-04,"REGN,NVDA,DXCM,SMCI",,0.6,0.4,-0.0590891783224374,0.0,0.0,0.0,0.0,0.0,-0.0590891783224374,4.032758040360643,4.032758040360643,-0.0972744905395655,,,-0.0590891783224374,0.6,0.0,2,risk_off,-0.0590891783224374,0.6,0.044999999999999984,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.0
2020-03-10,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-10,2020-03-11,"REGN,DXCM,NVDA,SMCI",,0.25,0.75,-0.0448041473840123,0.0,0.0,0.0,0.0,0.0,-0.0448041473840123,3.852073754756265,3.852073754756265,-0.1377203373127383,,,-0.0448041473840123,0.25,0.0,2,risk_off,-0.04928456212241353,0.275,0.16249999999999998,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-03-17,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-17,2020-03-18,"REGN,GILD",,0.25,0.75,-0.0295933182099501,0.4499999999999999,0.0,0.0,0.0,0.0,-0.0295933182099501,3.7380781103635647,3.7380781103635647,-0.1632380537566109,,,-0.0295933182099501,0.25,0.4499999999999999,2,risk_off,-0.03255265003094511,0.275,0.4499999999999999,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-03-24,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-24,2020-03-25,"REGN,GILD",,0.25,0.75,0.0245630053791198,0.0,0.0,0.0,0.0,0.0,0.0245630053791198,3.8298965430959946,3.8298965430959946,-0.1426846655699919,,,0.0245630053791198,0.25,0.0,2,risk_off,0.027019305917031784,0.275,0.0,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-03-31,growth_champion_final_reconstructed_stress,reconstructed,True,2020-03-31,2020-04-01,"REGN,DXCM,GILD",,0.25,0.75,0.0065277063112921,0.2,0.0,0.0,0.0,0.0,0.0065277063112921,3.854896982931958,3.854896982931958,-0.1370883628506657,,,0.0065277063112921,0.25,0.2,2,risk_off,0.007180476942421311,0.275,0.2,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-04-07,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-07,2020-04-08,"REGN,GILD",,0.25,0.75,0.0093176018367052,0.2,0.0,0.0,0.0,0.0,0.0093176018367052,3.890815378140434,3.890815378140434,-0.1290480957954488,,,0.0093176018367052,0.25,0.2,2,risk_off,0.01024936202037572,0.275,0.2,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-04-15,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-15,2020-04-16,"DXCM,NFLX,REGN,GILD",,0.4,0.6,0.0086691679724858,0.3,0.0,0.0,0.0,0.0,0.0086691679724858,3.924545510203464,3.924545510203464,-0.1214976674419432,,,0.0086691679724858,0.4,0.3,2,risk_off,0.00953608476973438,0.44000000000000006,0.3825,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-04-22,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-22,2020-04-23,"REGN,DXCM,NFLX,GILD",,0.4,0.6,0.0034685731144822,0.0,0.0,0.0,0.0,0.0,0.0034685731144822,3.9381580832467176,3.9381580832467176,-0.1184505178702225,,,0.0034685731144822,0.4,0.0,2,risk_off,0.0038154304259304206,0.44000000000000006,0.0,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-04-29,growth_champion_final_reconstructed_stress,reconstructed,True,2020-04-29,2020-04-30,"DXCM,REGN,NFLX,GILD",,0.4,0.6,0.0234539717285713,0.0,0.0,0.0,0.0,0.0,0.0234539717285713,4.030523531593831,4.030523531593831,-0.097774681239014,,,0.0234539717285713,0.4,0.0,2,risk_off,0.025799368901428435,0.44000000000000006,0.0,hmm_strong_regime_ranking_proxy_add_up_to_cap,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,1.1
2020-05-06,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-06,2020-05-07,"DXCM,REGN,GILD,NFLX",,0.4,0.6,0.0023982531234088,0.0040794731876678,0.0,0.0,0.0,0.0,0.0023982531234088,4.040189747242448,4.040189747242448,-0.0956109165502769,,,0.0023982531234088,0.4,0.0040794731876678,0,neutral,0.00203851515489748,0.34,0.054079473187667815,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-05-13,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-13,2020-05-14,"DXCM,REGN,GILD,NFLX",,0.4,0.6,-0.0087632131788756,0.0040794731876678,0.0,0.0,0.0,0.0,-0.0087632131788756,4.004784703204255,4.004784703204255,-0.1035362708851949,,,-0.0087632131788756,0.4,0.0040794731876678,0,neutral,-0.007448731202044261,0.34,0.0040794731876678,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-05-20,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-20,2020-05-21,"DXCM,MELI,REGN,GILD",,0.4,0.6,0.0143936109345603,0.15,0.0,0.0,0.0,0.0,0.0143936109345603,4.062428016098855,4.062428016098855,-0.0906329207513713,,,0.0143936109345603,0.4,0.15,0,neutral,0.012234569294376255,0.34,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-05-28,growth_champion_final_reconstructed_stress,reconstructed,True,2020-05-28,2020-05-29,"MELI,ILMN,REGN,DXCM",,0.6,0.4,-0.0103555427634024,0.15,0.0,0.0,0.0,0.0,-0.0103555427634024,4.0203593690549,4.0203593690549,-0.1000499104281609,,,-0.0103555427634024,0.6,0.15,0,neutral,-0.00880221134889204,0.51,0.235,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-06-04,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-04,2020-06-05,"MRVL,CDNS,DXCM,REGN",,0.6,0.4,-0.0120125156798665,0.3,0.0,0.0,0.0,0.0,-0.0120125156798665,3.972064739095429,3.972064739095429,-0.1108605749902398,,,-0.0120125156798665,0.6,0.3,3,neutral,-0.010210638327886525,0.51,0.3,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-06-11,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-11,2020-06-12,"MRVL,YPF,CDNS,DXCM",,0.6,0.4,0.0089279484395781,0.15,0.0,0.0,0.0,0.0,0.0089279484395781,4.00752712828474,4.00752712828474,-0.1029223840481565,,,0.0089279484395781,0.6,0.15,0,neutral,0.007588756173641385,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-06-18,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-18,2020-06-19,"MELI,SMCI,CDNS,MRVL",,0.6,0.4,-0.0164152934645702,0.3,0.0,0.0,0.0,0.0,-0.0164152934645702,3.94174239440672,3.94174239440672,-0.1176481763745029,,,-0.0164152934645702,0.6,0.3,0,neutral,-0.01395299944488467,0.51,0.3,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-06-25,growth_champion_final_reconstructed_stress,reconstructed,True,2020-06-25,2020-06-26,"MELI,ON,SMCI,CDNS",,0.6,0.4,0.0149125646065108,0.15,0.0,0.0,0.0,0.0,0.0149125646065108,4.000523882525532,4.000523882525532,-0.1044900477990152,,,0.0149125646065108,0.6,0.15,0,neutral,0.01267567991553418,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
2020-07-02,growth_champion_final_reconstructed_stress,reconstructed,True,2020-07-02,2020-07-06,"MELI,DXCM,SMCI,CDNS",,0.6,0.4,-0.0140254135700471,0.15,0.0,0.0,0.0,0.0,-0.0140254135700471,3.944414880576261,3.944414880576261,-0.1170499452347271,,,-0.0140254135700471,0.6,0.15,0,neutral,-0.011921601534540034,0.51,0.15,hmm_weak_regime_ranking_proxy_reduce_15pct,hmm_ranking_adjustment_proxy,16,2019-05-31,2020-01-31,2020-07-30,0.85
