date,gross_return,total_cost,cost_return_drag,net_return,net_equity,gross_equity,scenario
2010-06-22,-0.0485314292232077,103.02917478013966,0.0010302917478013966,-0.0495617209710091,1.0736037411759647,1.1727100816846494,impact_Y_0.5
2010-06-29,0.024882304613224,103.30980420068559,0.001033098042006856,0.023849206571217144,1.0992083385749019,1.2018898111601257,impact_Y_0.5
2010-07-07,0.0096577486279869,52.80841103718361,0.0005280841103718361,0.009129664517615063,1.1092437419410557,1.213497360834849,impact_Y_0.5
2010-07-14,-0.0228680114095328,65.98131965989334,0.0006598131965989334,-0.023527824606131734,1.0831456497352172,1.1857470893418398,impact_Y_0.5
2010-07-21,-0.0033119450483583,149.57666171193603,0.0014957666171193603,-0.00480771166547766,1.077938197759574,1.181819960140689,impact_Y_0.5
2010-07-28,0.0327397776532722,74.14923703119646,0.0007414923703119646,0.03199828528296023,1.1124303717288848,1.2205124828618943,impact_Y_0.5
2010-08-04,-0.0029538848761026,79.74458475210221,0.0007974458475210221,-0.003751330723623622,1.1082572774975261,1.2169072294976742,impact_Y_0.5
2010-08-11,0.0016630161772406,148.43097109600578,0.0014843097109600578,0.00017870646628054222,1.1084553302393174,1.21893096590653,impact_Y_0.5
2010-08-18,-0.009604199398983,73.09808438095602,0.0007309808438095602,-0.01033518024279256,1.09699924461021,1.2072241098563685,impact_Y_0.5
2010-08-25,0.0179783114979192,32.14793416640429,0.0003214793416640429,0.017656832156255155,1.1163687761478311,1.2289279609511647,impact_Y_0.5
2010-09-01,0.0074692609782586,50.48038195511413,0.0005048038195511413,0.006964457158707459,1.1241436786626315,1.238107144614988,impact_Y_0.5
2010-09-09,0.0024154798135667,43.06156988510986,0.0004306156988510986,0.0019848641147156014,1.1263749511101933,1.2410977674298382,impact_Y_0.5
2010-09-16,0.0127953253482859,108.44771435871981,0.001084477143587198,0.011710848204698702,1.1395657571842197,1.2569780171531344,impact_Y_0.5
2010-09-23,-0.0231664204506647,224.82827797851246,0.002248282779785125,-0.025414703230449826,1.1106040316538,1.227858335910522,impact_Y_0.5
2010-09-30,0.0112520525535877,27.406740833755592,0.0002740674083375559,0.010977985145250144,1.1227962262155502,1.241674262434548,impact_Y_0.5
2010-10-07,0.0279868341871782,129.43650121886628,0.0012943650121886629,0.026692469174989537,1.1527664298736033,1.2764247941317906,impact_Y_0.5
2010-10-14,-0.0027706816134786,0.0,0.0,-0.0027706816134786,1.1495724811217172,1.2728882274237014,impact_Y_0.5
2010-10-21,0.0021370837614973,116.08872185949735,0.0011608872185949735,0.0009761965429023263,1.1506946898036037,1.2756084961847298,impact_Y_0.5
2010-10-28,0.0081030040367112,81.33793619256372,0.0008133793619256372,0.007289624674785563,1.1590828222075407,1.2859447569785778,impact_Y_0.5
2010-11-04,-0.0178779640295961,42.19905120219017,0.0004219905120219017,-0.018299954541618,1.1378716592511724,1.262954682869267,impact_Y_0.5
2010-11-11,-0.0030790131006881,326.6118190063595,0.003266118190063595,-0.006345131290751695,1.1306517141811983,1.2590660288551372,impact_Y_0.5
2010-11-18,0.0127512891393403,0.0,0.0,0.0127512891393403,1.1450689811046133,1.27512074383459,impact_Y_0.5
2010-11-26,0.0153806569657988,220.923239916941,0.00220923239916941,0.01317142456662939,1.16015117081282,1.294732938585484,impact_Y_0.5
2010-12-03,0.0022834625002717,166.75026428618926,0.0016675026428618926,0.0006159598574098073,1.1608657773625677,1.2976894126986105,impact_Y_0.5
2010-12-10,0.00734461983225,0.0,0.0,0.00734461983225,1.1693918951735651,1.3072204480952176,impact_Y_0.5
2010-12-17,0.0040244484125775,57.94190373396506,0.0005794190373396506,0.003445029375237849,1.1734204846036032,1.3124812893524433,impact_Y_0.5
2010-12-27,0.027396792570213,224.7836654205605,0.002247836654205605,0.025148955916007396,1.2029307846418391,1.348439066989118,impact_Y_0.5
2011-01-03,0.0386142346762809,0.0,0.0,0.0386142346762809,1.2493810362593218,1.4005080095685012,impact_Y_0.5
2011-01-10,0.0230420485221005,331.0584658243679,0.003310584658243679,0.01973146386385682,1.2740331530284605,1.432778583080569,impact_Y_0.5
2011-01-18,0.0031101323642877,0.0,0.0,0.0031101323642877,1.2779955647708698,1.4372347141226662,impact_Y_0.5
2011-01-25,0.0220460848632462,0.0,0.0,0.0220460848632462,1.3061703634466608,1.468920112598618,impact_Y_0.5
2011-02-01,-0.0242202740865081,136.4586492622123,0.001364586492622123,-0.025584860579130224,1.272752176805286,1.4333424648602953,impact_Y_0.5
2011-02-08,0.0110215312486789,203.36736946408743,0.0020336736946408745,0.008987857554038026,1.284191492072004,1.4491400936268115,impact_Y_0.5
2011-02-15,-0.0299721704252332,0.0,0.0,-0.0299721704252332,1.2457014858129873,1.4057062197705903,impact_Y_0.5
2011-02-23,-0.0061102898788157,246.24377299987796,0.00246243772999878,-0.00857272760881448,1.2350224262932172,1.3971169472833378,impact_Y_0.5
2011-03-02,-0.0558730293273733,36.94446453403131,0.0003694446453403131,-0.05624247397271361,1.1655617096267032,1.3190557911140057,impact_Y_0.5
2011-03-09,-0.0071345246831765,201.79591039929767,0.0020179591039929767,-0.009152483787169477,1.1548939249763992,1.3096449550138158,impact_Y_0.5
2011-03-16,0.036775183733445,61.93066873542651,0.0006193066873542651,0.03615587704609074,1.196650127729123,1.3578073888600282,impact_Y_0.5
2011-03-23,0.0148247005233404,229.16061579760975,0.0022916061579760973,0.012533094365364303,1.2116478567022775,1.377936476768257,impact_Y_0.5
2011-03-30,-0.0057054366101006,179.19746808608525,0.0017919746808608525,-0.007497411290961452,1.2025636343807686,1.3700747475473103,impact_Y_0.5
2011-04-06,-0.0044778452806517,179.41111870711865,0.0017941111870711864,-0.006271956467722887,1.1950212076162658,1.3639397648048657,impact_Y_0.5
2011-04-13,0.0241274771936135,116.0727770341094,0.001160727770341094,0.02296674942327241,1.222466960247085,1.3968481903736576,impact_Y_0.5
2011-04-20,0.0229595006493964,185.64344354640696,0.0018564344354640697,0.02110306621393233,1.248264761453524,1.4289191273076496,impact_Y_0.5
2011-04-28,-0.0164289932755342,217.08532443827778,0.002170853244382778,-0.018599846519916977,1.2250472284742677,1.40544342457383,impact_Y_0.5
2011-05-05,0.0120346277913884,102.34021695997296,0.0010234021695997297,0.01101122562178867,1.238536499904345,1.4223574130704302,impact_Y_0.5
2011-05-12,0.0071634098034334,0.0,0.0,0.0071634098034334,1.24740864440967,1.432546342107205,impact_Y_0.5
2011-05-19,0.0006398003335509,64.25869730313119,0.0006425869730313119,-2.786639480411939e-06,1.2474051683314933,1.4334628857347123,impact_Y_0.5
2011-05-26,-0.0287105889030139,81.45470524038001,0.0008145470524038,-0.029525135955417697,1.2105753611450152,1.392307322114655,impact_Y_0.5
2011-06-03,-0.0160761067469428,175.23565896720504,0.0017523565896720504,-0.01782846333661485,1.1889926627026322,1.3699244409797897,impact_Y_0.5
2011-06-10,-0.0123769213595236,61.13092789936667,0.0006113092789936667,-0.012988230638517267,1.1735497517719455,1.3529689939052936,impact_Y_0.5
2011-06-17,0.0189046967751284,80.45660339051605,0.0008045660339051605,0.01810013074122324,1.1947911557103477,1.3785464624812236,impact_Y_0.5
2011-06-24,0.0464423369782225,114.39389173984719,0.001143938917398472,0.04529839806082402,1.2489132810812669,1.4425693818319132,impact_Y_0.5
2011-07-01,-0.0188545647244945,0.0,0.0,-0.0188545647244945,1.2253655647878392,1.4153703640525892,impact_Y_0.5
2011-07-11,0.0146740234231431,0.0,0.0,0.0146740234231431,1.2433466077874489,1.4361395419271195,impact_Y_0.5
2011-07-18,-0.0302147473276882,228.32154259598963,0.002283215425959896,-0.032497962753648094,1.2029403760376975,1.3927469485404895,impact_Y_0.5
2011-07-25,-0.0264913033898776,361.2778933036367,0.003612778933036367,-0.030104082322913967,1.1667269599279015,1.3558512665813771,impact_Y_0.5
2011-08-01,-0.0122492431386554,307.3621451208745,0.003073621451208745,-0.015322864589864146,1.1488493607075825,1.339243114757168,impact_Y_0.5
2011-08-08,-0.0085599952806742,112.53397173194274,0.0011253397173194273,-0.009685334997993627,1.1377223697868988,1.3277792000151711,impact_Y_0.5
2011-08-15,-0.0020577210426227,39.873124276633504,0.000398731242766335,-0.002456452285389035,1.1349276090714975,1.3250470008153432,impact_Y_0.5
2011-08-22,0.0110010656328782,177.35025205264358,0.001773502520526436,0.009227563112351764,1.1454002252121551,1.3396239298379613,impact_Y_0.5
2011-08-29,-7.139651381244996e-08,0.0,0.0,-7.139651381244996e-08,1.1454001434345722,1.339623834193483,impact_Y_0.5
2011-09-06,-0.0042235753132361,48.04967679529824,0.0004804967679529824,-0.004704072081189082,1.1400120985980517,1.3339658320383607,impact_Y_0.5
2011-09-13,0.0114107293570142,0.0,0.0,0.0114107293570142,1.153020468118876,1.3491873551192548,impact_Y_0.5
2011-09-20,-0.0195578256966578,245.99599949384944,0.0024599599949384943,-0.022017785691596292,1.1276335105538107,1.3228001839956978,impact_Y_0.5
2011-09-27,-0.0118916871216408,101.76617156871207,0.0010176617156871207,-0.01290934883732792,1.1130764962054107,1.307069858083172,impact_Y_0.5
2011-10-04,0.0116983994525135,72.4360678407019,0.000724360678407019,0.010974038774106482,1.1252914408333154,1.3223604833953693,impact_Y_0.5
2011-10-11,-0.0047674664917717,86.78747225666704,0.0008678747225666705,-0.005635341214338371,1.1189500395986451,1.3160561741007388,impact_Y_0.5
2011-10-18,-0.0222647350910231,114.9822921606395,0.001149822921606395,-0.023414558012629493,1.0927503189832286,1.2867545320194804,impact_Y_0.5
2011-10-25,0.0064003415850327,333.38414440440624,0.0033338414440440625,0.003066500140988637,1.096101237990456,1.2949902005604939,impact_Y_0.5
2011-11-01,-0.0045713246168537,132.48564556437174,0.0013248564556437173,-0.005896181072497417,1.0896384266174757,1.2890703799780874,impact_Y_0.5
2011-11-08,-0.0115492675372058,290.896679769034,0.00290896679769034,-0.014458234334896139,1.0738841789051328,1.274182561285433,impact_Y_0.5
2011-11-15,-0.018711470704749,35.06207449898131,0.0003506207449898131,-0.019062091449738812,1.0534137004804154,1.2503407316174386,impact_Y_0.5
2011-11-22,0.0186945487459207,119.5161449241881,0.001195161449241881,0.01749938729667882,1.07184779480875,1.273715287373671,impact_Y_0.5
2011-11-30,-0.0008305791756835,145.6170647719827,0.0014561706477198271,-0.002286749823403327,1.0693967470532557,1.2726573659802287,impact_Y_0.5
2011-12-07,-0.0177528542521499,330.2648235804375,0.003302648235804375,-0.021055502487954274,1.0468800611850657,1.2500640652490567,impact_Y_0.5
2011-12-14,0.0083215055477277,250.33226461747515,0.0025033226461747514,0.0058181829015529485,1.0529710008570292,1.2604664803030416,impact_Y_0.5
2011-12-21,-0.0032530847460288,91.83970080232625,0.0009183970080232624,-0.004171481754052062,1.0485785515394082,1.2563660760230873,impact_Y_0.5
2011-12-29,0.012278711801858,156.693467734923,0.00156693467734923,0.01071177712450877,1.0598106912810386,1.2717926329882059,impact_Y_0.5
2012-01-06,0.0049792012798117,250.4104006066846,0.002504104006066846,0.002475097273744854,1.0624338258337138,1.278125144494036,impact_Y_0.5
2012-01-13,0.0209292838383119,186.9801977646885,0.001869801977646885,0.019059481860665015,1.0826832640653485,1.3048753884240352,impact_Y_0.5
2012-01-23,0.0204743946425563,154.8910769889939,0.0015489107698899388,0.018925483872666363,1.1031735687186233,1.3315919220859878,impact_Y_0.5
2012-01-30,0.0302696707556567,322.7371294294629,0.003227371294294629,0.02704229946136207,1.1330059187217718,1.3718987711484227,impact_Y_0.5
2012-02-06,0.0155213337370484,0.0,0.0,0.0155213337370484,1.1505916817123034,1.3931924698288638,impact_Y_0.5
2012-02-13,-0.0375048005840786,0.0,0.0,-0.0375048005840786,1.107438970135984,1.3409410640726924,impact_Y_0.5
2012-02-21,0.0060488221809509,0.0,0.0,0.0060488221809509,1.114137671542592,1.3490521781244034,impact_Y_0.5
2012-02-28,-0.0045084234770864,0.0,0.0,-0.0045084234770864,1.109114667107503,1.3429700796127328,impact_Y_0.5
2012-03-06,0.0163079589380349,0.0,0.0,0.0163079589380349,1.1272020635562643,1.3648711805260667,impact_Y_0.5
2012-03-13,0.031889234355182,0.0,0.0,0.031889234355182,1.1631476743266547,1.4083958774664964,impact_Y_0.5
2012-03-20,-0.0053291228262736,0.0,0.0,-0.0053291228262736,1.1569491175050735,1.40089036284746,impact_Y_0.5
2012-03-27,0.0034726640466862,0.0,0.0,0.0034726640466862,1.1609668131092787,1.4057551844438696,impact_Y_0.5
2012-04-03,-0.0071185068168737,53.66270076605444,0.0005366270076605444,-0.007655133824534244,1.1520794567890842,1.3957483065805505,impact_Y_0.5
2012-04-11,0.0015094567857296,0.0,0.0,0.0015094567857296,1.1538184709428343,1.3978551283330891,impact_Y_0.5
2012-04-18,-0.0184762126981032,0.0,0.0,-0.0184762126981032,1.1325002754586944,1.3720280596608727,impact_Y_0.5
2012-04-25,-0.0018682452450369,194.4866274538944,0.001944866274538944,-0.0038131115195758443,1.12818192561242,1.369464774762354,impact_Y_0.5
2012-05-02,-0.0321061064107065,0.0,0.0,-0.0321061064107065,1.0919603966580718,1.3254965929781197,impact_Y_0.5
2012-05-09,-0.0241611811308886,174.19310412269704,0.0017419310412269704,-0.02590311217211557,1.06367522401593,1.2934710297067997,impact_Y_0.5
2012-05-16,0.0216835948766968,74.80053359961549,0.0007480053359961549,0.020935589540700645,1.0859438919105402,1.3215181314997058,impact_Y_0.5
2012-05-23,-0.0272740643916725,0.0,0.0,-0.0272740643916725,1.0563257882768287,1.2854749608864202,impact_Y_0.5
2012-05-31,0.0203370235367194,0.0,0.0,0.0203370235367194,1.0778083106954581,1.3116176954218306,impact_Y_0.5
2012-06-07,-0.0129331852114947,0.0,0.0,-0.0129331852114947,1.0638688161907455,1.2946543008402662,impact_Y_0.5
2012-06-14,0.0026477720659326,199.35720416436007,0.0019935720416436008,0.0006542000242889994,1.0645647991961378,1.2980822503330707,impact_Y_0.5
2012-06-21,-0.0382483300573176,0.0,0.0,-0.0382483300573176,1.0238469733890818,1.2484327719807857,impact_Y_0.5
2012-06-28,-0.00288044985006,25.403505173938196,0.000254035051739382,-0.003134484901799382,1.0206377405092408,1.2448367239899236,impact_Y_0.5
2012-07-06,-0.0073251038278188,0.0,0.0,-0.0073251038278188,1.0131614630894203,1.2357181657380156,impact_Y_0.5
2012-07-13,-0.037569673094865,0.0,0.0,-0.037569673094865,0.9750973181288357,1.1892926382138522,impact_Y_0.5
2012-07-20,0.0164482643929917,309.34306317005183,0.003093430631700518,0.013354833761291181,0.9881195807135272,1.2088544379678323,impact_Y_0.5
2012-07-27,-0.0051696882491171,196.16550089281054,0.0019616550089281053,-0.007131343258045205,0.9810729608034634,1.202605037384977,impact_Y_0.5
2012-08-03,0.0116994989759568,204.36125632115449,0.002043612563211545,0.009655886412745255,0.9905460898755972,1.2166749137883432,impact_Y_0.5
2012-08-10,0.0187876430331079,246.2353487048058,0.002462353487048058,0.016325289546059843,1.0067170416015339,1.2395333677559361,impact_Y_0.5
2012-08-17,-0.0074316242529071,0.0,0.0,-0.0074316242529071,0.999235498819353,1.2303216215178334,impact_Y_0.5
2012-08-24,-0.0005208241148858,0.0,0.0,-0.0005208241148858,0.998715072875118,1.2296808403482815,impact_Y_0.5
2012-08-31,-0.0027172111964516,0.0,0.0,-0.0027172111964516,0.9960013530970366,1.226339537800825,impact_Y_0.5
2012-09-10,0.0065028882672952,107.45395113440803,0.0010745395113440804,0.00542834875595112,1.0014079958030466,1.2343142867929104,impact_Y_0.5
2012-09-17,0.0032979347015527,82.65772972414507,0.0008265772972414507,0.002471357404311249,1.0038828328682108,1.238384974711947,impact_Y_0.5
2012-09-24,0.0434380954222344,0.0,0.0,0.0434380954222344,1.0474895911550832,1.292178059412946,impact_Y_0.5
2012-10-01,-0.0159203911792531,0.0,0.0,-0.0159203911792531,1.0308131471076984,1.2716060792338437,impact_Y_0.5
2012-10-08,-0.0153850088585284,0.0,0.0,-0.0153850088585284,1.0149540777079589,1.2520424084402724,impact_Y_0.5
2012-10-15,-0.013695410494238,156.4192562049044,0.001564192562049044,-0.015259603056287043,0.9994662813617755,1.2348951737004885,impact_Y_0.5
2012-10-22,0.0171810398581833,79.70303674495078,0.0007970303674495078,0.016384009490733792,1.015841546401275,1.2561119569005148,impact_Y_0.5
2012-10-31,-0.0180211271668339,171.0973013935415,0.001710973013935415,-0.019732100180769315,0.9957968592398975,1.23347540358943,impact_Y_0.5
2012-11-07,0.0303266743741983,74.13324627708464,0.0007413324627708464,0.029585341911427452,1.0252578497948353,1.2708826105026696,impact_Y_0.5
2012-11-14,0.0160586631745632,195.47272608764828,0.001954727260876483,0.014103935913686718,1.0397180208033459,1.2912912862791415,impact_Y_0.5
2012-11-21,-0.0035181039129765,0.0,0.0,-0.0035181039129765,1.0360601847659654,1.2867483893520903,impact_Y_0.5
2012-11-29,0.0005319117230829,246.933600144661,0.00246933600144661,-0.0019374242783637102,1.0340528966101539,1.2874328259050447,impact_Y_0.5
2012-12-06,0.0130370686623479,162.43961545613604,0.0016243961545613604,0.011412672507786539,1.0458542036748937,1.3042171760545296,impact_Y_0.5
2012-12-13,-0.0224293372694861,41.94859268674348,0.00041948592686743484,-0.022848823196353535,1.021957665885963,1.2749644491401457,impact_Y_0.5
2012-12-20,-0.0045310542401894,121.16098855985055,0.0012116098855985055,-0.005742664125787906,1.0160889062600058,1.2691875160667785,impact_Y_0.5
2012-12-28,0.0186275689369118,82.43515068889289,0.0008243515068889289,0.01780321743002287,1.034178557986387,1.2928293940161801,impact_Y_0.5
2013-01-07,-0.0004724012795307,65.67636009709452,0.0006567636009709452,-0.0011291648805016453,1.033010799878541,1.292218659756232,impact_Y_0.5
2013-01-14,0.0139240967394123,81.3061578298105,0.0008130615782981051,0.013111035161114195,1.046554640797559,1.3102116373831514,impact_Y_0.5
