date,variant,ticker,weight_proxy,is_new_position,is_retained_position,realized_return_5d,realized_return_20d,exposure_multiplier,cash_weight,defensive_mode,guard_reason,guarded_weight_proxy
2022-03-23,winner_retention_rule+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0195864374015517,-0.0152338842264232,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.16666666666666666
2022-03-23,soft_exit_rule+drawdown_guard,CCJ,0.3333333333333333,False,True,-0.0334022448389276,-0.0258264454667762,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.16666666666666666
2022-03-23,soft_exit_rule+drawdown_guard,TSLA,0.3333333333333333,True,False,0.0949644578100175,0.0096785964120045,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.16666666666666666
2022-03-23,soft_exit_rule+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0195864374015517,-0.0152338842264232,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.16666666666666666
2022-03-23,turnover_penalty_overlay+drawdown_guard,CCJ,0.3333333333333333,False,True,-0.0334022448389276,-0.0258264454667762,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.16666666666666666
2022-03-23,turnover_penalty_overlay+drawdown_guard,TSLA,0.3333333333333333,True,False,0.0949644578100175,0.0096785964120045,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.16666666666666666
2022-03-23,turnover_penalty_overlay+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0195864374015517,-0.0152338842264232,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.16666666666666666
2022-03-30,winner_retention_rule+drawdown_guard,NVDA,0.5,True,False,-0.118562689878137,-0.2855904945295465,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.25
2022-03-30,winner_retention_rule+drawdown_guard,TSLA,0.5,False,True,-0.0440863087407383,-0.1978811624592192,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.25
2022-03-30,soft_exit_rule+drawdown_guard,NVDA,0.5,True,False,-0.118562689878137,-0.2855904945295465,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.25
2022-03-30,soft_exit_rule+drawdown_guard,TSLA,0.5,False,True,-0.0440863087407383,-0.1978811624592192,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.25
2022-03-30,turnover_penalty_overlay+drawdown_guard,NVDA,0.5,True,False,-0.118562689878137,-0.2855904945295465,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.25
2022-03-30,turnover_penalty_overlay+drawdown_guard,TSLA,0.5,False,True,-0.0440863087407383,-0.1978811624592192,0.5,0.5,reduced_exposure,"dd_below_minus_8,high_vol_stop",0.25
2022-04-06,winner_retention_rule+drawdown_guard,META,0.5,True,False,-0.0372144981864044,-0.0672637889260553,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.1
2022-04-06,winner_retention_rule+drawdown_guard,TSLA,0.5,False,True,-0.022366493184322,-0.1649327186861566,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.1
2022-04-06,soft_exit_rule+drawdown_guard,META,0.3333333333333333,True,False,-0.0372144981864044,-0.0672637889260553,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-06,soft_exit_rule+drawdown_guard,TSLA,0.3333333333333333,False,True,-0.022366493184322,-0.1649327186861566,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-06,soft_exit_rule+drawdown_guard,NVDA,0.3333333333333333,False,True,-0.0903019834566203,-0.2279264071473177,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-06,turnover_penalty_overlay+drawdown_guard,META,0.3333333333333333,True,False,-0.0372144981864044,-0.0672637889260553,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-06,turnover_penalty_overlay+drawdown_guard,TSLA,0.3333333333333333,False,True,-0.022366493184322,-0.1649327186861566,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-06,turnover_penalty_overlay+drawdown_guard,NVDA,0.3333333333333333,False,True,-0.0903019834566203,-0.2279264071473177,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-13,winner_retention_rule+drawdown_guard,TSLA,0.5,False,True,-0.0132926396482065,-0.2879290305808888,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.1
2022-04-13,winner_retention_rule+drawdown_guard,VIST,0.5,True,False,-0.0033039353770112,-0.1156387884975113,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.1
2022-04-13,soft_exit_rule+drawdown_guard,TSLA,0.3333333333333333,False,True,-0.0132926396482065,-0.2879290305808888,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-13,soft_exit_rule+drawdown_guard,VIST,0.3333333333333333,True,False,-0.0033039353770112,-0.1156387884975113,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-13,soft_exit_rule+drawdown_guard,NVDA,0.3333333333333333,False,True,-0.090978634911139,-0.2714948483630717,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-13,turnover_penalty_overlay+drawdown_guard,TSLA,0.3333333333333333,False,True,-0.0132926396482065,-0.2879290305808888,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-13,turnover_penalty_overlay+drawdown_guard,VIST,0.3333333333333333,True,False,-0.0033039353770112,-0.1156387884975113,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-13,turnover_penalty_overlay+drawdown_guard,NVDA,0.3333333333333333,False,True,-0.090978634911139,-0.2714948483630717,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,winner_retention_rule+drawdown_guard,NFLX,0.3333333333333333,True,False,-0.085693373480128,-0.1591971794805232,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,winner_retention_rule+drawdown_guard,TSLA,0.3333333333333333,False,True,-0.1301275265533598,-0.2967545328939296,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,winner_retention_rule+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0552486176201284,-0.095027689748781,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,soft_exit_rule+drawdown_guard,NFLX,0.3333333333333333,True,False,-0.085693373480128,-0.1591971794805232,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,soft_exit_rule+drawdown_guard,TSLA,0.3333333333333333,False,True,-0.1301275265533598,-0.2967545328939296,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,soft_exit_rule+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0552486176201284,-0.095027689748781,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,turnover_penalty_overlay+drawdown_guard,NFLX,0.3333333333333333,True,False,-0.085693373480128,-0.1591971794805232,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,turnover_penalty_overlay+drawdown_guard,TSLA,0.3333333333333333,False,True,-0.1301275265533598,-0.2967545328939296,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-21,turnover_penalty_overlay+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0552486176201284,-0.095027689748781,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,winner_retention_rule+drawdown_guard,META,0.3333333333333333,True,False,0.0123949015929352,-0.0685363881667505,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,winner_retention_rule+drawdown_guard,NFLX,0.3333333333333333,False,True,-0.056134670746231,-0.0406976888692937,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,winner_retention_rule+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0187134320283982,0.0912280369088682,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,soft_exit_rule+drawdown_guard,META,0.3333333333333333,True,False,0.0123949015929352,-0.0685363881667505,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,soft_exit_rule+drawdown_guard,NFLX,0.3333333333333333,False,True,-0.056134670746231,-0.0406976888692937,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,soft_exit_rule+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0187134320283982,0.0912280369088682,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,turnover_penalty_overlay+drawdown_guard,META,0.3333333333333333,True,False,0.0123949015929352,-0.0685363881667505,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,turnover_penalty_overlay+drawdown_guard,NFLX,0.3333333333333333,False,True,-0.056134670746231,-0.0406976888692937,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-04-28,turnover_penalty_overlay+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0187134320283982,0.0912280369088682,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-05,winner_retention_rule+drawdown_guard,NFLX,0.3333333333333333,False,True,-0.0743946963718243,0.0566057743883763,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-05,winner_retention_rule+drawdown_guard,QCOM,0.3333333333333333,True,False,-0.0696836709949099,-0.0029652511349559,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-05,winner_retention_rule+drawdown_guard,VIST,0.3333333333333333,False,True,-0.0429082950679581,0.0691299046450757,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-05,soft_exit_rule+drawdown_guard,NFLX,0.25,False,True,-0.0743946963718243,0.0566057743883763,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-05,soft_exit_rule+drawdown_guard,QCOM,0.25,True,False,-0.0696836709949099,-0.0029652511349559,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-05,soft_exit_rule+drawdown_guard,META,0.25,False,True,-0.0818129123583737,-0.0840215099988732,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-05,soft_exit_rule+drawdown_guard,VIST,0.25,False,True,-0.0429082950679581,0.0691299046450757,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-05,turnover_penalty_overlay+drawdown_guard,NFLX,0.25,False,True,-0.0743946963718243,0.0566057743883763,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-05,turnover_penalty_overlay+drawdown_guard,QCOM,0.25,True,False,-0.0696836709949099,-0.0029652511349559,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-05,turnover_penalty_overlay+drawdown_guard,META,0.25,False,True,-0.0818129123583737,-0.0840215099988732,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-05,turnover_penalty_overlay+drawdown_guard,VIST,0.25,False,True,-0.0429082950679581,0.0691299046450757,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-12,winner_retention_rule+drawdown_guard,NFLX,0.3333333333333333,False,True,0.0526074137879719,0.0495095451688525,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-12,winner_retention_rule+drawdown_guard,NVDA,0.3333333333333333,True,False,0.0586708721495012,0.0493973249714221,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-12,winner_retention_rule+drawdown_guard,VIST,0.3333333333333333,False,True,0.0199252618596175,0.080946524759607,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-12,soft_exit_rule+drawdown_guard,NFLX,0.25,False,True,0.0526074137879719,0.0495095451688525,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-12,soft_exit_rule+drawdown_guard,NVDA,0.25,True,False,0.0586708721495012,0.0493973249714221,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-12,soft_exit_rule+drawdown_guard,META,0.25,False,True,0.0002613877407076,-0.0819389129828561,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-12,soft_exit_rule+drawdown_guard,VIST,0.25,False,True,0.0199252618596175,0.080946524759607,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-12,turnover_penalty_overlay+drawdown_guard,NFLX,0.3333333333333333,False,True,0.0526074137879719,0.0495095451688525,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-12,turnover_penalty_overlay+drawdown_guard,NVDA,0.3333333333333333,True,False,0.0586708721495012,0.0493973249714221,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-12,turnover_penalty_overlay+drawdown_guard,VIST,0.3333333333333333,False,True,0.0199252618596175,0.080946524759607,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.06666666666666667
2022-05-19,winner_retention_rule+drawdown_guard,AMD,0.25,True,False,0.0215165187798966,-0.1562014974669967,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-19,winner_retention_rule+drawdown_guard,META,0.25,True,False,0.0017774667186647,-0.1440221065393593,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-19,winner_retention_rule+drawdown_guard,NFLX,0.25,False,True,0.04316545865145,-0.0434379221833342,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-19,winner_retention_rule+drawdown_guard,VIST,0.25,False,True,0.1391941882455385,-0.1111110399510377,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-19,soft_exit_rule+drawdown_guard,AMD,0.25,True,False,0.0215165187798966,-0.1562014974669967,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-19,soft_exit_rule+drawdown_guard,META,0.25,False,True,0.0017774667186647,-0.1440221065393593,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
2022-05-19,soft_exit_rule+drawdown_guard,NFLX,0.25,False,True,0.04316545865145,-0.0434379221833342,0.2,0.8,high_cash,"dd_below_minus_12,high_vol_stop",0.05
