date,selected_count,exposure,current_weighted_return,equal_weight_return,sizing_alpha
2015-03-23,8,1.2,-0.038600145459489504,-0.038600145459489754,2.498001805406602e-16
2015-03-30,8,1.2,0.0257381846429569,0.02573818464295699,-9.020562075079397e-17
2015-04-07,8,1.2,0.023802146717736103,0.02380214671773639,-2.8796409701215e-16
2015-04-14,8,1.2,0.012849950121854699,0.012849950121854789,-9.020562075079397e-17
2015-04-21,8,1.2,-0.014435284665366602,-0.014435284665366735,1.3357370765021415e-16
2015-04-28,7,1.1999999999999995,0.0131785248932244,0.012857260307886509,0.00032126458533789093
2015-05-05,8,1.2,-0.0240720468066546,-0.024072046806654413,-1.8735013540549517e-16
2015-05-12,8,1.2,-0.014706360798280598,-0.014706360798280558,-3.9898639947466563e-17
2015-05-19,6,1.1999999999999995,-0.018651055666518403,-0.018651055666518434,3.122502256758253e-17
2015-05-27,8,1.2,0.00024461300253619984,0.0002446130025361799,1.9949319973733282e-17
2015-06-03,8,1.2,0.0327587880857846,0.032758788085784946,-3.469446951953614e-16
2015-06-10,8,1.2,0.0234602957183154,0.023460295718315552,-1.5265566588595902e-16
2015-06-17,8,1.2,-0.021538717514496,-0.021538717514496177,1.7694179454963432e-16
2015-06-24,8,1.2,-0.0208904102464764,-0.02089041024647694,5.412337245047638e-16
2015-07-01,8,1.2,0.011533517710510002,0.011533517710510258,-2.5673907444456745e-16
2015-07-09,8,1.2,0.083382315210733,0.0833823152107334,-4.0245584642661925e-16
2015-07-16,8,1.2,-0.027023945029798803,-0.02702394502979892,1.1796119636642288e-16
2015-07-23,8,1.2,0.0270583483192684,0.02705834831926884,-4.40619762898109e-16
2015-07-30,8,1.2,0.051372728165129,0.05137272816512907,-6.938893903907228e-17
2015-08-06,8,1.2,0.024896755965494,0.024896755965493976,2.42861286636753e-17
2015-08-13,8,1.2,-0.1099046054747866,-0.10990460547478692,3.191891195797325e-16
2015-08-20,8,1.2,0.058302235386369,0.05830223538636921,-2.0816681711721685e-16
2015-08-27,6,1.1999999999999995,-0.1001013695316452,-0.10010136953164536,1.6653345369377348e-16
2015-09-03,6,1.1999999999999995,0.036985454137328004,0.03698545413732827,-2.636779683484747e-16
2015-09-11,8,1.2,0.0396047170756106,0.039604717075610696,-9.71445146547012e-17
2015-09-18,8,1.2,-0.101615091925038,-0.1016150919250383,3.0531133177191805e-16
2015-09-25,8,1.2,0.048377624333116195,0.04837762433311653,-3.3306690738754696e-16
2015-10-02,8,1.2,0.0309425727677044,0.030942572767704873,-4.718447854656915e-16
2015-10-09,8,1.2,0.0271507699910986,0.027150769991098646,-4.5102810375396984e-17
2015-10-16,8,1.2,0.023503688725588,0.02350368872558823,-2.2898349882893854e-16
2015-10-23,8,1.2,0.0138866185291826,0.01388661852918267,-6.938893903907228e-17
2015-10-30,8,1.2,0.0383353578704588,0.0383353578704588,0.0
2015-11-06,8,1.2,-0.0246311362865628,-0.02463113628656316,3.608224830031759e-16
2015-11-13,8,1.2,0.0443742159723012,0.04437421597230167,-4.718447854656915e-16
2015-11-20,8,1.2,0.02867458082370384,0.028674580823704082,-2.42861286636753e-16
2015-11-30,8,1.2,0.00022574185199619994,0.0002257418519959497,2.502338614096544e-16
2015-12-07,8,1.2,-0.023301361938909,-0.02330136193890909,9.020562075079397e-17
2015-12-14,8,1.2,-0.0038215449013156,-0.0038215449013156797,7.979727989493313e-17
2015-12-21,8,1.2,0.0338365123096086,0.033836512309608865,-2.636779683484747e-16
2015-12-29,8,1.2,-0.1438373939504244,-0.14383739395042477,3.608224830031759e-16
2016-01-04,2,0.6,-0.05232175119700801,-0.05232175119700812,1.1102230246251565e-16
2016-01-06,8,1.2,-0.015300656383762198,-0.015300656383762108,-9.020562075079397e-17
2016-01-11,3,0.5999999999999996,-0.0468819593178171,-0.046881959317817135,3.469446951953614e-17
2016-01-13,6,1.1999999999999995,-0.0363679200199476,-0.03636792001994771,1.1102230246251565e-16
2016-01-19,2,0.6,-0.0269286197619461,-0.0269286197619462,1.0061396160665481e-16
2016-01-21,4,1.2,-0.0904697607750744,-0.09046976077507451,1.1102230246251565e-16
2016-01-26,2,0.6,-0.0177134716737017,-0.01771347167370168,-2.0816681711721685e-17
2016-01-28,6,1.1999999999999995,0.022568959284907996,0.02256895928490807,-7.28583859910259e-17
2016-02-02,3,0.5999999999999996,-0.0416634757702273,-0.04166347577022739,9.020562075079397e-17
2016-02-04,8,1.2,-0.0525261942659882,-0.05252619426598876,5.551115123125783e-16
2016-02-09,2,0.6,0.0287980456437986,0.02879804564379864,-4.163336342344337e-17
2016-02-11,8,1.2,0.051473703725832,0.05147370372583224,-2.3592239273284576e-16
2016-02-17,3,0.5999999999999996,0.0036313421979603,0.0036313421979603383,-3.8163916471489756e-17
2016-02-19,8,1.2,-0.0053043832124554,-0.00530438321245548,7.979727989493313e-17
2016-02-24,3,0.5999999999999996,0.0241366155954661,0.024136615595466225,-1.249000902703301e-16
2016-02-26,8,1.2,0.0376604901848452,0.03766049018484561,-4.0939474033052647e-16
2016-03-02,4,0.6,-0.00933455872787374,-0.009334558727873714,-2.6020852139652106e-17
2016-03-04,8,1.2,-0.050107583226078604,-0.05010758322607848,-1.249000902703301e-16
2016-03-09,4,0.6,0.0335069789132655,0.033506978913265636,-1.3877787807814457e-16
2016-03-11,8,1.2,0.0606389238113494,0.0606389238113495,-9.71445146547012e-17
2016-03-16,4,0.6,-0.015144095427138002,-0.01514409542713821,2.0816681711721685e-16
2016-03-18,8,1.2,0.0124572975581134,0.01245729755811345,-5.0306980803327406e-17
2016-03-23,4,0.6,0.032679300139780446,0.03267930013978062,-1.734723475976807e-16
2016-03-28,8,1.2,-0.033490385756497806,-0.03349038575649783,2.0816681711721685e-17
2016-03-31,4,0.6,-0.0078999788513568,-0.007899978851356817,1.734723475976807e-17
2016-04-04,8,1.2,0.0578453516823094,0.057845351682309504,-1.0408340855860843e-16
2016-04-07,4,0.6,0.0186463299365675,0.018646329936567452,4.85722573273506e-17
2016-04-11,8,1.2,0.047996349406362,0.0479963494063622,-2.0122792321330962e-16
2016-04-14,4,0.6,0.0244314093620003,0.02443140936200055,-2.498001805406602e-16
2016-04-18,8,1.2,-0.0431267118510542,-0.04312671185105466,4.649058915617843e-16
2016-04-21,3,0.5999999999999996,0.0284761790948932,0.02847617909489334,-1.3877787807814457e-16
2016-04-25,8,1.2,0.014246901239315598,0.01424690123931573,-1.3183898417423734e-16
2016-04-28,3,0.5999999999999996,-0.042532912205638006,-0.04253291220563807,6.245004513516506e-17
2016-05-02,8,1.2,-0.019298554870210604,-0.01929855487021032,-2.8449465006019636e-16
2016-05-05,4,0.6,-0.033272612599255,-0.0332726125992551,9.71445146547012e-17
2016-05-09,8,1.2,-0.0043667365469334,-0.004366736546933579,1.7867651802561113e-16
2016-05-12,4,0.6,-0.0086934215998809,-0.008693421599880975,7.45931094670027e-17
2016-05-16,8,1.2,-0.012346171017426197,-0.012346171017426508,3.1051550219984847e-16
2016-05-19,3,0.5999999999999996,0.018811432116638303,0.01881143211663831,-6.938893903907228e-18
2016-05-23,8,1.2,0.011804533267747,0.011804533267747226,-2.255140518769849e-16
2016-05-26,3,0.5999999999999996,0.008842908932699699,0.008842908932699754,-5.551115123125783e-17
2016-05-31,8,1.2,0.008453539120443599,0.00845353912044378,-1.8041124150158794e-16
2016-06-03,3,0.5999999999999996,-0.0013961011980821005,-0.001396101198082179,7.849623728795052e-17
2016-06-07,8,1.2,0.008782831154723949,0.00878283115472403,-8.153200337090993e-17
2016-06-10,3,0.5999999999999996,0.0576900474690226,0.057690047469022704,-1.0408340855860843e-16
2016-06-14,8,1.2,0.0434161317300478,0.04341613173004803,-2.3592239273284576e-16
2016-06-17,3,0.5999999999999996,-0.0414696499982328,-0.04146964999823279,-6.938893903907228e-18
2016-06-21,8,1.2,0.0170319854999918,0.01703198549999211,-3.0878077872387166e-16
2016-06-24,4,0.6,0.0239895142655874,0.023989514265587444,-4.5102810375396984e-17
2016-06-28,8,1.2,0.0024654275064251996,0.00246542750642508,1.196959198423997e-16
2016-07-01,4,0.6,0.06549604535079591,0.06549604535079595,-4.163336342344337e-17
2016-07-06,8,1.2,0.0816908536822694,0.08169085368226958,-1.8041124150158794e-16
2016-07-11,4,0.6,0.0170515184036786,0.017051518403678582,1.734723475976807e-17
2016-07-13,8,1.2,0.0332268643517524,0.03322686435175257,-1.734723475976807e-16
2016-07-18,4,0.6,0.0676366941215309,0.06763669412153091,-1.3877787807814457e-17
2016-07-20,8,1.2,0.1150045709017318,0.11500457090173194,-1.3877787807814457e-16
2016-07-25,4,0.6,-0.0389392372715951,-0.038939237271595276,1.734723475976807e-16
2016-07-27,8,1.2,0.009736717627804602,0.009736717627804743,-1.4051260155412137e-16
2016-08-01,4,0.6,0.0428460386763719,0.042846038676372024,-1.249000902703301e-16
2016-08-03,8,1.2,0.0254212185082174,0.02542121850821766,-2.6020852139652106e-16
2016-08-08,4,0.6,0.032106933264343995,0.032106933264344155,-1.5959455978986625e-16
2016-08-10,8,1.2,0.059610557879389584,0.05961055787939004,-4.579669976578771e-16
2016-08-15,4,0.6,0.028864764046228498,0.028864764046228737,-2.393918396847994e-16
2016-08-17,8,1.2,0.0014884062796241982,0.0014884062796239632,2.3505503099485736e-16
2016-08-22,4,0.6,0.0007251913953118996,0.0007251913953120149,-1.1535911115245767e-16
2016-08-24,8,1.2,-0.009239221089817198,-0.009239221089817111,-8.673617379884035e-17
2016-08-29,4,0.6,-6.338167913350025e-05,-6.338167913350458e-05,4.336808689942018e-18
2016-08-31,8,1.2,-0.0781240077437412,-0.07812400774374137,1.6653345369377348e-16
2016-09-06,4,0.6,-0.0379912702979607,-0.037991270297960934,2.3592239273284576e-16
2016-09-08,8,1.2,0.0233845542491798,0.023384554249179963,-1.6306400674181987e-16
2016-09-13,4,0.6,0.039792813346148495,0.03979281334614862,-1.249000902703301e-16
2016-09-15,8,1.2,0.0375038791228754,0.037503879122875686,-2.8449465006019636e-16
2016-09-20,4,0.6,0.0031209194354162003,0.0031209194354163156,-1.1535911115245767e-16
2016-09-22,8,1.2,0.0325788998318428,0.03257889983184291,-1.1102230246251565e-16
2016-09-27,4,0.6,0.0114906281230093,0.01149062812300947,-1.700029006457271e-16
2016-09-29,8,1.2,-0.012481480499041398,-0.01248148049904174,3.41740524767431e-16
2016-10-04,4,0.6,-0.0140408451610702,-0.014040845161070294,9.367506770274758e-17
2016-10-06,8,1.2,-0.031339614376244204,-0.03133961437624449,2.8449465006019636e-16
2016-10-11,4,0.6,0.003478505465577649,0.0034785054655775693,7.979727989493313e-17
2016-10-13,8,1.2,0.033123750572915,0.03312375057291504,-4.163336342344337e-17
2016-10-18,4,0.6,0.007373957640030298,0.007373957640030361,-6.245004513516506e-17
2016-10-20,8,1.2,0.0351189308988608,0.03511893089886069,1.1102230246251565e-16
2016-10-25,4,0.6,-0.0260981665139522,-0.02609816651395216,-3.8163916471489756e-17
2016-10-27,8,1.2,-0.0814794753259672,-0.08147947532596753,3.3306690738754696e-16
2016-11-01,3,0.5999999999999996,0.0072176102716513995,0.007217610271651375,2.42861286636753e-17
2016-11-03,8,1.2,0.1245713664909752,0.12457136649097546,-2.636779683484747e-16
2016-11-08,4,0.6,-0.036187324228865406,-0.03618732422886549,8.326672684688674e-17
2016-11-10,8,1.2,-0.017471716237004394,-0.017471716237004494,1.0061396160665481e-16
2016-11-15,4,0.6,0.031777773298249795,0.03177777329824992,-1.249000902703301e-16
2016-11-17,8,1.2,0.1082163488043652,0.10821634880436566,-4.579669976578771e-16
2016-11-22,4,0.6,-0.016307451437510598,-0.016307451437510802,2.0469737016526324e-16
2016-11-25,8,1.2,-0.0138744376712264,-0.013874437671226437,3.642919299551295e-17
2016-11-30,4,0.6,0.0326308131997512,0.03263081319975146,-2.5673907444456745e-16
2016-12-02,8,1.2,0.021882088562860398,0.0218820885628605,-1.0061396160665481e-16
2016-12-07,4,0.6,0.0008987395231678003,0.0008987395231679089,-1.0863705768304754e-16
2016-12-09,8,1.2,0.017482270590843604,0.017482270590843802,-1.97758476261356e-16
2016-12-14,4,0.6,-0.0006455670216665993,-0.0006455670216665432,-5.605325231750058e-17
2016-12-16,8,1.2,0.090929768556822,0.09092976855682246,-4.579669976578771e-16
2016-12-21,4,0.6,-0.0058072286263646,-0.005807228626364685,8.500145032286355e-17
2016-12-23,8,1.2,-0.0407967861593144,-0.040796786159314403,6.938893903907228e-18
2016-12-29,3,0.5999999999999996,0.0152081461023423,0.015208146102342428,-1.2836953722228372e-16
2017-01-03,8,1.2,0.0456594544170236,0.045659454417023695,-9.71445146547012e-17
2017-01-06,3,0.5999999999999996,-0.037608258385069496,-0.03760825838506958,8.326672684688674e-17
2017-01-10,8,1.2,-0.004330176953774398,-0.004330176953774523,1.249000902703301e-16
2017-01-13,4,0.6,0.033718924913483696,0.03371892491348376,-6.245004513516506e-17
2017-01-18,8,1.2,0.0621328965570234,0.0621328965570237,-2.983724378680108e-16
2017-01-23,4,0.6,-0.012371645773820099,-0.01237164577382025,1.5092094240998222e-16
2017-01-25,8,1.2,0.0461089204948898,0.046108920494889905,-1.0408340855860843e-16
2017-01-30,4,0.6,0.0139513008321586,0.013951300832158524,7.632783294297951e-17
2017-02-01,8,1.2,0.026509034136412,0.02650903413641202,-2.0816681711721685e-17
2017-02-06,4,0.6,0.0340566886480015,0.034056688648001446,5.551115123125783e-17
2017-02-08,8,1.2,-0.006863318662678596,-0.006863318662678735,1.3877787807814457e-16
2017-02-13,4,0.6,0.004007614145190401,0.004007614145190478,-7.719519468096792e-17
2017-02-15,8,1.2,0.007489553818230396,0.007489553818230299,9.71445146547012e-17
2017-02-21,4,0.6,-0.0213973950361579,-0.021397395036158052,1.5265566588595902e-16
2017-02-23,8,1.2,-0.0356254148948352,-0.03562541489483532,1.1796119636642288e-16
2017-02-28,4,0.6,-0.019154945052793297,-0.019154945052793457,1.5959455978986625e-16
2017-03-02,8,1.2,-0.0006323269500654004,-0.0006323269500655773,1.7694179454963432e-16
2017-03-07,4,0.6,0.0173171457909242,0.0173171457909244,-2.0122792321330962e-16
2017-03-09,8,1.2,-0.0003495496439124002,-0.0003495496439124904,9.020562075079397e-17
2017-03-14,4,0.6,0.0043014490579530995,0.004301449057953149,-4.9439619065339e-17
2017-03-16,8,1.2,-0.0143404645290778,-0.014340464529077728,-7.112366251504909e-17
2017-03-21,4,0.6,0.0170311288754715,0.017031128875471577,-7.632783294297951e-17
2017-03-23,8,1.2,0.0324538670014508,0.032453867001450934,-1.3183898417423734e-16
2017-03-28,4,0.6,0.019335838430773,0.019335838430773213,-2.1163626406917047e-16
2017-03-30,8,1.2,0.0197343822836918,0.019734382283691957,-1.5612511283791264e-16
2017-04-04,4,0.6,-0.006414327779989499,-0.006414327779989378,-1.214306433183765e-16
2017-04-06,8,1.2,-0.031700110402448,-0.03170011040244837,3.677613769070831e-16
2017-04-11,4,0.6,0.0073339283966219,0.007333928396621985,-8.500145032286355e-17
2017-04-13,8,1.2,0.0174069976076974,0.01740699760769751,-1.1102230246251565e-16
2017-04-19,4,0.6,0.0092515403030733,0.009251540303073406,-1.0581813203458523e-16
2017-04-21,8,1.2,0.0343946178084992,0.034394617808499596,-3.95516952522712e-16
2017-04-26,4,0.6,-0.0486028473306324,-0.04860284733063265,2.498001805406602e-16
2017-04-28,8,1.2,-0.0455976313693658,-0.04559763136936571,-9.020562075079397e-17
2017-05-03,4,0.6,0.0145510816632116,0.014551081663211611,-1.0408340855860843e-17
2017-05-05,8,1.2,0.035827060140482994,0.035827060140483175,-1.8041124150158794e-16
2017-05-10,4,0.6,-0.0068019973176053,-0.006801997317605355,5.4643789493269423e-17
2017-05-12,8,1.2,-0.013641724504740202,-0.013641724504740417,2.1510571102112408e-16
2017-05-17,4,0.6,0.0238855892705267,0.02388558927052692,-2.185751579730777e-16
2017-05-19,8,1.2,0.0293431491071276,0.029343149107127788,-1.8735013540549517e-16
2017-05-24,4,0.6,0.0152716280275856,0.015271628027585683,-8.326672684688674e-17
2017-05-26,8,1.2,0.03223752284021844,0.03223752284021868,-2.3592239273284576e-16
2017-06-01,4,0.6,0.0042050171200467,0.0042050171200467,0.0
2017-06-05,8,1.2,-0.0225343962228838,-0.02253439622288397,1.700029006457271e-16
2017-06-08,4,0.6,-0.0026769317592874008,-0.002676931759287465,6.418476861114186e-17
2017-06-12,8,1.2,0.009089288768302402,0.009089288768302351,5.0306980803327406e-17
2017-06-15,4,0.6,0.014770940133804498,0.014770940133804615,-1.1622647289044608e-16
2017-06-19,8,1.2,-0.0411212097002926,-0.041121209700292885,2.8449465006019636e-16
2017-06-22,4,0.6,-0.0324322795139764,-0.03243227951397637,-2.7755575615628914e-17
2017-06-26,8,1.2,-0.0225949050319532,-0.02259490503195345,2.498001805406602e-16
2017-06-29,4,0.6,0.016681866218043698,0.016681866218043778,-7.979727989493313e-17
2017-07-03,6,1.1999999999999995,0.09516485333787945,0.0951648533378796,-1.5265566588595902e-16
2017-07-07,4,0.6,0.0221222839312093,0.022122283931209352,-5.204170427930421e-17
2017-07-11,8,1.2,0.023234369863847602,0.023234369863847942,-3.400058012914542e-16
2017-07-14,4,0.6,0.015144362967339502,0.015144362967339748,-2.463307335887066e-16
2017-07-18,8,1.2,0.023513610557483598,0.023513610557484,-4.0245584642661925e-16
2017-07-21,4,0.6,-0.024735857202987478,-0.024735857202987703,2.255140518769849e-16
2017-07-25,8,1.2,-0.028547868691646,-0.02854786869164634,3.400058012914542e-16
2017-07-28,4,0.6,0.0057974535217081,0.005797453521708225,-1.2576745200831851e-16
2017-08-01,8,1.2,-0.040328130430127396,-0.04032813043012731,-8.326672684688674e-17
2017-08-04,4,0.6,-0.0051758263462798,-0.005175826346279939,1.3964523981613297e-16
2017-08-08,8,1.2,-0.0209470778244328,-0.020947077824433,1.97758476261356e-16
2017-08-11,4,0.6,-0.0102891122580542,-0.010289112258054196,-5.204170427930421e-18
2017-08-15,8,1.2,0.0113074747308634,0.011307474730863479,-7.806255641895632e-17
2017-08-18,4,0.6,0.015445371072973,0.01544537107297308,-7.979727989493313e-17
2017-08-22,6,1.1999999999999995,0.021416543591072004,0.02141654359107207,-6.591949208711867e-17
2017-08-25,4,0.6,0.012065942880202999,0.012065942880203248,-2.498001805406602e-16
2017-08-29,8,1.2,0.0363361590135582,0.03633615901355847,-2.636779683484747e-16
2017-09-01,4,0.6,0.0101203497198806,0.010120349719880774,-1.734723475976807e-16
2017-09-06,8,1.2,-0.027804440506227,-0.02780444050622706,5.898059818321144e-17
2017-09-11,4,0.6,0.009532819972089799,0.009532819972089886,-8.673617379884035e-17
2017-09-13,8,1.2,0.0166219822778818,0.01662198227788197,-1.700029006457271e-16
2017-09-18,4,0.6,-0.029066336594331603,-0.02906633659433167,6.591949208711867e-17
2017-09-20,8,1.2,-0.029513000520049,-0.02951300052004923,2.2898349882893854e-16
2017-09-25,4,0.6,0.0226031486804278,0.022603148680427954,-1.5265566588595902e-16
2017-09-27,8,1.2,0.047776181334729995,0.047776181334730175,-1.8041124150158794e-16
2017-10-02,4,0.6,0.015638498827599698,0.015638498827599868,-1.700029006457271e-16
2017-10-04,8,1.2,0.0239145724590166,0.023914572459016827,-2.255140518769849e-16
2017-10-09,4,0.6,0.0034048785458916002,0.00340487854589175,-1.496198998029996e-16
2017-10-11,8,1.2,0.025981691360783196,0.02598169136078364,-4.440892098500626e-16
2017-10-16,4,0.6,0.012997678230863799,0.012997678230863912,-1.1275702593849246e-16
2017-10-18,8,1.2,0.005273361237407799,0.00527336123740773,6.938893903907228e-17
2017-10-23,4,0.6,0.030646173985115398,0.03064617398511555,-1.5265566588595902e-16
2017-10-25,8,1.2,0.0644378193596778,0.06443781935967813,-3.3306690738754696e-16
2017-10-30,4,0.6,-0.0011672444411612998,-0.0011672444411612547,-4.5102810375396984e-17
2017-11-01,8,1.2,0.008480341512988201,0.008480341512988017,1.8388068845354155e-16
2017-11-06,4,0.6,0.021816637955487,0.02181663795548706,-6.245004513516506e-17
2017-11-08,8,1.2,0.0332045500823476,0.03320455008234783,-2.2898349882893854e-16
2017-11-13,4,0.6,0.014799477730578199,0.01479947773057833,-1.3183898417423734e-16
2017-11-15,8,1.2,0.0269552204762766,0.02695522047627666,-5.898059818321144e-17
2017-11-20,4,0.6,-0.039335651365075205,-0.03933565136507534,1.3183898417423734e-16
2017-11-22,8,1.2,-0.0798105710270656,-0.07981057102706601,4.163336342344337e-16
2017-11-28,4,0.6,-0.025177052564064696,-0.025177052564064793,9.71445146547012e-17
2017-11-30,8,1.2,-0.0099234148435734,-0.00992341484357361,2.0990154059319366e-16
2017-12-05,4,0.6,-0.0004765640417276999,-0.0004765640417276853,-1.463672932855431e-17
2017-12-07,8,1.2,5.1875686028800445e-05,5.187568602872932e-05,7.112366251504909e-17
2017-12-12,4,0.6,0.011435534171971,0.01143553417197105,-4.85722573273506e-17
2017-12-14,8,1.2,0.0341864558193194,0.03418645581931956,-1.5959455978986625e-16
2017-12-19,4,0.6,0.0097862651105622,0.009786265110562185,1.5612511283791264e-17
2017-12-21,8,1.2,0.0272549426636002,0.027254942663600686,-4.85722573273506e-16
2017-12-27,4,0.6,0.0418097664019807,0.04180976640198095,-2.498001805406602e-16
2017-12-29,8,1.2,0.0128747328546874,0.012874732854687506,-1.0581813203458523e-16
2018-01-04,4,0.6,0.012400528482487398,0.012400528482487544,-1.457167719820518e-16
2018-01-08,8,1.2,0.014294827223498799,0.014294827223498983,-1.8388068845354155e-16
2018-01-11,4,0.6,0.0158740758994892,0.01587407589948918,2.0816681711721685e-17
2018-01-16,8,1.2,0.0362066605709128,0.03620666057091286,-6.245004513516506e-17
2018-01-19,4,0.6,0.0220091322864873,0.02200913228648735,-4.85722573273506e-17
2018-01-23,8,1.2,0.035889813612683,0.03588981361268302,-2.0816681711721685e-17
2018-01-26,4,0.6,-0.0493402543590246,-0.049340254359024734,1.3183898417423734e-16
2018-01-30,8,1.2,-0.0843908855539557,-0.08439088555395594,2.3592239273284576e-16
2018-02-02,4,0.6,0.005581542688035501,0.005581542688035479,2.168404344971009e-17
2018-02-06,8,1.2,0.0560048423427913,0.05600484234279139,-9.020562075079397e-17
2018-02-09,4,0.6,0.0281243195018386,0.028124319501838725,-1.249000902703301e-16
2018-02-13,8,1.2,0.017099626051608197,0.01709962605160842,-2.220446049250313e-16
2018-02-16,4,0.6,0.018232161399033803,0.018232161399034018,-2.1510571102112408e-16
2018-02-21,8,1.2,0.028250779547415103,0.028250779547415283,-1.8041124150158794e-16
2018-02-26,4,0.6,0.0158121040770987,0.015812104077098668,3.122502256758253e-17
2018-02-28,8,1.2,0.0548284457558637,0.05482844575586396,-2.5673907444456745e-16
2018-03-05,4,0.6,0.0007396677024086003,0.0007396677024086246,-2.42861286636753e-17
2018-03-07,8,1.2,-0.00011456491928690023,-0.00011456491928677577,-1.244664094013359e-16
2018-03-12,4,0.6,0.0082280431695542,0.00822804316955433,-1.3010426069826053e-16
2018-03-14,8,1.2,-0.025950129225249002,-0.025950129225249106,1.0408340855860843e-16
2018-03-19,4,0.6,-0.0332736613069192,-0.033273661306919326,1.249000902703301e-16
2018-03-21,7,1.1999999999999995,-0.0453304210129389,-0.04433060928030516,-0.0009998117326337416
2018-03-26,4,0.6,-0.0072194791756725,-0.007219479175672424,-7.632783294297951e-17
2018-03-28,8,1.2,-0.0406130079152302,-0.040613007915230245,4.85722573273506e-17
2018-04-03,4,0.6,0.0071145466227026995,0.00711454662270276,-6.071532165918825e-17
2018-04-05,8,1.2,0.0520912906424836,0.05209129064248396,-3.608224830031759e-16
2018-04-10,4,0.6,0.024093164407634,0.024093164407634014,-1.3877787807814457e-17
2018-04-12,8,1.2,0.0250869201022624,0.025086920102262614,-2.1510571102112408e-16
2018-04-17,4,0.6,-0.0141823481218987,-0.014182348121898839,1.3877787807814457e-16
2018-04-19,8,1.2,-0.0161923127253194,-0.016192312725319513,1.1449174941446927e-16
2018-04-24,4,0.6,0.005863837668636801,0.005863837668636809,-8.673617379884035e-18
2018-04-26,8,1.2,0.049643469852008903,0.04964346985200915,-2.498001805406602e-16
2018-05-01,4,0.6,0.0097143947572472,0.009714394757247315,-1.1449174941446927e-16
2018-05-03,8,1.2,0.026102386378880002,0.026102386378880234,-2.3245294578089215e-16
2018-05-08,4,0.6,0.0078260766469389,0.00782607664693884,5.898059818321144e-17
2018-05-10,8,1.2,-0.0043598504302431,-0.004359850430243145,4.5102810375396984e-17
2018-05-15,4,0.6,-0.0236563269653648,-0.023656326965364776,-2.42861286636753e-17
2018-05-17,8,1.2,0.0146900325605689,0.014690032560569118,-2.1684043449710089e-16
2018-05-22,4,0.6,0.0083623884456194,0.008362388445619484,-8.500145032286355e-17
2018-05-24,8,1.2,0.035375655470718595,0.035375655470719,-4.0245584642661925e-16
2018-05-30,4,0.6,0.019165397849858698,0.019165397849858865,-1.6653345369377348e-16
2018-06-01,8,1.2,0.0438674359361698,0.04386743593617004,-2.42861286636753e-16
2018-06-06,4,0.6,0.032031714734504,0.03203171473450422,-2.1510571102112408e-16
2018-06-08,8,1.2,0.0574813305064137,0.05748133050641391,-2.0816681711721685e-16
2018-06-13,4,0.6,0.0020418058937700006,0.0020418058937700903,-8.977193988179977e-17
2018-06-15,8,1.2,-0.064435021681106,-0.0644350216811064,4.0245584642661925e-16
2018-06-20,4,0.6,-0.023089654108643498,-0.023089654108643668,1.700029006457271e-16
2018-06-22,8,1.2,0.0136310421605436,0.01363104216054366,-5.898059818321144e-17
2018-06-27,4,0.6,0.0199093345806253,0.019909334580625423,-1.249000902703301e-16
2018-06-29,8,1.2,0.0612457964499098,0.06124579644991025,-4.510281037539698e-16
2018-07-05,4,0.6,-0.0043524043271001,-0.00435240432710016,5.984795992119984e-17
2018-07-09,8,1.2,-0.0393308618383234,-0.03933086183832336,-4.163336342344337e-17
2018-07-12,4,0.6,-0.0014359426403561001,-0.0014359426403560505,-4.96564594998361e-17
2018-07-16,8,1.2,-0.0210543315008486,-0.02105433150084864,3.8163916471489756e-17
2018-07-19,4,0.6,0.006233186115155401,0.006233186115155281,1.196959198423997e-16
2018-07-23,8,1.2,0.014673200925676711,0.014673200925676859,-1.474514954580286e-16
2018-07-26,4,0.6,0.047679183173804096,0.04767918317380417,-7.632783294297951e-17
2018-07-30,8,1.2,0.0238775997174682,0.02387759971746845,-2.498001805406602e-16
2018-08-02,4,0.6,0.006030426225698374,0.006030426225698429,-5.4643789493269423e-17
2018-08-06,8,1.2,0.025465667127468998,0.025465667127469078,-7.979727989493313e-17
2018-08-09,4,0.6,0.0222502292584256,0.022250229258425656,-5.551115123125783e-17
2018-08-13,8,1.2,0.07640382304067,0.07640382304067052,-5.134781488891349e-16
2018-08-16,4,0.6,0.051247468728571104,0.051247468728571284,-1.8041124150158794e-16
2018-08-20,8,1.2,0.07553616359485361,0.075536163594854,-3.885780586188048e-16
2018-08-23,4,0.6,0.0163473766101354,0.016347376610135488,-8.673617379884035e-17
2018-08-27,8,1.2,0.03633921379063,0.036339213790630175,-1.734723475976807e-16
2018-08-30,4,0.6,0.0351938530421193,0.03519385304211953,-2.2898349882893854e-16
2018-09-04,8,1.2,0.0905457710537926,0.09054577105379302,-4.163336342344337e-16
2018-09-07,4,0.6,0.020041495843545004,0.020041495843545015,-1.0408340855860843e-17
2018-09-11,8,1.2,-0.059088870635468596,-0.059088870635468756,1.5959455978986625e-16
2018-09-14,4,0.6,-0.0302216993604606,-0.03022169936046069,9.020562075079397e-17
2018-09-18,8,1.2,-0.007358961341667702,-0.007358961341667695,-6.938893903907228e-18
2018-09-21,4,0.6,-0.0032047776045830006,-0.0032047776045830076,6.938893903907228e-18
2018-09-25,7,1.1999999999999995,-0.053873856424152905,-0.05150413505479288,-0.002369721369360027
