date,model_mode,ticker,selected,weight,expected_daily_return,realized_return_1d,realized_return_5d,realized_return_10d,realized_return_20d,cash_weight
2025-10-23,baseline,AMAT,True,0.0417675542867374,0.0002718320683132,0.0012255384855817,0.017857932372983,0.022147317072519,-0.0360660281399665,0.8000000000000003
2025-10-30,baseline,AAPL,True,0.1216880322732045,0.0015209712326447,-0.0037951319176879,-0.006005913483676,0.0057111950825543,0.0274503035172239,0.5
2025-10-30,baseline,GOOGL,True,0.1574890271927728,0.0043211259671818,-0.0010302988972668,0.0116171269221341,-0.0103382249130674,0.1374874953068436,0.5
2025-10-30,baseline,AMD,True,0.130260728212498,0.0061646024619411,0.005022754660535,-0.0672578858733093,-0.0269972913313862,-0.1464055803435371,0.5
2025-10-30,baseline,YPF,True,0.0905622123215246,4.496073224989388e-05,0.0531945690798221,0.0557964815455886,0.0766117812717224,0.0644694863370647,0.5
2025-11-06,baseline,GOOGL,True,0.1541463923126486,0.0030963599514824,-0.0207902139692164,-0.0217032227419885,0.0165057496296092,0.1282528147977941,0.5000000000000002
2025-11-06,baseline,AMD,True,0.1230521029604349,0.0025833477016955,-0.017501067377023,0.0431636932997481,-0.1332772111170005,-0.0830037693767205,0.5000000000000002
2025-11-06,baseline,YPF,True,0.1183609911906193,0.0044280038088588,-0.0071194450430297,0.0197152577129846,0.0134172469229902,-0.019989034312324,0.5000000000000002
2025-11-06,baseline,VIST,True,0.104440513536297,0.0029178463537237,-0.0043469859904832,-0.0157317763325638,0.0333263661744462,0.0531980878030999,0.5000000000000002
2025-11-13,baseline,GOOGL,True,0.1479405245903752,0.001368975308291,-0.0077538988595976,0.0390566270479708,0.1493699402575452,0.1102774900851013,0.5
2025-11-13,baseline,CSCO,True,0.1607883572692696,0.0022293458431443,0.0080124420856664,-0.0250710116421725,-0.0056861569866789,0.005427834236855,0.5
2025-11-13,baseline,YPF,True,0.0972783560399688,0.0009533794918306,0.0383994743830899,-0.0061762445372441,-0.0112782482468424,-0.059344865723994,0.5
2025-11-13,baseline,VIST,True,0.0939927621003863,0.0010231590341981,0.027129357228715,0.0498422496301027,0.0338591090680129,0.0401682413892332,0.5
2025-11-20,baseline,GOOGL,True,0.0763000217003878,0.0001814426490799,0.0352737641198486,0.1061667962438024,0.1099325460863382,0.061184973944347,0.8
2025-11-20,baseline,YPF,True,0.0564281186370363,0.0014563875572977,-0.0353957746015775,-0.0051337107626519,-0.0329639951725163,-0.0397189265785667,0.8
2025-11-20,baseline,VIST,True,0.0672718596625758,0.0033624148202984,-0.0342547906088752,-0.0152243259096509,0.0192308280124724,-0.0707131191661951,0.8
2025-11-28,baseline,GOOGL,True,0.0748375624633379,0.0033590799783322,-0.01652188815152,0.0034043237017447,-0.0340120693983734,-0.0206758550459803,0.8000000000000003
2025-11-28,baseline,META,True,0.056356518709809,9.8487060175932e-05,-0.0109267952102168,0.039308542670398,-0.0057412326077596,0.0165753376526573,0.8000000000000003
2025-11-28,baseline,CSCO,True,0.0688059188268529,0.0001707044819017,-0.011697446027043,0.0133870385574952,0.0111775485191398,0.0110475493520865,0.8000000000000003
2025-12-05,baseline,GOOGL,True,0.1641179130242078,0.0033749801270954,-0.0235004452676949,-0.0372894477493201,-0.0439194006103136,-0.0215706194564172,0.5000000000000001
2025-12-05,baseline,SPY,True,0.1299791942900927,0.0011728267636429,-0.0030042694967975,-0.0057314422870224,-0.0074377277892035,0.0089253089521463,0.5000000000000001
2025-12-05,baseline,AMAT,True,0.1096988568121501,0.0009262092025631,0.0005970285899603,-0.0327985393467233,-0.0432462549921291,0.1045149618120335,0.5000000000000001
2025-12-05,baseline,TXN,True,0.0962040358735493,0.0001817637556679,-0.0087651523149699,-0.0170921180669536,-0.034239072147894,0.0523721549742659,0.5000000000000001
2025-12-12,baseline,TSLA,True,0.1487948287688503,0.0008976227014535,0.0356240334842257,0.048457428024268,0.0014816611600576,-0.0256231032486367,0.5000000000000001
2025-12-12,baseline,CSCO,True,0.1790749241316776,0.0002679142124727,0.005784022244097,0.007969088597272,-0.0001285621573023,-0.0299486084789046,0.5000000000000001
2025-12-12,baseline,AMAT,True,0.172130247099472,0.0011240009528639,0.007947215101663,-0.0108020056528337,0.0148142296380426,0.1761506314081353,0.5000000000000001
2025-12-19,baseline,TSLA,True,0.118311295843962,0.0017981719496328,0.0156483761186132,-0.0448046488189152,-0.1002494171409088,-0.1034081639719831,0.5000000000000003
2025-12-19,baseline,ADBE,True,0.1355249772048649,0.0018181328243487,0.0046928946677848,-0.0075872022722244,-0.0558365535185346,-0.173186019508062,0.5000000000000003
2025-12-19,baseline,AMAT,True,0.1367120332694019,0.0010273671011523,0.0101400337989223,0.025895963636463,0.1544401760381373,0.268437212235167,0.5000000000000003
2025-12-19,baseline,YPF,True,0.1094516936817709,0.0004994118134494,-0.0008441922684653,0.0258862730795081,-0.0323579486847023,0.0154754986745162,0.5000000000000003
2025-12-29,baseline,AMZN,True,0.1677931939884928,0.0001390035368959,0.0019821236719981,0.0381780715815829,0.0453742338387817,0.0471408921331795,0.5000000000000001
2025-12-29,baseline,CCJ,True,0.1799301740069264,0.0016654406646791,-0.0158336239691194,0.0996337824738238,0.1732012329312424,0.4443128137346199,0.5000000000000001
2025-12-29,baseline,VIST,True,0.1522766320045807,0.0001740341675047,0.0114775265603879,-0.0423622465956691,0.0423623262012078,0.2404006865181651,0.5000000000000001
2026-01-06,baseline,GOOGL,True,0.140268416813993,0.0017270820004199,0.024304939675017,0.0688108580988908,0.0446650401109949,0.0594897640290426,0.5000000000000001
2026-01-06,baseline,CSCO,True,0.1250516419413786,0.0001979419529506,-0.0067792385148612,0.0031901881305367,-0.0204705682149276,0.0788249373995175,0.5000000000000001
2026-01-06,baseline,AMAT,True,0.1189787584316506,0.0011329656351639,-0.0128711781118835,0.0299313707620145,0.0987465947245964,0.0053714276052676,0.5000000000000001
2026-01-06,baseline,CCJ,True,0.1157011828129777,0.0009644403760577,0.0181213259856782,0.0669017736904329,0.1982565013145367,0.1246939348964288,0.5000000000000001
2026-01-13,baseline,GOOGL,True,0.1395514265166037,0.0010343268531715,-0.0003869538421291,-0.0225912918127015,0.0001190836824016,-0.0744411991390731,0.5000000000000001
2026-01-13,baseline,COST,True,0.1345564429246957,0.0007372357573365,0.0096079197640368,0.0434533277356523,0.020012141844582,0.0384423707220458,0.5000000000000001
2026-01-13,baseline,INTC,True,0.1064710930439428,0.000310060483391,0.0302389570203254,0.1471769708126056,0.0315076725507168,0.0211461192776516,0.5000000000000001
2026-01-13,baseline,AMAT,True,0.1194210375147577,0.0011688450411495,-0.0097745941433315,0.0668153489796776,0.1045691783166733,0.1148358655372683,0.5000000000000001
2026-01-21,baseline,COST,True,0.0685227117805786,0.0039491049874366,-0.0068066688451186,-0.0224650065968344,-0.0045886594559161,0.0050465193889057,0.8000000000000002
2026-01-21,baseline,AMAT,True,0.0451115847945467,0.0009458968208435,-0.0198314533363659,0.0353892821031345,-0.084983350635761,0.1370987506971639,0.8000000000000002
2026-01-21,baseline,TXN,True,0.0387024843924944,0.0002124800640759,0.0029833949906341,0.1119283683809577,0.1466488039184814,0.1215986777652424,0.8000000000000002
2026-01-21,baseline,CCJ,True,0.0476632190323801,0.0002050123336329,-0.003760312904335,0.0961333632862788,-0.0613913351084736,-0.0269762364290268,0.8000000000000002
2026-01-28,baseline,AMAT,True,0.1338671169280333,0.0046500742314582,0.0136302786574331,-0.1162583337683277,0.0092947435272827,0.1157238343599202,0.5000000000000002
2026-01-28,baseline,TXN,True,0.1041758770942372,0.0007964803659091,0.0129527828814131,0.0312254246989658,0.0480640212687064,-0.0163759694505163,0.5000000000000002
2026-01-28,baseline,CCJ,True,0.1720817996700222,0.0086863775070715,-0.0031322110553793,-0.1437094277675147,-0.1111939476465004,-0.1186516255293465,0.5000000000000002
2026-01-28,baseline,VIST,True,0.0898752063077071,0.0008287769100113,0.0193472670331147,-0.0437415634958107,-0.0570322925297841,-0.0523216162097426,0.5000000000000002
2026-02-04,baseline,PEP,True,0.1669260499736385,0.0033479679877143,0.008123758352484,0.0178721949187807,-0.0095679167647619,-0.0329762665126035,0.5000000000000001
2026-02-04,baseline,CSCO,True,0.1329415377534973,0.0007202463652844,0.0147855704053205,0.0539674353842203,-0.0320355592188011,-0.0141695598076445,0.5000000000000001
2026-02-04,baseline,INTC,True,0.0915767626550519,0.0008454527432726,-0.0074073417069342,-0.0063785507886141,-0.0818929972673894,-0.0545267035881231,0.5000000000000001
2026-02-04,baseline,TXN,True,0.1085556496178122,0.0015980151843603,0.0047550581701978,0.0163287251908632,-0.0218463805723552,-0.1118787127501448,0.5000000000000001
2026-02-11,baseline,AAPL,True,0.0979459252173561,0.0008938090867465,-0.0499818113018942,-0.0541561285943171,-0.0092558540579628,-0.0716515625886172,0.5000000000000002
2026-02-11,baseline,PEP,True,0.1800029231039141,0.0046726078975164,-0.0115282117564576,-0.0269583075562175,-0.0092816560572297,-0.0608335421663097,0.5000000000000002
2026-02-11,baseline,CSCO,True,0.1458215591415182,0.0023889065798482,-0.1232172177077228,-0.0815992901826889,-0.0869768805445,-0.0911854450347795,0.5000000000000002
2026-02-11,baseline,TXN,True,0.0762295925372114,5.173331524996503e-05,-0.015713266229503,-0.0375617699441184,-0.0614847847187967,-0.1611493418973647,0.5000000000000002
2026-02-19,baseline,PEP,True,0.1403609274171667,0.0008233430831538,0.0021265332723934,0.0181663865343664,-0.0236344825092684,-0.0719970296396351,0.5000000000000001
2026-02-19,baseline,AMAT,True,0.1356049840942124,0.0013978382717205,0.015006945115475,0.0159262765656957,-0.0630018890813113,-0.0341237746407605,0.5000000000000001
2026-02-19,baseline,TXN,True,0.1126945132612055,0.0010040407109053,0.007704621198205,-0.0248566755014388,-0.0920431416800062,-0.1364825010278076,0.5000000000000001
2026-02-19,baseline,VIST,True,0.1113395752274153,0.001928962631409,0.0,-0.0455777466256378,0.0311758749291206,0.236191096553529,0.5000000000000001
2026-02-26,baseline,COST,True,0.1148232152389207,0.0002207626948881,0.0243731763493808,-0.0042260199763118,0.0168028226827066,-0.0071852422020805,0.5000000000000002
2026-02-26,baseline,PEP,True,0.1485324127968425,0.0017451977584715,0.0128893879848919,-0.0410550471872447,-0.0520348557430746,-0.0999522605142734,0.5000000000000002
2026-02-26,baseline,CSCO,True,0.1110588862329746,0.0001434821569553,0.0174135804983683,0.024455873232088,-0.0046094829370688,0.0519847025263846,0.5000000000000002
2026-02-26,baseline,AMAT,True,0.125585485731262,0.0007939749975956,-0.0091025588646408,-0.0776908398450143,-0.1023368787450982,-0.0989300897130046,0.5000000000000002
2026-03-05,baseline,AVGO,True,0.1639952401727169,4.8346817053836624e-05,-0.0068815641522579,0.0096162884655435,-0.0388556453486255,-0.0547525372546577,0.5
2026-03-05,baseline,NFLX,True,0.1658378053670695,0.0006819389117017,-0.0015125696142835,-0.0490067631348757,-0.0749218558269819,-0.0051426289830832,0.5
2026-03-05,baseline,VIST,True,0.1701669544602136,0.0022224661522423,0.0284258876912018,0.02481101390716,0.1988169298845361,0.1767992446322834,0.5
2026-03-12,baseline,NFLX,True,0.0713816929810575,0.0015280351629539,0.0106033297199346,-0.0272505541443526,-0.0104972737715792,0.0922490171016228,0.8
2026-03-12,baseline,COST,True,0.0696815755722184,0.0002174925510337,0.0050930763009404,-0.0284455386307482,-0.0235916584313736,-0.0048339877463705,0.8
2026-03-12,baseline,VIST,True,0.058936731446724,0.0002415456179842,0.0379990215243242,0.1697931751474517,0.1593714734156819,0.0594837736524842,0.8
2026-03-19,baseline,NFLX,True,0.1575745299179999,0.0014557772793911,0.000872049628489,0.0172226059281244,0.0754306295997062,0.0607150623994503,0.5000000000000001
2026-03-19,baseline,CSCO,True,0.1617944241257545,0.0002187999553225,-0.0109540260724906,0.0464909110503579,0.0064959176278074,0.0985861374750582,0.5000000000000001
2026-03-19,baseline,VIST,True,0.1806310459562455,0.0067094192707036,-0.0123355473844906,-0.0089090122537739,-0.0183661781072554,-0.1093749428135254,0.5000000000000001
2026-03-26,baseline,COST,True,0.0546519662176666,0.000183643969124,0.0042974131910198,0.0360434815277148,0.0192108873781928,0.0321543400346877,0.8
2026-03-26,baseline,AMAT,True,0.0546772734111303,0.0001063566804954,-0.0040761317825781,0.0293014732991239,0.1800029674751384,0.2318417473993577,0.8
2026-03-26,baseline,YPF,True,0.039243618703539,0.0026153515256884,0.0341116724670209,0.0352564309699618,-0.016712443615753,-0.0169414302494661,0.8
2026-03-26,baseline,VIST,True,0.051427141667664,0.0031679555214044,0.0262757791457441,-0.0095421772273275,-0.0861567686057631,-0.0196376464788934,0.8
2026-04-02,baseline,GOOGL,True,0.1491099299781424,0.0001260304439467,0.0142678479137654,0.0725901951455618,0.1552219811591066,0.3040200722446449,0.5000000000000002
2026-04-02,baseline,COST,True,0.1214307285624256,0.0002043078338655,0.0035370514528592,-0.0162469958545574,-0.0148478826731806,-0.0032119587915284,0.5000000000000002
2026-04-02,baseline,PEP,True,0.1157583699392842,0.0001439434412294,-0.0017833181905161,0.0003184705019247,0.0042035773848818,0.0025476668318462,0.5000000000000002
2026-04-02,baseline,YPF,True,0.1137009715201476,0.0036214851245418,-0.0296329083683084,-0.0501990357471373,-0.1023883446070204,-0.0406899624705335,0.5000000000000002
2026-04-10,baseline,AMZN,True,0.1264081802972984,0.0005403835212925,0.0063344008553831,0.0510948587393851,0.1074334458720744,0.1438878559039824,0.5000000000000001
2026-04-10,baseline,INTC,True,0.1230545606669511,0.0016275731167489,0.0448861684693322,0.0981083492640868,0.3231804985927877,1.002564861012749,0.5000000000000001
2026-04-10,baseline,AMAT,True,0.128894985619756,0.0002854018231704,-0.0094119485843461,-0.0063831081010883,0.0439310589490629,0.0899897696709244,0.5000000000000001
2026-04-10,baseline,TXN,True,0.1216422734159944,0.0011629054476377,0.0092209333848283,0.0702743533596801,0.2906441585370662,0.3402877731071387,0.5000000000000001
2026-04-17,baseline,GOOGL,True,0.1739538360691551,0.0065453120438068,-0.0124677456665984,0.0079606686929547,0.1288047609137768,0.1612620208517734,0.5000000000000002
2026-04-17,baseline,SPY,True,0.1378700413460678,0.0017681361492747,-0.0019996675529057,0.0053510402379592,0.0147999120579453,0.040879217707638,0.5000000000000002
2026-04-17,baseline,QQQ,True,0.1293820970663622,0.0021780829729554,-0.0031748441644519,0.0231641055134543,0.0389921396009578,0.0925946202519143,0.5000000000000002
2026-04-17,baseline,AVGO,True,0.0587940255184147,0.0007818121059895,-0.0169971061073214,0.0398976752097717,0.0362571700805831,0.0458749286773421,0.5000000000000002
2026-04-24,baseline,AMZN,True,0.1304590552262522,0.0032646663165291,-0.010871605831113,0.0161749296913076,0.032917924023146,0.0088261569606298,0.5000000000000002
2026-04-24,baseline,AVGO,True,0.165959416435043,0.0087198865658738,-0.0107862556846892,-0.0035008301450949,0.0171255323756587,-0.0203898072619649,0.5000000000000002
2026-04-24,baseline,AMD,True,0.0890666378322129,0.0023139601512613,-0.0378942318170738,0.0366004746145445,0.3087317950506087,0.3441534546081184,0.5000000000000002
2026-04-24,baseline,TXN,True,0.1145148905064917,0.0014452090810781,-0.0275673459068303,0.0140000510938713,0.0384642151298644,0.1157175980066342,0.5000000000000002
2026-05-01,baseline,GOOGL,True,0.1294997138010154,0.0019701141414386,-0.0063263305399702,0.03917650251735,0.028753652590659,-0.0241645032674515,0.5000000000000001
2026-05-01,baseline,AMD,True,0.1038718498593653,0.0088717251972265,-0.0526987284342749,0.2625228591924531,0.1762911079275531,0.4149053996576146,0.5000000000000001
2026-05-01,baseline,INTC,True,0.1326182262213505,0.0171188532577401,-0.0385465153725556,0.2539650143026253,0.0918489624996352,0.0974703755948833,0.5000000000000001
2026-05-01,baseline,TXN,True,0.1340102101182687,0.007187445241661,-0.0004625093243031,0.0241263932971225,0.0772543691601954,0.0433421951089991,0.5000000000000001
2026-05-08,baseline,AMD,True,0.1198129259172881,0.008631131613441,0.0079087987086865,-0.0683011405591945,0.0270656368947923,0.0771984972042147,0.5
2026-05-08,baseline,INTC,True,0.1567899496911621,0.0180013552899535,0.0361831919525643,-0.1292827550640626,-0.0406660415106983,-0.1172750699697083,0.5
2026-05-08,baseline,QCOM,True,0.1103295526814296,0.0036275043264388,0.084166336891837,-0.0803322430914784,0.087041889830552,-0.0060248851499086,0.5
2026-05-08,baseline,TXN,True,0.1130675717101201,0.0016742174572155,0.0346074440413843,0.0518763857769841,0.0743919547262483,0.0107713906706126,0.5
2026-05-15,baseline,AAPL,True,0.15774215924016,0.0027899964741158,-0.0079606120673469,0.0286113846835978,0.0202510953261847,-0.0126902621962308,0.5000000000000002
2026-05-15,baseline,AMD,True,0.1129067641312802,0.0038300748414716,-0.0073332134505593,0.1023579416113324,0.2028530948860643,0.290403211246472,0.5000000000000002
2026-05-15,baseline,INTC,True,0.0993178843324296,0.0027596674738229,-0.0055162130425545,0.1017743866550893,0.0051485262965114,0.1755079944511708,0.5000000000000002
2026-05-15,baseline,TXN,True,0.13003319229613,0.0027454086811044,-0.0070359885228183,0.0214051472717802,-0.0314801917003441,0.0350476826430059,0.5000000000000002
2022-01-03,regime_gated_full_quant,SPY,True,0.1636887198305242,0.0018059649602062,-0.0003349389063896,-0.0255384687523336,-0.0444202583162813,-0.0518305660148102,0.5000000000000003
2022-01-03,regime_gated_full_quant,PEP,True,0.1284297878047557,0.0002482793524365,0.0014452538222615,0.0068794223077714,0.0056654584953959,-0.0036998462565376,0.5000000000000003
2022-01-03,regime_gated_full_quant,CSCO,True,0.1342918159358927,0.0008162036996747,-0.0302406563018756,-0.0212159619351676,-0.0543065280788838,-0.1233375702081565,0.5000000000000003
2022-01-03,regime_gated_full_quant,INTC,True,0.0735896764288271,0.0001290257712453,-0.0013155364786436,0.037586920398644,0.029129848970677,-0.080060108904913,0.5000000000000003
2022-01-10,regime_gated_full_quant,TSLA,True,0.0899005429454708,9.286090158298366e-06,0.0059350246575986,-0.0260934638760728,-0.1320455164494165,-0.1286432212109686,0.5000000000000001
2022-01-10,regime_gated_full_quant,PEP,True,0.1424353640992884,0.000165782004413,-0.0004593318705617,-0.0012056695027029,-0.0162485035356638,-0.0123442264401867,0.5000000000000001
2022-01-10,regime_gated_full_quant,CSCO,True,0.1443436081498974,0.0006442289088682,0.0088967848556393,-0.0338078318166487,-0.0923649160896181,-0.1048204395701227,0.5000000000000001
2022-01-10,regime_gated_full_quant,INTC,True,0.1233204848053433,0.0013991046868303,0.0126788765540175,-0.0081507112914626,-0.0762542864387889,-0.1159209892648157,0.5000000000000001
2022-01-18,regime_gated_full_quant,YPF,True,0.2452616506808169,0.000164690994744,-0.0191846336312669,-0.0575539580685191,0.0479615840781675,-0.0071942947864432,0.5000000000000001
2022-01-18,regime_gated_full_quant,VIST,True,0.254738349319183,0.0024645235110761,0.0065146519092551,-0.0602605689909993,0.0553746188894461,0.1221498397897007,0.5000000000000001
2022-01-25,regime_gated_full_quant,AMD,True,0.1001537929461688,0.0001058190599369,-0.0037793411259388,0.0508413719564375,0.1538738315193755,-0.0123278606231168,0.8
2022-01-25,regime_gated_full_quant,CCJ,True,0.0998462070538311,0.0001060374782699,-0.0364817358264029,0.0114942298653426,-0.0084957558395513,0.0259870290762476,0.8
2022-02-01,regime_gated_full_quant,COST,True,0.15858784424854,0.0001999566945204,0.0267697641098854,0.0250585564016954,0.0108376688270452,0.03853188606987,0.5000000000000002
2022-02-01,regime_gated_full_quant,PEP,True,0.155939193438401,0.0001512057041133,0.018161801957311,-0.0018567487073767,-0.0370197850736563,-0.0453753756040343,0.5000000000000002
2022-02-01,regime_gated_full_quant,YPF,True,0.0538124560891184,0.0005170021945173,-0.0137299643823365,-0.0732264767057949,-0.0526315846903188,0.0709382038667676,0.5000000000000002
2022-02-01,regime_gated_full_quant,VIST,True,0.1316605062239404,0.0025953362717647,-0.0138889123955217,0.0216049176039374,0.0632715812045214,0.3503086380007572,0.5000000000000002
2022-02-08,regime_gated_full_quant,AAPL,True,0.1227130992365835,0.0006223962721185,0.0082937535494815,-0.0116685267034042,-0.0844248375693499,-0.0679517517496375,0.5000000000000001
2022-02-08,regime_gated_full_quant,COST,True,0.1503027616029654,0.0013442145786375,0.0147366253784906,-0.0138732441047759,-0.0496786211946282,0.0124724161863141,0.5000000000000001
2022-02-08,regime_gated_full_quant,AMAT,True,0.0902619384592338,0.0001094985382945,0.0392792572846283,0.0078558294622748,-0.0784864820875562,-0.0730090442004504,0.5000000000000001
2022-02-08,regime_gated_full_quant,VIST,True,0.1367222007012172,0.0033994064148868,0.0181268712437367,0.0407854963132996,0.1933535093558764,0.2341390056691761,0.5000000000000001
2022-02-15,regime_gated_full_quant,GOOGL,True,0.1285337204373549,0.0007814255061065,0.0082681626646485,-0.0660318169506103,-0.0149112426035502,-0.0243616085515384,0.5000000000000001
2022-02-15,regime_gated_full_quant,AVGO,True,0.124430407804148,0.0012702323319878,-0.0092240780383633,-0.06234549485756,-0.0281865603831189,0.0072167057120908,0.5000000000000001
2022-02-15,regime_gated_full_quant,CSCO,True,0.125266207033213,0.0001404027240454,-0.0003685361635336,0.0031324519534068,0.0346416261702147,0.0283766519723152,0.5000000000000001
2022-02-15,regime_gated_full_quant,VIST,True,0.121769664725284,0.0010392967754574,0.0449927356729635,0.1465892958568386,0.2699564832449177,0.0856313735879408,0.5000000000000001
2022-02-23,regime_gated_full_quant,AVGO,True,0.1719064731284491,4.174257114954415e-05,0.0262035592726488,0.0364301928771215,0.0563173198483786,0.0604929078246345,0.5000000000000001
2022-02-23,regime_gated_full_quant,YPF,True,0.1446135376105058,0.0012371802024563,-0.029279304676924,0.0540540018074706,0.0472973052794141,0.0472973052794141,0.5000000000000001
2022-02-23,regime_gated_full_quant,VIST,True,0.183479989261045,0.0048786864451249,0.0354430641048399,0.1075949233381667,0.0341772123629267,0.16329107208142,0.5000000000000001
2022-03-02,regime_gated_full_quant,QQQ,True,0.1189891079318881,9.29411531638638e-05,-0.014284866763552,-0.0352226569417998,-0.0198721095335131,0.0572259519824076,0.5000000000000002
2022-03-02,regime_gated_full_quant,QCOM,True,0.1053734263353222,4.816688455577649e-05,-0.0230427999792282,-0.0717282090968888,-0.111078304589411,-0.0976071153468888,0.5000000000000002
2022-03-02,regime_gated_full_quant,CCJ,True,0.101974685449495,0.0030887871550987,-0.0207419411285844,0.0789788418962409,-0.0107698628261018,0.1196649396297901,0.5000000000000002
2022-03-02,regime_gated_full_quant,VIST,True,0.1736627802832945,0.0093108074836275,-0.0491428920200892,-0.0662857055664062,-0.1451428549630301,0.0297143118722098,0.5000000000000002
2022-03-09,regime_gated_full_quant,GOOGL,True,0.1081664801708592,0.0001129176773441,-0.0074238778894287,-0.0010455392858927,0.0363925898232269,0.023444806058867,0.5000000000000002
2022-03-09,regime_gated_full_quant,COST,True,0.156899239377389,0.0002446052454672,0.0096085398549776,0.0298303600987297,0.0499762984877532,0.1082913881729337,0.5000000000000002
2022-03-09,regime_gated_full_quant,CCJ,True,0.112163400806989,0.0040652516668597,0.0173752766713275,-0.0831792999430968,0.0735675317779804,0.0439926272688107,0.5000000000000002
2022-03-09,regime_gated_full_quant,VIST,True,0.1227708796447626,0.0018223756436664,0.0403916671510911,-0.0844553305724636,0.1248469393591542,0.1187270817589536,0.5000000000000002
2022-03-16,regime_gated_full_quant,AMZN,True,0.0986077428769055,9.291164730307628e-05,0.0270077489898168,0.0673006622400393,0.0861962498046606,0.015917261454855,0.5
2022-03-16,regime_gated_full_quant,COST,True,0.1766093723945705,0.000874097738551,0.0172987414665464,0.0195623853884947,0.0608770039252368,0.0877822759365429,0.5
2022-03-16,regime_gated_full_quant,ADBE,True,0.0937422507504863,9.122645703180685e-05,0.0045212045985816,-0.0439913014275294,0.0400126882926905,-0.0241657751103602,0.5
2022-03-16,regime_gated_full_quant,VIST,True,0.1310406339780376,0.0002719332755919,0.0641711253809518,0.2286095664370899,0.2045454820731223,0.2139037300204116,0.5
2022-03-23,regime_gated_full_quant,AMAT,True,0.1030410464409008,0.000177357575691,0.0545578927776884,0.0333282981573461,-0.0919951035332422,-0.1196925578047685,0.5000000000000002
2022-03-23,regime_gated_full_quant,TXN,True,0.1174273932423285,0.0001285961117566,0.0286464419832437,0.0467388599039875,-0.0102189067028328,-0.0103306124893886,0.5000000000000002
2022-03-23,regime_gated_full_quant,CCJ,True,0.1253034961858448,0.0030858557816556,-0.0013774419513173,-0.0334022448389276,-0.027548247905923,-0.0258264454667762,0.5000000000000002
2022-03-23,regime_gated_full_quant,VIST,True,0.1542280641309257,0.0036706950952357,-0.0206746016385972,-0.0195864374015517,-0.0054406136391207,-0.0152338842264232,0.5000000000000002
2022-03-30,regime_gated_full_quant,AAPL,True,0.1247374541699462,0.0012471199178484,-0.0177757978633232,-0.0334139747912828,-0.0414581211613228,-0.0794847530135399,0.5000000000000002
2022-03-30,regime_gated_full_quant,TSLA,True,0.0809635718177747,0.0016146861261546,-0.0149818131423394,-0.0440863087407383,-0.0654667458010886,-0.1978811624592192,0.5000000000000002
2022-03-30,regime_gated_full_quant,SPY,True,0.1483463400656496,0.0023326656613988,-0.0153913175729484,-0.0265533526688942,-0.0335513717873879,-0.0673425197871926,0.5000000000000002
2022-03-30,regime_gated_full_quant,COST,True,0.1459526339466293,0.001074971252059,-0.0010755028860068,0.0144326812272126,0.0253613490647424,-0.0251009964759757,0.5000000000000002
2022-04-06,regime_gated_full_quant,AVGO,True,0.0967734800739114,7.2980845203282865e-06,0.0017441784203591,-0.0157142713209098,-0.0153987033451282,-0.0365614648792169,0.5000000000000001
2022-04-06,regime_gated_full_quant,COST,True,0.1509945968467006,0.0007871200710204,0.0397749801460129,0.0107731819368328,0.0118846294706955,-0.1153747041471532,0.5000000000000001
2022-04-06,regime_gated_full_quant,PEP,True,0.1510097232138318,0.0011506912018178,0.0009281493281272,0.0035384918644427,0.0142119435983321,-0.0116016010620166,0.5000000000000001
2022-04-06,regime_gated_full_quant,YPF,True,0.1012221998655561,0.0021050506928894,0.0118343078398515,0.0138066454544676,-0.0591716332499762,-0.1834320066444951,0.5000000000000001
2022-04-13,regime_gated_full_quant,TSLA,True,0.109828102562797,0.0005756541325153,-0.0365523188084326,-0.0132926396482065,-0.14169042788278,-0.2879290305808888,0.5000000000000002
2022-04-13,regime_gated_full_quant,COST,True,0.1595681468404647,0.0011256255829203,-0.0011842734189836,0.001099601328691,-0.0492142068615577,-0.1774857118429097,0.5000000000000002
2022-04-13,regime_gated_full_quant,CCJ,True,0.1147495472675691,0.0006752682798306,-0.0060145784469726,-0.1044634131408893,-0.1646090768541342,-0.3482114576406188,0.5000000000000002
2022-04-13,regime_gated_full_quant,YPF,True,0.115854203329169,0.0010161887795474,0.0077820939478694,-0.0719844154027311,-0.1575875415991727,-0.214007769106165,0.5000000000000002
2022-04-21,regime_gated_full_quant,COST,True,0.1356482441167456,0.0002683430875369,-0.0338661884578839,-0.0502585438286765,-0.1257646671482861,-0.2852773183230896,0.5000000000000001
2022-04-21,regime_gated_full_quant,PEP,True,0.1385312174855568,0.0006875663419729,-0.0153855095959143,0.0152139311245964,-0.0254518247623516,-0.0780141825402934,0.5000000000000001
2022-04-21,regime_gated_full_quant,CSCO,True,0.104321678508239,9.204982626862576e-05,-0.0269040962824408,-0.0407350845188914,-0.060060595723029,-0.20954903020824,0.5000000000000001
2022-04-21,regime_gated_full_quant,VIST,True,0.1214988598894585,0.0019090195614034,-0.0497237347824405,-0.0552486176201284,-0.0729281583980294,-0.095027689748781,0.5000000000000001
2022-04-28,regime_gated_full_quant,COST,True,0.0807765458321609,0.0001403166338361,-0.0538790556883896,-0.0795017663270128,-0.1349110450608874,-0.1726156757395462,0.8
