window_start,date,entry_date,exit_date,candidate,candidate_return,candidate_exposure,candidate_cash,candidate_turnover,selected_tickers,selected_count,overlay_cap,overlay_scale,overlay_reason
2015-01-01,2022-06-16,2022-06-17,2022-06-27,growth_champion_v3,0.010785332107292,0.25,0.75,0.1874999999999999,"MNST,FANG",2,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-06-21,2022-06-22,2022-06-29,growth_champion_v2,0.017089556744408,0.6,0.4,0.4499999999999999,"MNST,VRTX,CCEP",3,0.6,1.0,base cap 60%
2010-01-01,2022-06-21,2022-06-22,2022-06-29,growth_champion_v3,0.0071206486435033,0.25,0.75,0.1874999999999999,"MNST,VRTX,CCEP",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-06-21,2022-06-22,2022-06-29,growth_champion_v2,0.017089556744408,0.6,0.4,0.4499999999999999,"MNST,VRTX,CCEP",3,0.6,1.0,base cap 60%
2008-01-01,2022-06-21,2022-06-22,2022-06-29,growth_champion_v3,0.0071206486435033,0.25,0.75,0.1874999999999999,"MNST,VRTX,CCEP",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-06-22,2022-06-23,2022-06-30,growth_champion_v2,-0.0096575250334818,0.6,0.4,0.4499999999999999,"PDD,MNST",2,0.6,1.0,base cap 60%
2020-01-01,2022-06-22,2022-06-23,2022-06-30,growth_champion_v3,-0.0040239687639507,0.25,0.75,0.1874999999999999,"PDD,MNST",2,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-06-24,2022-06-27,2022-07-05,growth_champion_v3,0.0039948993777093,0.25,0.75,0.125,"BABA,MNST",2,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-06-24,2022-06-27,2022-07-05,growth_champion_v2,0.0095877585065024,0.6,0.4,0.3,"BABA,MNST",2,0.6,1.0,base cap 60%
2010-01-01,2022-06-28,2022-06-29,2022-07-07,growth_champion_v2,0.0152228867299392,0.6,0.4,0.0,"MNST,CCEP,VRTX",3,0.6,1.0,base cap 60%
2008-01-01,2022-06-28,2022-06-29,2022-07-07,growth_champion_v2,0.0152228867299392,0.6,0.4,0.0,"MNST,CCEP,VRTX",3,0.6,1.0,base cap 60%
2008-01-01,2022-06-28,2022-06-29,2022-07-07,growth_champion_v3,0.006342869470808,0.25,0.75,0.0,"MNST,CCEP,VRTX",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-06-28,2022-06-29,2022-07-07,growth_champion_v3,0.006342869470808,0.25,0.75,0.0,"MNST,CCEP,VRTX",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-06-29,2022-06-30,2022-07-08,growth_champion_v3,0.0082412113019631,0.25,0.75,0.0833333333333333,"PDD,BABA,MNST",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-06-29,2022-06-30,2022-07-08,growth_champion_v2,0.0197789071247115,0.6,0.4,0.2,"PDD,BABA,MNST",3,0.6,1.0,base cap 60%
2015-01-01,2022-07-01,2022-07-05,2022-07-12,growth_champion_v3,-0.0105303012659585,0.25,0.75,0.0,"MNST,BABA",2,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-07-01,2022-07-05,2022-07-12,growth_champion_v2,-0.0252727230383005,0.6,0.4,0.0,"MNST,BABA",2,0.6,1.0,base cap 60%
2008-01-01,2022-07-06,2022-07-07,2022-07-14,growth_champion_v3,-0.0055344667689865,0.25,0.75,0.0,"MNST,VRTX,CCEP",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-07-06,2022-07-07,2022-07-14,growth_champion_v2,-0.0132827202455678,0.6,0.4,0.0,"MNST,VRTX,CCEP",3,0.6,1.0,base cap 60%
2010-01-01,2022-07-06,2022-07-07,2022-07-14,growth_champion_v3,-0.0055344667689865,0.25,0.75,0.0,"MNST,VRTX,CCEP",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-07-06,2022-07-07,2022-07-14,growth_champion_v2,-0.0132827202455678,0.6,0.4,0.0,"MNST,VRTX,CCEP",3,0.6,1.0,base cap 60%
2020-01-01,2022-07-07,2022-07-08,2022-07-15,growth_champion_v2,-0.051247567761014,0.6,0.4,0.0,"PDD,BABA,MNST",3,0.6,1.0,base cap 60%
2020-01-01,2022-07-07,2022-07-08,2022-07-15,growth_champion_v3,-0.0213531532337558,0.25,0.75,0.0,"PDD,BABA,MNST",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-07-11,2022-07-12,2022-07-19,growth_champion_v3,-0.0039430994772069,0.25,0.75,0.0833333333333333,"MNST,VRTX,BABA",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-07-11,2022-07-12,2022-07-19,growth_champion_v2,-0.0094634387452967,0.6,0.4,0.2,"MNST,VRTX,BABA",3,0.6,1.0,base cap 60%
2010-01-01,2022-07-13,2022-07-14,2022-07-21,growth_champion_v3,0.0014342230380195,0.25,0.75,0.0,"MNST,VRTX,CCEP",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-07-13,2022-07-14,2022-07-21,growth_champion_v3,0.0014342230380195,0.25,0.75,0.0,"MNST,VRTX,CCEP",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-07-13,2022-07-14,2022-07-21,growth_champion_v2,0.0034421352912469,0.6,0.4,0.0,"MNST,VRTX,CCEP",3,0.6,1.0,base cap 60%
2010-01-01,2022-07-13,2022-07-14,2022-07-21,growth_champion_v2,0.0034421352912469,0.6,0.4,0.0,"MNST,VRTX,CCEP",3,0.6,1.0,base cap 60%
2020-01-01,2022-07-14,2022-07-15,2022-07-22,growth_champion_v2,-0.0090612419932127,0.6,0.4,0.0,"PDD,MNST,BABA",3,0.6,1.0,base cap 60%
2020-01-01,2022-07-14,2022-07-15,2022-07-22,growth_champion_v3,-0.0037755174971719,0.25,0.75,0.0,"PDD,MNST,BABA",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-07-18,2022-07-19,2022-07-26,growth_champion_v2,-0.008041592420792,0.6,0.4,0.0,"MNST,BABA,VRTX",3,0.6,1.0,base cap 60%
2015-01-01,2022-07-18,2022-07-19,2022-07-26,growth_champion_v3,-0.0033506635086633,0.25,0.75,0.0,"MNST,BABA,VRTX",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-07-20,2022-07-21,2022-07-28,growth_champion_v3,0.0012339243239748,0.25,0.75,0.125,"QCOM,ON,MNST,VRTX",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-07-20,2022-07-21,2022-07-28,growth_champion_v3,0.0012339243239748,0.25,0.75,0.125,"QCOM,ON,MNST,VRTX",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-07-20,2022-07-21,2022-07-28,growth_champion_v2,0.0029614183775396,0.6,0.4,0.3,"QCOM,ON,MNST,VRTX",4,0.6,1.0,base cap 60%
2008-01-01,2022-07-20,2022-07-21,2022-07-28,growth_champion_v2,0.0029614183775396,0.6,0.4,0.3,"QCOM,ON,MNST,VRTX",4,0.6,1.0,base cap 60%
2020-01-01,2022-07-21,2022-07-22,2022-07-29,growth_champion_v2,-0.0146613912990918,0.6,0.4,0.1499999999999999,"PDD,SMCI,BABA,MNST",4,0.6,1.0,base cap 60%
2020-01-01,2022-07-21,2022-07-22,2022-07-29,growth_champion_v3,-0.0061089130412882,0.25,0.75,0.0624999999999999,"PDD,SMCI,BABA,MNST",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-07-25,2022-07-26,2022-08-02,growth_champion_v3,0.0017108100276581,0.25,0.75,0.125,"SMCI,QCOM,MNST,VRTX",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-07-25,2022-07-26,2022-08-02,growth_champion_v2,0.0041059440663796,0.6,0.4,0.3,"SMCI,QCOM,MNST,VRTX",4,0.6,1.0,base cap 60%
2010-01-01,2022-07-27,2022-07-28,2022-08-04,growth_champion_v2,0.0124651759946733,0.6,0.4,0.3,"SMCI,NFLX,MNST,VRTX",4,0.6,1.0,base cap 60%
2010-01-01,2022-07-27,2022-07-28,2022-08-04,growth_champion_v3,0.0051938233311138,0.25,0.75,0.125,"SMCI,NFLX,MNST,VRTX",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-07-27,2022-07-28,2022-08-04,growth_champion_v2,0.0124651759946733,0.6,0.4,0.3,"SMCI,NFLX,MNST,VRTX",4,0.6,1.0,base cap 60%
2008-01-01,2022-07-27,2022-07-28,2022-08-04,growth_champion_v3,0.0051938233311138,0.25,0.75,0.125,"SMCI,NFLX,MNST,VRTX",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-07-28,2022-07-29,2022-08-05,growth_champion_v2,0.008267921592062,0.6,0.4,0.15,"SMCI,SNPS,MNST,PDD",4,0.6,1.0,base cap 60%
2020-01-01,2022-07-28,2022-07-29,2022-08-05,growth_champion_v3,0.0034449673300258,0.25,0.75,0.0625,"SMCI,SNPS,MNST,PDD",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-08-01,2022-08-02,2022-08-09,growth_champion_v3,-0.0018425391426271,0.25,0.75,0.125,"SNPS,CDNS,MNST,SMCI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-08-01,2022-08-02,2022-08-09,growth_champion_v2,-0.0044220939423052,0.6,0.4,0.3,"SNPS,CDNS,MNST,SMCI",4,0.6,1.0,base cap 60%
2010-01-01,2022-08-03,2022-08-04,2022-08-11,growth_champion_v3,0.0029386546619038,0.25,0.75,0.125,"ON,MSTR,MNST,NFLX",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-08-03,2022-08-04,2022-08-11,growth_champion_v2,0.0070527711885693,0.6,0.4,0.3,"ON,MSTR,MNST,NFLX",4,0.6,1.0,base cap 60%
2008-01-01,2022-08-03,2022-08-04,2022-08-11,growth_champion_v3,0.0029386546619038,0.25,0.75,0.125,"ON,MSTR,MNST,NFLX",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-08-03,2022-08-04,2022-08-11,growth_champion_v2,0.0070527711885693,0.6,0.4,0.3,"ON,MSTR,MNST,NFLX",4,0.6,1.0,base cap 60%
2020-01-01,2022-08-04,2022-08-05,2022-08-12,growth_champion_v3,0.0084274396224063,0.25,0.75,0.125,"MSTR,UBER,SNPS,MNST",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-08-04,2022-08-05,2022-08-12,growth_champion_v2,0.0202258550937753,0.6,0.4,0.3,"MSTR,UBER,SNPS,MNST",4,0.6,1.0,base cap 60%
2015-01-01,2022-08-08,2022-08-09,2022-08-16,growth_champion_v2,0.0314752512668676,0.6,0.4,0.3,"MSTR,MELI,SNPS,CDNS",4,0.6,1.0,base cap 60%
2015-01-01,2022-08-08,2022-08-09,2022-08-16,growth_champion_v3,0.0131146880278615,0.25,0.75,0.125,"MSTR,MELI,SNPS,CDNS",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-08-10,2022-08-11,2022-08-18,growth_champion_v2,0.0035045049291736,0.6,0.4,0.15,"MSTR,MELI,NFLX,ON",4,0.6,1.0,base cap 60%
2010-01-01,2022-08-10,2022-08-11,2022-08-18,growth_champion_v3,0.0014602103871556,0.25,0.75,0.0625,"MSTR,MELI,NFLX,ON",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-08-10,2022-08-11,2022-08-18,growth_champion_v2,0.0035045049291736,0.6,0.4,0.15,"MSTR,MELI,NFLX,ON",4,0.6,1.0,base cap 60%
2008-01-01,2022-08-10,2022-08-11,2022-08-18,growth_champion_v3,0.0014602103871556,0.25,0.75,0.0625,"MSTR,MELI,NFLX,ON",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-08-11,2022-08-12,2022-08-19,growth_champion_v3,-0.0191228820738566,0.25,0.75,0.0625,"MSTR,ASTS,UBER,SNPS",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-08-11,2022-08-12,2022-08-19,growth_champion_v2,-0.0458949169772559,0.6,0.4,0.15,"MSTR,ASTS,UBER,SNPS",4,0.6,1.0,base cap 60%
2015-01-01,2022-08-15,2022-08-16,2022-08-23,growth_champion_v3,-0.0312694970910195,0.25,0.75,0.0,"MSTR,MELI,SNPS,CDNS",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-08-15,2022-08-16,2022-08-23,growth_champion_v2,-0.0750467930184468,0.6,0.4,0.0,"MSTR,MELI,SNPS,CDNS",4,0.6,1.0,base cap 60%
2010-01-01,2022-08-17,2022-08-18,2022-08-25,growth_champion_v3,-0.0123895706801279,0.4,0.6,0.1,"MSTR,SMCI,ON,NFLX",4,0.4,0.6666666666666667,one benchmark below 200D MA
2008-01-01,2022-08-17,2022-08-18,2022-08-25,growth_champion_v2,-0.0185843560201919,0.6,0.4,0.15,"MSTR,SMCI,ON,NFLX",4,0.6,1.0,base cap 60%
2010-01-01,2022-08-17,2022-08-18,2022-08-25,growth_champion_v2,-0.0185843560201919,0.6,0.4,0.15,"MSTR,SMCI,ON,NFLX",4,0.6,1.0,base cap 60%
2008-01-01,2022-08-17,2022-08-18,2022-08-25,growth_champion_v3,-0.0123895706801279,0.4,0.6,0.1,"MSTR,SMCI,ON,NFLX",4,0.4,0.6666666666666667,one benchmark below 200D MA
2020-01-01,2022-08-18,2022-08-19,2022-08-26,growth_champion_v2,-0.0174997913296807,0.6,0.4,0.15,"ASTS,TEAM,UBER,SNPS",4,0.6,1.0,base cap 60%
2020-01-01,2022-08-18,2022-08-19,2022-08-26,growth_champion_v3,-0.0072915797207002,0.25,0.75,0.0625,"ASTS,TEAM,UBER,SNPS",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-08-22,2022-08-23,2022-08-30,growth_champion_v2,-0.0097555935250486,0.6,0.4,0.3,"SMCI,YPF,SNPS,CDNS",4,0.6,1.0,base cap 60%
2015-01-01,2022-08-22,2022-08-23,2022-08-30,growth_champion_v3,-0.0040648306354369,0.25,0.75,0.125,"SMCI,YPF,SNPS,CDNS",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-08-24,2022-08-25,2022-09-01,growth_champion_v2,-0.0663846152876153,0.6,0.4,0.15,"SMCI,YPF,ON,MSTR",4,0.6,1.0,base cap 60%
2008-01-01,2022-08-24,2022-08-25,2022-09-01,growth_champion_v3,-0.0276602563698397,0.25,0.75,0.0625,"SMCI,YPF,ON,MSTR",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-08-24,2022-08-25,2022-09-01,growth_champion_v3,-0.0276602563698397,0.25,0.75,0.0625,"SMCI,YPF,ON,MSTR",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-08-24,2022-08-25,2022-09-01,growth_champion_v2,-0.0663846152876153,0.6,0.4,0.15,"SMCI,YPF,ON,MSTR",4,0.6,1.0,base cap 60%
2020-01-01,2022-08-25,2022-08-26,2022-09-02,growth_champion_v2,-0.0308294062433849,0.6,0.4,0.15,"SMCI,ASTS,UBER,SNPS",4,0.6,1.0,base cap 60%
2020-01-01,2022-08-25,2022-08-26,2022-09-02,growth_champion_v3,-0.0128455859347437,0.25,0.75,0.0625,"SMCI,ASTS,UBER,SNPS",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-08-29,2022-08-30,2022-09-07,growth_champion_v3,0.0066236828737257,0.25,0.75,0.0625,"YPF,PBR,SNPS,CDNS",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-08-29,2022-08-30,2022-09-07,growth_champion_v2,0.0158968388969417,0.6,0.4,0.15,"YPF,PBR,SNPS,CDNS",4,0.6,1.0,base cap 60%
2008-01-01,2022-08-31,2022-09-01,2022-09-09,growth_champion_v2,0.045452968225354,0.6,0.4,0.15,"YPF,PBR,ON,SMCI",4,0.6,1.0,base cap 60%
2010-01-01,2022-08-31,2022-09-01,2022-09-09,growth_champion_v3,0.0189387367605641,0.25,0.75,0.0625,"YPF,PBR,ON,SMCI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-08-31,2022-09-01,2022-09-09,growth_champion_v2,0.045452968225354,0.6,0.4,0.15,"YPF,PBR,ON,SMCI",4,0.6,1.0,base cap 60%
2008-01-01,2022-08-31,2022-09-01,2022-09-09,growth_champion_v3,0.0189387367605641,0.25,0.75,0.0625,"YPF,PBR,ON,SMCI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-09-01,2022-09-02,2022-09-12,growth_champion_v2,0.0521622770547538,0.6,0.4,0.15,"ASTS,YPF,UBER,SMCI",4,0.6,1.0,base cap 60%
2020-01-01,2022-09-01,2022-09-02,2022-09-12,growth_champion_v3,0.0217342821061474,0.25,0.75,0.0625,"ASTS,YPF,UBER,SMCI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-09-06,2022-09-07,2022-09-14,growth_champion_v2,0.0010063492106748,0.6,0.4,0.15,"YPF,CSGP,CDNS,PBR",4,0.6,1.0,base cap 60%
2015-01-01,2022-09-06,2022-09-07,2022-09-14,growth_champion_v3,0.0004193121711145,0.25,0.75,0.0625,"YPF,CSGP,CDNS,PBR",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-09-08,2022-09-09,2022-09-16,growth_champion_v2,-0.0312306501143298,0.6,0.4,0.15,"YPF,CSGP,SMCI,ON",4,0.6,1.0,base cap 60%
2008-01-01,2022-09-08,2022-09-09,2022-09-16,growth_champion_v3,-0.0130127708809707,0.25,0.75,0.0625,"YPF,CSGP,SMCI,ON",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-09-08,2022-09-09,2022-09-16,growth_champion_v2,-0.0312306501143298,0.6,0.4,0.15,"YPF,CSGP,SMCI,ON",4,0.6,1.0,base cap 60%
2010-01-01,2022-09-08,2022-09-09,2022-09-16,growth_champion_v3,-0.0130127708809707,0.25,0.75,0.0625,"YPF,CSGP,SMCI,ON",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-09-09,2022-09-12,2022-09-19,growth_champion_v2,-0.0490768299612274,0.6,0.4,0.0,"YPF,ASTS,UBER,SMCI",4,0.6,1.0,base cap 60%
2020-01-01,2022-09-09,2022-09-12,2022-09-19,growth_champion_v3,-0.0204486791505114,0.25,0.75,0.0,"YPF,ASTS,UBER,SMCI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-09-13,2022-09-14,2022-09-21,growth_champion_v2,-0.0256857149219459,0.6,0.4,0.15,"YPF,CCJ,CDNS,PBR",4,0.6,1.0,base cap 60%
2015-01-01,2022-09-13,2022-09-14,2022-09-21,growth_champion_v3,-0.0107023812174774,0.25,0.75,0.0625,"YPF,CCJ,CDNS,PBR",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-09-15,2022-09-16,2022-09-23,growth_champion_v2,-0.0665207742926023,0.6,0.4,0.15,"YPF,MELI,SMCI,ON",4,0.6,1.0,base cap 60%
2010-01-01,2022-09-15,2022-09-16,2022-09-23,growth_champion_v2,-0.0665207742926023,0.6,0.4,0.15,"YPF,MELI,SMCI,ON",4,0.6,1.0,base cap 60%
2010-01-01,2022-09-15,2022-09-16,2022-09-23,growth_champion_v3,-0.0277169892885842,0.25,0.75,0.0625,"YPF,MELI,SMCI,ON",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-09-15,2022-09-16,2022-09-23,growth_champion_v3,-0.0277169892885842,0.25,0.75,0.0625,"YPF,MELI,SMCI,ON",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-09-16,2022-09-19,2022-09-26,growth_champion_v2,-0.0854006296552023,0.6,0.4,0.0,"YPF,UBER,ASTS,SMCI",4,0.6,1.0,base cap 60%
2020-01-01,2022-09-16,2022-09-19,2022-09-26,growth_champion_v3,-0.0355835956896676,0.25,0.75,0.0,"YPF,UBER,ASTS,SMCI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-09-20,2022-09-21,2022-09-28,growth_champion_v2,-0.0311265237834638,0.6,0.4,0.1499999999999999,"YPF,PBR,CCJ",3,0.6,1.0,base cap 60%
2015-01-01,2022-09-20,2022-09-21,2022-09-28,growth_champion_v3,-0.0129693849097765,0.25,0.75,0.0624999999999999,"YPF,PBR,CCJ",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-09-22,2022-09-23,2022-09-30,growth_champion_v3,0.0016512009283962,0.25,0.75,0.0625,"YPF,PBR,SMCI,MELI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-09-22,2022-09-23,2022-09-30,growth_champion_v3,0.0016512009283962,0.25,0.75,0.0625,"YPF,PBR,SMCI,MELI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-09-22,2022-09-23,2022-09-30,growth_champion_v2,0.0039628822281511,0.6,0.4,0.15,"YPF,PBR,SMCI,MELI",4,0.6,1.0,base cap 60%
2010-01-01,2022-09-22,2022-09-23,2022-09-30,growth_champion_v2,0.0039628822281511,0.6,0.4,0.15,"YPF,PBR,SMCI,MELI",4,0.6,1.0,base cap 60%
2020-01-01,2022-09-23,2022-09-26,2022-10-03,growth_champion_v3,0.0156677002333511,0.25,0.75,0.0625,"YPF,REGN,UBER,SMCI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-09-23,2022-09-26,2022-10-03,growth_champion_v2,0.0376024805600427,0.6,0.4,0.15,"YPF,REGN,UBER,SMCI",4,0.6,1.0,base cap 60%
2015-01-01,2022-09-27,2022-09-28,2022-10-05,growth_champion_v3,0.0243494950584898,0.25,0.75,0.0624999999999999,"YPF,ON,CCJ,PBR",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-09-27,2022-09-28,2022-10-05,growth_champion_v2,0.0584387881403757,0.6,0.4,0.1499999999999999,"YPF,ON,CCJ,PBR",4,0.6,1.0,base cap 60%
2008-01-01,2022-09-29,2022-09-30,2022-10-07,growth_champion_v3,0.0162044496349396,0.25,0.75,0.0625,"YPF,BIIB,SMCI,MELI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-09-29,2022-09-30,2022-10-07,growth_champion_v2,0.0388906791238552,0.6,0.4,0.15,"YPF,BIIB,SMCI,MELI",4,0.6,1.0,base cap 60%
2010-01-01,2022-09-29,2022-09-30,2022-10-07,growth_champion_v3,0.0162044496349396,0.25,0.75,0.0625,"YPF,BIIB,SMCI,MELI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-09-29,2022-09-30,2022-10-07,growth_champion_v2,0.0388906791238552,0.6,0.4,0.15,"YPF,BIIB,SMCI,MELI",4,0.6,1.0,base cap 60%
2020-01-01,2022-09-30,2022-10-03,2022-10-10,growth_champion_v3,-0.0001646652677532,0.25,0.75,0.0625,"YPF,BIIB,UBER,REGN",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-09-30,2022-10-03,2022-10-10,growth_champion_v2,-0.0003951966426078,0.6,0.4,0.15,"YPF,BIIB,UBER,REGN",4,0.6,1.0,base cap 60%
2015-01-01,2022-10-04,2022-10-05,2022-10-12,growth_champion_v3,-0.0362418200644314,0.25,0.75,0.0625,"YPF,MELI,CCJ,ON",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-10-04,2022-10-05,2022-10-12,growth_champion_v2,-0.0869803681546355,0.6,0.4,0.15,"YPF,MELI,CCJ,ON",4,0.6,1.0,base cap 60%
2010-01-01,2022-10-06,2022-10-07,2022-10-14,growth_champion_v2,-0.0490135454452342,0.6,0.4,0.15,"YPF,PBR,SMCI,MELI",4,0.6,1.0,base cap 60%
2008-01-01,2022-10-06,2022-10-07,2022-10-14,growth_champion_v2,-0.0490135454452342,0.6,0.4,0.15,"YPF,PBR,SMCI,MELI",4,0.6,1.0,base cap 60%
2008-01-01,2022-10-06,2022-10-07,2022-10-14,growth_champion_v3,-0.0204223106021809,0.25,0.75,0.0625,"YPF,PBR,SMCI,MELI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2010-01-01,2022-10-06,2022-10-07,2022-10-14,growth_champion_v3,-0.0204223106021809,0.25,0.75,0.0625,"YPF,PBR,SMCI,MELI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-10-07,2022-10-10,2022-10-17,growth_champion_v3,-0.0004101325428714,0.25,0.75,0.0625,"YPF,VIST,UBER,REGN",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-10-07,2022-10-10,2022-10-17,growth_champion_v2,-0.0009843181028914,0.6,0.4,0.15,"YPF,VIST,UBER,REGN",4,0.6,1.0,base cap 60%
2015-01-01,2022-10-11,2022-10-12,2022-10-19,growth_champion_v3,0.0095535950485588,0.25,0.75,0.0625,"YPF,PBR,CCJ,MELI",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-10-11,2022-10-12,2022-10-19,growth_champion_v2,0.0229286281165412,0.6,0.4,0.15,"YPF,PBR,CCJ,MELI",4,0.6,1.0,base cap 60%
2010-01-01,2022-10-13,2022-10-14,2022-10-21,growth_champion_v2,0.0843344129191519,0.6,0.4,0.1499999999999999,"YPF,PBR,SMCI",3,0.6,1.0,base cap 60%
2008-01-01,2022-10-13,2022-10-14,2022-10-21,growth_champion_v3,0.0351393387163132,0.25,0.75,0.0624999999999999,"YPF,PBR,SMCI",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-10-13,2022-10-14,2022-10-21,growth_champion_v2,0.0843344129191519,0.6,0.4,0.1499999999999999,"YPF,PBR,SMCI",3,0.6,1.0,base cap 60%
2010-01-01,2022-10-13,2022-10-14,2022-10-21,growth_champion_v3,0.0351393387163132,0.25,0.75,0.0624999999999999,"YPF,PBR,SMCI",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-10-14,2022-10-17,2022-10-24,growth_champion_v3,0.0127580236336685,0.25,0.75,0.0624999999999999,"YPF,VIST,REGN",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2020-01-01,2022-10-14,2022-10-17,2022-10-24,growth_champion_v2,0.0306192567208046,0.6,0.4,0.1499999999999999,"YPF,VIST,REGN",3,0.6,1.0,base cap 60%
2015-01-01,2022-10-18,2022-10-19,2022-10-26,growth_champion_v3,0.0060868519789925,0.25,0.75,0.0625,"YPF,BIIB,MELI,PBR",4,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2015-01-01,2022-10-18,2022-10-19,2022-10-26,growth_champion_v2,0.014608444749582,0.6,0.4,0.15,"YPF,BIIB,MELI,PBR",4,0.6,1.0,base cap 60%
2008-01-01,2022-10-20,2022-10-21,2022-10-28,growth_champion_v3,-0.0026259923731299,0.25,0.75,0.0,"YPF,PBR,SMCI",3,0.25,0.4166666666666667,SPY and QQQ below 200D MA
2008-01-01,2022-10-20,2022-10-21,2022-10-28,growth_champion_v2,-0.0063023816955119,0.6,0.4,0.0,"YPF,PBR,SMCI",3,0.6,1.0,base cap 60%
