date,model_mode,cash_weight,selected_count,realized_portfolio_return_1d,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d,realized_portfolio_return_30d,turnover,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,gate_decision,gate_reason,exposure,year,quarter,cash_bucket,volatility_regime,correlation_proxy_regime
2023-08-22,regime_gated_full_quant,0.8,4,0.0052760466941768,0.0079795638525675,0.0104227402160413,0.0020831544709202,0.0011618380549057,0.6666666666666666,0.0014642290565957,0.0167713930054004,0.0873051544450876,fallback_baseline,bearish_spy_or_negative_market_momentum,0.19999999999999996,2023,2023Q3,high_cash,normal_volatility,normal_correlation_proxy
2023-08-29,regime_gated_full_quant,0.4999999999999999,4,0.0029800616184878,0.008135552638705,0.0137218478342219,0.000165564035347,0.0018919339311119,0.6666666666666666,0.0008561277318785,0.0141221502004855,0.0606230439221007,fallback_baseline,weak_market_breadth,0.5000000000000001,2023,2023Q3,low_cash,normal_volatility,normal_correlation_proxy
2023-09-06,regime_gated_full_quant,0.5,4,-0.004422464649877,-0.0043205643336989,-0.014513502393851,-0.0318158542660138,-0.0151122677663182,0.4,0.0015056613344021,0.0165775232288286,0.0908254697410888,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q3,high_cash,normal_volatility,normal_correlation_proxy
2023-09-13,regime_gated_full_quant,0.5000000000000001,4,0.0050328858638997,-0.0151704082016947,-0.0155381193616113,-0.0079104836975006,-0.0326830427889455,0.8571428571428571,0.0013591806362606,0.0153334909927649,0.0886413039862871,fallback_baseline,insufficient_full_quant_edge,0.4999999999999999,2023,2023Q3,high_cash,normal_volatility,normal_correlation_proxy
2023-09-20,regime_gated_full_quant,0.5,4,-0.0123382765236934,-0.0103908874643069,-0.0153059166356504,-0.0142436647014681,-0.0240649384318228,0.6666666666666666,0.0009435764738389,0.0146280577416147,0.0645045631146636,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q3,high_cash,normal_volatility,normal_correlation_proxy
2023-09-27,regime_gated_full_quant,0.8,4,0.0030413467982329,-0.0057863296516804,0.0021830898083941,-0.0011480026723224,-0.0013226375248211,0.6666666666666666,0.0019085359256116,0.0158367894816764,0.1205128051881878,fallback_baseline,risk_off_regime,0.19999999999999996,2023,2023Q3,high_cash,normal_volatility,normal_correlation_proxy
2023-10-04,regime_gated_full_quant,0.5,4,0.0004433443084122,0.0220266290106211,0.0245723944785969,0.0037801352258536,0.0220007408905216,0.4,0.0014429562294488,0.0154871241458493,0.0931713477505511,fallback_baseline,risk_off_regime,0.5,2023,2023Q4,high_cash,normal_volatility,normal_correlation_proxy
2023-10-11,regime_gated_full_quant,0.5,4,-0.0001084893086417,-0.0046025653012982,-0.0333524711572498,-0.0306519026718575,0.0017792783735182,0.8571428571428571,0.0019096216949978,0.015462588022419,0.1234994874227434,fallback_baseline,weak_market_breadth,0.5,2023,2023Q4,high_cash,normal_volatility,normal_correlation_proxy
2023-10-18,regime_gated_full_quant,0.5,4,-0.0030903753868009,-0.0269213382120198,-0.0191142681925932,0.0147587007583502,0.0421271068050823,0.8571428571428571,0.0023259724537457,0.0162965343309749,0.142728043061573,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-10-25,regime_gated_full_quant,0.5,2,-0.0104428424096835,0.0170346897456372,0.02290940147742,0.077113158779422,0.0565822915675933,1.0,0.0014121764853251,0.0187487230567836,0.0753212088657008,fallback_baseline,risk_off_regime,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-11-01,regime_gated_full_quant,0.5,4,0.0103081965479816,0.0062287029448028,0.031658999739557,0.0450359426538215,0.0488183997037683,0.5,0.0013252474425389,0.0144641514077389,0.091622896164507,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-11-08,regime_gated_full_quant,0.5,4,0.0038285707221275,0.025482713397286,0.0381773400968785,0.0292725371648913,0.0481059844575324,0.6666666666666666,0.0018178530623242,0.0153906711766049,0.118113956270312,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-11-15,regime_gated_full_quant,0.5,4,0.0033923604353424,0.0056845531724982,0.005871564142369,0.0217299308703223,0.0262655524183917,0.6666666666666666,0.0013341002448304,0.0129672367716656,0.1028823849153093,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-11-22,regime_gated_full_quant,0.5,4,0.0006791902296552,0.0003590268938601,-0.0002227386552315,0.0274150094096791,0.0338628942836596,1.0,0.0019854095880291,0.0160656741546445,0.1235808450313388,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-11-30,regime_gated_full_quant,0.5,4,-0.0067400881246716,-0.0101294439003835,0.0151862692205725,0.0270777611070596,0.023862210655267,0.8571428571428571,0.0021266392589415,0.0148468076212414,0.1432388236713573,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-12-07,regime_gated_full_quant,0.5,4,0.0058300549382992,0.0278953321353039,0.0399889557653009,0.0341510661359284,0.064071512920141,0.6666666666666666,0.0020112268965145,0.0170308445411375,0.118093198000634,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-12-14,regime_gated_full_quant,0.5,4,0.0050325716500577,0.0090993232959532,0.0088106446316777,-0.0096286678031865,0.0143303410269559,0.4,0.0019490612365279,0.0146776580740418,0.1327910233836953,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-12-21,regime_gated_full_quant,0.5,4,-0.0002941679117962,-0.0063126470946804,-0.0159401032289452,0.0104569214932156,0.0278741524236843,0.6666666666666666,0.0027269060860539,0.0138282847242877,0.1971977103757795,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,low_volatility,normal_correlation_proxy
2023-12-29,regime_gated_full_quant,0.5,4,-0.0214887975981824,-0.0141952488475708,-0.0128842275324252,0.0123668962161669,0.015003033338535,0.6666666666666666,0.0027133818450903,0.0177294788806644,0.1530435194036934,fallback_baseline,insufficient_full_quant_edge,0.5,2023,2023Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-01-08,regime_gated_full_quant,0.5,4,0.0046474466913504,0.0202172594787396,0.0417382253850353,0.0512529000530508,0.0512430313210193,0.6666666666666666,0.0020740450938458,0.0169247670193637,0.1225449716071677,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-01-16,regime_gated_full_quant,0.5,4,-0.0032918061970907,0.0114768566247331,0.0250517466879839,0.0259956725859722,0.0383879769353025,0.6666666666666666,0.002671635219651,0.016859463913155,0.1584650160534737,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-01-23,regime_gated_full_quant,0.5,4,0.0093569706789037,0.0059991543853904,0.0145563064933262,0.0046716660653107,0.0640600070520065,0.4,0.0023792507040702,0.0163025680967016,0.1459433072113089,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-01-30,regime_gated_full_quant,0.5,4,-0.0070715422068347,0.0304109284215916,0.0487069592110254,0.0892846650732975,0.1314885784056162,0.8571428571428571,0.0032595328129648,0.0182726133609291,0.1783835047883424,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-02-06,regime_gated_full_quant,0.5,4,0.008904976314146,0.0077509936521221,0.0032457793765468,0.0564019491947569,0.0744501411542103,0.4,0.0029111611125826,0.0145108494232557,0.2006196210620903,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-02-13,regime_gated_full_quant,0.5,4,0.0159128402540183,-0.0037545389754284,0.0338979001527011,0.0748193258653923,0.0736402655069264,0.0,0.0038233923373641,0.0186307596088235,0.20521934787637,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-02-21,regime_gated_full_quant,0.5,4,0.0138289064618057,0.0141191766906685,0.0370732412619031,0.0439040433382736,0.0323730115706787,0.8571428571428571,0.0021074449539907,0.0126068535727414,0.167166608371452,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-02-28,regime_gated_full_quant,0.5,4,0.0051394693415205,0.0258591211072405,0.0232536702258352,0.0328646047565503,0.0406895437927339,0.6666666666666666,0.0027568972623018,0.0143868650720585,0.1916259899911141,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-03-06,regime_gated_full_quant,0.5,4,0.0100757900117456,0.0021742400901963,0.010843586099878,-0.0068219517740389,-0.0123943252251174,0.8571428571428571,0.0028133130050262,0.0132467872068386,0.2123770059183773,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,high_correlation_proxy
2024-03-13,regime_gated_full_quant,0.5,4,-0.0072549072312757,0.0090550626790064,0.0074512535983702,0.015192056782563,-0.0096001309822023,0.4,0.0028197465810652,0.0145425457599265,0.1938963526479195,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,high_correlation_proxy
2024-03-20,regime_gated_full_quant,0.5,4,0.0025891603912536,-0.0059927137634824,-0.0190205085271415,-0.023103758650761,-0.0246999521575227,0.6666666666666666,0.0052989274080495,0.0178339254970036,0.2971262501315193,allow_full_quant,risk_on_with_sufficient_confidence,0.5,2024,2024Q1,high_cash,normal_volatility,high_correlation_proxy
2024-03-27,regime_gated_full_quant,0.5,4,-0.0009471390193338,-0.011125934179911,0.007189297808844,-0.0004691297215123,0.0303200608380903,0.4,0.0019754711605903,0.0113526332632922,0.1740099512399365,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q1,high_cash,normal_volatility,normal_correlation_proxy
2024-04-04,regime_gated_full_quant,0.5,4,0.0094615490367621,0.0250917671279614,-0.001386794180163,0.0095587632485485,0.0506247651522368,0.6666666666666666,0.0019089304892515,0.013331056390705,0.1431942400740682,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-04-11,regime_gated_full_quant,0.5,4,-0.0071567971649417,-0.0241058527570848,-0.0244605947763472,0.0227413785209369,0.0157721853400364,0.6666666666666666,0.0024436462971926,0.014275763817313,0.1711744694339285,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,high_correlation_proxy
2024-04-18,regime_gated_full_quant,0.8,2,0.0013361187703054,0.0054763487539568,0.0033000444030393,0.018222603615641,0.0324975245665975,0.8,0.0018040564562097,0.0196452879064823,0.0918315101716796,fallback_baseline,risk_off_regime,0.19999999999999996,2024,2024Q2,high_cash,normal_volatility,high_correlation_proxy
2024-04-25,regime_gated_full_quant,0.5,4,8.2503437529996e-06,-0.0067372518806709,0.0185669433266704,0.0123826253833845,0.0017469393706931,0.5,0.0011688871325553,0.0109777462810411,0.1064778783031278,fallback_baseline,risk_off_regime,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-05-02,regime_gated_full_quant,0.5,4,0.0103405009056682,0.0261307302131583,0.0356121152640122,0.0310735417766098,0.0196301952573591,0.8571428571428571,0.0014260674754243,0.0150600340302531,0.0946921814757898,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-05-09,regime_gated_full_quant,0.5,4,0.0017642961043056,0.0137394776029647,0.0142117662472198,0.0257414935405017,0.0429302013433785,0.8571428571428571,0.0013883170597387,0.0098920304267932,0.1403470268326659,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-05-16,regime_gated_full_quant,0.5,4,0.0006418788593029,0.0081689065359463,0.0083734419314394,0.0387413382174733,0.0312158834192206,0.8571428571428571,0.0019415361202498,0.0102358978472701,0.1896791223612733,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-05-23,regime_gated_full_quant,0.5,4,0.0130902281512121,0.0081046328305762,0.022708301088919,0.0189666947186245,0.0448803449345618,0.8571428571428571,0.0027828675976148,0.0155411404592873,0.1790645676811856,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-05-31,regime_gated_full_quant,0.5,4,0.0059051301731786,0.017662856783998,0.0348943181885902,0.0121772736503765,0.0229769734987876,0.6666666666666666,0.0025401056500731,0.0135860962893251,0.1869636130923765,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-06-07,regime_gated_full_quant,0.5,4,0.0045029587626668,0.0155914004754935,-0.0024354422090093,0.0293715209017675,0.0038142373613001,0.6666666666666666,0.0022842406940415,0.0133067229318209,0.1716606489625743,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-06-14,regime_gated_full_quant,0.5,4,0.0085693287847616,-0.0272106409206697,-0.0104794931943873,0.0093231948150521,-0.0503047280265279,0.8571428571428571,0.0023717459530896,0.0147404969602583,0.1608999994697621,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-06-24,regime_gated_full_quant,0.5,4,0.015358287466272,0.0173500850511949,0.0378091751816611,-0.0018625926300685,-0.0701385750776004,0.8571428571428571,0.0017748589875844,0.0165054127085508,0.1075319362759714,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q2,high_cash,normal_volatility,normal_correlation_proxy
2024-07-01,regime_gated_full_quant,0.5,4,0.0058679905062758,0.016262709695162,0.0149246512191696,-0.0269060119410033,-0.019308499765531,0.8571428571428571,0.0016496338221198,0.0128520496168877,0.1283556997750906,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,low_volatility,normal_correlation_proxy
2024-07-09,regime_gated_full_quant,0.5,4,0.0022123174006249,-0.0053711483384046,-0.0226966740599207,-0.0742726399711899,-0.0280506854265392,0.6666666666666666,0.0019768014961892,0.0150791790165356,0.131094769418251,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,low_volatility,normal_correlation_proxy
2024-07-16,regime_gated_full_quant,0.5,4,-0.0098550219862862,-0.0153669320719311,-0.0415545775212254,-0.0316993092900258,-0.0136008063599027,0.8571428571428571,0.0016339939498798,0.0134376927003145,0.1215978059865597,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,low_volatility,normal_correlation_proxy
2024-07-23,regime_gated_full_quant,0.7999999999999999,4,-0.013145189365572,-0.0188046294369211,-0.021810239094206,0.0004957582257273,-0.0027926923643909,0.6666666666666666,0.0013691916556861,0.0140697750924965,0.0973143953392917,fallback_baseline,insufficient_full_quant_edge,0.20000000000000007,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-07-30,regime_gated_full_quant,0.8,2,0.0037688432683271,-0.0098927509161242,-0.0068642897269545,-0.004509631457802,0.0039374560569198,0.8,5.095236603202006e-05,0.0176214191379933,0.0028915018497098,fallback_baseline,weak_market_breadth,0.19999999999999996,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-08-06,regime_gated_full_quant,0.8,2,-0.0005181484089323,0.0121662052420165,0.0216870442878079,0.0203959803066259,0.02243812508224,1.0,0.0008501973908717,0.0128139074692008,0.0663495809467354,fallback_baseline,risk_off_regime,0.19999999999999996,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-08-13,regime_gated_full_quant,0.5,4,0.0002193188109189,0.0052071693772485,0.0100405991832722,0.0064915836326776,0.018444620609163,0.8,0.0011024161624905,0.0105109894341468,0.1048822443783644,fallback_baseline,risk_off_regime,0.5,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-08-20,regime_gated_full_quant,0.5,4,0.0025647428197099,0.0053294711107751,-0.0044392608261036,0.0042996635438193,0.0120011598030825,0.6666666666666666,0.0018336160114067,0.010164581104214,0.1803926785184075,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-08-27,regime_gated_full_quant,0.5,4,-0.0064834074302872,-0.0125485945591208,-0.0222901420764052,0.0018742593024649,0.0066275959866164,0.8571428571428571,0.0016806964842858,0.0108901489757212,0.1543318175015606,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-09-04,regime_gated_full_quant,0.5,4,-0.0041154726963408,-0.0169209838390217,-0.0255737695307214,-0.0425364159432958,-0.0210310940303075,0.8571428571428571,0.0015615971819699,0.0155373258906917,0.1005061741612512,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-09-11,regime_gated_full_quant,0.5,4,0.0058656078009487,-0.0115589975116612,-0.0062866980539028,-0.0061922981239383,-0.0029933262078685,0.6666666666666666,0.0004546241949852,0.0089338058995358,0.0508880761567498,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-09-18,regime_gated_full_quant,0.5,4,0.0105356551569499,0.0061234407752733,-0.004415719562324,0.0138125640544904,0.0253886971343938,1.0,0.0014696361805521,0.0140658652263639,0.1044824585548809,fallback_baseline,weak_market_breadth,0.5,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-09-25,regime_gated_full_quant,0.5,4,0.0006527340910292,-0.004927589166527,0.00437977354488,0.0046445543648544,0.0286163531246541,0.8571428571428571,0.0014305444080351,0.0116630357924832,0.122656264928648,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q3,high_cash,normal_volatility,normal_correlation_proxy
2024-10-02,regime_gated_full_quant,0.5,4,0.0034565865130857,0.0069028135994345,0.0239700074372144,0.0282010915830508,0.0338462452750969,0.6666666666666666,0.0014044065851749,0.0130209271442351,0.1078576486618875,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-10-09,regime_gated_full_quant,0.5000000000000001,4,-0.0021460969874372,0.0041462727443846,0.0089718835925849,0.0064039880301292,0.0397269776045973,0.8571428571428571,0.0022846464426252,0.0193297628260257,0.1181931958083404,fallback_baseline,insufficient_full_quant_edge,0.4999999999999999,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-10-16,regime_gated_full_quant,0.5,4,0.003061059136491,-0.0071544520400644,-0.0159247614090844,-0.0108052904636568,0.0028303830447146,0.8571428571428571,0.0017785670985416,0.0112675336924678,0.1578488378278046,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,low_volatility,normal_correlation_proxy
2024-10-23,regime_gated_full_quant,0.5,4,-0.0026775035471454,-0.0100443020619468,-0.0065586867745685,0.002944559614041,0.0249168439022208,0.4,0.0009150119200397,0.0085528513102185,0.1069832605351746,fallback_baseline,weak_market_breadth,0.5,2024,2024Q4,high_cash,low_volatility,normal_correlation_proxy
2024-10-30,regime_gated_full_quant,0.5,4,-0.0099003771067241,0.0108863856998644,0.0183716768406389,0.0097055061870938,0.0330632416501768,0.8571428571428571,0.0008394643713066,0.0090277966996692,0.0929866277712455,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-11-06,regime_gated_full_quant,0.5,4,0.013161280272351,0.0231935148227335,0.0584110750340042,0.0672884025236873,0.0792220664428459,0.8571428571428571,0.0027116683015093,0.0171649257818824,0.1579772808788675,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-11-13,regime_gated_full_quant,0.5,4,-0.0093759911912705,-0.0107518067337259,-0.0045113884317703,0.0289337542829606,0.0272674143014357,1.0,0.0013413048897913,0.0111073009799491,0.120758849716295,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-11-20,regime_gated_full_quant,0.5,3,0.0035079577768483,0.0080711776031876,0.0238035585373709,0.0599681373171765,0.0645484344326996,0.8333333333333334,0.0042591412849331,0.0183003588372134,0.2327353973121151,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-11-27,regime_gated_full_quant,0.8,4,0.0023647883664796,0.0018613183171118,0.0128747518767882,0.0069157076037293,0.0052792703978697,0.6,0.0038169412659616,0.0137411965576654,0.2777735730613958,fallback_baseline,insufficient_full_quant_edge,0.19999999999999996,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-12-05,regime_gated_full_quant,0.5,4,0.0081442844110179,0.0408816878468357,0.0236002713617764,0.0289473283207555,0.0410428254436623,0.6666666666666666,0.0024456884644916,0.0174287968745049,0.1403245721492808,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,normal_volatility,normal_correlation_proxy
2024-12-12,regime_gated_full_quant,0.5,4,0.0040281821378193,-0.0174094734257701,-0.0130264335069947,-0.0073318391448847,-0.0208224115347717,0.4,0.0035431002822615,0.0170572686758395,0.2077179148429577,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,low_volatility,normal_correlation_proxy
2024-12-19,regime_gated_full_quant,0.5,4,-0.0012355292728249,0.0146031164153535,0.0010385232634698,0.0028495847914393,-0.0223290614667912,0.6666666666666666,0.0019220223895994,0.0181113744492194,0.1061223925875111,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,low_volatility,normal_correlation_proxy
2024-12-27,regime_gated_full_quant,0.5,4,-0.0098567507194683,0.000214297131176,-0.0097386322538598,-0.047053123986664,-0.0504421362294578,0.6666666666666666,0.0028457867326411,0.0201514631068154,0.1412198567199173,fallback_baseline,insufficient_full_quant_edge,0.5,2024,2024Q4,high_cash,low_volatility,normal_correlation_proxy
2025-01-06,regime_gated_full_quant,0.5,4,-0.0040860516895352,-0.0080944215751595,0.0033084165809765,-0.0222832520090466,-0.0261495500968289,0.4,0.0023256949285354,0.0175563732842467,0.1324701230078257,fallback_baseline,weak_market_breadth,0.5,2025,2025Q1,high_cash,low_volatility,normal_correlation_proxy
2025-01-14,regime_gated_full_quant,0.5,4,0.0087147805869879,0.0249118738561765,-0.0100966743613359,-0.005606211845294,-0.055642141195494,0.8571428571428571,0.0020066416010507,0.0179302745661328,0.1119136014147211,fallback_baseline,bearish_spy_or_negative_market_momentum,0.5,2025,2025Q1,high_cash,normal_volatility,normal_correlation_proxy
2025-01-22,regime_gated_full_quant,0.5,4,-0.0012327983156293,-0.0337374842614599,-0.019374537032363,-0.0184503943103623,-0.0630665050035449,0.8571428571428571,0.0013346826317205,0.0147486738096853,0.0904950946060033,fallback_baseline,insufficient_full_quant_edge,0.5,2025,2025Q1,high_cash,low_volatility,normal_correlation_proxy
2025-01-29,regime_gated_full_quant,0.5,4,0.0034072288226655,0.0235333652055956,0.0301742096346961,-0.0064557281615642,-0.0499884089559977,1.0,0.0017170943209709,0.0132193673113074,0.1298923224186544,fallback_baseline,insufficient_full_quant_edge,0.5,2025,2025Q1,high_cash,low_volatility,normal_correlation_proxy
2025-02-05,regime_gated_full_quant,0.5,4,0.000710759560027,0.0072215866191934,-0.0012353635793268,-0.0396075353406043,-0.0570306830238167,0.0,0.0025453542728735,0.0125585776276853,0.2026785475500246,fallback_baseline,insufficient_full_quant_edge,0.5,2025,2025Q1,high_cash,low_volatility,normal_correlation_proxy
2025-02-12,regime_gated_full_quant,0.5,4,0.0061300337639401,-0.0060746089378326,-0.0181913848243108,-0.0659913751307211,-0.0505600615601377,0.6666666666666666,0.0017709196190837,0.0097292478098509,0.1820201986520173,fallback_baseline,insufficient_full_quant_edge,0.5,2025,2025Q1,high_cash,low_volatility,normal_correlation_proxy
2025-02-20,regime_gated_full_quant,0.8,4,-0.0013040507113384,-0.0052919962109499,-0.0059404989330517,-0.020474774422239,-0.0237797666092892,0.4,0.0010146438775626,0.0094942016476605,0.1068698470094778,fallback_baseline,insufficient_full_quant_edge,0.19999999999999996,2025,2025Q1,high_cash,low_volatility,normal_correlation_proxy
2025-02-27,regime_gated_full_quant,0.5,2,0.0111333963850263,-0.0134329219077337,-0.051071703072865,-0.0168859522779117,-0.0249390439088262,0.8,0.0009479702311018,0.0125025359853416,0.0758222357618745,fallback_baseline,weak_market_breadth,0.5,2025,2025Q1,high_cash,low_volatility,normal_correlation_proxy
2025-03-06,regime_gated_full_quant,0.5,4,-0.0106322286699468,-0.0317516408281676,-0.0151497126074903,-0.0235022308254019,-0.014452115915233,0.5,0.00071246382144,0.0107245909304369,0.0664327269973593,fallback_baseline,risk_off_regime,0.5,2025,2025Q1,high_cash,normal_volatility,normal_correlation_proxy
2025-03-13,regime_gated_full_quant,0.7999999999999999,4,0.0055426300662565,0.0042203174196563,0.0122119534871046,-0.0057497597802174,0.0248802560479979,0.6666666666666666,0.0006897483035572,0.0133940062265441,0.0514967883313575,fallback_baseline,risk_off_regime,0.20000000000000007,2025,2025Q1,high_cash,normal_volatility,normal_correlation_proxy
2025-03-20,regime_gated_full_quant,0.5,4,-0.000254727289634,-0.0115591651980888,-0.04205197704478,-0.0301810283442843,0.0438355470162641,0.8571428571428571,0.0008388065516443,0.021669800189579,0.0387085503468431,fallback_baseline,risk_off_regime,0.5,2025,2025Q1,high_cash,normal_volatility,normal_correlation_proxy
2025-03-27,regime_gated_full_quant,0.8,4,-0.0055866852649983,-0.0107658615024173,-0.0249936891777733,0.0015681972361515,0.0060278787438533,0.8571428571428571,0.0010645762398268,0.0151201965918348,0.0704075660234303,fallback_baseline,risk_off_regime,0.19999999999999996,2025,2025Q1,high_cash,normal_volatility,normal_correlation_proxy
2025-04-03,regime_gated_full_quant,0.8,3,-0.0119047350128211,0.0001628297512274,0.0089396930565225,0.0303721198191258,0.0360057347234094,0.6,0.0010295219603483,0.0136102643828135,0.0756430537564287,fallback_baseline,risk_off_regime,0.19999999999999996,2025,2025Q2,high_cash,normal_volatility,normal_correlation_proxy
2025-04-10,regime_gated_full_quant,0.7999999999999999,4,-0.0004057705944313,0.0087591875301231,0.0209082713752128,0.0283156375854218,0.0332618395704616,0.25,0.0009553725859137,0.0147563386519483,0.0647432000882979,fallback_baseline,risk_off_regime,0.20000000000000007,2025,2025Q2,high_cash,low_volatility,normal_correlation_proxy
2025-04-17,regime_gated_full_quant,0.8,4,-0.0043567947144147,0.0080958448077252,0.0107976669393913,0.0207881067601816,0.0246602141172236,0.4,0.0010145405696105,0.01505361741148,0.0673951344636185,fallback_baseline,risk_off_regime,0.19999999999999996,2025,2025Q2,high_cash,low_volatility,normal_correlation_proxy
2025-04-25,regime_gated_full_quant,0.8,4,-6.369264487167219e-05,0.0020308957213915,0.0051633778272765,0.0177815491239951,0.018234742598637,0.6666666666666666,0.001510484872797,0.0198570090884894,0.0760680959587555,fallback_baseline,risk_off_regime,0.19999999999999996,2025,2025Q2,high_cash,low_volatility,normal_correlation_proxy
