window_start,date,candidate,equity,drawdown
2008-01-01,2012-12-13,growth_champion_v3,1.2749644491401457,-0.13203962679451076
2008-01-01,2012-12-20,growth_champion_v3,1.2691875160667785,-0.1359724023238399
2008-01-01,2012-12-28,growth_champion_v3,1.2928293940161801,-0.11987766868473304
2008-01-01,2013-01-07,growth_champion_v3,1.292218659756232,-0.1202934396001899
2008-01-01,2013-01-14,growth_champion_v3,1.3102116373831514,-0.1080443203508874
2008-01-01,2013-01-22,growth_champion_v3,1.4299392841957785,-0.026537064928520704
2008-01-01,2013-01-29,growth_champion_v3,1.4502664024460525,-0.012698927594888554
2008-01-01,2013-02-05,growth_champion_v3,1.428717191067557,-0.02736903197542817
2008-01-01,2013-02-12,growth_champion_v3,1.3950498014255115,-0.05028885542483652
2008-01-01,2013-02-20,growth_champion_v3,1.3658260494602061,-0.0701835738064962
2008-01-01,2013-02-27,growth_champion_v3,1.3666007273108927,-0.06965619464949357
2008-01-01,2013-03-06,growth_champion_v3,1.3949864126791183,-0.050332008722180355
2008-01-01,2013-03-13,growth_champion_v3,1.3708256159817829,-0.06678000782717819
2008-01-01,2013-03-20,growth_champion_v3,1.3829596983334684,-0.05851946169698763
2008-01-01,2013-03-27,growth_champion_v3,1.3250945034545805,-0.0979124786368405
2008-01-01,2013-04-04,growth_champion_v3,1.3449130347963947,-0.08442057313984663
2008-01-01,2013-04-11,growth_champion_v3,1.321371505959101,-0.10044699189154249
2008-01-01,2013-04-18,growth_champion_v3,1.4164990153161316,-0.0356868265557001
2008-01-01,2013-04-25,growth_champion_v3,1.4202813151126004,-0.03311194194214706
2008-01-01,2013-05-02,growth_champion_v3,1.4373555484449951,-0.021488278282052353
2008-01-01,2013-05-09,growth_champion_v3,1.450020414022559,-0.012866389679030421
2008-01-01,2013-05-16,growth_champion_v3,1.4404403586433834,-0.019388225207735754
2008-01-01,2013-05-23,growth_champion_v3,1.4112719609933,-0.03924525990956351
2008-01-01,2013-05-31,growth_champion_v3,1.4479890053484041,-0.014249316263486467
2008-01-01,2013-06-07,growth_champion_v3,1.4252893222748586,-0.029702629809168823
2008-01-01,2013-06-14,growth_champion_v3,1.410029797257204,-0.04009089046866754
2008-01-01,2013-06-21,growth_champion_v3,1.447131146391298,-0.014833322806625526
2008-01-01,2013-06-28,growth_champion_v3,1.4315590647390144,-0.025434363338867616
2008-01-01,2013-07-08,growth_champion_v3,1.4947779738738256,0.0
2008-01-01,2013-07-15,growth_champion_v3,1.4545937717777124,-0.026883057416194678
2008-01-01,2013-07-22,growth_champion_v3,1.454244363422639,-0.02711681009463962
2008-01-01,2013-07-29,growth_champion_v3,1.4436081635031475,-0.03423238184201216
2008-01-01,2013-08-05,growth_champion_v3,1.4428734426169265,-0.034723906937419446
2008-01-01,2013-08-12,growth_champion_v3,1.4157426217095785,-0.0528743087907706
2008-01-01,2013-08-19,growth_champion_v3,1.4097528150511662,-0.05688146354091006
2008-01-01,2013-08-26,growth_champion_v3,1.4417310979702505,-0.035488130565705545
2008-01-01,2013-09-03,growth_champion_v3,1.4619437214506474,-0.021965972871600292
2008-01-01,2013-09-10,growth_champion_v3,1.4661167497037983,-0.019174235017492047
2008-01-01,2013-09-17,growth_champion_v3,1.4476270461404603,-0.031543766738260315
2008-01-01,2013-09-24,growth_champion_v3,1.4832948693733823,-0.00768214724938987
2008-01-01,2013-10-01,growth_champion_v3,1.4271024644158763,-0.04527462314858932
2008-01-01,2013-10-08,growth_champion_v3,1.4780584013119284,-0.011185321736155385
2008-01-01,2013-10-15,growth_champion_v3,1.470219676113445,-0.016429394993516033
2008-01-01,2013-10-22,growth_champion_v3,1.4640720435941468,-0.0205421345620328
2008-01-01,2013-10-29,growth_champion_v3,1.471599759703845,-0.0155061250400369
2008-01-01,2013-11-05,growth_champion_v3,1.5453830951309846,0.0
2008-01-01,2013-11-12,growth_champion_v3,1.5450219126217704,-0.00023371713483355538
2008-01-01,2013-11-19,growth_champion_v3,1.6043601996609718,0.0
2008-01-01,2013-11-26,growth_champion_v3,1.601362883245871,-0.001868231595207881
2008-01-01,2013-12-04,growth_champion_v3,1.632300631233235,0.0
2008-01-01,2013-12-11,growth_champion_v3,1.6486334156789286,0.0
2008-01-01,2013-12-18,growth_champion_v3,1.6737197823827454,0.0
2008-01-01,2013-12-26,growth_champion_v3,1.6616042702998304,-0.0072386741260039855
2008-01-01,2014-01-03,growth_champion_v3,1.6792406358977967,0.0
2008-01-01,2014-01-10,growth_champion_v3,1.7391975754959579,0.0
2008-01-01,2014-01-17,growth_champion_v3,1.6951570535740845,-0.025322322513768758
2008-01-01,2014-01-27,growth_champion_v3,1.6827550836115486,-0.03245317994898533
2008-01-01,2014-02-03,growth_champion_v3,1.742218117348666,0.0
2008-01-01,2014-02-10,growth_champion_v3,1.7998253703434264,0.0
2008-01-01,2014-02-18,growth_champion_v3,1.8051769098400567,0.0
2008-01-01,2014-02-25,growth_champion_v3,1.8344734150796342,0.0
2008-01-01,2014-03-04,growth_champion_v3,1.7674693456916897,-0.03652496069834621
2008-01-01,2014-03-11,growth_champion_v3,1.7598014778799322,-0.0407048347421598
2008-01-01,2014-03-18,growth_champion_v3,1.6821870654201279,-0.08301365852875864
2008-01-01,2014-03-25,growth_champion_v3,1.7017272660280864,-0.07236199116343434
2008-01-01,2014-04-01,growth_champion_v3,1.6229488604044553,-0.11530532573348673
2008-01-01,2014-04-08,growth_champion_v3,1.5964601140727905,-0.12974475348093917
2008-01-01,2014-04-15,growth_champion_v3,1.6060163173304751,-0.12453551840610444
2008-01-01,2014-04-23,growth_champion_v3,1.6102336641097061,-0.12223657706164903
2008-01-01,2014-04-30,growth_champion_v3,1.6780072734093112,-0.08529212818465992
2008-01-01,2014-05-07,growth_champion_v3,1.6703676247813117,-0.08945661951236217
2008-01-01,2014-05-14,growth_champion_v3,1.641692288330673,-0.10508799155347404
2008-01-01,2014-05-21,growth_champion_v3,1.651376984347359,-0.09980871307656813
2008-01-01,2014-05-29,growth_champion_v3,1.6694053855471918,-0.08998115108976756
2008-01-01,2014-06-05,growth_champion_v3,1.6862881257015367,-0.08077810676349584
2008-01-01,2014-06-12,growth_champion_v3,1.729440391753811,-0.05725513515891634
2008-01-01,2014-06-19,growth_champion_v3,1.685985312612783,-0.08094317488945746
2008-01-01,2014-06-26,growth_champion_v3,1.7008408447679737,-0.07284519318360339
2008-01-01,2014-07-03,growth_champion_v3,1.708004291352559,-0.06894028699869992
2008-01-01,2014-07-11,growth_champion_v3,1.724914919914629,-0.05972204026747885
2008-01-01,2014-07-18,growth_champion_v3,1.6788778583759576,-0.08481755877444663
2008-01-01,2014-07-25,growth_champion_v3,1.669691819381908,-0.08982501155001643
2008-01-01,2014-08-01,growth_champion_v3,1.6536790905914425,-0.09855379914586748
2008-01-01,2014-08-08,growth_champion_v3,1.6828743417353527,-0.08263901351642133
2008-01-01,2014-08-15,growth_champion_v3,1.6885248873466796,-0.07955881319033398
2008-01-01,2014-08-22,growth_champion_v3,1.7000003452120613,-0.07330336256834524
2008-01-01,2014-08-29,growth_champion_v3,1.6725212247098793,-0.08828265868476737
2008-01-01,2014-09-08,growth_champion_v3,1.6635893800895742,-0.09315154615235566
2008-01-01,2014-09-15,growth_champion_v3,1.690472952968855,-0.07849689231093504
2008-01-01,2014-09-22,growth_champion_v3,1.717022722807767,-0.06402419970025497
2008-01-01,2014-09-29,growth_champion_v3,1.6829246961649087,-0.08261156453343688
2008-01-01,2014-10-06,growth_champion_v3,1.6710365810768224,-0.08909196102780104
2008-01-01,2014-10-13,growth_champion_v3,1.715033340132445,-0.06510864314815079
2008-01-01,2014-10-20,growth_champion_v3,1.7230013464478826,-0.06076515893631129
2008-01-01,2014-10-27,growth_champion_v3,1.715640222977846,-0.06477782186700687
2008-01-01,2014-11-03,growth_champion_v3,1.7686501231105975,-0.03588130055631211
2008-01-01,2014-11-10,growth_champion_v3,1.781139564826302,-0.029073111561563336
2008-01-01,2014-11-17,growth_champion_v3,1.773142929140564,-0.03343220208858022
2008-01-01,2014-11-24,growth_champion_v3,1.7730003234701428,-0.03350993865824048
2008-01-01,2014-12-02,growth_champion_v3,1.7607338797657226,-0.04019656796754978
2008-01-01,2014-12-09,growth_champion_v3,1.746585008981733,-0.0479093375654539
2008-01-01,2014-12-16,growth_champion_v3,1.7569248514526328,-0.04227292856333653
2008-01-01,2014-12-23,growth_champion_v3,1.7446478718847631,-0.048965301135733164
2008-01-01,2014-12-31,growth_champion_v3,1.768761208373972,-0.03582074625093956
2008-01-01,2015-01-08,growth_champion_v3,1.7613155123976525,-0.03987951097062148
2008-01-01,2015-01-15,growth_champion_v3,1.8067194006596803,-0.015129145067904526
2008-01-01,2015-01-23,growth_champion_v3,1.8190815253228099,-0.008390358579361656
2008-01-01,2015-01-30,growth_champion_v3,1.7928767915306512,-0.022674966672753594
2008-01-01,2015-02-06,growth_champion_v3,1.8146661490035674,-0.010797248907096879
2008-01-01,2015-02-13,growth_champion_v3,1.8174870059104307,-0.009259555919193363
2008-01-01,2015-02-23,growth_champion_v3,1.8263949590656365,-0.004403692060943265
2008-01-01,2015-03-02,growth_champion_v3,1.812723382174764,-0.011856281331788177
2008-01-01,2015-03-09,growth_champion_v3,1.8218671499116876,-0.006871871276150077
2008-01-01,2015-03-16,growth_champion_v3,1.8429885123409833,0.0
2008-01-01,2015-03-23,growth_champion_v3,1.8098334051496494,-0.01798986101612754
2008-01-01,2015-03-30,growth_champion_v3,1.8472154213410839,0.0
2008-01-01,2015-04-07,growth_champion_v3,1.871995733542826,0.0
2008-01-01,2015-04-14,growth_champion_v3,1.8793853490699595,0.0
2008-01-01,2015-04-21,growth_champion_v3,1.8645588578203507,-0.00788901076458104
2008-01-01,2015-04-28,growth_champion_v3,1.8789414840307197,-0.00023617564086009235
2008-01-01,2015-05-05,growth_champion_v3,1.8563265003554439,-0.01226935642864646
2008-01-01,2015-05-12,growth_champion_v3,1.8426765967186256,-0.019532318036585616
2008-01-01,2015-05-19,growth_champion_v3,1.8254926648282306,-0.028675696694346553
2008-01-01,2015-05-27,growth_champion_v3,1.8257159344491563,-0.02855689741721268
2008-01-01,2015-06-03,growth_champion_v3,1.8556200551498867,-0.012645248049759084
2008-01-01,2015-06-10,growth_champion_v3,1.877386752767213,-0.0010634308199409803
2008-01-01,2015-06-17,growth_champion_v3,1.8571685013005579,-0.011821337109175545
2008-01-01,2015-06-24,growth_champion_v3,1.8377699953560562,-0.022143065941477746
2008-01-01,2015-07-01,growth_champion_v3,1.8483679717506978,-0.016504000807823216
2008-01-01,2015-07-09,growth_champion_v3,1.9254285721736681,0.0
2008-01-01,2015-07-16,growth_champion_v3,1.8994122342270554,-0.01351197251489944
2008-01-01,2015-07-23,growth_champion_v3,1.9251097131448536,-0.00016560418465927373
2008-01-01,2015-07-30,growth_champion_v3,1.9745587821355735,0.0
2008-01-01,2015-08-06,growth_champion_v3,1.9991388362047495,0.0
2008-01-01,2015-08-13,growth_champion_v3,1.8892815536635459,-0.05495230273739338
2008-01-01,2015-08-20,growth_champion_v3,1.9443562225899547,-0.02740310608881802
2008-01-01,2015-08-27,growth_champion_v3,1.90380773910274,-0.04768608131438745
2008-01-01,2015-09-03,growth_champion_v3,1.9184771544820889,-0.04034821407191114
2008-01-01,2015-09-11,growth_champion_v3,1.9343064763402733,-0.03243014376508069
2008-01-01,2015-09-18,growth_champion_v3,1.8687882328721022,-0.06520337706014978
2008-01-01,2015-09-25,growth_champion_v3,1.8876231360154427,-0.055781868757556086
2008-01-01,2015-10-02,growth_champion_v3,1.8997914518996426,-0.04969508995869054
2008-01-01,2015-10-09,growth_champion_v3,1.910537452054139,-0.044319775368285685
2008-01-01,2015-10-16,growth_champion_v3,1.9255056779113586,-0.03683243852797102
2008-01-01,2015-10-23,growth_champion_v3,1.9388750593238235,-0.030144868275048475
2008-01-01,2015-10-30,growth_champion_v3,1.9760387939564663,-0.01155499649646008
2008-01-01,2015-11-06,growth_champion_v3,1.9517027535357276,-0.023728258292994076
2008-01-01,2015-11-13,growth_champion_v3,1.9805711800354375,-0.009287827254940262
2008-01-01,2015-11-20,growth_champion_v3,2.00896720422495,0.0
2008-01-01,2015-11-30,growth_champion_v3,2.00919395821359,0.0
2008-01-01,2015-12-07,growth_champion_v3,1.985785480400688,-0.011650680969454541
2008-01-01,2015-12-14,growth_champion_v3,1.9832558909414442,-0.012909688069741132
2008-01-01,2015-12-21,growth_champion_v3,2.0056247117304253,-0.0017764569063000168
2008-01-01,2015-12-29,growth_champion_v3,1.8613827958414872,-0.07356739341557861
2008-01-01,2016-01-06,growth_champion_v3,1.851889336322215,-0.07829240240759894
2008-01-01,2016-01-13,growth_champion_v3,1.8378582189744734,-0.08527585828072781
2008-01-01,2016-01-21,growth_champion_v3,1.803218512014239,-0.10251645708833779
2008-01-01,2016-01-28,growth_champion_v3,1.8116970047599557,-0.09829660926774453
2008-01-01,2016-02-04,growth_champion_v3,1.7918716820884701,-0.10816391082439103
2008-01-01,2016-02-11,growth_champion_v3,1.8110871554381638,-0.09860013861059314
2008-01-01,2016-02-19,growth_champion_v3,1.8090857595415806,-0.099596257421523
2008-01-01,2016-02-26,growth_champion_v3,1.8232797296438221,-0.09253174777365325
2008-01-01,2016-03-04,growth_champion_v3,1.8042463669776658,-0.10200488130978991
2008-01-01,2016-03-11,growth_champion_v3,1.8315552812652927,-0.08841290619161479
2008-01-01,2016-03-18,growth_champion_v3,1.8429633958317204,-0.08273495035276146
2008-01-01,2016-03-28,growth_champion_v3,1.8121026183009656,-0.09809473052958106
2008-01-01,2016-04-04,growth_champion_v3,1.8645134749209922,-0.07200921678125882
2008-01-01,2016-04-11,growth_champion_v3,1.9092583950285813,-0.04973913184263368
2008-01-01,2016-04-18,growth_champion_v3,1.8680883767027792,-0.0702299451648114
2008-01-01,2016-04-25,growth_champion_v3,1.881395612007378,-0.06360677409155646
2008-01-01,2016-05-02,growth_champion_v3,1.8692928731904124,-0.06963045277498559
2008-01-01,2016-05-09,growth_champion_v3,1.8665719700216514,-0.07098467900965932
2008-01-01,2016-05-16,growth_champion_v3,1.8588902977689108,-0.07480793968657806
2008-01-01,2016-05-23,growth_champion_v3,1.8662047418892793,-0.07116745286823623
2008-01-01,2016-05-31,growth_champion_v3,1.8740927592854386,-0.06724149173147642
2008-01-01,2016-06-07,growth_champion_v3,1.8823226794219858,-0.06314536148834915
2008-01-01,2016-06-14,growth_champion_v3,1.9231842641261065,-0.04280805928958509
2008-01-01,2016-06-21,growth_champion_v3,1.9395620873763109,-0.03465661966214062
2008-01-01,2016-06-28,growth_champion_v3,1.94055830606811,-0.03416078963650937
2008-01-01,2016-07-06,growth_champion_v3,2.0198212383895715,0.0
2008-01-01,2016-07-13,growth_champion_v3,2.053377401540951,0.0
2008-01-01,2016-07-20,growth_champion_v3,2.1714512950227163,0.0
2008-01-01,2016-07-27,growth_champion_v3,2.1820226990737996,0.0
2008-01-01,2016-08-03,growth_champion_v3,2.209757536985322,0.0
2008-01-01,2016-08-10,growth_champion_v3,2.275619976764263,0.0
2008-01-01,2016-08-17,growth_champion_v3,2.27731350029599,0.0
2008-01-01,2016-08-24,growth_champion_v3,2.26679319883596,-0.004619610544908559
2008-01-01,2016-08-31,growth_champion_v3,2.1782477141262997,-0.04350116317178743
2008-01-01,2016-09-08,growth_champion_v3,2.203716390045869,-0.032317513702244005
2008-01-01,2016-09-15,growth_champion_v3,2.245040346602559,-0.01417159020452663
2008-01-01,2016-09-22,growth_champion_v3,2.2816108188877644,0.0
2008-01-01,2016-09-29,growth_champion_v3,2.2673718784165895,-0.006240740249520815
2008-01-01,2016-10-06,growth_champion_v3,2.231842598258031,-0.02181275624122181
2008-01-01,2016-10-13,growth_champion_v3,2.2688060970293837,-0.00561214110328534
2008-01-01,2016-10-20,growth_champion_v3,2.308645119301628,0.0
2008-01-01,2016-10-27,growth_champion_v3,2.214591522784352,-0.04073973766298378
2008-01-01,2016-11-03,growth_champion_v3,2.3525288688906403,0.0
2008-01-01,2016-11-10,growth_champion_v3,2.3319775104723313,-0.008735858118502193
2008-01-01,2016-11-17,growth_champion_v3,2.458156556310936,0.0
2008-01-01,2016-11-25,growth_champion_v3,2.44110378634761,-0.006937218835613046
2008-01-01,2016-12-02,growth_champion_v3,2.467812010969606,0.0
2008-01-01,2016-12-09,growth_champion_v3,2.4893834896411584,0.0
2008-01-01,2016-12-16,growth_champion_v3,2.602563021922281,0.0
2008-01-01,2016-12-23,growth_champion_v3,2.5494749183865295,-0.020398393079657295
2008-01-01,2017-01-03,growth_champion_v3,2.607678735298237,0.0
2008-01-01,2017-01-10,growth_champion_v3,2.6020328801170187,-0.0021650884768872336
2008-01-01,2017-01-18,growth_champion_v3,2.6828688000061613,0.0
2008-01-01,2017-01-25,growth_champion_v3,2.744720892105014,0.0
2008-01-01,2017-02-01,growth_champion_v3,2.781100842016881,0.0
2008-01-01,2017-02-08,growth_champion_v3,2.771557051360978,-0.003431659331339265
2008-01-01,2017-02-15,growth_champion_v3,2.7819359142092095,0.0
2008-01-01,2017-02-23,growth_champion_v3,2.7323821036319367,-0.017812707447417586
2008-01-01,2017-03-02,growth_champion_v3,2.731518224210935,-0.018123239194964058
2008-01-01,2017-03-09,growth_champion_v3,2.7310408235996286,-0.01829484653101665
2008-01-01,2017-03-16,growth_champion_v3,2.7114586265704816,-0.025333900496684048
2008-01-01,2017-03-23,growth_champion_v3,2.7554572853938093,-0.009518058514632277
2008-01-01,2017-03-30,growth_champion_v3,2.782645909111982,0.0
2008-01-01,2017-04-06,growth_champion_v3,2.738540817847097,-0.015850055201223956
2008-01-01,2017-04-13,growth_champion_v3,2.7623757045795205,-0.007284507333859991
2008-01-01,2017-04-21,growth_champion_v3,2.8098811328807693,0.0
2008-01-01,2017-04-28,growth_champion_v3,2.745819170836353,-0.022798815684682783
2008-01-01,2017-05-05,growth_champion_v3,2.7950064851205756,-0.00529369288477477
2008-01-01,2017-05-12,growth_champion_v3,2.7759421308910865,-0.012078447587171581
2008-01-01,2017-05-19,growth_champion_v3,2.8166695728208344,0.0
2008-01-01,2017-05-26,growth_champion_v3,2.8620707976644146,0.0
2008-01-01,2017-06-05,growth_champion_v3,2.8298232789781568,-0.011267198111442056
2008-01-01,2017-06-12,growth_champion_v3,2.842683819451105,-0.006773759135913271
2008-01-01,2017-06-19,growth_champion_v3,2.784236520725466,-0.02719509140111609
2008-01-01,2017-06-26,growth_champion_v3,2.7527817408393216,-0.03818530866332104
2008-01-01,2017-07-03,growth_champion_v3,2.883765776158405,0.0
2008-01-01,2017-07-11,growth_champion_v3,2.9172670164803907,0.0
2008-01-01,2017-07-18,growth_champion_v3,2.951564756739247,0.0
2008-01-01,2017-07-25,growth_champion_v3,2.9094343151841056,-0.014273934345823136
2008-01-01,2017-08-01,growth_champion_v3,2.850768291913789,-0.0341501790178621
2008-01-01,2017-08-08,growth_champion_v3,2.820910659278717,-0.04426604470127593
2008-01-01,2017-08-15,growth_champion_v3,2.836859347277626,-0.038862575926791654
2008-01-01,2017-08-22,growth_champion_v3,2.8672372082139814,-0.028570455156954444
2008-01-01,2017-08-29,growth_champion_v3,2.9193294017776084,-0.010921445951011743
2008-01-01,2017-09-06,growth_champion_v3,2.878744241442706,-0.024671833857031755
2008-01-01,2017-09-13,growth_champion_v3,2.902669459324614,-0.01656589011065801
2008-01-01,2017-09-20,growth_champion_v3,2.8598362166933247,-0.031077935808957124
2008-01-01,2017-09-27,growth_champion_v3,2.928152243531509,-0.007932237689950994
2008-01-01,2017-10-04,growth_champion_v3,2.9631649980309924,0.0
2008-01-01,2017-10-11,growth_champion_v3,3.0016590172459514,0.0
2008-01-01,2017-10-18,growth_champion_v3,3.009573433400681,0.0
2008-01-01,2017-10-25,growth_champion_v3,3.106538608026261,0.0
2008-01-01,2017-11-01,growth_champion_v3,3.119710862185933,0.0
2008-01-01,2017-11-08,growth_champion_v3,3.1715051599688815,0.0
2008-01-01,2017-11-15,growth_champion_v3,3.2142494703831863,0.0
2008-01-01,2017-11-22,growth_champion_v3,3.085983927555823,-0.039905285513533006
2008-01-01,2017-11-30,growth_champion_v3,3.0706721781989543,-0.04466899458401885
2008-01-01,2017-12-07,growth_champion_v3,3.070751824811861,-0.044644215358373596
2008-01-01,2017-12-14,growth_champion_v3,3.1204116784520455,-0.02919430890345731
2008-01-01,2017-12-21,growth_champion_v3,3.1367113683059253,-0.024123237101449146
2008-01-01,2017-12-29,growth_champion_v3,3.134225407020436,-0.024896656000136352
2008-01-01,2018-01-08,growth_champion_v3,3.1595198477026547,-0.01702718571934836
2008-01-01,2018-01-16,growth_champion_v3,3.190701619942267,-0.007326080522963241
2008-01-01,2018-01-23,growth_champion_v3,3.2702844800932307,0.0
2008-01-01,2018-01-30,growth_champion_v3,3.151910963536568,-0.03619670315448775
2008-01-01,2018-02-06,growth_champion_v3,3.2490544028854154,-0.006491813582899741
2008-01-01,2018-02-13,growth_champion_v3,3.276738604699983,0.0
2008-01-01,2018-02-21,growth_champion_v3,3.322219433627558,0.0
2008-01-01,2018-02-28,growth_champion_v3,3.4103126400764068,0.0
2008-01-01,2018-03-07,growth_champion_v3,3.404313557550095,-0.0017591004577742764
2008-01-01,2018-03-14,growth_champion_v3,3.3367309793334123,-0.021576221452044297
2008-01-01,2018-03-21,growth_champion_v3,3.2494269095471315,-0.04717624086384953
2008-01-01,2018-03-28,growth_champion_v3,3.1657888556618987,-0.07170128085647587
2008-01-01,2018-04-05,growth_champion_v3,3.2622910193080483,-0.04340412049877107
2008-01-01,2018-04-12,growth_champion_v3,3.2839057797974442,-0.03706606215321373
2008-01-01,2018-04-19,growth_champion_v3,3.243021484584727,-0.04905449240217796
2008-01-01,2018-04-26,growth_champion_v3,3.3275710412684685,-0.024262174041053464
2008-01-01,2018-05-03,growth_champion_v3,3.3772091587882653,-0.009706875815174487
2008-01-01,2018-05-10,growth_champion_v3,3.367298960101416,-0.01261282601176028
2008-01-01,2018-05-17,growth_champion_v3,3.420156879035228,0.0
2008-01-01,2018-05-24,growth_champion_v3,3.503339991826312,0.0
2008-01-01,2018-06-01,growth_champion_v3,3.5680167669842535,0.0
2008-01-01,2018-06-08,growth_champion_v3,3.702580320902656,0.0
2008-01-01,2018-06-15,growth_champion_v3,3.5943273844282935,-0.02923716086946948
2008-01-01,2018-06-22,growth_champion_v3,3.618824598486263,-0.022620906275430785
2008-01-01,2018-06-29,growth_champion_v3,3.7296434958596714,0.0
2008-01-01,2018-07-09,growth_champion_v3,3.6562984493387427,-0.01966543091916162
2008-01-01,2018-07-16,growth_champion_v3,3.6387461011472513,-0.024371604099246102
2008-01-01,2018-07-23,growth_champion_v3,3.6654421274770796,-0.017213808358322313
2008-01-01,2018-07-30,growth_champion_v3,3.723853219137628,-0.0015525013928197051
2008-01-01,2018-08-06,growth_champion_v3,3.7712684223926844,0.0
2008-01-01,2018-08-13,growth_champion_v3,3.9153380849843638,0.0
2008-01-01,2018-08-20,growth_champion_v3,4.063212894042635,0.0
2008-01-01,2018-08-27,growth_champion_v3,4.137039875059364,0.0
2008-01-01,2018-09-04,growth_champion_v3,4.324335607743133,0.0
2008-01-01,2018-09-11,growth_champion_v3,4.196575554087991,-0.029544435317734208
2008-01-01,2018-09-18,growth_champion_v3,4.17815280624226,-0.03380468464083086
2008-01-01,2018-09-25,growth_champion_v3,4.030952501078514,-0.06784466638974285
2008-01-01,2018-10-02,growth_champion_v3,3.9656704105808736,-0.08294111042631269
2008-01-01,2018-10-09,growth_champion_v3,4.149932356926603,-0.040330646516945734
2008-01-01,2018-10-16,growth_champion_v3,3.912831390605256,-0.09516010191277469
2008-01-01,2018-10-23,growth_champion_v3,3.927027172540516,-0.09187733590593627
2008-01-01,2018-10-30,growth_champion_v3,3.985302086282745,-0.0784012972659468
2008-01-01,2018-11-06,growth_champion_v3,3.942784611427946,-0.0882334376712074
2008-01-01,2018-11-13,growth_champion_v3,3.9014328974628,-0.0977959965741525
2008-01-01,2018-11-20,growth_champion_v3,3.9026790902521236,-0.09750781524357022
2008-01-01,2018-11-28,growth_champion_v3,3.8823304893331576,-0.10221341692779884
2008-01-01,2018-12-06,growth_champion_v3,3.875252332769415,-0.10385023636222679
2008-01-01,2018-12-13,growth_champion_v3,3.7998262777693936,-0.12129246606913568
2008-01-01,2018-12-20,growth_champion_v3,3.8134337907677947,-0.11814573689898633
2008-01-01,2018-12-28,growth_champion_v3,3.803431832107596,-0.1204586838040066
2008-01-01,2019-01-07,growth_champion_v3,3.788090177619009,-0.12400643214738594
2008-01-01,2019-01-14,growth_champion_v3,3.782604645106553,-0.12527495823093815
2008-01-01,2019-01-22,growth_champion_v3,3.789175888894014,-0.1237553620701558
2008-01-01,2019-01-29,growth_champion_v3,3.8175751771692084,-0.11718804379255898
2008-01-01,2019-02-05,growth_champion_v3,3.8365928567626413,-0.11279021686178603
2008-01-01,2019-02-12,growth_champion_v3,3.8246099154707345,-0.11556126480507023
2008-01-01,2019-02-20,growth_champion_v3,3.7810165792141093,-0.1256421975103318
2008-01-01,2019-02-27,growth_champion_v3,3.7557207035390863,-0.13149185349672854
2008-01-01,2019-03-06,growth_champion_v3,3.8799560150125734,-0.10276251268168357
2008-01-01,2019-03-13,growth_champion_v3,3.9579832594886595,-0.08471875947798424
2008-01-01,2019-03-20,growth_champion_v3,3.927685691444298,-0.09172505380678486
2008-01-01,2019-03-27,growth_champion_v3,4.022221468378863,-0.06986371243325928
2008-01-01,2019-04-03,growth_champion_v3,4.006220439740762,-0.07356394065084948
2008-01-01,2019-04-10,growth_champion_v3,3.9778607704838045,-0.080122097054385
2008-01-01,2019-04-17,growth_champion_v3,4.043874686405799,-0.06485641883001458
2008-01-01,2019-04-25,growth_champion_v3,4.069066555771859,-0.05903081423980838
2008-01-01,2019-05-02,growth_champion_v3,3.945855239202052,-0.08752335685125268
2008-01-01,2019-05-09,growth_champion_v3,3.90153733806098,-0.09777184474884248
2008-01-01,2019-05-16,growth_champion_v3,3.7693888033181433,-0.1283311136701103
2008-01-01,2019-05-23,growth_champion_v3,3.7871749154139747,-0.12421808598003381
2008-01-01,2019-05-31,growth_champion_v3,4.035817404812661,-0.06671966033668897
2008-01-01,2019-06-07,growth_champion_v3,3.923152228342158,-0.09277341441367726
2008-01-01,2019-06-14,growth_champion_v3,3.962499839390117,-0.08367430310106239
2008-01-01,2019-06-21,growth_champion_v3,4.007268940784016,-0.0733214754172592
2008-01-01,2019-06-28,growth_champion_v3,3.9830746635974172,-0.07891638741790885
2008-01-01,2019-07-08,growth_champion_v3,4.014370960856023,-0.07167913756094435
2008-01-01,2019-07-15,growth_champion_v3,4.046581473665902,-0.06423047590938269
2008-01-01,2019-07-22,growth_champion_v3,4.086267332010628,-0.05505314511348769
2008-01-01,2019-07-29,growth_champion_v3,4.027700335848985,-0.06859672763672497
2008-01-01,2019-08-05,growth_champion_v3,4.098550729399291,-0.05221261687912304
2008-01-01,2019-08-12,growth_champion_v3,4.110627757212237,-0.04941981148462016
2008-01-01,2019-08-19,growth_champion_v3,4.137783904685904,-0.04313996876726922
2008-01-01,2019-08-26,growth_champion_v3,4.160383665762703,-0.03791378765488462
2008-01-01,2019-09-03,growth_champion_v3,4.0034932869262665,-0.07419459309364607
2008-01-01,2019-09-10,growth_champion_v3,4.042276120663044,-0.06522608619345693
2008-01-01,2019-09-17,growth_champion_v3,4.0340353299837375,-0.0671317640655793
2008-01-01,2019-09-24,growth_champion_v3,3.8499657673775802,-0.10969773935125393
2008-01-01,2019-10-01,growth_champion_v3,3.895866435033393,-0.09908323765216676
2008-01-01,2019-10-08,growth_champion_v3,3.93521029606322,-0.08998499352898215
2008-01-01,2019-10-15,growth_champion_v3,3.935706441264549,-0.08987026025054723
