date,ticker,selected,weight,expected_daily_return,expected_total_return,target_price,current_price,target_confidence,signal_strength,quality_score,regime,timing_model,target_model,model_mode,gate_decision,gate_reason,cash_weight,regime_confidence,ema_timing_score,trend_persistence_score,quant_target_price,black_litterman_return,covariance_method,realized_return_1d,realized_return_5d,realized_return_10d,realized_return_20d,realized_return_30d,candidate_model_mode,backtest_model,regime_v2_label,regime_v2_confidence,regime_v2_sample_size,v2_gate_decision,v2_gate_reason,source_model_mode
2023-01-24,SPY,True,0.0715135102798339,5.128733998516096e-05,0.0010262467278654,429.73263197084793,400.2000122070313,0.5,0.605673917331261,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0003747973311074,0.0156921503941587,0.0374562463197036,-0.0041479350611579,-0.0031983976518089,baseline,baseline,,,,,,
2023-01-24,ADBE,True,0.053486489720166,0.0001060150380809,0.0021224375663442,396.3415616486431,361.3200073242188,0.5,0.2462447802280598,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0087180168067965,0.0249639899004487,0.0622716692790563,-0.0348721516885429,-0.0428429388700793,baseline,baseline,,,,,,
2023-01-24,CCJ,True,0.1875,0.0005563236409547,0.0111854738079046,30.364523952734448,26.959999084472656,0.5,0.5539379061281554,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0140949955867799,0.0389466313080817,0.0296736339605416,0.0063056410262214,-0.0300444915967705,baseline,baseline,,,,,,
2023-01-24,YPF,True,0.1875,0.0103837465124445,0.2294957360986229,13.78497122060264,12.0,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0066666603088378,-0.0041666825612386,-0.0383333365122476,-0.0525000095367431,0.0041666825612385,baseline,baseline,,,,,,
2023-01-31,AMZN,True,0.11016674968738,0.0016465202880307,0.0334506257707472,116.73479787008908,103.12999725341795,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0195869710681486,-0.0098903972678289,-0.0332589973482434,-0.1062736291705798,-0.0671967467248827,baseline,baseline,,,,,,
2023-01-31,QCOM,True,0.1153465344458758,0.0017743053525747,0.0360906734533836,151.20226252306873,133.2100067138672,0.5,0.9403822000625138,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0394114536100649,0.0256737331775038,-0.0065311187758239,-0.0715412200913832,-0.1330231060505832,baseline,baseline,,,,,,
2023-01-31,CCJ,True,0.1241465268291996,0.0018796740919793,0.0382724168655914,31.508631320691183,28.01000022888184,0.5,0.8851356277744891,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0232059840492269,-0.0089253837185698,0.0410567514863666,-0.0035701671064827,-0.1306676121922408,baseline,baseline,,,,,,
2023-01-31,YPF,True,0.1503401890375445,0.002540064770521,0.0520460479443409,13.724251428292751,11.949999809265137,0.5,0.8585408589705499,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0167363859796945,-0.0343096112097195,0.0117155100884778,0.0125523493388084,-0.2242677317386727,baseline,baseline,,,,,,
2023-02-07,AAPL,True,0.1186809096839285,0.001896625910625,0.0386238250352903,173.22894926391297,154.64999389648438,0.5,0.9642899734113222,0.5,risk_on,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0176527373765459,-0.009375990982662,-0.0371160068600913,-0.0115098535373259,0.0205626127389235,baseline,baseline,,,,,,
2023-02-07,NVDA,True,0.1356498721704632,0.008735651676002,0.1900012204530057,25.48957436203548,22.17300033569336,0.5,1.0,0.5,risk_on,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0014431780782135,0.0359897318185109,-0.0639967800535361,0.0905605641891236,0.1937040549888955,baseline,baseline,,,,,,
2023-02-07,META,True,0.1515614949238103,0.0095864639106556,0.2102368771981904,220.39587704084244,191.6199951171875,0.5,0.9766792141379834,0.5,risk_on,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0427408550782895,-0.0633545543210356,-0.1069825723952397,-0.0347040709004167,0.0427408550782895,baseline,baseline,,,,,,
2023-02-07,TSLA,True,0.0941077232217979,0.0040478603384997,0.0841473178559213,229.35468844039207,196.80999755859372,0.5,0.896802116366501,0.5,risk_on,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0227630495559825,0.0632081835055287,0.0205782384126702,-0.0752502298781064,-0.0287587202495863,baseline,baseline,,,,,,
2023-02-14,MSFT,True,0.1632441285604834,0.0005116087198208,0.0102820586481917,300.3063141723869,272.1700134277344,0.5,0.7374345336691522,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0104714184623881,-0.0759085053518726,-0.0951611414831719,-0.0247272317092164,0.0306425981057059,baseline,baseline,,,,,,
2023-02-14,NVDA,True,0.1678593613373482,0.0046923205017839,0.0981499691324769,26.27771542802374,22.97100067138672,0.5,0.8851802167393031,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0090113937735294,-0.0965130336731593,-0.0118845809579006,0.0547211672431917,0.1746984660503412,baseline,baseline,,,,,,
2023-02-14,TSLA,True,0.1688965101021683,0.0062486317055519,0.1326769337680522,243.901899340556,209.25,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0238470991310111,-0.0400955765335647,-0.0309677215175104,-0.1376344231864172,-0.0734527843115292,baseline,baseline,,,,,,
2023-02-14,AMD,True,0.0,1.1265990671709836e-05,0.0002253439303476,97.94668564761275,85.94999694824219,0.5,0.5698056470804452,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0089586581780809,-0.10866779138474,-0.0891215393216079,0.0433973646232908,0.1179755642778508,baseline,baseline,,,,,,
2023-02-22,META,True,0.2499282372197375,0.0016641091191368,0.033813632495552,196.39635565855224,171.1199951171875,0.5,0.8296999050503833,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0053763335390191,0.0134408784326034,0.0809373918812397,0.1676601406034319,0.2358578878097323,baseline,baseline,,,,,,
2023-02-22,TSLA,True,0.2500717627802625,0.0028765619320893,0.0591308838381388,233.93753098523507,200.8600006103516,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0060241297928425,0.0095091290267124,-0.0938962488949608,-0.0483421621246712,-0.0763715836467047,baseline,baseline,,,,,,
2023-03-01,NVDA,True,0.1579826545037449,0.0015110328513718,0.0306584272840435,25.84986541506284,22.697999954223636,0.5,0.8259516178082917,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0271389207438574,0.0653361443575026,0.0674068503714488,0.188827178902966,0.1658736186995122,baseline,baseline,,,,,,
2023-03-01,META,True,0.1618100724903421,0.0027738739122964,0.0569640304642808,197.38245667128191,173.4199981689453,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0064006494180111,0.066601333027958,0.1402952490366911,0.1841195264196935,0.2706147412644488,baseline,baseline,,,,,,
2023-03-01,CSCO,True,0.0,0.0001949585210716,0.0039064005527396,51.15552220207415,48.34000015258789,0.5,0.8151589420423508,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0039304639244774,0.0159288468211238,0.014894522516144,0.058543607931824,0.0508895133783104,baseline,baseline,,,,,,
2023-03-01,VIST,True,0.1802072730059129,0.0009939360865574,0.0200675485610803,21.57608947745542,18.950000762939453,0.5,0.755359541697322,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.01319261160606,0.0121371785211819,-0.1403693794363467,0.0432717499636143,0.1313983995181604,baseline,baseline,,,,,,
2023-03-08,META,True,0.1329856778376751,0.0015289585778,0.0310274385526769,201.12946047416543,184.97000122070312,0.5,0.8830879658011116,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0177325985708527,0.069092278180006,0.0802292060331653,0.1433205078222639,0.1519165589991382,baseline,baseline,,,,,,
2023-03-08,PEP,True,0.1814619708501098,0.0001942111424878,0.0038913976213355,182.65861419607623,173.11000061035156,0.5,0.1644500721295082,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0075674285366238,0.020333916354053,0.0196406555629176,0.06082836775559,0.0705909605315568,baseline,baseline,,,,,,
2023-03-08,CSCO,True,0.0,0.0002132153332334,0.0042729552725173,52.36698117849924,49.11000061035156,0.5,0.1643303474915369,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0061087198805147,-0.0010181070339878,0.0071268269145026,0.0551822246139706,-0.0515169771503443,baseline,baseline,,,,,,
2023-03-08,VIST,True,0.185552351312215,0.0027866849493253,0.0572341302192447,21.67958628926564,19.18000030517578,0.5,1.0,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0052137841438272,-0.1506777551441729,-0.0974974353221868,0.0844629252402882,0.1256517105873957,baseline,baseline,,,,,,
2023-03-15,NVDA,True,0.1651713978645095,0.0001703266728841,0.0034120512182755,26.90825498678302,24.22800064086914,0.5,0.443137402944583,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0541934823597023,0.0924549988388065,0.1137526225255758,0.0922485819664711,0.1237410893174151,baseline,baseline,,,,,,
2023-03-15,AMD,True,0.165919213461913,0.0002177948592893,0.0043649215481904,98.6658445029779,89.68000030517578,0.5,0.4338506586593234,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0771632264205728,0.0880910069022711,0.0714763159110392,0.0268732830565763,-0.0249776745779097,baseline,baseline,,,,,,
2023-03-15,NFLX,True,0.1689093886735774,0.0001562526334525,0.0031296958491502,31.93293778887045,30.378999710083008,0.5,0.2510321874117143,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.020639284199595,-0.0325553945117658,0.0929589332057541,0.1395700915626552,0.0726159319082997,baseline,baseline,,,,,,
2023-03-15,COST,True,0.0,0.0001154325411295,0.0023111842644789,511.7166336951779,485.6600036621094,0.5,0.180856420927904,0.5,risk_off,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0032944983969254,0.0038298096148279,0.0107276518877246,0.025182248680369,0.0321417972117443,baseline,baseline,,,,,,
2023-03-22,AAPL,True,0.1297276340987709,0.0012073664696468,0.0244263155704338,170.3617752438117,157.8300018310547,0.5,0.9262853988115368,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0069694660835397,0.01862765258378,0.0375720243742305,0.0558828610727055,0.0504339565528149,baseline,baseline,,,,,,
2023-03-22,MSFT,True,0.1239272988518649,0.0007598463443906,0.0153071282647574,296.7274106538036,272.2900085449219,0.5,0.8016492428640108,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0197216017799697,0.0301884056070569,0.0442542414881916,0.050754623280129,0.1216349997349368,baseline,baseline,,,,,,
2023-03-22,GOOGL,True,0.1285225625224717,0.0023348747888975,0.0477479634516435,114.64418082416194,103.37000274658205,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0215729483243416,-0.0191545255327862,0.0106413702708105,0.0185740361606867,0.0127696590863044,baseline,baseline,,,,,,
2023-03-22,AMD,True,0.1178225045268922,0.0016029062905218,0.0325510215195525,111.1643865799424,97.58000183105467,0.5,0.7668507374131202,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0276695726335076,-0.0152695784505495,-0.0514450110500339,-0.0765525833216966,-0.112420588387527,baseline,baseline,,,,,,
2023-03-29,AAPL,True,0.1282567316953377,0.0014794677601332,0.0300089469044777,175.20907847557245,160.77000427246094,0.5,0.9913761506485173,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0098898817916059,0.0185979359016983,0.029794073265154,0.0475212986665145,0.0807364270858732,baseline,baseline,,,,,,
2023-03-29,MSFT,True,0.123931093084002,0.0010695036161889,0.0216088025080218,309.6475356827649,280.510009765625,0.5,0.8468499568330474,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0126197921789013,0.0136536538409652,0.0332607972886997,0.0866991407078867,0.1055219940659843,baseline,baseline,,,,,,
2023-03-29,QQQ,True,0.1272225146115313,0.0015046305612142,0.0305266629125606,337.694165665202,312.7200012207031,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0094653090417107,0.0102328351066129,0.0206255186168253,0.024398838747214,0.0431056885831058,baseline,baseline,,,,,,
2023-03-29,INTC,True,0.1205896606091288,0.0023455889277694,0.0479719775507039,35.607933502246745,31.520000457763672,0.5,0.9769220148661986,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0180837464005754,0.041560956670873,0.0193528109610581,-0.0526649690134517,-0.084390856877571,baseline,baseline,,,,,,
2023-04-05,GOOGL,True,0.1515960007993685,0.001301551756066,0.0263554296679668,115.33558259101278,104.47000122070312,0.5,0.7834902602397542,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0378098679246441,0.0283334837741542,0.0078491402818297,0.0021058793733366,0.1757442365829427,baseline,baseline,,,,,,
2023-04-05,SPY,True,0.0,0.0001380343482075,0.0027643101255951,432.460151155986,407.6000061035156,0.5,0.4165286035715277,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0039008741758626,0.0144013617009042,0.0105004875250416,-0.0060598655145157,0.0285328869201706,baseline,baseline,,,,,,
2023-04-05,PEP,True,0.178828701079389,0.00080276830082,0.0161784008134642,196.1698293033929,183.63999938964844,0.5,0.9554488105360576,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0039207211015908,0.0040296531018491,0.0092028013887126,0.0530385837809641,0.0431278490267286,baseline,baseline,,,,,,
2023-04-05,INTC,True,0.1695752981212424,0.0033263167869279,0.0686711242265345,37.04841047772844,32.83000183105469,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0006092128129201,-0.0213219836703544,-0.0600061258248134,-0.0484313728679876,-0.0959488684188633,baseline,baseline,,,,,,
2023-04-13,META,True,0.1195352871941336,0.0024663638421481,0.050500321314215,247.7476615511848,220.3500061035156,0.5,0.8499621862461089,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0051735845612497,-0.0330383416276235,0.0826412114848023,0.0700702825275341,0.1467664871436309,baseline,baseline,,,,,,
2023-04-13,SPY,True,0.1260033488731426,0.0005398408488688,0.0108523680868659,442.855142117169,413.4700012207031,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0024427643181926,-0.0038454938283223,-0.0025636625522148,-0.0032408550413197,0.0028538773606248,baseline,baseline,,,,,,
2023-04-13,NFLX,True,0.1078169677103446,0.0010233782178895,0.0206677790922911,38.54634508665858,34.61899948120117,0.5,0.7048352123528694,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.021837734484769,-0.060198147405176,-0.0587538758257014,-0.0041306145134804,0.0370028615463986,baseline,baseline,,,,,,
2023-04-13,VIST,True,0.1466443962223791,0.0014361643151128,0.0291185718100364,24.48101496359211,21.440000534057617,0.5,0.7354327817961055,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0447760755858046,0.0069962506900127,-0.0508395580893954,-0.0130597331936034,-0.0149253585286015,baseline,baseline,,,,,,
2023-04-20,NVDA,True,0.1674847748097619,0.0027458054194001,0.0563724813517483,29.632537439103476,27.10400009155273,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0005534013281349,0.0045011710518185,0.0168978815510043,0.1687573564587157,0.4509666297028734,baseline,baseline,,,,,,
2023-04-20,ADBE,True,0.1580356151663923,0.0009841885713136,0.0198689019191422,412.4009459922956,380.260009765625,0.5,0.8418181198216524,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0068111194219108,-0.0232472416527291,-0.1168411667078639,-0.0521485735564622,0.1475568924172334,baseline,baseline,,,,,,
2023-04-20,INTC,True,0.0,0.0002014078969965,0.0040358746386521,33.99000191733961,30.86000061035156,0.5,0.4840668961434418,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0181465120614149,-0.0324044063584549,0.0123136472213527,-0.0382372093920169,0.0145819457774045,baseline,baseline,,,,,,
2023-04-20,YPF,True,0.1744796100238457,0.0012006292024073,0.0242884541664627,13.097550470906883,11.479999542236328,0.5,0.7498676424131395,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.015679386644505,-0.0348431737352101,-0.0818814998140833,-0.0522647606028152,0.0,baseline,baseline,,,,,,
2023-04-27,META,True,0.1087483113177283,0.0009860412560594,0.0199066553382802,272.19693171545634,238.55999755859372,0.5,0.6336204709220614,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0073776399381153,-0.0211267326362832,-0.0116113527029215,0.0592304033677815,0.1106221282633763,baseline,baseline,,,,,,
2023-04-27,QQQ,True,0.1129389304168476,0.0001348310566689,0.0027000780179202,341.4844530548155,320.3500061035156,0.5,0.368982054767731,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0068986777367627,-0.0130482053882982,0.0182612954332996,0.0604650998849314,0.1066021328104778,baseline,baseline,,,,,,
2023-04-27,PEP,True,0.1372803172796584,0.0005987061811834,0.0120424742252223,201.8981217023456,189.69000244140625,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.006326094853696,0.0194528040166273,0.0297854068415104,-0.0310506579885136,-0.0386946926217574,baseline,baseline,,,,,,
2023-04-27,VIST,True,0.1410324409857656,0.001664305286802,0.0338176817807815,22.32974770463808,20.350000381469727,0.5,0.8366075140626824,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0280098124884189,-0.0668304955704054,0.0398034128136897,0.0378378596230797,0.1484029681155987,baseline,baseline,,,,,,
2023-05-04,AMZN,True,0.0300460055259354,0.0001284705670021,0.0025725496490325,112.068283172718,104.0,0.5,0.194497065424136,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0159615736741285,0.0786538490882287,0.1360577069796049,0.1947115384615385,0.2066345948439378,baseline,baseline,,,,,,
2023-05-04,TSLA,True,0.0199539944740645,1.5859933625694785e-05,0.0003172464691869,171.91610579936898,161.1999969482422,0.5,0.2418349493129964,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0549627839831554,0.0674938280942141,0.0973325231913246,0.3273573528007214,0.6162531853432702,baseline,baseline,,,,,,
2023-05-04,QQQ,True,0.075,5.306202354575146e-05,0.0010617756011541,334.4350991011403,316.1700134277344,0.5,0.2685109796136674,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0212543914201372,0.0317234347133599,0.0667361694336019,0.1217066098444064,0.1637093242553107,baseline,baseline,,,,,,
2023-05-04,PEP,True,0.075,0.0013474907955298,0.0272976101442636,205.8701666470548,193.3800048828125,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.8,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0046023340944052,0.0101354400950908,-0.0094115589940214,-0.0481952998701527,-0.0379564143724564,baseline,baseline,,,,,,
2023-05-11,AMZN,True,0.1097739045479337,0.0004688877203974,0.0094196447443175,122.77965223667296,112.18000030517578,0.5,0.6975838788488717,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0171153339607962,0.0532180531686776,0.0251381680081357,0.1002852555660132,0.1350508244309562,baseline,baseline,,,,,,
2023-05-11,GOOGL,True,0.1226109039078002,0.0014566804858006,0.0295403197505474,127.00095186054249,116.56999969482422,0.5,0.866844679067701,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0080638452763759,0.0537016569667918,0.0592777187972848,0.048554548142121,0.0151839808501346,baseline,baseline,,,,,,
2023-05-11,QQQ,True,0.1287752178319541,0.0011154551247133,0.0225470978467172,346.71101577619265,326.20001220703125,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0035867976209387,0.0339361630667713,0.0414469298213608,0.0867565503799168,0.0965051480401859,baseline,baseline,,,,,,
2023-05-11,VIST,True,0.1388399737123119,0.0003199269698697,0.006418023898703,23.02684434075002,21.15999984741211,0.5,0.2298691707587916,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0056711172069348,-0.0453685770980789,-0.0018903123094116,0.1044423916709798,0.1389414251067295,baseline,baseline,,,,,,
2023-05-18,NVDA,True,0.1184169213373293,0.0006672763251353,0.0134304651324881,35.58983550693868,31.67799949645996,0.5,0.6146513533906117,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0130689931206476,0.1989393315850207,0.241460959954288,0.3476861551040904,0.3388786815342481,baseline,baseline,,,,,,
2023-05-18,GOOGL,True,0.1382059037902758,0.0031102243988268,0.064077208993204,136.22177664993504,122.83000183105467,0.5,0.940907057359304,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0005698908554971,0.005291879151585,0.0149800236950368,0.0056989085549716,-0.0238541094317153,baseline,baseline,,,,,,
2023-05-18,QQQ,True,0.1301443948519776,0.0014758571628113,0.0299346803759297,361.9338925147462,337.2699890136719,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0022533260379004,0.0072642461139107,0.0515314301567102,0.0909064092888101,0.0979038177331321,baseline,baseline,,,,,,
2023-05-18,AMAT,True,0.1132327800204172,0.0008036629004884,0.0161965678411528,143.34662214686384,129.9199981689453,0.5,0.6905103175679009,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,-0.0228602313928684,0.0042333979334159,0.0362531310056084,0.0693503281544041,0.119689064585245,baseline,baseline,,,,,,
2023-05-25,NVDA,True,0.1128349153490003,0.0014451348021951,0.0293029566129643,43.52348022990615,37.97999954223633,0.5,0.578310944449559,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0254344290393482,0.035466038396666,0.0208004456305694,0.0698262364194315,0.1165086700998943,baseline,baseline,,,,,,
2023-05-25,GOOGL,True,0.1254254286515192,0.0017866073266801,0.0363451708515167,136.41455297103207,123.4800033569336,0.5,0.80999598600002,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0091512570675236,0.0096371459318145,-0.0101230965825837,-0.0416262299911441,-0.0513443779958332,baseline,baseline,,,,,,
2023-05-25,AVGO,True,0.1504171059735692,0.0041864772624164,0.0871447532794011,80.97041693506341,72.87999725341797,0.5,1.0,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.115161988026833,0.1141602635616731,0.1040340425104269,0.1273738352165871,0.2102772386824973,baseline,baseline,,,,,,
2023-05-25,AMD,True,0.1113225500259111,0.0024031262362737,0.0491757615692483,136.77415267738957,120.3499984741211,0.5,0.715732725230566,0.5,neutral,ema,basic,baseline,not_applicable,mode_not_regime_gated,0.5,,,,,,ledoit_wolf/manual_diagonal_shrinkage,0.0555047809710789,-0.0206896376845817,0.0379725779207791,-0.106688795186413,-0.0750311499275888,baseline,baseline,,,,,,
