date,model_version,data_mode,rebalance_due,signal_date,economic_application_date,holdings,weights,exposure,cash,gross_daily_return,turnover,commissions,spread_cost,slippage,market_impact,net_daily_return,gross_equity,net_equity,drawdown,spy_daily_return,qqq_daily_return
2013-06-07,growth_champion_final_reconstructed_stress,reconstructed,True,2013-06-07,2013-06-10,"VRTX,AMD,REGN,SONY",,0.6,0.4,-0.0156766957412662,0.0,0.0,0.0,0.0,0.0,-0.0156766957412662,1.4252893222748586,1.4252893222748586,-0.029702629809168823,,
2013-06-14,growth_champion_final_reconstructed_stress,reconstructed,True,2013-06-14,2013-06-17,"VRTX,MU,AMD,REGN",,0.6,0.4,-0.0107062648819254,0.15,0.0,0.0,0.0,0.0,-0.0107062648819254,1.410029797257204,1.410029797257204,-0.04009089046866754,,
2013-06-21,growth_champion_final_reconstructed_stress,reconstructed,True,2013-06-21,2013-06-24,"AMD,MU,REGN,VRTX",,0.6,0.4,0.0263124575142055,0.0,0.0,0.0,0.0,0.0,0.0263124575142055,1.447131146391298,1.447131146391298,-0.014833322806625526,,
2013-06-28,growth_champion_final_reconstructed_stress,reconstructed,True,2013-06-28,2013-07-01,"AMD,MU,VRTX,REGN",,0.6,0.4,-0.010760656828592,0.0,0.0,0.0,0.0,0.0,-0.010760656828592,1.4315590647390144,1.4315590647390144,-0.025434363338867616,,
2013-07-08,growth_champion_final_reconstructed_stress,reconstructed,True,2013-07-08,2013-07-09,"AMD,MU,REGN,VRTX",,0.6,0.4,0.0441608807432172,0.0,0.0,0.0,0.0,0.0,0.0441608807432172,1.4947779738738256,1.4947779738738256,0.0,,
2013-07-15,growth_champion_final_reconstructed_stress,reconstructed,True,2013-07-15,2013-07-16,"AMD,NFLX,VRTX,REGN",,0.6,0.4,-0.0268830574161947,0.15,0.0,0.0,0.0,0.0,-0.0268830574161947,1.4545937717777124,1.4545937717777124,-0.026883057416194678,,
2013-07-22,growth_champion_final_reconstructed_stress,reconstructed,True,2013-07-22,2013-07-23,"DXCM,REGN,AMD,NFLX",,0.6,0.4,-0.000240210264785,0.15,0.0,0.0,0.0,0.0,-0.000240210264785,1.454244363422639,1.454244363422639,-0.02711681009463962,,
2013-07-29,growth_champion_final_reconstructed_stress,reconstructed,True,2013-07-29,2013-07-30,"CSGP,EA,AMD,REGN",,0.6,0.4,-0.0073139014233198,0.3,0.0,0.0,0.0,0.0,-0.0073139014233198,1.4436081635031475,1.4436081635031475,-0.03423238184201216,,
2013-08-05,growth_champion_final_reconstructed_stress,reconstructed,True,2013-08-05,2013-08-06,"CSGP,TMUS,REGN,EA",,0.6,0.4,-0.0005089475834205,0.15,0.0,0.0,0.0,0.0,-0.0005089475834205,1.4428734426169265,1.4428734426169265,-0.034723906937419446,,
2013-08-12,growth_champion_final_reconstructed_stress,reconstructed,True,2013-08-12,2013-08-13,"CSGP,DXCM,EA,TMUS",,0.6,0.4,-0.0188033268241054,0.15,0.0,0.0,0.0,0.0,-0.0188033268241054,1.4157426217095785,1.4157426217095785,-0.0528743087907706,,
2013-08-19,growth_champion_final_reconstructed_stress,reconstructed,True,2013-08-19,2013-08-20,"CSGP,DXCM,TMUS,EA",,0.6,0.4,-0.0042308584671833,0.0,0.0,0.0,0.0,0.0,-0.0042308584671833,1.4097528150511662,1.4097528150511662,-0.05688146354091006,,
2013-08-26,growth_champion_final_reconstructed_stress,reconstructed,True,2013-08-26,2013-08-27,"DXCM,NFLX,EA,TMUS",,0.6,0.4,0.0226836099049914,0.15,0.0,0.0,0.0,0.0,0.0226836099049914,1.4417310979702505,1.4417310979702505,-0.035488130565705545,,
2013-09-03,growth_champion_final_reconstructed_stress,reconstructed,True,2013-09-03,2013-09-04,"NFLX,DXCM,TMUS,EA",,0.6,0.4,0.0140196902937401,0.0,0.0,0.0,0.0,0.0,0.0140196902937401,1.4619437214506474,1.4619437214506474,-0.021965972871600292,,
2013-09-10,growth_champion_final_reconstructed_stress,reconstructed,True,2013-09-10,2013-09-11,"NFLX,CSGP,EA,DXCM",,0.6,0.4,0.0028544383699055,0.15,0.0,0.0,0.0,0.0,0.0028544383699055,1.4661167497037983,1.4661167497037983,-0.019174235017492047,,
2013-09-17,growth_champion_final_reconstructed_stress,reconstructed,True,2013-09-17,2013-09-18,"REGN,NFLX,DXCM,EA",,0.6,0.4,-0.0126113446061329,0.15,0.0,0.0,0.0,0.0,-0.0126113446061329,1.4476270461404603,1.4476270461404603,-0.031543766738260315,,
2013-09-24,growth_champion_final_reconstructed_stress,reconstructed,True,2013-09-24,2013-09-25,"YPF,NFLX,DXCM,REGN",,0.6,0.4,0.0246388207017935,0.15,0.0,0.0,0.0,0.0,0.0246388207017935,1.4832948693733823,1.4832948693733823,-0.00768214724938987,,
2013-10-01,growth_champion_final_reconstructed_stress,reconstructed,True,2013-10-01,2013-10-02,"REGN,YPF,DXCM,NFLX",,0.6,0.4,-0.0378835025440656,0.0,0.0,0.0,0.0,0.0,-0.0378835025440656,1.4271024644158763,1.4271024644158763,-0.04527462314858932,,
2013-10-08,growth_champion_final_reconstructed_stress,reconstructed,True,2013-10-08,2013-10-09,"MU,YPF,DXCM,NFLX",,0.6,0.4,0.0357058712787723,0.15,0.0,0.0,0.0,0.0,0.0357058712787723,1.4780584013119284,1.4780584013119284,-0.011185321736155385,,
2013-10-15,growth_champion_final_reconstructed_stress,reconstructed,True,2013-10-15,2013-10-16,"YPF,DXCM,NFLX,MU",,0.6,0.4,-0.0053033934190461,0.0,0.0,0.0,0.0,0.0,-0.0053033934190461,1.470219676113445,1.470219676113445,-0.016429394993516033,,
2013-10-22,growth_champion_final_reconstructed_stress,reconstructed,True,2013-10-22,2013-10-23,"YPF,DXCM,NFLX,MU",,0.6,0.4,-0.0041814380661464,0.0,0.0,0.0,0.0,0.0,-0.0041814380661464,1.4640720435941468,1.4640720435941468,-0.0205421345620328,,
2013-10-29,growth_champion_final_reconstructed_stress,reconstructed,True,2013-10-29,2013-10-30,"YPF,DXCM,NFLX,MU",,0.6,0.4,0.0051416295684592,0.0,0.0,0.0,0.0,0.0,0.0051416295684592,1.471599759703845,1.471599759703845,-0.0155061250400369,,
2013-11-05,growth_champion_final_reconstructed_stress,reconstructed,True,2013-11-05,2013-11-06,"MSTR,NFLX,DXCM,YPF",,0.6,0.4,0.0501381812144277,0.15,0.0,0.0,0.0,0.0,0.0501381812144277,1.5453830951309846,1.5453830951309846,0.0,,
2013-11-12,growth_champion_final_reconstructed_stress,reconstructed,True,2013-11-12,2013-11-13,"MSTR,YPF,DXCM,NFLX",,0.6,0.4,-0.0002337171348335,0.0,0.0,0.0,0.0,0.0,-0.0002337171348335,1.5450219126217704,1.5450219126217704,-0.00023371713483355538,,
2013-11-19,growth_champion_final_reconstructed_stress,reconstructed,True,2013-11-19,2013-11-20,"MSTR,MU,DXCM,NFLX",,0.6,0.4,0.0384061135667061,0.15,0.0,0.0,0.0,0.0,0.0384061135667061,1.6043601996609718,1.6043601996609718,0.0,,
2013-11-26,growth_champion_final_reconstructed_stress,reconstructed,True,2013-11-26,2013-11-27,"YPF,MU,DXCM,NFLX",,0.6,0.4,-0.0018682315952079,0.15,0.0,0.0,0.0,0.0,-0.0018682315952079,1.601362883245871,1.601362883245871,-0.001868231595207881,,
2013-12-04,growth_champion_final_reconstructed_stress,reconstructed,True,2013-12-04,2013-12-05,"YPF,MU,NFLX,DXCM",,0.6,0.4,0.0193196359869756,0.0,0.0,0.0,0.0,0.0,0.0193196359869756,1.632300631233235,1.632300631233235,0.0,,
2013-12-11,growth_champion_final_reconstructed_stress,reconstructed,True,2013-12-11,2013-12-12,"YPF,MU,DXCM,NFLX",,0.6,0.4,0.0100059903997916,0.0,0.0,0.0,0.0,0.0,0.0100059903997916,1.6486334156789286,1.6486334156789286,0.0,,
2013-12-18,growth_champion_final_reconstructed_stress,reconstructed,True,2013-12-18,2013-12-19,"YPF,ILMN,NFLX,DXCM",,0.6,0.4,0.0152164613826451,0.15,0.0,0.0,0.0,0.0,0.0152164613826451,1.6737197823827454,1.6737197823827454,0.0,,
2013-12-26,growth_champion_final_reconstructed_stress,reconstructed,True,2013-12-26,2013-12-27,"YPF,TMUS,DXCM,NFLX",,0.6,0.4,-0.007238674126004,0.15,0.0,0.0,0.0,0.0,-0.007238674126004,1.6616042702998304,1.6616042702998304,-0.0072386741260039855,,
2014-01-03,growth_champion_final_reconstructed_stress,reconstructed,True,2014-01-03,2014-01-06,"YPF,ILMN,TMUS,DXCM",,0.6,0.4,0.0106140589027157,0.15,0.0,0.0,0.0,0.0,0.0106140589027157,1.6792406358977967,1.6792406358977967,0.0,,
2014-01-10,growth_champion_final_reconstructed_stress,reconstructed,True,2014-01-10,2014-01-13,"YPF,ILMN,TMUS,DXCM",,0.6,0.4,0.0357047931764142,0.0,0.0,0.0,0.0,0.0,0.0357047931764142,1.7391975754959579,1.7391975754959579,0.0,,
2014-01-17,growth_champion_final_reconstructed_stress,reconstructed,True,2014-01-17,2014-01-21,"ILMN,AMD,TMUS,DXCM",,0.6,0.4,-0.0253223225137688,0.15,0.0,0.0,0.0,0.0,-0.0253223225137688,1.6951570535740845,1.6951570535740845,-0.025322322513768758,,
2014-01-27,growth_champion_final_reconstructed_stress,reconstructed,True,2014-01-27,2014-01-28,"SMCI,ILMN,DXCM,TMUS",,0.6,0.4,-0.0073161185486546,0.15,0.0,0.0,0.0,0.0,-0.0073161185486546,1.6827550836115486,1.6827550836115486,-0.03245317994898533,,
2014-02-03,growth_champion_final_reconstructed_stress,reconstructed,True,2014-02-03,2014-02-04,"ILMN,SMCI,DXCM",,0.6,0.4,0.0353367131772362,0.1499999999999999,0.0,0.0,0.0,0.0,0.0353367131772362,1.742218117348666,1.742218117348666,0.0,,
2014-02-10,growth_champion_final_reconstructed_stress,reconstructed,True,2014-02-10,2014-02-11,"ILMN,SMCI,DXCM",,0.6,0.4,0.0330654654667625,0.0,0.0,0.0,0.0,0.0,0.0330654654667625,1.7998253703434264,1.7998253703434264,0.0,,
2014-02-18,growth_champion_final_reconstructed_stress,reconstructed,True,2014-02-18,2014-02-19,"ILMN,SMCI,DXCM",,0.6,0.4,0.0029733659636153,0.0,0.0,0.0,0.0,0.0,0.0029733659636153,1.8051769098400567,1.8051769098400567,0.0,,
2014-02-25,growth_champion_final_reconstructed_stress,reconstructed,True,2014-02-25,2014-02-26,"ILMN,NVO,DXCM,SMCI",,0.6,0.4,0.0162291601891658,0.1499999999999999,0.0,0.0,0.0,0.0,0.0162291601891658,1.8344734150796342,1.8344734150796342,0.0,,
2014-03-04,growth_champion_final_reconstructed_stress,reconstructed,True,2014-03-04,2014-03-05,"ILMN,NVO,DXCM,SMCI",,0.6,0.4,-0.0365249606983462,0.0,0.0,0.0,0.0,0.0,-0.0365249606983462,1.7674693456916897,1.7674693456916897,-0.03652496069834621,,
2014-03-11,growth_champion_final_reconstructed_stress,reconstructed,True,2014-03-11,2014-03-12,"ILMN,EA,NVO,DXCM",,0.6,0.4,-0.0043383314287449,0.15,0.0,0.0,0.0,0.0,-0.0043383314287449,1.7598014778799322,1.7598014778799322,-0.0407048347421598,,
2014-03-18,growth_champion_final_reconstructed_stress,reconstructed,True,2014-03-18,2014-03-19,"ILMN,DXCM,NVO,EA",,0.6,0.4,-0.0441040727805889,0.0,0.0,0.0,0.0,0.0,-0.0441040727805889,1.6821870654201279,1.6821870654201279,-0.08301365852875864,,
2014-03-25,growth_champion_final_reconstructed_stress,reconstructed,True,2014-03-25,2014-03-26,"EXC,EA,NVO,DXCM",,0.6,0.4,0.0116159498605338,0.15,0.0,0.0,0.0,0.0,0.0116159498605338,1.7017272660280864,1.7017272660280864,-0.07236199116343434,,
2014-04-01,growth_champion_final_reconstructed_stress,reconstructed,True,2014-04-01,2014-04-02,"ISRG,ILMN,EA,DXCM",,0.6,0.4,-0.0462932029099491,0.3,0.0,0.0,0.0,0.0,-0.0462932029099491,1.6229488604044553,1.6229488604044553,-0.11530532573348673,,
2014-04-08,growth_champion_final_reconstructed_stress,reconstructed,True,2014-04-08,2014-04-09,"EXC,PBR,ISRG,EA",,0.6,0.4,-0.0163213684533864,0.3,0.0,0.0,0.0,0.0,-0.0163213684533864,1.5964601140727905,1.5964601140727905,-0.12974475348093917,,
2014-04-15,growth_champion_final_reconstructed_stress,reconstructed,True,2014-04-15,2014-04-16,"EXC,PBR,EA",,0.6,0.4,0.0059858703474309,0.1499999999999999,0.0,0.0,0.0,0.0,0.0059858703474309,1.6060163173304751,1.6060163173304751,-0.12453551840610444,,
2014-04-23,growth_champion_final_reconstructed_stress,reconstructed,True,2014-04-23,2014-04-24,"EXC,BKR,EA,PBR",,0.6,0.4,0.0026259675781135,0.1499999999999999,0.0,0.0,0.0,0.0,0.0026259675781135,1.6102336641097061,1.6102336641097061,-0.12223657706164903,,
2014-04-30,growth_champion_final_reconstructed_stress,reconstructed,True,2014-04-30,2014-05-01,"AZN,PBR,EA,EXC",,0.6,0.4,0.042089300956875,0.15,0.0,0.0,0.0,0.0,0.042089300956875,1.6780072734093112,1.6780072734093112,-0.08529212818465992,,
2014-05-07,growth_champion_final_reconstructed_stress,reconstructed,True,2014-05-07,2014-05-08,"PBR,AZN,EA,EXC",,0.6,0.4,-0.0045528101987767,0.0,0.0,0.0,0.0,0.0,-0.0045528101987767,1.6703676247813117,1.6703676247813117,-0.08945661951236217,,
2014-05-14,growth_champion_final_reconstructed_stress,reconstructed,True,2014-05-14,2014-05-15,"PBR,EA,AZN,EXC",,0.6,0.4,-0.0171670810815631,0.0,0.0,0.0,0.0,0.0,-0.0171670810815631,1.641692288330673,1.641692288330673,-0.10508799155347404,,
2014-05-21,growth_champion_final_reconstructed_stress,reconstructed,True,2014-05-21,2014-05-22,"PBR,EA,AZN,EXC",,0.6,0.4,0.0058992151486157,0.0,0.0,0.0,0.0,0.0,0.0058992151486157,1.651376984347359,1.651376984347359,-0.09980871307656813,,
2014-05-29,growth_champion_final_reconstructed_stress,reconstructed,True,2014-05-29,2014-05-30,"PBR,EA,EXC",,0.6,0.4,0.0109171929672727,0.1499999999999999,0.0,0.0,0.0,0.0,0.0109171929672727,1.6694053855471918,1.6694053855471918,-0.08998115108976756,,
2014-06-05,growth_champion_final_reconstructed_stress,reconstructed,True,2014-06-05,2014-06-06,"LRCX,EXC,EA,PBR",,0.6,0.4,0.0101130260513754,0.1499999999999999,0.0,0.0,0.0,0.0,0.0101130260513754,1.6862881257015367,1.6862881257015367,-0.08077810676349584,,
2014-06-12,growth_champion_final_reconstructed_stress,reconstructed,True,2014-06-12,2014-06-13,"PBR,SMCI,EA,LRCX",,0.6,0.4,0.0255900906817582,0.15,0.0,0.0,0.0,0.0,0.0255900906817582,1.729440391753811,1.729440391753811,-0.05725513515891634,,
2014-06-19,growth_champion_final_reconstructed_stress,reconstructed,True,2014-06-19,2014-06-20,"SMCI,MU,EA,PBR",,0.6,0.4,-0.025126670654986,0.15,0.0,0.0,0.0,0.0,-0.025126670654986,1.685985312612783,1.685985312612783,-0.08094317488945746,,
2014-06-26,growth_champion_final_reconstructed_stress,reconstructed,True,2014-06-26,2014-06-27,"SMCI,VRTX,EA,PBR",,0.6,0.4,0.0088111871699338,0.15,0.0,0.0,0.0,0.0,0.0088111871699338,1.7008408447679737,1.7008408447679737,-0.07284519318360339,,
2014-07-03,growth_champion_final_reconstructed_stress,reconstructed,True,2014-07-03,2014-07-07,"VRTX,MU,EA,SMCI",,0.6,0.4,0.0042117089359778,0.15,0.0,0.0,0.0,0.0,0.0042117089359778,1.708004291352559,1.708004291352559,-0.06894028699869992,,
2014-07-11,growth_champion_final_reconstructed_stress,reconstructed,True,2014-07-11,2014-07-14,"VRTX,SMCI,EA,MU",,0.6,0.4,0.0099008115188509,0.0,0.0,0.0,0.0,0.0,0.0099008115188509,1.724914919914629,1.724914919914629,-0.05972204026747885,,
2014-07-18,growth_champion_final_reconstructed_stress,reconstructed,True,2014-07-18,2014-07-21,"VRTX,LRCX,EA,SMCI",,0.6,0.4,-0.0266894679889196,0.15,0.0,0.0,0.0,0.0,-0.0266894679889196,1.6788778583759576,1.6788778583759576,-0.08481755877444663,,
2014-07-25,growth_champion_final_reconstructed_stress,reconstructed,True,2014-07-25,2014-07-28,"VRTX,ISRG,SMCI,LRCX",,0.6,0.4,-0.0054715350185961,0.15,0.0,0.0,0.0,0.0,-0.0054715350185961,1.669691819381908,1.669691819381908,-0.08982501155001643,,
2014-08-01,growth_champion_final_reconstructed_stress,reconstructed,True,2014-08-01,2014-08-04,"ISRG,INTC,LRCX,VRTX",,0.6,0.4,-0.0095902301278526,0.15,0.0,0.0,0.0,0.0,-0.0095902301278526,1.6536790905914425,1.6536790905914425,-0.09855379914586748,,
2014-08-08,growth_champion_final_reconstructed_stress,reconstructed,True,2014-08-08,2014-08-11,"DXCM,SMCI,LRCX,INTC",,0.6,0.4,0.0176547259441179,0.3,0.0,0.0,0.0,0.0,0.0176547259441179,1.6828743417353527,1.6828743417353527,-0.08263901351642133,,
2014-08-15,growth_champion_final_reconstructed_stress,reconstructed,True,2014-08-15,2014-08-18,"MNST,MELI,LRCX,INTC",,0.6,0.4,0.0033576753006409,0.3,0.0,0.0,0.0,0.0,0.0033576753006409,1.6885248873466796,1.6885248873466796,-0.07955881319033398,,
2014-08-22,growth_champion_final_reconstructed_stress,reconstructed,True,2014-08-22,2014-08-25,"MELI,MNST,INTC,LRCX",,0.6,0.4,0.0067961437532698,0.0,0.0,0.0,0.0,0.0,0.0067961437532698,1.7000003452120613,1.7000003452120613,-0.07330336256834524,,
2014-08-29,growth_champion_final_reconstructed_stress,reconstructed,True,2014-08-29,2014-09-02,"PBR,MNST,INTC,MELI",,0.6,0.4,-0.0161641852483002,0.15,0.0,0.0,0.0,0.0,-0.0161641852483002,1.6725212247098793,1.6725212247098793,-0.08828265868476737,,
2014-09-08,growth_champion_final_reconstructed_stress,reconstructed,True,2014-09-08,2014-09-09,"MNST,GILD,INTC,MELI",,0.6,0.4,-0.0053403475473708,0.15,0.0,0.0,0.0,0.0,-0.0053403475473708,1.6635893800895742,1.6635893800895742,-0.09315154615235566,,
2014-09-15,growth_champion_final_reconstructed_stress,reconstructed,True,2014-09-15,2014-09-16,"VRTX,GILD,MNST,INTC",,0.6,0.4,0.0161599810632556,0.15,0.0,0.0,0.0,0.0,0.0161599810632556,1.690472952968855,1.690472952968855,-0.07849689231093504,,
2014-09-22,growth_champion_final_reconstructed_stress,reconstructed,True,2014-09-22,2014-09-23,"MNST,REGN,INTC,VRTX",,0.6,0.4,0.0157055277295532,0.15,0.0,0.0,0.0,0.0,0.0157055277295532,1.717022722807767,1.717022722807767,-0.06402419970025497,,
2014-09-29,growth_champion_final_reconstructed_stress,reconstructed,True,2014-09-29,2014-09-30,"MNST,VRTX,INTC,REGN",,0.6,0.4,-0.019858809199158,0.0,0.0,0.0,0.0,0.0,-0.019858809199158,1.6829246961649087,1.6829246961649087,-0.08261156453343688,,
2014-10-06,growth_champion_final_reconstructed_stress,reconstructed,True,2014-10-06,2014-10-07,"MNST,ISRG,INTC,VRTX",,0.6,0.4,-0.0070639613971898,0.15,0.0,0.0,0.0,0.0,-0.0070639613971898,1.6710365810768224,1.6710365810768224,-0.08909196102780104,,
2014-10-13,growth_champion_final_reconstructed_stress,reconstructed,True,2014-10-13,2014-10-14,"MNST,ROST,ISRG,VRTX",,0.6,0.4,0.0263290220895528,0.15,0.0,0.0,0.0,0.0,0.0263290220895528,1.715033340132445,1.715033340132445,-0.06510864314815079,,
2014-10-20,growth_champion_final_reconstructed_stress,reconstructed,True,2014-10-20,2014-10-21,"MNST,ROST,VRTX,ISRG",,0.4,0.6,0.0046459775031676,0.0,0.0,0.0,0.0,0.0,0.0046459775031676,1.7230013464478826,1.7230013464478826,-0.06076515893631129,,
2014-10-27,growth_champion_final_reconstructed_stress,reconstructed,True,2014-10-27,2014-10-28,"MNST,REGN,VRTX,ISRG",,0.6,0.4,-0.0042722679730995,0.15,0.0,0.0,0.0,0.0,-0.0042722679730995,1.715640222977846,1.715640222977846,-0.06477782186700687,,
2014-11-03,growth_champion_final_reconstructed_stress,reconstructed,True,2014-11-03,2014-11-04,"SMCI,MNST,REGN,ISRG",,0.6,0.4,0.0308980282828424,0.15,0.0,0.0,0.0,0.0,0.0308980282828424,1.7686501231105975,1.7686501231105975,-0.03588130055631211,,
2014-11-10,growth_champion_final_reconstructed_stress,reconstructed,True,2014-11-10,2014-11-11,"SMCI,DXCM,MNST,REGN",,0.6,0.4,0.0070615672102173,0.15,0.0,0.0,0.0,0.0,0.0070615672102173,1.781139564826302,1.781139564826302,-0.029073111561563336,,
2014-11-17,growth_champion_final_reconstructed_stress,reconstructed,True,2014-11-17,2014-11-18,"SMCI,MNST,REGN,DXCM",,0.6,0.4,-0.004489617682777,0.0,0.0,0.0,0.0,0.0,-0.004489617682777,1.773142929140564,1.773142929140564,-0.03343220208858022,,
2014-11-24,growth_champion_final_reconstructed_stress,reconstructed,True,2014-11-24,2014-11-25,"SMCI,MELI,MNST,REGN",,0.6,0.4,-8.042536677536124e-05,0.15,0.0,0.0,0.0,0.0,-8.042536677536124e-05,1.7730003234701428,1.7730003234701428,-0.03350993865824048,,
2014-12-02,growth_champion_final_reconstructed_stress,reconstructed,True,2014-12-02,2014-12-03,"DXCM,VRTX,MNST,MELI",,0.6,0.4,-0.0069184667041753,0.3,0.0,0.0,0.0,0.0,-0.0069184667041753,1.7607338797657226,1.7607338797657226,-0.04019656796754978,,
2014-12-09,growth_champion_final_reconstructed_stress,reconstructed,True,2014-12-09,2014-12-10,"DXCM,REGN,MNST,MELI",,0.6,0.4,-0.008035780390545,0.15,0.0,0.0,0.0,0.0,-0.008035780390545,1.746585008981733,1.746585008981733,-0.0479093375654539,,
2014-12-16,growth_champion_final_reconstructed_stress,reconstructed,True,2014-12-16,2014-12-17,"DXCM,EA,MNST,REGN",,0.6,0.4,0.0059200339048644,0.15,0.0,0.0,0.0,0.0,0.0059200339048644,1.7569248514526328,1.7569248514526328,-0.04227292856333653,,
2014-12-23,growth_champion_final_reconstructed_stress,reconstructed,True,2014-12-23,2014-12-24,"EA,DXCM,MNST,REGN",,0.6,0.4,-0.0069877659011534,0.0,0.0,0.0,0.0,0.0,-0.0069877659011534,1.7446478718847631,1.7446478718847631,-0.048965301135733164,,
2014-12-31,growth_champion_final_reconstructed_stress,reconstructed,True,2014-12-31,2015-01-02,"SMCI,EA,MNST,REGN",,0.6,0.4,0.0138213199796925,0.15,0.0,0.0,0.0,0.0,0.0138213199796925,1.768761208373972,1.768761208373972,-0.03582074625093956,,
2015-01-08,growth_champion_final_reconstructed_stress,reconstructed,True,2015-01-08,2015-01-09,"SMCI,ON,EA,REGN",,0.6,0.4,-0.0042095540885162,0.15,0.0,0.0,0.0,0.0,-0.0042095540885162,1.7613155123976525,1.7613155123976525,-0.03987951097062148,,
2015-01-15,growth_champion_final_reconstructed_stress,reconstructed,True,2015-01-15,2015-01-16,"DXCM,IDXX,EA,REGN",,0.6,0.4,0.0257783957175396,0.3,0.0,0.0,0.0,0.0,0.0257783957175396,1.8067194006596803,1.8067194006596803,-0.015129145067904526,,
2015-01-23,growth_champion_final_reconstructed_stress,reconstructed,True,2015-01-23,2015-01-26,"DXCM,TTWO,REGN,EA",,0.6,0.4,0.0068423047090853,0.15,0.0,0.0,0.0,0.0,0.0068423047090853,1.8190815253228099,1.8190815253228099,-0.008390358579361656,,
2015-01-30,growth_champion_final_reconstructed_stress,reconstructed,True,2015-01-30,2015-02-02,"EA,DXCM,TTWO,REGN",,0.6,0.4,-0.0144054751957906,0.0,0.0,0.0,0.0,0.0,-0.0144054751957906,1.7928767915306512,1.7928767915306512,-0.022674966672753594,,
2015-02-06,growth_champion_final_reconstructed_stress,reconstructed,True,2015-02-06,2015-02-09,"SONY,ON,TTWO,DXCM",,0.6,0.4,0.0121532932858781,0.3,0.0,0.0,0.0,0.0,0.0121532932858781,1.8146661490035674,1.8146661490035674,-0.010797248907096879,,
2015-02-13,growth_champion_final_reconstructed_stress,reconstructed,True,2015-02-13,2015-02-17,"ON,SONY,TTWO,DXCM",,0.6,0.4,0.0015544770636804,0.0,0.0,0.0,0.0,0.0,0.0015544770636804,1.8174870059104307,1.8174870059104307,-0.009259555919193363,,
2015-02-23,growth_champion_final_reconstructed_stress,reconstructed,True,2015-02-23,2015-02-24,"ON,BIIB,DXCM,SONY",,0.6,0.4,0.0049012472310598,0.15,0.0,0.0,0.0,0.0,0.0049012472310598,1.8263949590656365,1.8263949590656365,-0.004403692060943265,,
2015-03-02,growth_champion_final_reconstructed_stress,reconstructed,True,2015-03-02,2015-03-03,"ON,MNST,DXCM,BIIB",,0.6,0.4,-0.0074855533426718,0.15,0.0,0.0,0.0,0.0,-0.0074855533426718,1.812723382174764,1.812723382174764,-0.011856281331788177,,
2015-03-09,growth_champion_final_reconstructed_stress,reconstructed,True,2015-03-09,2015-03-10,"MNST,ON,BIIB",,0.6,0.4,0.0050442156960285,0.1499999999999999,0.0,0.0,0.0,0.0,0.0050442156960285,1.8218671499116876,1.8218671499116876,-0.006871871276150077,,
2015-03-16,growth_champion_final_reconstructed_stress,reconstructed,True,2015-03-16,2015-03-17,"MNST,ON,BIIB",,0.6,0.4,0.0115932506002533,0.0,0.0,0.0,0.0,0.0,0.0115932506002533,1.8429885123409833,1.8429885123409833,0.0,,
2015-03-23,growth_champion_final_reconstructed_stress,reconstructed,True,2015-03-23,2015-03-24,"BIIB,SONY,MNST,ON",,0.6,0.4,-0.0179898610161275,0.1499999999999999,0.0,0.0,0.0,0.0,-0.0179898610161275,1.8098334051496494,1.8098334051496494,-0.01798986101612754,,
2015-03-30,growth_champion_final_reconstructed_stress,reconstructed,True,2015-03-30,2015-03-31,"NVO,SONY,MNST,BIIB",,0.6,0.4,0.0206549487290204,0.15,0.0,0.0,0.0,0.0,0.0206549487290204,1.8472154213410839,1.8472154213410839,0.0,,
2015-04-07,growth_champion_final_reconstructed_stress,reconstructed,True,2015-04-07,2015-04-08,"NVO,SONY,BIIB,MNST",,0.6,0.4,0.0134149552431472,0.0,0.0,0.0,0.0,0.0,0.0134149552431472,1.871995733542826,1.871995733542826,0.0,,
2015-04-14,growth_champion_final_reconstructed_stress,reconstructed,True,2015-04-14,2015-04-15,"SONY,PBR,NVO,BIIB",,0.6,0.4,0.0039474531884473,0.15,0.0,0.0,0.0,0.0,0.0039474531884473,1.8793853490699595,1.8793853490699595,0.0,,
2015-04-21,growth_champion_final_reconstructed_stress,reconstructed,True,2015-04-21,2015-04-22,"PBR,NFLX,NVO,BIIB",,0.6,0.4,-0.007889010764581,0.15,0.0,0.0,0.0,0.0,-0.007889010764581,1.8645588578203507,1.8645588578203507,-0.00788901076458104,,
2015-04-28,growth_champion_final_reconstructed_stress,reconstructed,True,2015-04-28,2015-04-29,"PBR,NFLX,NVO",,0.6,0.4,0.0077136884952949,0.1499999999999999,0.0,0.0,0.0,0.0,0.0077136884952949,1.8789414840307197,1.8789414840307197,-0.00023617564086009235,,
2015-05-05,growth_champion_final_reconstructed_stress,reconstructed,True,2015-05-05,2015-05-06,"PBR,VALE,NVO,NFLX",,0.6,0.4,-0.0120360234033271,0.1499999999999999,0.0,0.0,0.0,0.0,-0.0120360234033271,1.8563265003554439,1.8563265003554439,-0.01226935642864646,,
2015-05-12,growth_champion_final_reconstructed_stress,reconstructed,True,2015-05-12,2015-05-13,"PBR,NFLX,NVO,VALE",,0.6,0.4,-0.0073531803991402,0.0,0.0,0.0,0.0,0.0,-0.0073531803991402,1.8426765967186256,1.8426765967186256,-0.019532318036585616,,
