date,ticker,model_name,forecast_variance,forecast_volatility,realized_return_next,realized_variance_next,estimation_method,converged,stationary,persistence,AIC,BIC
2024-10-25,BABA,mle_egarch_normal,0.0009642476926010093,0.0310523379570848,0.01100035702834723,0.00012100785475110829,maximum_likelihood_scipy,True,True,0.9899592950995004,-3067.022288005698,-3048.51012250098
2024-10-25,BABA,mle_egarch_student_t,0.001021463936470624,0.03196034944224834,0.01100035702834723,0.00012100785475110829,maximum_likelihood_scipy,True,True,0.9905705533954805,-3197.977141600291,-3174.8369347193934
2024-11-25,BABA,grid_garch,0.0007302378029313718,0.027022912554559544,0.02947199046697202,0.0008685982220852897,existing_grid_or_realized_benchmark,,,,,
2024-11-25,BABA,grid_egarch,0.0010751534811686196,0.03278953310385221,0.02947199046697202,0.0008685982220852897,existing_grid_or_realized_benchmark,,,,,
2024-11-25,BABA,realized_vol_60d,0.0008401451311915383,0.028985257135163357,0.02947199046697202,0.0008685982220852897,existing_grid_or_realized_benchmark,,,,,
2024-11-25,BABA,mle_garch_normal,0.000714609433861807,0.026732179743930478,0.02947199046697202,0.0008685982220852897,maximum_likelihood_scipy,True,True,0.9776556097618357,-3067.3248694997524,-3053.440745371214
2024-11-25,BABA,mle_garch_student_t,0.0006244730982333507,0.024989459742726546,0.02947199046697202,0.0008685982220852897,maximum_likelihood_scipy,True,True,0.9756141778234514,-3205.9890712733513,-3187.476905768633
2024-11-25,BABA,mle_egarch_normal,0.0009485042810450927,0.03079779669140461,0.02947199046697202,0.0008685982220852897,maximum_likelihood_scipy,True,True,0.981720771453178,-3078.918662465196,-3060.406496960478
2024-11-25,BABA,mle_egarch_student_t,0.0007700367474226804,0.027749535985718398,0.02947199046697202,0.0008685982220852897,maximum_likelihood_scipy,True,True,0.9907666203632081,-3210.118019093048,-3186.9778122121506
2024-12-26,BABA,grid_garch,0.0007331650980724293,0.027077021587915265,0.006548224767696231,4.287924760827036e-05,existing_grid_or_realized_benchmark,,,,,
2024-12-26,BABA,grid_egarch,0.0008191128139900667,0.02862014699455729,0.006548224767696231,4.287924760827036e-05,existing_grid_or_realized_benchmark,,,,,
2024-12-26,BABA,realized_vol_60d,0.000644564584026809,0.02538827650760896,0.006548224767696231,4.287924760827036e-05,existing_grid_or_realized_benchmark,,,,,
2024-12-26,BABA,mle_garch_normal,0.0007139041633805915,0.026718985073924336,0.006548224767696231,4.287924760827036e-05,maximum_likelihood_scipy,True,True,0.9750645210953885,-3088.7989908914665,-3074.914866762928
2024-12-26,BABA,mle_garch_student_t,0.000609489435858142,0.024687839837825867,0.006548224767696231,4.287924760827036e-05,maximum_likelihood_scipy,True,True,0.9514678612932727,-3208.6350744094807,-3190.1229089047624
2024-12-26,BABA,mle_egarch_normal,0.0008027206917257502,0.028332325914505328,0.006548224767696231,4.287924760827036e-05,maximum_likelihood_scipy,True,True,0.9898187647243207,-3100.726230033485,-3082.214064528767
2024-12-26,BABA,mle_egarch_student_t,0.0007410926369673713,0.02722301667647014,0.006548224767696231,4.287924760827036e-05,maximum_likelihood_scipy,True,True,0.9876989593747205,-3234.1958823602913,-3211.055675479394
2025-01-29,BABA,grid_garch,0.0011645696150285297,0.03412579105352035,0.00718524373179652,5.162772748532118e-05,existing_grid_or_realized_benchmark,,,,,
2025-01-29,BABA,grid_egarch,0.0005774315742186223,0.02402980595466019,0.00718524373179652,5.162772748532118e-05,existing_grid_or_realized_benchmark,,,,,
2025-01-29,BABA,realized_vol_60d,0.0005256820128439516,0.022927756384870098,0.00718524373179652,5.162772748532118e-05,existing_grid_or_realized_benchmark,,,,,
2025-01-29,BABA,mle_garch_normal,0.0008927854113464678,0.029879514911498612,0.00718524373179652,5.162772748532118e-05,maximum_likelihood_scipy,True,True,0.9727131696937702,-3111.0361605169996,-3097.152036388461
2025-01-29,BABA,mle_garch_student_t,0.0008153606347229923,0.028554520390351373,0.00718524373179652,5.162772748532118e-05,maximum_likelihood_scipy,True,True,0.9462814680235081,-3233.697989105507,-3215.185823600789
2025-01-29,BABA,mle_egarch_normal,0.0005528384186080997,0.023512516211756235,0.00718524373179652,5.162772748532118e-05,maximum_likelihood_scipy,True,True,0.9866682081893104,-3118.1844265691143,-3099.672261064396
2025-01-29,BABA,mle_egarch_student_t,0.0007961281362066232,0.028215742701666092,0.00718524373179652,5.162772748532118e-05,maximum_likelihood_scipy,True,True,0.98381585173083,-3258.8489174288716,-3235.708710547974
2025-02-28,BABA,grid_garch,0.001974428474070742,0.044434541452238956,-0.029586303668437397,0.0008753493647609922,existing_grid_or_realized_benchmark,,,,,
2025-02-28,BABA,grid_egarch,0.0017859900182785032,0.042260975122191666,-0.029586303668437397,0.0008753493647609922,existing_grid_or_realized_benchmark,,,,,
2025-02-28,BABA,realized_vol_60d,0.001001734007114944,0.03165018178644388,-0.029586303668437397,0.0008753493647609922,existing_grid_or_realized_benchmark,,,,,
2025-02-28,BABA,mle_garch_normal,0.002276486302203055,0.047712538207509515,-0.029586303668437397,0.0008753493647609922,maximum_likelihood_scipy,True,True,0.9459945984952293,-3109.664575894552,-3095.7804517660134
2025-02-28,BABA,mle_garch_student_t,0.0017365631853350836,0.041672091204247044,-0.029586303668437397,0.0008753493647609922,maximum_likelihood_scipy,True,True,0.9481616471378204,-3222.123863595142,-3203.611698090424
2025-02-28,BABA,mle_egarch_normal,0.002243033431006345,0.047360673886742206,-0.029586303668437397,0.0008753493647609922,maximum_likelihood_scipy,True,True,0.9490484179260452,-3104.7997046895825,-3086.2875391848643
2025-02-28,BABA,mle_egarch_student_t,0.002420952777375414,0.04920317852919071,-0.029586303668437397,0.0008753493647609922,maximum_likelihood_scipy,True,True,0.97065645202811,-3246.6354314867312,-3223.4952246058338
2025-03-31,BABA,grid_garch,0.000852794854504884,0.029202651497850052,-0.001510226248966684,2.2807833230679807e-06,existing_grid_or_realized_benchmark,,,,,
2025-03-31,BABA,grid_egarch,0.0008509231711267081,0.029170587431978603,-0.001510226248966684,2.2807833230679807e-06,existing_grid_or_realized_benchmark,,,,,
2025-03-31,BABA,realized_vol_60d,0.0011824523995256464,0.034386805602231306,-0.001510226248966684,2.2807833230679807e-06,existing_grid_or_realized_benchmark,,,,,
2025-03-31,BABA,mle_garch_normal,0.001028461745617271,0.03206963900042018,-0.001510226248966684,2.2807833230679807e-06,maximum_likelihood_scipy,True,True,0.9778779739817588,-3195.8774551582187,-3181.99333102968
2025-03-31,BABA,mle_garch_student_t,0.0008646038111056886,0.02940414615501849,-0.001510226248966684,2.2807833230679807e-06,maximum_likelihood_scipy,True,True,0.9679746983352535,-3268.166296866454,-3249.654131361736
2025-03-31,BABA,mle_egarch_normal,0.0009376932296945777,0.030621777049912986,-0.001510226248966684,2.2807833230679807e-06,maximum_likelihood_scipy,True,True,0.9584065285156531,-3198.9767595787707,-3180.4645940740525
2025-03-31,BABA,mle_egarch_student_t,0.000929947822906522,0.030495045874805993,-0.001510226248966684,2.2807833230679807e-06,maximum_likelihood_scipy,True,True,0.9558193116329358,-3286.058366117658,-3262.9181592367604
2025-04-30,BABA,grid_garch,0.0012760840626326953,0.03572231883056719,0.004626562807696022,2.1405083413556098e-05,existing_grid_or_realized_benchmark,,,,,
2025-04-30,BABA,grid_egarch,0.0008927241974872777,0.029878490549009963,0.004626562807696022,2.1405083413556098e-05,existing_grid_or_realized_benchmark,,,,,
2025-04-30,BABA,realized_vol_60d,0.0016137151758168912,0.040171073869351454,0.004626562807696022,2.1405083413556098e-05,existing_grid_or_realized_benchmark,,,,,
2025-04-30,BABA,mle_garch_normal,0.0010813435064097126,0.03288378789631317,0.004626562807696022,2.1405083413556098e-05,maximum_likelihood_scipy,True,True,0.9667898189257569,-3178.6153792222794,-3164.731255093741
2025-04-30,BABA,mle_garch_student_t,0.000917050587008922,0.030282843113038808,0.004626562807696022,2.1405083413556098e-05,maximum_likelihood_scipy,True,True,0.954978229173781,-3256.7787462494734,-3238.266580744755
2025-04-30,BABA,mle_egarch_normal,0.0012749192465383108,0.035706011350167786,0.004626562807696022,2.1405083413556098e-05,maximum_likelihood_scipy,True,True,0.9926113169187066,-3184.599548828737,-3166.087383324019
2025-04-30,BABA,mle_egarch_student_t,0.0011638873649021516,0.034115793481936656,0.004626562807696022,2.1405083413556098e-05,maximum_likelihood_scipy,True,True,0.9668939796588744,-3273.7799192391585,-3250.639712358261
2025-05-30,BABA,grid_garch,0.0007775389272324753,0.027884385007248685,-0.02850319711917837,0.0008124322460147381,existing_grid_or_realized_benchmark,,,,,
2025-05-30,BABA,grid_egarch,0.0006599677310500392,0.02568983711606672,-0.02850319711917837,0.0008124322460147381,existing_grid_or_realized_benchmark,,,,,
2025-05-30,BABA,realized_vol_60d,0.001220143171401772,0.03493054782567505,-0.02850319711917837,0.0008124322460147381,existing_grid_or_realized_benchmark,,,,,
2025-05-30,BABA,mle_garch_normal,0.000694754238870785,0.026358191115301997,-0.02850319711917837,0.0008124322460147381,maximum_likelihood_scipy,True,True,0.9510754949944098,-3192.719694877015,-3178.8355707484766
2025-05-30,BABA,mle_garch_student_t,0.0005891528277341292,0.024272470573349744,-0.02850319711917837,0.0008124322460147381,maximum_likelihood_scipy,True,True,0.9417021745256475,-3278.991738767763,-3260.4795732630446
2025-05-30,BABA,mle_egarch_normal,0.0007244217352908771,0.026915083787550746,-0.02850319711917837,0.0008124322460147381,maximum_likelihood_scipy,True,True,0.9734133268470497,-3196.8055626065925,-3178.2933971018742
2025-05-30,BABA,mle_egarch_student_t,0.0006466981151774561,0.025430259833070054,-0.02850319711917837,0.0008124322460147381,maximum_likelihood_scipy,True,True,0.9580088220906775,-3299.172538589776,-3276.0323317088787
2025-07-01,BABA,grid_garch,0.0006289955855147817,0.02507978439928824,0.004937812296328392,2.4381990273771868e-05,existing_grid_or_realized_benchmark,,,,,
2025-07-01,BABA,grid_egarch,0.0005245529987574906,0.022903122030795073,0.004937812296328392,2.4381990273771868e-05,existing_grid_or_realized_benchmark,,,,,
2025-07-01,BABA,realized_vol_60d,0.0009793062148879057,0.03129386864687563,0.004937812296328392,2.4381990273771868e-05,existing_grid_or_realized_benchmark,,,,,
2025-07-01,BABA,mle_garch_normal,0.0005815543209699779,0.02411543739951606,0.004937812296328392,2.4381990273771868e-05,maximum_likelihood_scipy,True,True,0.973952358268569,-3265.6889622786084,-3251.80483815007
2025-07-01,BABA,mle_garch_student_t,0.00044755657629091613,0.021155532994725425,0.004937812296328392,2.4381990273771868e-05,maximum_likelihood_scipy,True,True,0.9341103345308185,-3341.9862467119383,-3323.47408120722
2025-07-01,BABA,mle_egarch_normal,0.0005420790338884536,0.02328259078986816,0.004937812296328392,2.4381990273771868e-05,maximum_likelihood_scipy,True,True,0.967658835583571,-3266.8020300044755,-3248.289864499757
2025-07-01,BABA,mle_egarch_student_t,0.0005274256780327908,0.02296575010821094,0.004937812296328392,2.4381990273771868e-05,maximum_likelihood_scipy,True,True,0.9643994398823647,-3362.981864302684,-3339.8416574217863
2025-07-31,BABA,grid_garch,0.0006481667487188844,0.025459119166202204,0.02768782608581577,0.0007666157133583802,existing_grid_or_realized_benchmark,,,,,
2025-07-31,BABA,grid_egarch,0.0006352451720846576,0.025204070545938758,0.02768782608581577,0.0007666157133583802,existing_grid_or_realized_benchmark,,,,,
2025-07-31,BABA,realized_vol_60d,0.0005583185740478629,0.023628765817280066,0.02768782608581577,0.0007666157133583802,existing_grid_or_realized_benchmark,,,,,
2025-07-31,BABA,mle_garch_normal,0.0006348789910042608,0.02519680517455062,0.02768782608581577,0.0007666157133583802,maximum_likelihood_scipy,True,True,0.9709577753065353,-3273.814078300894,-3259.9299541723553
2025-07-31,BABA,mle_garch_student_t,0.0005489559204304304,0.023429808373745406,0.02768782608581577,0.0007666157133583802,maximum_likelihood_scipy,True,True,0.95863850046465,-3352.139177974699,-3333.627012469981
2025-07-31,BABA,mle_egarch_normal,0.0006656542507651292,0.025800276176140616,0.02768782608581577,0.0007666157133583802,maximum_likelihood_scipy,True,True,0.9670759972541257,-3274.776650416611,-3256.264484911893
2025-07-31,BABA,mle_egarch_student_t,0.0007067076127414846,0.02658397285473871,0.02768782608581577,0.0007666157133583802,maximum_likelihood_scipy,True,True,0.9663319232332187,-3367.795583881524,-3344.6553770006267
2025-08-29,BABA,grid_garch,0.0006079322390412727,0.024656281938712346,0.12904581589223962,0.016652822599293803,existing_grid_or_realized_benchmark,,,,,
2025-08-29,BABA,grid_egarch,0.0006131237424038688,0.02476133563449009,0.12904581589223962,0.016652822599293803,existing_grid_or_realized_benchmark,,,,,
2025-08-29,BABA,realized_vol_60d,0.0004883263476707784,0.022098107332320982,0.12904581589223962,0.016652822599293803,existing_grid_or_realized_benchmark,,,,,
2025-08-29,BABA,mle_garch_normal,0.0005852212074521608,0.024191345713956487,0.12904581589223962,0.016652822599293803,maximum_likelihood_scipy,True,True,0.9665071879449686,-3292.0939254216655,-3278.209801293127
2025-08-29,BABA,mle_garch_student_t,0.0005173935678284515,0.022746286902007796,0.12904581589223962,0.016652822599293803,maximum_likelihood_scipy,True,True,0.9332399665915247,-3362.722513242501,-3344.2103477377827
2025-08-29,BABA,mle_egarch_normal,0.0006250844095141222,0.025001688133286563,0.12904581589223962,0.016652822599293803,maximum_likelihood_scipy,True,True,0.9579384874761153,-3292.0630332108585,-3273.5508677061403
2025-08-29,BABA,mle_egarch_student_t,0.0006253126962996607,0.025006253143957026,0.12904581589223962,0.016652822599293803,maximum_likelihood_scipy,True,True,0.9697846287923869,-3375.4770845228704,-3352.336877641973
2025-09-30,BABA,grid_garch,0.0011207572128939332,0.033477712181299565,-0.0065035852791062165,4.2296621482607086e-05,existing_grid_or_realized_benchmark,,,,,
2025-09-30,BABA,grid_egarch,0.0009993466315140799,0.03161244425086551,-0.0065035852791062165,4.2296621482607086e-05,existing_grid_or_realized_benchmark,,,,,
2025-09-30,BABA,realized_vol_60d,0.0010062146453327472,0.03172088657860538,-0.0065035852791062165,4.2296621482607086e-05,existing_grid_or_realized_benchmark,,,,,
2025-09-30,BABA,mle_garch_normal,0.0011611348122596862,0.034075428276981144,-0.0065035852791062165,4.2296621482607086e-05,maximum_likelihood_scipy,True,True,0.9279849877165043,-3257.859347201007,-3243.9752230724685
2025-09-30,BABA,mle_garch_student_t,0.0010774064120315481,0.0328238695468945,-0.0065035852791062165,4.2296621482607086e-05,maximum_likelihood_scipy,True,True,0.9329048932215931,-3342.695861378922,-3324.1836958742037
2025-09-30,BABA,mle_egarch_normal,0.0013709660727879755,0.037026559019006554,-0.0065035852791062165,4.2296621482607086e-05,maximum_likelihood_scipy,True,True,0.9787281247571914,-3263.1842508904706,-3244.6720853857523
2025-09-30,BABA,mle_egarch_student_t,0.0016445028175210484,0.040552469931202074,-0.0065035852791062165,4.2296621482607086e-05,maximum_likelihood_scipy,True,True,0.9687111230495604,-3357.3773560716495,-3334.237149190752
2025-10-29,BABA,grid_garch,0.0008832015049738964,0.0297187063139346,0.018390613696642966,0.00033821467213915183,existing_grid_or_realized_benchmark,,,,,
2025-10-29,BABA,grid_egarch,0.000885545244914956,0.029758112253887276,0.018390613696642966,0.00033821467213915183,existing_grid_or_realized_benchmark,,,,,
2025-10-29,BABA,realized_vol_60d,0.0011491576431405665,0.033899227766138955,0.018390613696642966,0.00033821467213915183,existing_grid_or_realized_benchmark,,,,,
2025-10-29,BABA,mle_garch_normal,0.0008137059818893193,0.028525532105279285,0.018390613696642966,0.00033821467213915183,maximum_likelihood_scipy,True,True,0.91678883273474,-3251.870337794677,-3237.9862136661386
2025-10-29,BABA,mle_garch_student_t,0.0007407142056830443,0.027216065213087736,0.018390613696642966,0.00033821467213915183,maximum_likelihood_scipy,True,True,0.9288525526520897,-3339.8118893850724,-3321.299723880354
2025-10-29,BABA,mle_egarch_normal,0.0012816741884926605,0.03580047748972995,0.018390613696642966,0.00033821467213915183,maximum_likelihood_scipy,True,True,0.9916688233938626,-3271.1415036323256,-3252.6293381276073
2025-10-29,BABA,mle_egarch_student_t,0.0011550712464664652,0.0339863391153926,0.018390613696642966,0.00033821467213915183,maximum_likelihood_scipy,True,True,0.9753866689721113,-3356.1040668142186,-3332.963859933321
2025-11-28,BABA,grid_garch,0.0007168985009677994,0.026774960335503754,-0.0019035650171219665,3.6235597744105525e-06,existing_grid_or_realized_benchmark,,,,,
2025-11-28,BABA,grid_egarch,0.000716137060834883,0.026760737299911654,-0.0019035650171219665,3.6235597744105525e-06,existing_grid_or_realized_benchmark,,,,,
2025-11-28,BABA,realized_vol_60d,0.0009513597499040655,0.030844120183660055,-0.0019035650171219665,3.6235597744105525e-06,existing_grid_or_realized_benchmark,,,,,
2025-11-28,BABA,mle_garch_normal,0.0007265900181621669,0.026955333760912085,-0.0019035650171219665,3.6235597744105525e-06,maximum_likelihood_scipy,True,True,0.8637251932272665,-3303.059908326235,-3289.1757841976964
2025-11-28,BABA,mle_garch_student_t,0.000639527270062204,0.025288876409643113,-0.0019035650171219665,3.6235597744105525e-06,maximum_likelihood_scipy,True,True,0.8971049617407386,-3383.2134342534728,-3364.7012687487545
2025-11-28,BABA,mle_egarch_normal,0.0008906703281535686,0.02984410039109185,-0.0019035650171219665,3.6235597744105525e-06,maximum_likelihood_scipy,True,True,0.9937819499203536,-3346.477176040913,-3327.9650105361948
2025-11-28,BABA,mle_egarch_student_t,0.0009614080211101766,0.031006580287258004,-0.0019035650171219665,3.6235597744105525e-06,maximum_likelihood_scipy,True,True,0.9907235445235242,-3399.547122149075,-3376.4069152681777
2025-12-30,BABA,grid_garch,0.0005712306544063921,0.02390043209664612,-0.007609966357564724,5.791158796326691e-05,existing_grid_or_realized_benchmark,,,,,
2025-12-30,BABA,grid_egarch,0.0005660890910705759,0.02379262682157176,-0.007609966357564724,5.791158796326691e-05,existing_grid_or_realized_benchmark,,,,,
2025-12-30,BABA,realized_vol_60d,0.0005986753385069422,0.02446784294756982,-0.007609966357564724,5.791158796326691e-05,existing_grid_or_realized_benchmark,,,,,
2025-12-30,BABA,mle_garch_normal,0.0005712960991509132,0.02390180116959626,-0.007609966357564724,5.791158796326691e-05,maximum_likelihood_scipy,True,True,0.8595558920838909,-3333.427022661575,-3319.5428985330364
2025-12-30,BABA,mle_garch_student_t,0.0004646357664214046,0.021555411534494178,-0.007609966357564724,5.791158796326691e-05,maximum_likelihood_scipy,True,True,0.8888616556081945,-3416.0917110718183,-3397.5795455671
2025-12-30,BABA,mle_egarch_normal,0.0004915350059164789,0.022170588758904868,-0.007609966357564724,5.791158796326691e-05,maximum_likelihood_scipy,True,True,0.9616313869758585,-3343.7456906842426,-3325.2335251795243
2025-12-30,BABA,mle_egarch_student_t,0.0004433456124948791,0.021055773851722456,-0.007609966357564724,5.791158796326691e-05,maximum_likelihood_scipy,True,True,0.9520934891250046,-3422.298854636828,-3399.1586477559304
2026-01-30,BABA,grid_garch,0.0007348769849118641,0.027108614588574314,-0.026915376610866737,0.0007244374981047922,existing_grid_or_realized_benchmark,,,,,
2026-01-30,BABA,grid_egarch,0.0006846493533707666,0.02616580503960783,-0.026915376610866737,0.0007244374981047922,existing_grid_or_realized_benchmark,,,,,
2026-01-30,BABA,realized_vol_60d,0.0007061330479207599,0.026573164055504566,-0.026915376610866737,0.0007244374981047922,existing_grid_or_realized_benchmark,,,,,
2026-01-30,BABA,mle_garch_normal,0.000682347463547016,0.02612178140072028,-0.026915376610866737,0.0007244374981047922,maximum_likelihood_scipy,True,True,0.856120009930915,-3337.980064817255,-3324.0959406887164
2026-01-30,BABA,mle_garch_student_t,0.0006624962721613993,0.02573900293642703,-0.026915376610866737,0.0007244374981047922,maximum_likelihood_scipy,True,True,0.9085349009186715,-3415.96519182608,-3397.453026321362
2026-01-30,BABA,mle_egarch_normal,0.0008713608335591599,0.029518821683108556,-0.026915376610866737,0.0007244374981047922,maximum_likelihood_scipy,True,True,0.9540641907449525,-3343.7620899777385,-3325.24992447302
2026-01-30,BABA,mle_egarch_student_t,0.0009775683899898079,0.03126609009757709,-0.026915376610866737,0.0007244374981047922,maximum_likelihood_scipy,True,True,0.9703672932263374,-3430.3712449397353,-3407.231038058838
2026-03-03,BABA,grid_garch,0.0005804522945726643,0.02409257758258058,-0.04889169541453153,0.0023903978805073236,existing_grid_or_realized_benchmark,,,,,
2026-03-03,BABA,grid_egarch,0.0005866978707476734,0.024221846972261908,-0.04889169541453153,0.0023903978805073236,existing_grid_or_realized_benchmark,,,,,
2026-03-03,BABA,realized_vol_60d,0.0006337810570062264,0.025175008580062618,-0.04889169541453153,0.0023903978805073236,existing_grid_or_realized_benchmark,,,,,
2026-03-03,BABA,mle_garch_normal,0.0005787397818345155,0.024057011074414783,-0.04889169541453153,0.0023903978805073236,maximum_likelihood_scipy,True,True,0.8605749880362173,-3348.857448196583,-3334.9733240680443
2026-03-03,BABA,mle_garch_student_t,0.00047900335783979424,0.021886145339912972,-0.04889169541453153,0.0023903978805073236,maximum_likelihood_scipy,True,True,0.9014344702003216,-3427.7460406570704,-3409.233875152352
2026-03-03,BABA,mle_egarch_normal,0.00046372087934621654,0.02153417932836579,-0.04889169541453153,0.0023903978805073236,maximum_likelihood_scipy,True,True,0.9848354825603545,-3358.228071166978,-3339.71590566226
2026-03-03,BABA,mle_egarch_student_t,0.0004298613095496937,0.020733096959926024,-0.04889169541453153,0.0023903978805073236,maximum_likelihood_scipy,True,True,0.9823296399957727,-3443.3427653579092,-3420.2025584770117
2026-04-01,BABA,grid_garch,0.0007209087125670192,0.026849743249554907,-0.013789254923274319,0.00019014355133904504,existing_grid_or_realized_benchmark,,,,,
2026-04-01,BABA,grid_egarch,0.0007538447363540306,0.027456233105690786,-0.013789254923274319,0.00019014355133904504,existing_grid_or_realized_benchmark,,,,,
2026-04-01,BABA,realized_vol_60d,0.0007486642168188962,0.027361729053897457,-0.013789254923274319,0.00019014355133904504,existing_grid_or_realized_benchmark,,,,,
2026-04-01,BABA,mle_garch_normal,0.000704323027078853,0.02653908489527951,-0.013789254923274319,0.00019014355133904504,maximum_likelihood_scipy,True,True,0.8729167295630444,-3343.177503939342,-3329.2933798108033
2026-04-01,BABA,mle_garch_student_t,0.000644919759509263,0.025395270416147628,-0.013789254923274319,0.00019014355133904504,maximum_likelihood_scipy,True,True,0.9041466696138358,-3418.3412468872402,-3399.829081382522
2026-04-01,BABA,mle_egarch_normal,0.0005022909012687316,0.022411847341723787,-0.013789254923274319,0.00019014355133904504,maximum_likelihood_scipy,True,True,0.9892369406494859,-3375.8517950448345,-3357.339629540116
2026-04-01,BABA,mle_egarch_student_t,0.00046117280347071914,0.021474934306551886,-0.013789254923274319,0.00019014355133904504,maximum_likelihood_scipy,True,True,0.9923934584074194,-3431.1049740926,-3407.9647672117026
2026-05-01,BABA,grid_garch,0.0005718861662528972,0.02391414155375219,-0.0028814018860296997,8.302476828815511e-06,existing_grid_or_realized_benchmark,,,,,
2026-05-01,BABA,grid_egarch,0.0006040614428270385,0.024577661459688115,-0.0028814018860296997,8.302476828815511e-06,existing_grid_or_realized_benchmark,,,,,
2026-05-01,BABA,realized_vol_60d,0.0005205900672815692,0.022816442914739565,-0.0028814018860296997,8.302476828815511e-06,existing_grid_or_realized_benchmark,,,,,
2026-05-01,BABA,mle_garch_normal,0.0005842804372418755,0.024171893538609577,-0.0028814018860296997,8.302476828815511e-06,maximum_likelihood_scipy,True,True,0.8772770786021151,-3382.5592221980633,-3368.6750980695247
2026-05-01,BABA,mle_garch_student_t,0.0005265512215407565,0.022946703936312,-0.0028814018860296997,8.302476828815511e-06,maximum_likelihood_scipy,True,True,0.8924565713287129,-3443.2398699973764,-3424.727704492658
2026-05-01,BABA,mle_egarch_normal,0.0004439145609557474,0.02106928002936378,-0.0028814018860296997,8.302476828815511e-06,maximum_likelihood_scipy,True,True,0.9916089609805092,-3402.9365167689475,-3384.4243512642292
2026-05-01,BABA,mle_egarch_student_t,0.0006724267079706921,0.025931191796188083,-0.0028814018860296997,8.302476828815511e-06,maximum_likelihood_scipy,True,True,0.9480667611030268,-3449.783505652489,-3426.6432987715916
2026-06-02,BABA,grid_garch,0.0005626781695132161,0.023720838297016742,0.04322179898373224,0.0018681239073901573,existing_grid_or_realized_benchmark,,,,,
2026-06-02,BABA,grid_egarch,0.0005763686360674978,0.024007678689692134,0.04322179898373224,0.0018681239073901573,existing_grid_or_realized_benchmark,,,,,
2026-06-02,BABA,realized_vol_60d,0.0007018271031464017,0.026492019612449364,0.04322179898373224,0.0018681239073901573,existing_grid_or_realized_benchmark,,,,,
2026-06-02,BABA,mle_garch_normal,0.0005757173388933419,0.023994110504316303,0.04322179898373224,0.0018681239073901573,maximum_likelihood_scipy,True,True,0.8715556109777045,-3373.884940481341,-3360.0008163528023
2026-06-02,BABA,mle_garch_student_t,0.0005142976274542248,0.022678131039709264,0.04322179898373224,0.0018681239073901573,maximum_likelihood_scipy,True,True,0.882264500655852,-3438.3988637676375,-3419.8866982629193
2026-06-02,BABA,mle_egarch_normal,0.000510279689364895,0.02258937115912913,0.04322179898373224,0.0018681239073901573,maximum_likelihood_scipy,True,True,0.987712396363431,-3382.779642417461,-3364.267476912743
2026-06-02,BABA,mle_egarch_student_t,0.0005526101607413922,0.02350766174551166,0.04322179898373224,0.0018681239073901573,maximum_likelihood_scipy,True,True,0.9404864752457263,-3445.573513742597,-3422.4333068616993
2024-06-28,SE,grid_garch,0.0011175588266286738,0.0334299091627344,-0.0414709955535304,0.001719843472200938,existing_grid_or_realized_benchmark,,,,,
2024-06-28,SE,grid_egarch,0.0008342187142706314,0.02888284463605743,-0.0414709955535304,0.001719843472200938,existing_grid_or_realized_benchmark,,,,,
2024-06-28,SE,realized_vol_60d,0.0005464587277348111,0.023376456697600925,-0.0414709955535304,0.001719843472200938,existing_grid_or_realized_benchmark,,,,,
2024-06-28,SE,mle_garch_normal,0.001063547045637449,0.03261206901804069,-0.0414709955535304,0.001719843472200938,maximum_likelihood_scipy,True,True,0.9180954697585437,-2591.8625844541925,-2577.978460325654
2024-06-28,SE,mle_garch_student_t,0.0005624705797441117,0.02371646220969965,-0.0414709955535304,0.001719843472200938,maximum_likelihood_scipy,True,True,0.9554209841507315,-2745.9263668766844,-2727.414201371966
2024-06-28,SE,mle_egarch_normal,0.000332407761724323,0.018232053140672968,-0.0414709955535304,0.001719843472200938,maximum_likelihood_scipy,True,True,0.9931295143093624,-2630.6250262868916,-2612.1128607821734
2024-06-28,SE,mle_egarch_student_t,0.00041913850483106096,0.020472872412806684,-0.0414709955535304,0.001719843472200938,maximum_likelihood_scipy,True,True,0.9941892262668278,-2795.4808874493765,-2772.340680568479
2024-07-30,SE,grid_garch,0.0011124813823653063,0.033353881069004644,-0.008838796202045196,7.812431830128858e-05,existing_grid_or_realized_benchmark,,,,,
2024-07-30,SE,grid_egarch,0.001125777662580316,0.033552610369095216,-0.008838796202045196,7.812431830128858e-05,existing_grid_or_realized_benchmark,,,,,
2024-07-30,SE,realized_vol_60d,0.0003414322558105883,0.018477885588199433,-0.008838796202045196,7.812431830128858e-05,existing_grid_or_realized_benchmark,,,,,
2024-07-30,SE,mle_garch_normal,0.001045624215478272,0.032336113178275956,-0.008838796202045196,7.812431830128858e-05,maximum_likelihood_scipy,True,True,0.9429068688734172,-2597.742297512159,-2583.8581733836204
2024-07-30,SE,mle_garch_student_t,0.0005565327831222426,0.02359094705861218,-0.008838796202045196,7.812431830128858e-05,maximum_likelihood_scipy,True,True,0.9631257500276604,-2758.2235452860696,-2739.7113797813513
2024-07-30,SE,mle_egarch_normal,0.0004137630105570676,0.020341165417867964,-0.008838796202045196,7.812431830128858e-05,maximum_likelihood_scipy,True,True,0.998,-2662.155441238142,-2643.6432757334237
