date,model_mode,cash_weight,selected_count,realized_portfolio_return_1d,realized_portfolio_return_5d,realized_portfolio_return_10d,realized_portfolio_return_20d,realized_portfolio_return_30d,turnover,portfolio_expected_return,portfolio_expected_volatility,portfolio_expected_sharpe,gate_decision,gate_reason
2022-12-01,regime_gated_full_quant,0.5,4,-0.003879558907582475,-0.01400992980282299,-0.007369310692473634,-0.014325696718335388,-0.006120785956302169,0.6666666666666666,0.0006122911791342595,0.018702559151560192,0.03273836345991085,fallback_baseline,insufficient_full_quant_edge
2022-12-08,baseline,0.5,4,-0.006793665092111064,-0.013439310842520629,-0.04316830060222912,-0.024107871195021387,0.029887674441605918,0.6666666666666666,-2.7380451107615122e-05,0.029417136550638035,-0.0009307653401439325,not_applicable,mode_not_regime_gated
2022-12-08,regime_gated_full_quant,0.5,4,-0.006793665092111064,-0.013439310842520629,-0.04316830060222912,-0.024107871195021387,0.029887674441605918,0.6666666666666666,-2.7380451107615122e-05,0.029417136550638035,-0.0009307653401439325,fallback_baseline,insufficient_full_quant_edge
2022-12-15,baseline,0.8,2,0.0023214427671665694,-0.00011340465532903128,0.0036737111044796273,0.019836109703982842,0.03216042391762185,1.0,-0.0005116653499954717,0.027617273456015053,-0.018527004514416714,not_applicable,mode_not_regime_gated
2022-12-15,regime_gated_full_quant,0.8,2,0.0023214427671665694,-0.00011340465532903128,0.0036737111044796273,0.019836109703982842,0.03216042391762185,1.0,-0.0005116653499954717,0.027617273456015053,-0.018527004514416714,fallback_baseline,weak_market_breadth
2022-12-22,baseline,0.5,2,0.00629489828621923,0.012141836307580098,0.036089198085200225,0.10416675667019865,0.10408498737977859,0.6666666666666666,0.0016756102408361446,0.024048265666338834,0.06967696814750149,not_applicable,mode_not_regime_gated
2022-12-22,regime_gated_full_quant,0.5,2,0.00629489828621923,0.012141836307580098,0.036089198085200225,0.10416675667019865,0.10408498737977859,0.6666666666666666,0.0016756102408361446,0.024048265666338834,0.06967696814750149,fallback_baseline,risk_off_regime
2022-12-30,baseline,0.5,4,-0.01806185584261385,0.004045398491128156,0.014288341870142655,-7.104404193377257e-05,0.039105525505513425,0.8,0.0013979969611726945,0.018640768831187232,0.07499674363397252,not_applicable,mode_not_regime_gated
2022-12-30,regime_gated_full_quant,0.5,4,-0.01806185584261385,0.004045398491128156,0.014288341870142655,-7.104404193377257e-05,0.039105525505513425,0.8,0.0013979969611726945,0.018640768831187232,0.07499674363397252,fallback_baseline,risk_off_regime
2023-01-09,baseline,0.8,4,-2.7746747253885005e-06,0.0252977358087247,0.02367935065557422,0.02253386883659565,0.022021916816958594,0.8571428571428571,0.002564075207802312,0.02686063728585184,0.09545846513302475,not_applicable,mode_not_regime_gated
2023-01-09,regime_gated_full_quant,0.8,4,-2.7746747253885005e-06,0.0252977358087247,0.02367935065557422,0.02253386883659565,0.022021916816958594,0.8571428571428571,0.002564075207802312,0.02686063728585184,0.09545846513302475,fallback_baseline,weak_market_breadth
2023-01-17,baseline,0.5,4,-0.0289038595268089,-0.00698343809178742,-0.01113462789461793,0.019394542178981993,0.022090871488091267,0.6666666666666666,0.004260330285689377,0.0258435355327372,0.16485090750422365,not_applicable,mode_not_regime_gated
2023-01-17,regime_gated_full_quant,0.5,4,-0.0289038595268089,-0.00698343809178742,-0.01113462789461793,0.019394542178981993,0.022090871488091267,0.6666666666666666,0.004260330285689377,0.0258435355327372,0.16485090750422365,fallback_baseline,insufficient_full_quant_edge
2023-01-24,baseline,0.5,4,0.003453317436902397,0.008978677337743133,0.004385626426535073,-0.01082326647516835,-0.007372336246970101,0.6666666666666666,0.0033218170352219546,0.02536958175434887,0.13093700429856422,not_applicable,mode_not_regime_gated
2023-01-24,regime_gated_full_quant,0.5,4,0.003453317436902397,0.008978677337743133,0.004385626426535073,-0.01082326647516835,-0.007372336246970101,0.6666666666666666,0.0033218170352219546,0.02536958175434887,0.13093700429856422,fallback_baseline,insufficient_full_quant_edge
2023-01-31,baseline,0.5,4,0.0070685984195668254,-0.0043943855961527094,0.002440987548732171,-0.018515953384783346,-0.0726849848677523,0.6666666666666666,0.0017885063742313922,0.024206159351568203,0.07388641660394273,not_applicable,mode_not_regime_gated
2023-01-31,regime_gated_full_quant,0.5,4,0.0070685984195668254,-0.0043943855961527094,0.002440987548732171,-0.018515953384783346,-0.0726849848677523,0.6666666666666666,0.0017885063742313922,0.024206159351568203,0.07388641660394273,fallback_baseline,insufficient_full_quant_edge
2023-02-07,baseline,0.5,4,-0.006234965131120086,0.0001155186571826193,-0.02736398392965956,-0.0014228996035535518,0.032487770088004145,1.0,0.0032225536378024753,0.02965047637996365,0.10868471711908549,not_applicable,mode_not_regime_gated
2023-02-07,regime_gated_full_quant,0.5,4,-0.005645126001997618,0.0011297589093644065,-0.026024238113162054,-0.0030475722730541463,0.03043313380932603,1.0,0.004953276166804133,0.02976032912717741,0.1664388907003302,allow_full_quant,risk_on_with_sufficient_confidence
2023-02-14,baseline,0.5,4,0.0008056474340195044,-0.03536423694665524,-0.02275977587371983,-0.018097088953118633,0.021921078234915188,0.6666666666666666,0.0019435430998688036,0.030364443313132393,0.0640072034196733,not_applicable,mode_not_regime_gated
